NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
11,3,1,5:01.838,0,,3:02.839,0,1:17.855,0,41.144,0,82.1,5:01.838,09:20:01.838,3:02.839,1:17.855,0:41.144,200.7,Joey ALDERS,0:02:22.168,LMP3,,Eurointernational,Ligier,GF,
11,3,2,2:45.055,0,,46.337,0,1:16.881,0,41.837,0,152.8,7:46.893,09:22:46.893,0:46.337,1:16.881,0:41.837,226.2,Joey ALDERS,,LMP3,,Eurointernational,Ligier,GF,
11,3,3,2:41.712,0,,44.518,0,1:16.432,0,40.762,0,155.9,10:28.605,09:25:28.605,0:44.518,1:16.432,0:40.762,226.2,Joey ALDERS,,LMP3,,Eurointernational,Ligier,GF,
11,3,4,2:41.315,0,,44.126,0,1:16.478,0,40.711,0,156.3,13:09.920,09:28:09.920,0:44.126,1:16.478,0:40.711,230.1,Joey ALDERS,,LMP3,,Eurointernational,Ligier,GF,
11,3,5,2:39.983,0,,44.123,0,1:15.386,0,40.474,0,157.6,15:49.903,09:30:49.903,0:44.123,1:15.386,0:40.474,240.8,Joey ALDERS,,LMP3,,Eurointernational,Ligier,GF,
11,3,6,2:39.986,0,,43.544,0,1:15.599,0,40.843,0,157.6,18:29.889,09:33:29.889,0:43.544,1:15.599,0:40.843,236.6,Joey ALDERS,,LMP3,,Eurointernational,Ligier,GF,
11,3,7,2:46.144,0,B,43.399,0,1:16.034,0,46.711,0,151.8,21:16.033,09:36:16.033,0:43.399,1:16.034,0:46.711,226.7,Joey ALDERS,,LMP3,,Eurointernational,Ligier,GF,
11,3,8,4:50.213,0,,2:57.867,0,1:13.092,0,39.254,0,86.9,26:06.246,09:41:06.246,2:57.867,1:13.092,0:39.254,207.2,Joey ALDERS,0:02:25.858,LMP3,,Eurointernational,Ligier,GF,
11,3,9,2:39.051,0,,42.915,0,1:12.949,0,43.187,0,158.5,28:45.297,09:43:45.297,0:42.915,1:12.949,0:43.187,243.0,Joey ALDERS,,LMP3,,Eurointernational,Ligier,GF,
11,3,10,2:35.539,0,,43.101,0,1:13.051,0,39.387,0,162.1,31:20.836,09:46:20.836,0:43.101,1:13.051,0:39.387,245.7,Joey ALDERS,,LMP3,,Eurointernational,Ligier,GF,
11,3,11,2:36.780,0,,43.517,0,1:13.857,0,39.406,0,160.8,33:57.616,09:48:57.616,0:43.517,1:13.857,0:39.406,244.1,Joey ALDERS,,LMP3,,Eurointernational,Ligier,GF,
