NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
11,1,1,2:39.236,0,,54.039,0,1:08.077,0,37.120,0,155.6,2:39.236,16:17:39.236,0:54.039,1:08.077,0:37.120,221.1,Andrea DROMEDARI,0:00:16.795,LMP3,,Eurointernational,Ligier,GF,
11,1,2,2:22.546,0,,40.703,0,1:05.337,0,36.506,0,176.9,5:01.782,16:20:01.782,0:40.703,1:05.337,0:36.506,259.9,Andrea DROMEDARI,,LMP3,,Eurointernational,Ligier,GF,
11,1,3,2:49.152,0,B,40.640,0,1:05.123,0,1:03.389,0,149.1,7:50.934,16:22:50.934,0:40.640,1:05.123,1:03.389,259.9,Andrea DROMEDARI,,LMP3,,Eurointernational,Ligier,FCY,
11,1,4,5:03.380,0,,3:22.486,0,1:04.989,0,35.905,0,83.1,12:54.314,16:27:54.314,3:22.486,1:04.989,0:35.905,255.0,Andrea DROMEDARI,0:02:52.367,LMP3,,Eurointernational,Ligier,GF,
11,1,5,2:20.502,0,,40.407,0,1:04.120,0,35.975,0,179.5,15:14.816,16:30:14.816,0:40.407,1:04.120,0:35.975,260.5,Andrea DROMEDARI,,LMP3,,Eurointernational,Ligier,GF,
11,1,6,2:20.205,0,,40.022,0,1:03.614,0,36.569,0,179.8,17:35.021,16:32:35.021,0:40.022,1:03.614,0:36.569,264.3,Andrea DROMEDARI,,LMP3,,Eurointernational,Ligier,GF,
11,1,7,2:20.019,0,,39.995,0,1:03.889,0,36.135,0,180.1,19:55.040,16:34:55.040,0:39.995,1:03.889,0:36.135,263.0,Andrea DROMEDARI,,LMP3,,Eurointernational,Ligier,GF,
11,1,8,2:18.718,0,,39.788,0,1:03.426,0,35.504,0,181.8,22:13.758,16:37:13.758,0:39.788,1:03.426,0:35.504,263.0,Andrea DROMEDARI,,LMP3,,Eurointernational,Ligier,GF,
11,1,9,2:18.502,2,,39.715,2,1:03.329,2,35.458,2,182.0,24:32.260,16:39:32.260,0:39.715,1:03.329,0:35.458,262.4,Andrea DROMEDARI,,LMP3,,Eurointernational,Ligier,GF,
11,1,10,2:19.364,0,,39.906,0,1:03.740,0,35.718,0,180.9,26:51.624,16:41:51.624,0:39.906,1:03.740,0:35.718,261.7,Andrea DROMEDARI,,LMP3,,Eurointernational,Ligier,GF,
