POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,25,Algarve Pro Racing,Chris MCMURRY,Freddie TOMLINSON,Toby SOWERY,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,2:02'13.681,,,9,1'45.587,180.1,,
2,47,COOL Racing,Alexandre COIGNY,Vladislav LOMKO,Lorenzo FLUXA,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,2:02'14.410,0.729,0.729,11,1'42.870,184.8,,
3,90,TF Sport,Salih YOLUC,Michael DINAN,Charlie EASTWOOD,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,2:02'14.727,1.046,0.317,8,1'42.772,185.0,,
4,30,Duqueine Team,John FALB,Carl Wattana BENNETT,Jean Baptiste SIMMENAUER,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,2:02'18.379,4.698,3.652,8,1'44.443,182.0,,
5,22,Proton Competition,Giorgio RODA,Julien ANDLAUER,René BINDER,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,2:02'19.111,5.430,0.732,18,1'44.307,182.3,,
6,3,DKR Engineering,Alexander MATTSCHULL,Tom DILLMANN,Laurents HÖRR,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,2:02'20.528,6.847,1.417,8,1'44.787,181.4,,
7,24,Nielsen Racing,Ian LOGGIE,Alejandro GARCIA,Ferdinand HABSBURG,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,2:02'26.213,12.532,5.685,8,1'44.750,181.5,,
8,65,Viper Niza Racing,Douglas KHOO,Dominic ANG,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,26,2:02'32.604,18.923,6.391,21,1'50.778,171.6,,
9,17,COOL Racing,James WINSLOW,Alexander BUKHANTSOV,Manuel ESPIRITO SANTO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,26,2:02'34.800,21.119,2.196,11,1'50.364,172.3,,
10,2,CD Sport,Michael JENSEN,Nick ADCOCK,Fabien LAVERGNE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,26,2:02'35.311,21.630,0.511,8,1'52.465,169.0,,
11,34,Nielsen Racing,Blake MCDONALD,Patrick LIDDY,Matthew BELL,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,2:02'37.025,23.344,1.714,8,1'46.182,179.0,,
12,44,ARC Bratislava,Miro KONOPKA,Mathias BECHE,Jonas RIED,,Oreca 07 - Gibson,M,LMP2,,,Classified,26,2:02'38.012,24.331,0.987,9,1'48.073,175.9,,
13,20,High Class Racing,Audunn GUDMUNDSSON,Anders FJORDBACH,Seth LUCAS,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,26,2:02'40.787,27.106,2.775,9,1'52.337,169.2,,
