NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
01,2,1,56:09.692,0,,54:53.168,0,45.111,0,31.413,0,4.4,56:09.692,16:36:09.692,54:53.168,0:45.111,0:31.413,,Sebastien Bourdais,0:54:47.519,DPi,,Cadillac Racing,Cadillac,GF,
01,2,2,1:13.190,0,,8.716,0,39.237,0,25.237,0,201.1,57:22.882,16:37:22.882,0:08.716,0:39.237,0:25.237,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,3,1:13.784,0,,8.147,0,38.075,0,27.562,0,199.4,58:36.666,16:38:36.666,0:08.147,0:38.075,0:27.562,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,4,1:11.924,0,,8.057,0,37.601,0,26.266,0,204.6,59:48.590,16:39:48.590,0:08.057,0:37.601,0:26.266,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,5,1:09.273,0,,7.999,0,36.639,0,24.635,0,212.4,1:00:57.863,16:40:57.863,0:07.999,0:36.639,0:24.635,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,6,1:08.905,2,,7.905,2,36.424,2,24.576,0,213.6,1:02:06.768,16:42:06.768,0:07.905,0:36.424,0:24.576,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,7,1:14.472,0,,7.988,0,40.117,0,26.367,0,197.6,1:03:21.240,16:43:21.240,0:07.988,0:40.117,0:26.367,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,8,1:09.044,0,,7.963,0,36.541,0,24.540,2,213.1,1:04:30.284,16:44:30.284,0:07.963,0:36.541,0:24.540,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,GF,
01,2,9,1:09.011,0,,7.937,0,36.449,0,24.625,0,213.2,1:05:39.295,16:45:39.295,0:07.937,0:36.449,0:24.625,,Sebastien Bourdais,,DPi,,Cadillac Racing,Cadillac,FF,
02,1,1,54:14.500,0,,52:57.894,0,49.965,0,26.641,0,4.5,54:14.500,16:34:14.500,52:57.894,0:49.965,0:26.641,,Earl Bamber,0:52:51.913,DPi,,Cadillac Racing,Cadillac,GF,
