NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
33,1,1,2:14.397,0,,44.547,0,48.189,0,41.661,0,138.3,2:14.397,16:32:14.397,0:44.547,0:48.189,0:41.661,159.4,Ben KEATING,0:00:06.707,LMGTE Am,,TF Sport,Aston Martin,
33,1,2,2:00.507,0,,38.052,0,44.570,0,37.885,0,161.7,4:14.904,16:34:14.904,0:38.052,0:44.570,0:37.885,234.0,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,
33,1,3,1:59.777,0,,37.653,0,44.275,2,37.849,2,162.7,6:14.681,16:36:14.681,0:37.653,0:44.275,0:37.849,252.6,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,
33,1,4,1:59.538,2,,37.392,2,44.278,0,37.868,0,163.0,8:14.219,16:38:14.219,0:37.392,0:44.278,0:37.868,256.2,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,
33,1,5,2:07.018,0,B,38.035,0,45.062,0,43.921,0,153.4,10:21.237,16:40:21.237,0:38.035,0:45.062,0:43.921,254.4,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,
47,1,1,2:20.354,0,,51.832,0,48.054,0,40.468,0,132.4,2:20.354,16:32:20.354,0:51.832,0:48.054,0:40.468,151.3,Roberto LACORTE,0:00:13.185,LMGTE Am,,Cetilar Racing,Ferrari,
47,1,2,1:59.803,0,,37.802,0,44.218,0,37.783,2,162.6,4:20.157,16:34:20.157,0:37.802,0:44.218,0:37.783,250.3,Roberto LACORTE,,LMGTE Am,,Cetilar Racing,Ferrari,
47,1,3,1:59.410,2,,37.297,2,44.118,2,37.995,0,163.2,6:19.567,16:36:19.567,0:37.297,0:44.118,0:37.995,255.0,Roberto LACORTE,,LMGTE Am,,Cetilar Racing,Ferrari,
47,1,4,2:00.336,0,,37.598,0,44.408,0,38.330,0,161.9,8:19.903,16:38:19.903,0:37.598,0:44.408,0:38.330,255.0,Roberto LACORTE,,LMGTE Am,,Cetilar Racing,Ferrari,
47,1,5,2:26.370,0,B,38.837,0,51.032,0,56.501,0,133.1,10:46.273,16:40:46.273,0:38.837,0:51.032,0:56.501,252.0,Roberto LACORTE,,LMGTE Am,,Cetilar Racing,Ferrari,
