POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,9,40,51.050,-,-,167.7,41,Pfaff Motorsports,GTDPRO,,,Porsche 911 GT3R,M,1536,390,41,93,112,3,5,13275,,,Matt,Campbell,Gold,,AUS,,1791,2,Gold,,,Mathieu,Jaminet,Gold,,FRA,,2707,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,40,51.101,+0.051,+0.051,167.6,52,Corvette Racing,GTDPRO,,,Chevrolet Corvette C8.R GTD,M,1537,23,41,110,105,3,11,13276,,,Antonio,Garcia,Platinum,,ESP,,2726,1,Platinum,,,Jordan,Taylor,Platinum,,USA,,13,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,14,40,51.263,+0.213,+0.162,167.0,44,VasserSullivan,GTDPRO,,,Lexus RC F GT3,M,1550,336,41,46,7644,3,17,13277,,,Jack,Hawksworth,Gold,,GBR,,838,2,Gold,,,Ben,Barnicoat,Platinum,,GBR,,2620,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,32,47,51.733,+0.683,+0.470,165.5,49,Team Korthoff Motorsports,GTD,,,Mercedes-AMG GT3,M,1931,222,4,146,7643,3,77,13287,,,Mike,Skeen,Silver,,USA,,830,4,Silver,,,Stevan,McAleer,Silver,,GBR,,460,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,51,32,51.734,+0.684,+0.001,165.5,57,Rick Ware Racing,GTD,,,Acura NSX GT3,M,1748,307,4,43,7641,3,89,13289,,,Ryan,Eversley,Gold,,USA,,501,3,Gold,,,Aidan,Read,Silver,,AUS,,2417,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,39,18,51.744,+0.694,+0.010,165.5,45,CarBahn with Peregrine Racing,GTD,,,Lamborghini Huracan GT3,M,1540,378,4,13,1609,3,47,13282,,,Robert,Megennis,Silver,,USA,,2412,1,Silver,,,Jeff,Westphal,Gold,,USA,,682,4,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,25,26,51.793,+0.743,+0.049,165.3,34,BMW M Team RLL,GTDPRO,,,BMW M4 GT3,M,1565,395,41,111,74,3,29,13279,,,Connor,De Phillippi,Gold,,USA,,698,2,Gold,,,John,Edwards,Platinum,,USA,,942,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,12,38,51.807,+0.757,+0.014,165.3,44,VasserSullivan,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,53,13283,,,Frankie,Montecalvo,Silver,,USA,,1279,1,Silver,,,Aaron,Telitz,Gold,,USA,,2230,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,79,21,51.816,+0.766,+0.009,165.3,46,WeatherTech Racing,GTD,,,Mercedes-AMG GT3,M,1935,360,41,148,7643,3,35,13280,,,Jules,Gounon,Platinum,,FRA,,1224,2,Platinum,,,Cooper,MacNeil,Silver,,USA,,113,1,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,23,14,51.838,+0.788,+0.022,165.2,48,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3,M,1559,294,41,18,73,3,23,13278,,,Ross,Gunn,Gold,,GBR,,1905,1,Gold,,,Alex,Riberas,Gold,,ESP,,2006,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
