NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
113,1,1,7:13.948,0,,2:31.185,0,2:08.795,0,2:33.968,0,111.8,7:13.948,12:07:13.948,2:31.185,2:08.795,2:33.968,198.9, NO SPEED LIMIT,0:01:40.602,FUN,,NO SPEED LIMIT,,
113,1,2,5:52.502,0,,54.572,0,2:09.458,0,2:48.472,0,139.2,13:06.450,12:13:06.450,0:54.572,2:09.458,2:48.472,183.7, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
113,1,3,5:30.980,0,,50.887,0,2:07.073,0,2:33.020,0,148.2,18:37.430,12:18:37.430,0:50.887,2:07.073,2:33.020,199.2, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
113,1,4,5:29.201,0,,51.597,0,2:07.247,0,2:30.357,0,149.0,24:06.631,12:24:06.631,0:51.597,2:07.247,2:30.357,198.5, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
113,1,5,6:20.260,0,B,50.944,0,2:05.900,0,3:23.416,0,129.0,30:26.891,12:30:26.891,0:50.944,2:05.900,3:23.416,194.2, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
113,1,6,6:34.985,0,,2:03.607,0,2:04.504,0,2:26.874,0,124.2,37:01.876,12:37:01.876,2:03.607,2:04.504,2:26.874,193.5, NO SPEED LIMIT,0:01:28.829,FUN,,NO SPEED LIMIT,,
113,1,7,5:21.773,0,,49.724,0,2:04.506,0,2:27.543,0,152.4,42:23.649,12:42:23.649,0:49.724,2:04.506,2:27.543,198.9, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
113,1,8,5:18.988,0,,49.461,0,2:03.673,0,2:25.854,0,153.8,47:42.637,12:47:42.637,0:49.461,2:03.673,2:25.854,198.9, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
113,1,9,5:15.593,2,,48.452,2,2:01.782,2,2:25.359,2,155.4,52:58.230,12:52:58.230,0:48.452,2:01.782,2:25.359,198.9, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
116,1,1,9:58.204,0,,5:15.809,0,2:09.941,0,2:32.454,0,81.1,9:58.204,12:09:58.204,5:15.809,2:09.941,2:32.454,189.8, PP 81,0:04:26.807,FUN,,PP 81,,
116,1,2,6:16.670,0,,50.228,0,2:08.294,0,3:18.148,0,130.2,16:14.874,12:16:14.874,0:50.228,2:08.294,3:18.148,193.2, PP 81,,FUN,,PP 81,,
116,1,3,5:26.918,0,,51.861,0,2:07.301,0,2:27.756,0,150.0,21:41.792,12:21:41.792,0:51.861,2:07.301,2:27.756,190.1, PP 81,,FUN,,PP 81,,
116,1,4,5:20.456,0,,49.353,0,2:04.887,0,2:26.216,0,153.1,27:02.248,12:27:02.248,0:49.353,2:04.887,2:26.216,197.0, PP 81,,FUN,,PP 81,,
116,1,5,5:34.762,0,,49.043,0,2:06.378,0,2:39.341,0,146.5,32:37.010,12:32:37.010,0:49.043,2:06.378,2:39.341,189.8, PP 81,,FUN,,PP 81,,
116,1,6,6:10.474,0,B,51.774,0,2:01.852,2,3:16.848,0,132.4,38:47.484,12:38:47.484,0:51.774,2:01.852,3:16.848,199.2, PP 81,,FUN,,PP 81,,
116,1,7,6:38.039,0,,2:10.852,0,2:03.321,0,2:23.866,2,123.2,45:25.523,12:45:25.523,2:10.852,2:03.321,2:23.866,194.2, PP 81,0:01:36.390,FUN,,PP 81,,
