POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Jose Maria LOPEZ,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,339,22:00'18.562,,,161,3'27.734,236.1,,
2,8,Toyota Gazoo Racing,Sébastien BUEMI,Kazuki NAKAJIMA,Brendon HARTLEY,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,338,22:02'44.728,1 Laps,1 Laps,60,3'27.607,236.3,,
3,36,Alpine Elf Matmut,André NEGRÃO,Nicolas LAPIERRE,Matthieu VAXIVIERE,,Alpine A480 - Gibson,M,HYPERCAR,,,Classified,335,22:03'48.189,4 Laps,3 Laps,322,3'28.994,234.7,,
4,708,Glickenhaus Racing,Luis Felipe DERANI,Franck MAILLEUX,Olivier PLA,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,334,22:02'17.738,5 Laps,1 Laps,317,3'30.251,233.3,,
5,709,Glickenhaus Racing,Ryan BRISCOE,Richard WESTBROOK,Romain DUMAS,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,332,22:03'08.935,7 Laps,2 Laps,275,3'29.427,234.2,,
6,31,Team WRT,Robin FRIJNS,Ferdinand HABSBURG,Charles MILESI,,Oreca 07 - Gibson,G,LMP2,,,Classified,332,22:03'21.095,7 Laps,12.160,253,3'33.494,229.8,,
7,41,Team WRT,Robert KUBICA,Louis DELETRAZ,Yifei YE,,Oreca 07 - Gibson,G,LMP2,,,Classified,332,22:03'30.465,7 Laps,9.370,271,3'31.957,231.4,,
8,28,JOTA,Sean GELAEL,Stoffel VANDOORNE,Tom BLOMQVIST,,Oreca 07 - Gibson,G,LMP2,,,Classified,331,22:00'50.377,8 Laps,1 Laps,297,3'32.322,231.0,,
9,65,Panis Racing,Julien CANAL,Will STEVENS,James ALLEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,330,22:02'52.075,9 Laps,1 Laps,327,3'32.691,230.6,,
10,23,United Autosports,Paul DI RESTA,Alexander LYNN,Wayne BOYD,,Oreca 07 - Gibson,G,LMP2,,,Classified,328,22:00'35.757,11 Laps,2 Laps,311,3'33.013,230.3,,
11,34,Inter Europol Competition,Jakub SMIECHOWSKI,Renger VAN DER ZANDE,Alex BRUNDLE,,Oreca 07 - Gibson,G,LMP2,,,Classified,328,22:00'49.711,11 Laps,13.954,322,3'31.663,231.8,,
12,48,IDEC Sport,Paul LAFARGUE,Paul Loup CHATIN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,,,Classified,327,22:00'17.531,12 Laps,1 Laps,319,3'31.734,231.7,,
13,26,G-Drive Racing,Roman RUSINOV,Franco COLAPINTO,Nyck DE VRIES,,Aurus 01 - Gibson,G,LMP2,,,Classified,326,22:01'05.026,13 Laps,1 Laps,308,3'31.435,232.0,,
