POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
17,32,8,3:35.777,+4.514,+0.364,227.3,44,United Autosports,LMP2,,,Oreca 07 - Gibson,G,54484,532,3,5626,256,188,,,,,Nicolas,JAMIN,G,,FRA,,9174,70,,,,Jonathan,ABERDEIN,G,,ZAF,,9879,2,,,,Manuel,MALDONADO,S,,VEN,,9880,246,,,,,,,,,,,,,,,,,,,,,,
18,25,34,3:36.088,+4.825,+0.311,227.0,42,G-Drive Racing,LMP2,P/A,,Aurus 01 - Gibson,G,54481,524,3,5957,4394,254,,,,,John,FALB,B,,USA,,1536,66,,,,Roberto,MERHI,P,,ESP,,1990,64,,,,Rui,ANDRADE,S,,PRT,,9873,184,,,,,,,,,,,,,,,,,,,,,,
19,709,14,3:36.113,+4.850,+0.025,227.0,27,Glickenhaus Racing,HYPERCAR,,,Glickenhaus 007 LMH,M,54476,6064,4169,6045,4418,66,,,,,Ryan,BRISCOE,P,,AUS,,231,16,,,,Richard,WESTBROOK,P,,GBR,,182,188,,,,Romain,DUMAS,P,,FRA,,1,70,,,,Gustavo,MENEZES,G,,USA,,,,,,,,,,,,,,,,,,,
20,30,20,3:36.196,+4.933,+0.083,226.9,35,Duqueine Team,LMP2,,,Oreca 07 - Gibson,G,54483,5981,3,5626,256,70,,,,,René,BINDER,S,,AUT,,9190,17,,,,Guillermo,ROJAS,G,,MEX,,10067,151,,,,Tristan,GOMMENDY,P,,FRA,,233,70,,,,Laurents,HÖRR,S,,DEU,,9124,5,,,,,,,,,,,,,,,,
21,1,12,3:36.480,+5.217,+0.284,226.6,35,Richard Mille Racing Team,LMP2,,,Oreca 07 - Gibson,G,54445,5989,3,5626,256,70,,,,,Tatiana,CALDERON,S,,COL,,9665,46,,,,Sophia,FLOERSCH,S,,DEU,,9765,5,,,,Beitske,VISSER,S,,NLD,,9764,178,,,,,,,,,,,,,,,,,,,,,,
22,38,7,3:36.554,+5.291,+0.074,226.5,35,JOTA,LMP2,,,Oreca 07 - Gibson,G,54457,27,3,5626,256,188,,,,,Roberto,GONZALEZ,S,,MEX,,8268,151,,,,Anthony,DAVIDSON,P,,GBR,,137,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,31,21,3:36.571,+5.308,+0.017,226.5,34,Team WRT,LMP2,,,Oreca 07 - Gibson,G,54453,5518,3,5626,256,23,,,,,Ferdinand,HABSBURG,G,,AUT,,10000,17,,,,Charles,MILESI,S,,FRA,,9594,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,49,16,3:36.753,+5.490,+0.182,226.3,23,High Class Racing,LMP2,,,Oreca 07 - Gibson,G,54488,5578,3,5626,256,57,,,,,Anders,FJORDBACH,S,,DNK,,8420,57,,,,Jan,MAGNUSSEN,P,,DNK,,172,57,,,,Kevin,MAGNUSSEN,P,,DNK,,10211,57,,,,,,,,,,,,,,,,,,,,,,
25,26,9,3:36.928,+5.665,+0.175,226.1,29,G-Drive Racing,LMP2,,,Aurus 01 - Gibson,G,54482,524,3,5957,4394,254,,,,,Roman,RUSINOV,G,,RAF,,107,254,,,,Franco,COLAPINTO,S,,ARG,,10066,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,39,35,3:37.489,+6.226,+0.561,225.5,37,SO24-Dirob by Graff,LMP2,P/A,,Oreca 07 - Gibson,G,54485,6080,3,5626,256,70,,,,,Vincent,CAPILLAIRE,S,,FRA,,308,70,,,,Arnold,ROBIN,B,,FRA,,9302,70,,,,Maxime,ROBIN,S,,FRA,,9303,70,,,,,,,,,,,,,,,,,,,,,,
27,17,9,3:38.095,+6.832,+0.606,224.9,28,IDEC Sport,LMP2,P/A,,Oreca 07 - Gibson,G,54478,522,3,5626,256,70,,,,,Dwight,MERRIMAN,B,,USA,,9749,66,,,,Ryan,DALZIEL,G,,GBR,,53,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,20,9,3:38.891,+7.628,+0.796,224.1,26,High Class Racing,LMP2,P/A,,Oreca 07 - Gibson,G,54448,5578,3,5626,256,57,,,,,Dennis,ANDERSEN,B,,DNK,,8406,57,,,,Ricky,TAYLOR,P,,USA,,253,66,,,,Marco,SØRENSEN,P,,DNK,,7812,57,,,,,,,,,,,,,,,,,,,,,,
29,44,22,3:40.733,+9.470,+1.842,222.2,30,ARC Bratislava,LMP2,P/A,,Oreca 07 - Gibson,G,54458,562,3,5626,256,213,,,,,Miroslav,KONOPKA,B,,SVK,,4265,213,,,,Oliver,WEBB,G,,GBR,,314,188,,,,Matej,KONOPKA,S,,SVK,,10220,213,,,,,,,,,,,,,,,,,,,,,,
30,74,20,3:41.848,+10.585,+1.115,221.1,38,Racing Team India Eurasia,LMP2,P/A,,Ligier JSP217 - Gibson,G,54490,6081,3,5628,258,112,,,,,James,WINSLOW,S,,GBR,,320,188,,,,John,CORBETT,B,,AUS,,8816,16,,,,Tom,CLOET,B,,BEL,,5592,23,,,,,,,,,,,,,,,,,,,,,,
31,84,19,3:42.145,+10.882,+0.297,220.8,28,Association SRT41,INNOVATIVE CAR,,,Oreca 07 - Gibson,G,54506,5980,5,5626,256,70,,,,,Takuma,AOKI,S,,JPN,,9662,121,,,,Nigel,BAILLY,S,,BEL,,9544,23,,,,Matthieu,LAHAYE,S,,FRA,,,70,,,,Pierre,SANCINENA,S,,FRA,,10078,70,,,,,,,,,,,,,,,,
32,92,17,3:52.901,+21.638,+10.756,210.6,36,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,54473,5556,2,5965,4368,5,,,,,Kevin,ESTRE,P,,FRA,,1292,70,,,,Neel,JANI,P,,CHE,,16,219,,,,Michael,CHRISTENSEN,P,,DNK,,532,57,,,,,,,,,,,,,,,,,,,,,,
33,91,33,3:52.904,+21.641,+0.003,210.6,34,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,54472,5556,2,5965,4368,5,,,,,Gianmaria,BRUNI,P,,ITA,,59,119,,,,Richard,LIETZ,P,,AUT,,66,17,,,,Frédéric,MAKOWIECKI,P,,FRA,,61,70,,,,,,,,,,,,,,,,,,,,,,
34,51,27,3:53.844,+22.581,+0.940,209.8,29,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,54461,16,2,5910,3,119,,,,,Alessandro,PIER GUIDI,P,,ITA,,340,119,,,,James,CALADO,P,,GBR,,300,188,,,,Côme,LEDOGAR,P,,FRA,,9296,70,,,,,,,,,,,,,,,,,,,,,,
35,52,20,3:54.466,+23.203,+0.622,209.2,26,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,54462,16,2,5910,3,119,,,,,Daniel,SERRA,P,,BRA,,500,32,,,,Miguel,MOLINA,P,,ESP,,8526,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,64,23,3:55.580,+24.317,+1.114,208.2,30,Corvette Racing,LMGTE Pro,,,Chevrolet Corvette C8.R,M,54493,36,2,5984,4,66,,,,,Tommy,MILNER,P,,USA,,173,66,,,,Nicholas,TANDY,P,,DEU,,1206,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,98,36,3:55.710,+24.447,+0.130,208.1,36,Aston Martin Racing,LMGTE Am,,,Aston Martin Vantage AMR,M,54474,19,4,5896,260,188,,,,,Paul,DALLA LANA,B,,CAN,,216,40,,,,Nicki,THIIM,P,,DNK,,267,57,,,,Marcos,GOMES,S,,BRA,,9670,32,,,,,,,,,,,,,,,,,,,,,,
38,79,12,3:55.751,+24.488,+0.041,208.1,28,WeatherTech Racing,LMGTE Pro,,,Porsche 911 RSR - 19,M,54494,5922,2,5965,4368,66,,,,,Cooper,MACNEIL,S,,USA,,258,66,,,,Earl,BAMBER,P,,NZL,,1290,168,,,,Laurens,VANTHOOR,P,,BEL,,1124,23,,,,,,,,,,,,,,,,,,,,,,
39,18,30,3:55.841,+24.578,+0.090,208.0,38,Absolute Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,54495,6082,4,5965,4368,43,,,,,Andrew,HARYANTO,B,,IDN,,10069,113,,,,Alessio,PICARIELLO,G,,BEL,,9740,23,,,,Marco,SEEFRIED,S,,DEU,,536,5,,,,,,,,,,,,,,,,,,,,,,
40,63,29,3:55.932,+24.669,+0.091,207.9,29,Corvette Racing,LMGTE Pro,,,Chevrolet Corvette C8.R,M,54492,36,2,5984,4,66,,,,,Antonio,GARCIA,P,,ESP,,164,64,,,,Jordan,TAYLOR,P,,USA,,181,66,,,,Nicky,CATSBURG,P,,NLD,,9020,178,,,,,,,,,,,,,,,,,,,,,,
41,88,34,3:56.494,+25.231,+0.562,207.4,35,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,54471,52,4,5965,4368,5,,,,,Julien,ANDLAUER,G,,FRA,,9192,70,,,,Dominique,BASTIEN,B,,USA,,9816,66,,,,Lance,ARNOLD,S,,DEU,,10278,5,,,,,,,,,,,,,,,,,,,,,,
42,777,13,3:56.945,+25.682,+0.451,207.0,27,D'Station Racing,LMGTE Am,,,Aston Martin Vantage AMR,M,54477,6071,4,5896,260,121,,,,,Satoshi,HOSHINO,B,,JPN,,1310,121,,,,Tomonobu,FUJII,G,,JPN,,1308,121,,,,Andrew,WATSON,S,,GBR,,9573,188,,,,,,,,,,,,,,,,,,,,,,
43,72,24,3:56.998,+25.735,+0.053,207.0,35,Hub Auto Racing,LMGTE Pro,,,Porsche 911 RSR - 19,M,54501,6013,2,5965,4368,253,,,,,Dries,VANTHOOR,G,,BEL,,8292,23,,,,Alvaro,PARENTE,P,,PRT,,289,184,,,,Maxime,MARTIN,P,,BEL,,157,23,,,,,,,,,,,,,,,,,,,,,,
44,54,18,3:57.223,+25.960,+0.225,206.8,32,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,54463,16,4,5910,3,119,,,,,Thomas,FLOHR,B,,CHE,,454,219,,,,Giancarlo,FISICHELLA,P,,ITA,,58,119,,,,Francesco,CASTELLACCI,S,,ITA,,456,119,,,,,,,,,,,,,,,,,,,,,,
45,80,36,3:57.223,+25.960,+0.000,206.8,36,Iron Lynx,LMGTE Am,,,Ferrari 488 GTE Evo,M,54502,5979,4,5910,3,119,,,,,Matteo,CRESSONI,S,,ITA,,338,119,,,,Rino,MASTRONARDI,B,,ITA,,1300,119,,,,Callum,ILOTT,P,,GBR,,10255,188,,,,,,,,,,,,,,,,,,,,,,
46,47,37,3:57.232,+25.969,+0.009,206.8,39,Cetilar Racing,LMGTE Am,,,Ferrari 488 GTE Evo,M,54460,5972,4,5910,3,119,,,,,Roberto,LACORTE,B,,ITA,,404,119,,,,Giorgio,SERNAGIOTTO,S,,ITA,,402,119,,,,Antonio,FUOCO,G,,ITA,,10091,119,,,,,,,,,,,,,,,,,,,,,,
47,56,11,3:57.336,+26.073,+0.104,206.7,20,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,54464,5786,4,5965,4368,5,,,,,Egidio,PERFETTI,B,,NOR,,8186,166,,,,Matteo,CAIROLI,G,,ITA,,8252,119,,,,Riccardo,PERA,S,,ITA,,9187,119,,,,,,,,,,,,,,,,,,,,,,
48,60,14,3:57.406,+26.143,+0.070,206.6,30,Iron Lynx,LMGTE Am,,,Ferrari 488 GTE Evo,M,54465,5979,4,5910,3,119,,,,,Claudio,SCHIAVONI,B,,ITA,,8812,119,,,,Paolo,RUBERTI,G,,ITA,,92,119,,,,Raffaele,GIAMMARIA,S,,ITA,,305,119,,,,,,,,,,,,,,,,,,,,,,
49,99,17,3:57.722,+26.459,+0.316,206.3,36,Proton Competition,LMGTE Am,,,Porsche 911 RSR - 19,M,54504,45,4,5965,4368,5,,,,,Harry,TINCKNELL,P,,GBR,,303,188,,,,Vuttikhorn,INTHRAPHUVASAK,B,,THA,,1025,232,,,,Florian,LATORRE,S,,FRA,,10279,70,,,,,,,,,,,,,,,,,,,,,,
50,388,23,3:57.737,+26.474,+0.015,206.3,34,Rinaldi Racing,LMGTE Am,,,Ferrari 488 GTE Evo,M,54505,6020,4,5910,3,5,,,,,Pierre,EHRET,B,,DEU,,81,5,,,,Christian,HOOK,B,,DEU,,,5,,,,Jeroen,BLEEKEMOLEN,G,,NLD,,20,178,,,,,,,,,,,,,,,,,,,,,,
51,33,22,3:57.750,+26.487,+0.013,206.3,29,TF Sport,LMGTE Am,,,Aston Martin Vantage AMR,M,54454,364,4,5896,260,188,,,,,Ben,KEATING,B,,USA,,1312,66,,,,Dylan,PEREIRA,S,,LUX,,9864,138,,,,Felipe,FRAGA,G,,BRA,,9540,32,,,,,,,,,,,,,,,,,,,,,,
52,77,17,3:57.919,+26.656,+0.169,206.2,35,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,54467,52,4,5965,4368,5,,,,,Christian,RIED,B,,DEU,,90,5,,,,Jaxon,EVANS,S,,NZL,,9863,168,,,,Matt,CAMPBELL,G,,AUS,,8944,16,,,,Michael,FASSBENDER,B,,IRL,,9752,116,,,,,,,,,,,,,,,,
53,86,5,3:58.001,+26.738,+0.082,206.1,20,GR Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,54470,6065,4,5965,4368,188,,,,,Michael,WAINWRIGHT,B,,GBR,,442,188,,,,Benjamin,BARKER,G,,GBR,,594,188,,,,Tom,GAMBLE,S,,GBR,,9549,188,,,,,,,,,,,,,,,,,,,,,,
54,83,9,3:58.102,+26.839,+0.101,206.0,32,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,54468,16,4,5910,3,119,,,,,François,PERRODO,B,,FRA,,260,70,,,,Alessio,ROVERA,S,,ITA,,9837,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,57,25,3:58.299,+27.036,+0.197,205.8,38,Kessel Racing,LMGTE Am,,,Ferrari 488 GTE Evo,M,54497,120,4,5910,3,219,,,,,Takeshi,KIMURA,B,,JPN,,9416,121,,,,Scott,ANDREWS,S,,AUS,,8782,16,,,,Mikkel,JENSEN,G,,DNK,,8276,57,,,,,,,,,,,,,,,,,,,,,,
56,85,28,3:58.476,+27.213,+0.177,205.7,31,Iron Lynx,LMGTE Am,,,Ferrari 488 GTE Evo,M,54469,5979,4,5910,3,119,,,,,Rahel,FREY,S,,CHE,,1143,219,,,,Sarah,BOVY,B,,BEL,,1191,23,,,,Michelle,GATTING,S,,DNK,,9343,57,,,,,,,,,,,,,,,,,,,,,,
57,71,19,3:58.542,+27.279,+0.066,205.6,30,Inception Racing,LMGTE Am,,,Ferrari 488 GTE Evo,M,54500,6084,4,5910,3,188,,,,,Brendan,IRIBE,B,,USA,,9833,66,,,,Ollie,MILLROY,S,,GBR,,1213,188,,,,Ben,BARNICOAT,G,,GBR,,9429,188,,,,,,,,,,,,,,,,,,,,,,
58,95,3,3:59.023,+27.760,+0.481,205.2,31,TF Sport,LMGTE Am,,,Aston Martin Vantage AMR,M,54503,364,4,5896,260,188,,,,,John,HARTSHORNE,B,,GBR,,823,188,,,,Oliver,HANCOCK,S,,GBR,,9140,188,,,,Ross,GUNN,G,,GBR,,8402,188,,,,,,,,,,,,,,,,,,,,,,
59,55,8,3:59.165,+27.902,+0.142,205.1,36,Spirit of Race,LMGTE Am,,,Ferrari 488 GTE Evo,M,54496,5546,4,5910,3,219,,,,,Duncan,CAMERON,B,,GBR,,327,188,,,,David,PEREL,S,,ZAF,,9590,2,,,,Matthew,GRIFFIN,G,,IRL,,7395,116,,,,,,,,,,,,,,,,,,,,,,
60,46,11,3:59.364,+28.101,+0.199,204.9,29,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,54459,5786,4,5965,4368,5,,,,,Dennis,OLSEN,G,,NOR,,9186,166,,,,Anders,BUCHARDT,B,,NOR,,10124,166,,,,Robert,FOLEY,S,,USA,,10244,66,,,,,,,,,,,,,,,,,,,,,,
61,66,16,4:00.264,+29.001,+0.900,204.2,30,JMW Motorsport,LMGTE Am,,,Ferrari 488 GTE Evo,M,54498,35,4,5910,3,188,,,,,Thomas,NEUBAUER,S,,FRA,,10070,70,,,,Rodrigo,SALES,B,,USA,,9754,66,,,,Jody,FANNIN,G,,GBR,,8522,188,,,,,,,,,,,,,,,,,,,,,,
62,69,10,4:04.130,+32.867,+3.866,200.9,35,Herberth Motorsport,LMGTE Am,,,Porsche 911 RSR - 19,M,54499,6083,4,5910,3,5,,,,,Robert,RENAUER,S,,DEU,,8162,5,,,,Ralf,BOHN,B,,DEU,,10137,5,,,,Rolf,INEICHEN,S,,CHE,,10249,219,,,,,,,,,,,,,,,,,,,,,,
