POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Jose Maria LOPEZ,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,101,7:04'38.969,,,44,3'28.729,235.0,,
2,8,Toyota Gazoo Racing,Sébastien BUEMI,Kazuki NAKAJIMA,Brendon HARTLEY,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,101,7:05'52.069,1'13.100,1'13.100,60,3'27.607,236.3,,
3,36,Alpine Elf Matmut,André NEGRÃO,Nicolas LAPIERRE,Matthieu VAXIVIERE,,Alpine A480 - Gibson,M,HYPERCAR,,,Classified,100,7:08'32.292,1 Laps,1 Laps,21,3'29.923,233.7,,
4,708,Glickenhaus Racing,Luis Felipe DERANI,Franck MAILLEUX,Olivier PLA,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,99,7:06'00.921,2 Laps,1 Laps,44,3'31.924,231.5,,
5,41,Team WRT,Robert KUBICA,Louis DELETRAZ,Yifei YE,,Oreca 07 - Gibson,G,LMP2,,,Classified,99,7:07'13.634,2 Laps,1'12.713,46,3'33.883,229.3,,
6,31,Team WRT,Robin FRIJNS,Ferdinand HABSBURG,Charles MILESI,,Oreca 07 - Gibson,G,LMP2,,,Classified,99,7:07'30.057,2 Laps,16.423,17,3'34.540,228.6,,
7,22,United Autosports USA,Philip HANSON,Fabio SCHERER,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2,,,Classified,99,7:08'33.412,2 Laps,1'03.355,44,3'34.380,228.8,,
8,65,Panis Racing,Julien CANAL,Will STEVENS,James ALLEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,99,7:08'39.363,2 Laps,5.951,26,3'33.972,229.3,,
9,28,JOTA,Sean GELAEL,Stoffel VANDOORNE,Tom BLOMQVIST,,Oreca 07 - Gibson,G,LMP2,,,Classified,98,7:06'06.863,3 Laps,1 Laps,43,3'34.283,228.9,,
10,34,Inter Europol Competition,Jakub SMIECHOWSKI,Renger VAN DER ZANDE,Alex BRUNDLE,,Oreca 07 - Gibson,G,LMP2,,,Classified,98,7:06'17.713,3 Laps,10.850,46,3'35.115,228.0,,
11,709,Glickenhaus Racing,Ryan BRISCOE,Richard WESTBROOK,Romain DUMAS,,Glickenhaus 007 LMH,M,HYPERCAR,,,Classified,98,7:09'08.908,3 Laps,2'51.195,73,3'31.079,232.4,,
12,48,IDEC Sport,Paul LAFARGUE,Paul Loup CHATIN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,7:05'17.010,4 Laps,1 Laps,20,3'35.148,228.0,,
13,70,Realteam Racing,Esteban GARCIA,Loïc DUVAL,Norman NATO,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,97,7:05'39.856,4 Laps,22.846,45,3'34.309,228.9,,
14,21,DragonSpeed USA,Henrik HEDMAN,Ben HANLEY,Juan Pablo MONTOYA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,97,7:06'04.396,4 Laps,24.540,27,3'34.840,228.3,,
15,29,Racing Team Nederland,Frits VAN EERD,Giedo VAN DER GARDE,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,97,7:06'20.100,4 Laps,15.704,29,3'33.958,229.3,,
16,23,United Autosports,Paul DI RESTA,Alexander LYNN,Wayne BOYD,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,7:08'42.435,4 Laps,2'22.335,44,3'34.404,228.8,,
17,25,G-Drive Racing,John FALB,Roberto MERHI,Rui ANDRADE,,Aurus 01 - Gibson,G,LMP2,P/A,,Classified,96,7:08'48.941,5 Laps,1 Laps,26,3'35.212,227.9,,
18,82,Risi Competizione,Ryan CULLEN,Oliver JARVIS,Felipe NASR,,Oreca 07 - Gibson,G,LMP2,,,Classified,96,7:09'11.851,5 Laps,22.910,64,3'33.611,229.6,,
19,39,SO24-Dirob by Graff,Vincent CAPILLAIRE,Arnold ROBIN,Maxime ROBIN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,95,7:04'53.738,6 Laps,1 Laps,65,3'38.176,224.8,,
20,20,High Class Racing,Dennis ANDERSEN,Ricky TAYLOR,Marco SØRENSEN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,95,7:05'17.636,6 Laps,23.898,19,3'34.051,229.2,,
21,30,Duqueine Team,René BINDER,Guillermo ROJAS,Tristan GOMMENDY,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,7:05'22.436,6 Laps,4.800,41,3'35.052,228.1,,
22,51,AF Corse,Alessandro PIER GUIDI,James CALADO,Côme LEDOGAR,,Ferrari 488 GTE Evo,M,LMGTE Pro,,,Classified,95,7:08'30.230,6 Laps,3'07.794,24,3'49.127,214.1,,
