POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,708,46,3:29.115,-,-,234.6,48,Glickenhaus Racing,HYPERCAR,,,Glickenhaus 007 LMH,M,54475,6064,4169,6045,4418,66,,,,,Luis Felipe,DERANI,P,,BRA,,524,32,,,,Franck,MAILLEUX,G,,FRA,,34,70,,,,Olivier,PLA,P,,FRA,,38,70,,,,Gustavo,MENEZES,G,,USA,,,,,,,,,,,,,,,,,,,
12,29,52,3:32.727,+3.612,+0.065,230.6,53,Racing Team Nederland,LMP2,P/A,,Oreca 07 - Gibson,G,54452,5528,3,5626,256,178,,,,,Frits,VAN EERD,B,,NLD,,8338,178,,,,Giedo,VAN DER GARDE,P,,NLD,,1792,178,,,,Job,VAN UITERT,G,,NLD,,8984,178,,,,,,,,,,,,,,,,,,,,,,
13,31,2,3:32.823,+3.708,+0.096,230.5,62,Team WRT,LMP2,,,Oreca 07 - Gibson,G,54453,5518,3,5626,256,23,,,,,Ferdinand,HABSBURG,G,,AUT,,10000,17,,,,Charles,MILESI,S,,FRA,,9594,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,24,56,3:33.126,+4.011,+0.303,230.2,64,PR1 Motorsports Mathiasen,LMP2,P/A,,Oreca 07 - Gibson,G,54480,6079,3,5626,256,66,,,,,Patrick,KELLY,B,,USA,,10065,66,,,,Gabriel,AUBRY,G,,FRA,,9173,70,,,,Simon,TRUMMER,G,,CHE,,337,219,,,,,,,,,,,,,,,,,,,,,,
15,30,47,3:33.524,+4.409,+0.398,229.7,54,Duqueine Team,LMP2,,,Oreca 07 - Gibson,G,54483,5981,3,5626,256,70,,,,,René,BINDER,S,,AUT,,9190,17,,,,Guillermo,ROJAS,G,,MEX,,10067,151,,,,Tristan,GOMMENDY,P,,FRA,,233,70,,,,Laurents,HÖRR,S,,DEU,,9124,5,,,,,,,,,,,,,,,,
16,32,19,3:33.658,+4.543,+0.134,229.6,63,United Autosports,LMP2,,,Oreca 07 - Gibson,G,54484,532,3,5626,256,188,,,,,Nicolas,JAMIN,G,,FRA,,9174,70,,,,Jonathan,ABERDEIN,G,,ZAF,,9879,2,,,,Manuel,MALDONADO,S,,VEN,,9880,246,,,,,,,,,,,,,,,,,,,,,,
17,49,56,3:33.680,+4.565,+0.022,229.6,57,High Class Racing,LMP2,,,Oreca 07 - Gibson,G,54488,5578,3,5626,256,57,,,,,Anders,FJORDBACH,S,,DNK,,8420,57,,,,Jan,MAGNUSSEN,P,,DNK,,172,57,,,,Kevin,MAGNUSSEN,P,,DNK,,10211,57,,,,,,,,,,,,,,,,,,,,,,
18,70,41,3:33.758,+4.643,+0.078,229.5,42,Realteam Racing,LMP2,P/A,,Oreca 07 - Gibson,G,54466,5917,3,5626,256,219,,,,,Esteban,GARCIA,B,,CHE,,9374,219,,,,Loïc,DUVAL,P,,FRA,,14,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,20,26,3:33.839,+4.724,+0.081,229.4,57,High Class Racing,LMP2,P/A,,Oreca 07 - Gibson,G,54448,5578,3,5626,256,57,,,,,Dennis,ANDERSEN,B,,DNK,,8406,57,,,,Ricky,TAYLOR,P,,USA,,253,66,,,,Marco,SØRENSEN,P,,DNK,,7812,57,,,,,,,,,,,,,,,,,,,,,,
20,21,3,3:33.879,+4.764,+0.040,229.4,41,DragonSpeed USA,LMP2,P/A,,Oreca 07 - Gibson,G,54449,6029,3,5626,256,66,,,,,Henrik,HEDMAN,B,,SWE,,1728,221,,,,Ben,HANLEY,G,,GBR,,1972,188,,,,Juan Pablo,MONTOYA,P,,COL,,9177,46,,,,,,,,,,,,,,,,,,,,,,
21,25,16,3:33.932,+4.817,+0.053,229.3,50,G-Drive Racing,LMP2,P/A,,Aurus 01 - Gibson,G,54481,524,3,5957,4394,254,,,,,John,FALB,B,,USA,,1536,66,,,,Roberto,MERHI,P,,ESP,,1990,64,,,,Rui,ANDRADE,S,,PRT,,9873,184,,,,,,,,,,,,,,,,,,,,,,
22,34,44,3:33.941,+4.826,+0.009,229.3,64,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,54455,402,3,5626,256,181,,,,,Jakub,SMIECHOWSKI,S,,POL,,1670,181,,,,Renger,VAN DER ZANDE,G,,NLD,,1920,178,,,,Alex,BRUNDLE,G,,GBR,,143,188,,,,,,,,,,,,,,,,,,,,,,
23,1,43,3:34.256,+5.141,+0.315,228.9,51,Richard Mille Racing Team,LMP2,,,Oreca 07 - Gibson,G,54445,5989,3,5626,256,70,,,,,Tatiana,CALDERON,S,,COL,,9665,46,,,,Sophia,FLOERSCH,S,,DEU,,9765,5,,,,Beitske,VISSER,S,,NLD,,9764,178,,,,,,,,,,,,,,,,,,,,,,
24,38,7,3:34.478,+5.363,+0.222,228.7,44,JOTA,LMP2,,,Oreca 07 - Gibson,G,54457,27,3,5626,256,188,,,,,Roberto,GONZALEZ,S,,MEX,,8268,151,,,,Anthony,DAVIDSON,P,,GBR,,137,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,26,56,3:34.872,+5.757,+0.394,228.3,58,G-Drive Racing,LMP2,,,Aurus 01 - Gibson,G,54482,524,3,5957,4394,254,,,,,Roman,RUSINOV,G,,RAF,,107,254,,,,Franco,COLAPINTO,S,,ARG,,10066,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,28,40,3:34.877,+5.762,+0.005,228.3,45,JOTA,LMP2,,,Oreca 07 - Gibson,G,54451,27,3,5626,256,188,,,,,Sean,GELAEL,S,,IDN,,1968,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,44,30,3:35.783,+6.668,+0.906,227.3,60,ARC Bratislava,LMP2,P/A,,Oreca 07 - Gibson,G,54458,562,3,5626,256,213,,,,,Miroslav,KONOPKA,B,,SVK,,4265,213,,,,Oliver,WEBB,G,,GBR,,314,188,,,,Matej,KONOPKA,S,,SVK,,10220,213,,,,,,,,,,,,,,,,,,,,,,
28,84,27,3:37.171,+8.056,+1.388,225.9,43,Association SRT41,INNOVATIVE CAR,,,Oreca 07 - Gibson,G,54506,5980,5,5626,256,70,,,,,Takuma,AOKI,S,,JPN,,9662,121,,,,Nigel,BAILLY,S,,BEL,,9544,23,,,,Matthieu,LAHAYE,S,,FRA,,,70,,,,Pierre,SANCINENA,S,,FRA,,10078,70,,,,,,,,,,,,,,,,
29,39,12,3:37.469,+8.354,+0.298,225.6,44,SO24-Dirob by Graff,LMP2,P/A,,Oreca 07 - Gibson,G,54485,6080,3,5626,256,70,,,,,Vincent,CAPILLAIRE,S,,FRA,,308,70,,,,Arnold,ROBIN,B,,FRA,,9302,70,,,,Maxime,ROBIN,S,,FRA,,9303,70,,,,,,,,,,,,,,,,,,,,,,
30,74,45,3:39.705,+10.590,+2.236,223.3,56,Racing Team India Eurasia,LMP2,P/A,,Ligier JSP217 - Gibson,G,54490,6081,3,5628,258,112,,,,,James,WINSLOW,S,,GBR,,320,188,,,,John,CORBETT,B,,AUS,,8816,16,,,,Tom,CLOET,B,,BEL,,5592,23,,,,,,,,,,,,,,,,,,,,,,
31,79,16,3:52.938,+23.823,+13.233,210.6,44,WeatherTech Racing,LMGTE Pro,,,Porsche 911 RSR - 19,M,54494,5922,2,5965,4368,66,,,,,Cooper,MACNEIL,S,,USA,,258,66,,,,Earl,BAMBER,P,,NZL,,1290,168,,,,Laurens,VANTHOOR,P,,BEL,,1124,23,,,,,,,,,,,,,,,,,,,,,,
32,91,55,3:52.948,+23.833,+0.010,210.6,58,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,54472,5556,2,5965,4368,5,,,,,Gianmaria,BRUNI,P,,ITA,,59,119,,,,Richard,LIETZ,P,,AUT,,66,17,,,,Frédéric,MAKOWIECKI,P,,FRA,,61,70,,,,,,,,,,,,,,,,,,,,,,
33,51,26,3:53.080,+23.965,+0.132,210.5,34,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,54461,16,2,5910,3,119,,,,,Alessandro,PIER GUIDI,P,,ITA,,340,119,,,,James,CALADO,P,,GBR,,300,188,,,,Côme,LEDOGAR,P,,FRA,,9296,70,,,,,,,,,,,,,,,,,,,,,,
34,52,28,3:53.091,+23.976,+0.011,210.4,45,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,54462,16,2,5910,3,119,,,,,Daniel,SERRA,P,,BRA,,500,32,,,,Miguel,MOLINA,P,,ESP,,8526,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,92,51,3:53.161,+24.046,+0.070,210.4,53,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,54473,5556,2,5965,4368,5,,,,,Kevin,ESTRE,P,,FRA,,1292,70,,,,Neel,JANI,P,,CHE,,16,219,,,,Michael,CHRISTENSEN,P,,DNK,,532,57,,,,,,,,,,,,,,,,,,,,,,
36,72,18,3:53.221,+24.106,+0.060,210.3,54,Hub Auto Racing,LMGTE Pro,,,Porsche 911 RSR - 19,M,54501,6013,2,5965,4368,253,,,,,Dries,VANTHOOR,G,,BEL,,8292,23,,,,Alvaro,PARENTE,P,,PRT,,289,184,,,,Maxime,MARTIN,P,,BEL,,157,23,,,,,,,,,,,,,,,,,,,,,,
37,64,44,3:53.440,+24.325,+0.219,210.1,51,Corvette Racing,LMGTE Pro,,,Chevrolet Corvette C8.R,M,54493,36,2,5984,4,66,,,,,Tommy,MILNER,P,,USA,,173,66,,,,Nicholas,TANDY,P,,DEU,,1206,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,63,12,3:54.281,+25.166,+0.841,209.4,13,Corvette Racing,LMGTE Pro,,,Chevrolet Corvette C8.R,M,54492,36,2,5984,4,66,,,,,Antonio,GARCIA,P,,ESP,,164,64,,,,Jordan,TAYLOR,P,,USA,,181,66,,,,Nicky,CATSBURG,P,,NLD,,9020,178,,,,,,,,,,,,,,,,,,,,,,
39,99,41,3:54.472,+25.357,+0.191,209.2,53,Proton Competition,LMGTE Am,,,Porsche 911 RSR - 19,M,54504,45,4,5965,4368,5,,,,,Harry,TINCKNELL,P,,GBR,,303,188,,,,Vuttikhorn,INTHRAPHUVASAK,B,,THA,,1025,232,,,,Florian,LATORRE,S,,FRA,,10279,70,,,,,,,,,,,,,,,,,,,,,,
40,56,49,3:54.502,+25.387,+0.030,209.2,59,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,54464,5786,4,5965,4368,5,,,,,Egidio,PERFETTI,B,,NOR,,8186,166,,,,Matteo,CAIROLI,G,,ITA,,8252,119,,,,Riccardo,PERA,S,,ITA,,9187,119,,,,,,,,,,,,,,,,,,,,,,
41,66,59,3:54.530,+25.415,+0.028,209.2,60,JMW Motorsport,LMGTE Am,,,Ferrari 488 GTE Evo,M,54498,35,4,5910,3,188,,,,,Thomas,NEUBAUER,S,,FRA,,10070,70,,,,Rodrigo,SALES,B,,USA,,9754,66,,,,Jody,FANNIN,G,,GBR,,8522,188,,,,,,,,,,,,,,,,,,,,,,
42,88,48,3:54.619,+25.504,+0.089,209.1,56,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,54471,52,4,5965,4368,5,,,,,Julien,ANDLAUER,G,,FRA,,9192,70,,,,Dominique,BASTIEN,B,,USA,,9816,66,,,,Lance,ARNOLD,S,,DEU,,10278,5,,,,,,,,,,,,,,,,,,,,,,
43,71,49,3:54.621,+25.506,+0.002,209.1,52,Inception Racing,LMGTE Am,,,Ferrari 488 GTE Evo,M,54500,6084,4,5910,3,188,,,,,Brendan,IRIBE,B,,USA,,9833,66,,,,Ollie,MILLROY,S,,GBR,,1213,188,,,,Ben,BARNICOAT,G,,GBR,,9429,188,,,,,,,,,,,,,,,,,,,,,,
44,86,21,3:54.668,+25.553,+0.047,209.0,21,GR Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,54470,6065,4,5965,4368,188,,,,,Michael,WAINWRIGHT,B,,GBR,,442,188,,,,Benjamin,BARKER,G,,GBR,,594,188,,,,Tom,GAMBLE,S,,GBR,,9549,188,,,,,,,,,,,,,,,,,,,,,,
45,388,24,3:54.903,+25.788,+0.235,208.8,47,Rinaldi Racing,LMGTE Am,,,Ferrari 488 GTE Evo,M,54505,6020,4,5910,3,5,,,,,Pierre,EHRET,B,,DEU,,81,5,,,,Christian,HOOK,B,,DEU,,,5,,,,Jeroen,BLEEKEMOLEN,G,,NLD,,20,178,,,,,,,,,,,,,,,,,,,,,,
46,55,42,3:54.983,+25.868,+0.080,208.8,43,Spirit of Race,LMGTE Am,,,Ferrari 488 GTE Evo,M,54496,5546,4,5910,3,219,,,,,Duncan,CAMERON,B,,GBR,,327,188,,,,David,PEREL,S,,ZAF,,9590,2,,,,Matthew,GRIFFIN,G,,IRL,,7395,116,,,,,,,,,,,,,,,,,,,,,,
47,18,21,3:55.011,+25.896,+0.028,208.7,56,Absolute Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,54495,6082,4,5965,4368,43,,,,,Andrew,HARYANTO,B,,IDN,,10069,113,,,,Alessio,PICARIELLO,G,,BEL,,9740,23,,,,Marco,SEEFRIED,S,,DEU,,536,5,,,,,,,,,,,,,,,,,,,,,,
48,47,27,3:55.196,+26.081,+0.185,208.6,41,Cetilar Racing,LMGTE Am,,,Ferrari 488 GTE Evo,M,54460,5972,4,5910,3,119,,,,,Roberto,LACORTE,B,,ITA,,404,119,,,,Giorgio,SERNAGIOTTO,S,,ITA,,402,119,,,,Antonio,FUOCO,G,,ITA,,10091,119,,,,,,,,,,,,,,,,,,,,,,
49,57,36,3:55.224,+26.109,+0.028,208.5,50,Kessel Racing,LMGTE Am,,,Ferrari 488 GTE Evo,M,54497,120,4,5910,3,219,,,,,Takeshi,KIMURA,B,,JPN,,9416,121,,,,Scott,ANDREWS,S,,AUS,,8782,16,,,,Mikkel,JENSEN,G,,DNK,,8276,57,,,,,,,,,,,,,,,,,,,,,,
50,54,45,3:55.273,+26.158,+0.049,208.5,52,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,54463,16,4,5910,3,119,,,,,Thomas,FLOHR,B,,CHE,,454,219,,,,Giancarlo,FISICHELLA,P,,ITA,,58,119,,,,Francesco,CASTELLACCI,S,,ITA,,456,119,,,,,,,,,,,,,,,,,,,,,,
51,80,55,3:55.553,+26.438,+0.280,208.2,56,Iron Lynx,LMGTE Am,,,Ferrari 488 GTE Evo,M,54502,5979,4,5910,3,119,,,,,Matteo,CRESSONI,S,,ITA,,338,119,,,,Rino,MASTRONARDI,B,,ITA,,1300,119,,,,Callum,ILOTT,P,,GBR,,10255,188,,,,,,,,,,,,,,,,,,,,,,
52,69,59,3:55.595,+26.480,+0.042,208.2,62,Herberth Motorsport,LMGTE Am,,,Porsche 911 RSR - 19,M,54499,6083,4,5910,3,5,,,,,Robert,RENAUER,S,,DEU,,8162,5,,,,Ralf,BOHN,B,,DEU,,10137,5,,,,Rolf,INEICHEN,S,,CHE,,10249,219,,,,,,,,,,,,,,,,,,,,,,
53,85,14,3:55.614,+26.499,+0.019,208.2,54,Iron Lynx,LMGTE Am,,,Ferrari 488 GTE Evo,M,54469,5979,4,5910,3,119,,,,,Rahel,FREY,S,,CHE,,1143,219,,,,Sarah,BOVY,B,,BEL,,1191,23,,,,Michelle,GATTING,S,,DNK,,9343,57,,,,,,,,,,,,,,,,,,,,,,
54,777,31,3:55.866,+26.751,+0.252,208.0,37,D'Station Racing,LMGTE Am,,,Aston Martin Vantage AMR,M,54477,6071,4,5896,260,121,,,,,Satoshi,HOSHINO,B,,JPN,,1310,121,,,,Tomonobu,FUJII,G,,JPN,,1308,121,,,,Andrew,WATSON,S,,GBR,,9573,188,,,,,,,,,,,,,,,,,,,,,,
55,77,32,3:55.895,+26.780,+0.029,207.9,44,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,54467,52,4,5965,4368,5,,,,,Christian,RIED,B,,DEU,,90,5,,,,Jaxon,EVANS,S,,NZL,,9863,168,,,,Matt,CAMPBELL,G,,AUS,,8944,16,,,,Michael,FASSBENDER,B,,IRL,,9752,116,,,,,,,,,,,,,,,,
56,98,21,3:56.128,+27.013,+0.233,207.7,50,Aston Martin Racing,LMGTE Am,,,Aston Martin Vantage AMR,M,54474,19,4,5896,260,188,,,,,Paul,DALLA LANA,B,,CAN,,216,40,,,,Nicki,THIIM,P,,DNK,,267,57,,,,Marcos,GOMES,S,,BRA,,9670,32,,,,,,,,,,,,,,,,,,,,,,
57,60,10,3:56.186,+27.071,+0.058,207.7,48,Iron Lynx,LMGTE Am,,,Ferrari 488 GTE Evo,M,54465,5979,4,5910,3,119,,,,,Claudio,SCHIAVONI,B,,ITA,,8812,119,,,,Paolo,RUBERTI,G,,ITA,,92,119,,,,Raffaele,GIAMMARIA,S,,ITA,,305,119,,,,,,,,,,,,,,,,,,,,,,
58,46,25,3:56.190,+27.075,+0.004,207.7,50,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,54459,5786,4,5965,4368,5,,,,,Dennis,OLSEN,G,,NOR,,9186,166,,,,Anders,BUCHARDT,B,,NOR,,10124,166,,,,Robert,FOLEY,S,,USA,,10244,66,,,,,,,,,,,,,,,,,,,,,,
59,83,34,3:56.197,+27.082,+0.007,207.7,51,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,54468,16,4,5910,3,119,,,,,François,PERRODO,B,,FRA,,260,70,,,,Alessio,ROVERA,S,,ITA,,9837,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,33,13,3:56.895,+27.780,+0.698,207.1,42,TF Sport,LMGTE Am,,,Aston Martin Vantage AMR,M,54454,364,4,5896,260,188,,,,,Ben,KEATING,B,,USA,,1312,66,,,,Dylan,PEREIRA,S,,LUX,,9864,138,,,,Felipe,FRAGA,G,,BRA,,9540,32,,,,,,,,,,,,,,,,,,,,,,
61,95,15,3:57.656,+28.541,+0.761,206.4,15,TF Sport,LMGTE Am,,,Aston Martin Vantage AMR,M,54503,364,4,5896,260,188,,,,,John,HARTSHORNE,B,,GBR,,823,188,,,,Oliver,HANCOCK,S,,GBR,,9140,188,,,,Ross,GUNN,G,,GBR,,8402,188,,,,,,,,,,,,,,,,,,,,,,
62,17,0,,,,,0,IDEC Sport,LMP2,P/A,,Oreca 07 - Gibson,G,54478,522,3,5626,256,70,,,,,Dwight,MERRIMAN,B,,USA,,9749,66,,,,Ryan,DALZIEL,G,,GBR,,53,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
