NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
113,1,1,9:04.790,0,,4:28.041,0,2:08.038,0,2:28.711,0,89.1,9:04.790,17:39:04.790,4:28.041,2:08.038,2:28.711,192.5, NO SPEED LIMIT,0:03:42.878,FUN,,NO SPEED LIMIT,,
113,1,2,5:19.613,0,,48.254,0,2:05.509,0,2:25.850,0,153.5,14:24.403,17:44:24.403,0:48.254,2:05.509,2:25.850,192.8, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
113,1,3,6:37.463,0,,52.728,0,3:02.804,0,2:41.931,0,123.4,21:01.866,17:51:01.866,0:52.728,3:02.804,2:41.931,120.1, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
113,1,4,5:13.614,0,,47.464,0,2:03.453,0,2:22.697,0,156.4,26:15.480,17:56:15.480,0:47.464,2:03.453,2:22.697,195.3, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
113,1,5,5:10.418,2,,47.791,0,2:00.164,2,2:22.463,2,158.0,31:25.898,18:01:25.898,0:47.791,2:00.164,2:22.463,200.0, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
113,1,6,5:11.394,0,,47.417,2,2:00.801,0,2:23.176,0,157.5,36:37.292,18:06:37.292,0:47.417,2:00.801,2:23.176,200.3, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
113,1,7,6:23.379,0,B,48.760,0,2:03.566,0,3:31.053,0,128.0,43:00.671,18:13:00.671,0:48.760,2:03.566,3:31.053,199.6, NO SPEED LIMIT,,FUN,,NO SPEED LIMIT,,
116,1,1,7:12.909,0,,2:36.038,0,2:04.501,0,2:32.370,0,112.1,7:12.909,17:37:12.909,2:36.038,2:04.501,2:32.370,199.6, PP 81,0:01:50.167,FUN,,PP 81,,
116,1,2,5:18.457,0,,48.428,0,2:05.145,0,2:24.884,0,154.0,12:31.366,17:42:31.366,0:48.428,2:05.145,2:24.884,193.5, PP 81,,FUN,,PP 81,,
116,1,3,5:15.090,0,,48.069,2,2:03.295,0,2:23.726,0,155.7,17:46.456,17:47:46.456,0:48.069,2:03.295,2:23.726,199.2, PP 81,,FUN,,PP 81,,
116,1,4,5:13.591,0,,49.276,0,2:02.445,2,2:21.870,0,156.4,23:00.047,17:53:00.047,0:49.276,2:02.445,2:21.870,191.8, PP 81,,FUN,,PP 81,,
116,1,5,5:12.495,2,,48.172,0,2:02.894,0,2:21.429,2,157.0,28:12.542,17:58:12.542,0:48.172,2:02.894,2:21.429,195.6, PP 81,,FUN,,PP 81,,
116,1,6,6:05.822,0,B,49.666,0,2:04.112,0,3:12.044,0,134.1,34:18.364,18:04:18.364,0:49.666,2:04.112,3:12.044,199.2, PP 81,,FUN,,PP 81,,
116,1,7,6:28.584,0,,1:56.570,0,2:05.612,0,2:26.402,0,126.2,40:46.948,18:10:46.948,1:56.570,2:05.612,2:26.402,198.5, PP 81,0:01:22.438,FUN,,PP 81,,
13,1,1,6:09.182,0,,1:42.836,0,2:02.309,0,2:24.037,0,131.5,6:09.182,17:36:09.182,1:42.836,2:02.309,2:24.037,199.2, SKR,0:00:57.608,FUN,,SKR,,
13,1,2,5:15.202,0,,48.929,0,2:02.044,0,2:24.229,0,155.6,11:24.384,17:41:24.384,0:48.929,2:02.044,2:24.229,199.6, SKR,,FUN,,SKR,,
13,1,3,5:16.855,0,,48.528,0,2:01.832,0,2:26.495,0,154.8,16:41.239,17:46:41.239,0:48.528,2:01.832,2:26.495,198.9, SKR,,FUN,,SKR,,
13,1,4,5:12.639,0,,49.148,0,2:01.651,0,2:21.840,2,156.9,21:53.878,17:51:53.878,0:49.148,2:01.651,2:21.840,200.0, SKR,,FUN,,SKR,,
13,1,5,5:11.802,0,,47.787,0,2:01.615,0,2:22.400,0,157.3,27:05.680,17:57:05.680,0:47.787,2:01.615,2:22.400,200.0, SKR,,FUN,,SKR,,
13,1,6,5:11.326,2,,47.899,0,2:01.486,2,2:21.941,0,157.6,32:17.006,18:02:17.006,0:47.899,2:01.486,2:21.941,200.0, SKR,,FUN,,SKR,,
13,1,7,5:11.945,0,,47.474,0,2:01.564,0,2:22.907,0,157.3,37:28.951,18:07:28.951,0:47.474,2:01.564,2:22.907,200.7, SKR,,FUN,,SKR,,
13,1,8,5:13.010,0,,49.015,0,2:01.585,0,2:22.410,0,156.7,42:41.961,18:12:41.961,0:49.015,2:01.585,2:22.410,199.2, SKR,,FUN,,SKR,,
133,1,1,5:33.449,0,,1:01.257,0,2:05.298,0,2:26.894,0,145.5,5:33.449,17:35:33.449,1:01.257,2:05.298,2:26.894,198.1, PP 81 - FONTANILLES TP,0:00:16.646,FUN,,PP 81 - FONTANILLES TP,,
133,1,2,5:17.249,0,,48.170,0,2:02.751,0,2:26.328,0,154.6,10:50.698,17:40:50.698,0:48.170,2:02.751,2:26.328,199.6, PP 81 - FONTANILLES TP,,FUN,,PP 81 - FONTANILLES TP,,
133,1,3,5:15.853,0,,48.592,0,2:03.417,0,2:23.844,0,155.3,16:06.551,17:46:06.551,0:48.592,2:03.417,2:23.844,198.9, PP 81 - FONTANILLES TP,,FUN,,PP 81 - FONTANILLES TP,,
133,1,4,5:16.601,0,,47.975,0,2:04.178,0,2:24.448,0,154.9,21:23.152,17:51:23.152,0:47.975,2:04.178,2:24.448,198.9, PP 81 - FONTANILLES TP,,FUN,,PP 81 - FONTANILLES TP,,
133,1,5,5:17.944,0,,48.199,0,2:02.949,0,2:26.796,0,154.3,26:41.096,17:56:41.096,0:48.199,2:02.949,2:26.796,193.9, PP 81 - FONTANILLES TP,,FUN,,PP 81 - FONTANILLES TP,,
133,1,6,5:17.651,0,,48.152,0,2:03.470,0,2:26.029,0,154.4,31:58.747,18:01:58.747,0:48.152,2:03.470,2:26.029,199.6, PP 81 - FONTANILLES TP,,FUN,,PP 81 - FONTANILLES TP,,
133,1,7,5:16.454,0,,50.431,0,2:01.777,0,2:24.246,0,155.0,37:15.201,18:07:15.201,0:50.431,2:01.777,2:24.246,198.9, PP 81 - FONTANILLES TP,,FUN,,PP 81 - FONTANILLES TP,,
133,1,8,5:12.893,2,,47.765,2,2:01.367,2,2:23.761,2,156.8,42:28.094,18:12:28.094,0:47.765,2:01.367,2:23.761,199.6, PP 81 - FONTANILLES TP,,FUN,,PP 81 - FONTANILLES TP,,
137,1,1,6:13.241,0,,1:23.924,0,2:05.037,0,2:44.280,0,130.0,6:13.241,17:36:13.241,1:23.924,2:05.037,2:44.280,198.9, ACO,0:00:37.716,CORPO,,ACO,,
137,1,2,5:17.380,0,,48.633,2,2:05.193,0,2:23.554,2,154.6,11:30.621,17:41:30.621,0:48.633,2:05.193,2:23.554,200.7, ACO,,CORPO,,ACO,,
137,1,3,5:16.027,0,,48.651,0,2:03.522,0,2:23.854,0,155.2,16:46.648,17:46:46.648,0:48.651,2:03.522,2:23.854,192.5, ACO,,CORPO,,ACO,,
137,1,4,5:14.901,2,,49.099,0,2:01.107,2,2:24.695,0,155.8,22:01.549,17:52:01.549,0:49.099,2:01.107,2:24.695,199.6, ACO,,CORPO,,ACO,,
137,1,5,6:30.942,0,B,48.633,0,2:02.037,0,3:40.272,0,125.5,28:32.491,17:58:32.491,0:48.633,2:02.037,3:40.272,200.0, ACO,,CORPO,,ACO,,
137,1,6,8:03.736,0,,3:17.046,0,2:12.134,0,2:34.556,0,101.4,36:36.227,18:06:36.227,3:17.046,2:12.134,2:34.556,182.1, ACO,0:02:40.781,CORPO,,ACO,,
137,1,7,5:32.287,0,,51.749,0,2:08.031,0,2:32.507,0,147.6,42:08.514,18:12:08.514,0:51.749,2:08.031,2:32.507,192.8, ACO,,CORPO,,ACO,,
141,1,1,7:16.560,0,,2:38.189,0,2:04.913,0,2:33.458,0,111.2,7:16.560,17:37:16.560,2:38.189,2:04.913,2:33.458,199.6, CAPOCCI,0:01:51.512,CORPO,,CAPOCCI,,
141,1,2,6:19.792,0,B,50.790,0,2:05.431,0,3:23.571,0,129.2,13:36.352,17:43:36.352,0:50.790,2:05.431,3:23.571,184.6, CAPOCCI,,CORPO,,CAPOCCI,,
141,1,3,6:43.232,0,,2:12.806,0,2:05.150,0,2:25.276,0,121.7,20:19.584,17:50:19.584,2:12.806,2:05.150,2:25.276,191.5, CAPOCCI,0:01:41.221,CORPO,,CAPOCCI,,
141,1,4,5:17.342,0,,47.899,0,2:04.635,0,2:24.808,0,154.6,25:36.926,17:55:36.926,0:47.899,2:04.635,2:24.808,192.5, CAPOCCI,,CORPO,,CAPOCCI,,
141,1,5,5:14.755,0,,47.558,0,2:03.383,0,2:23.814,0,155.8,30:51.681,18:00:51.681,0:47.558,2:03.383,2:23.814,194.9, CAPOCCI,,CORPO,,CAPOCCI,,
141,1,6,5:15.426,0,,47.822,0,2:02.794,0,2:24.810,0,155.5,36:07.107,18:06:07.107,0:47.822,2:02.794,2:24.810,195.6, CAPOCCI,,CORPO,,CAPOCCI,,
141,1,7,5:12.100,2,,47.510,2,2:01.728,2,2:22.862,2,157.2,41:19.207,18:11:19.207,0:47.510,2:01.728,2:22.862,199.2, CAPOCCI,,CORPO,,CAPOCCI,,
142,1,1,5:34.563,0,,1:01.125,0,2:06.235,0,2:27.203,0,145.1,5:34.563,17:35:34.563,1:01.125,2:06.235,2:27.203,196.3, ORHES,0:00:15.594,CORPO,,ORHES,,
142,1,2,5:22.226,0,,49.460,0,2:04.188,0,2:28.578,0,152.2,10:56.789,17:40:56.789,0:49.460,2:04.188,2:28.578,199.6, ORHES,,CORPO,,ORHES,,
142,1,3,5:17.791,2,,49.461,0,2:03.168,0,2:25.162,2,154.4,16:14.580,17:46:14.580,0:49.461,2:03.168,2:25.162,199.2, ORHES,,CORPO,,ORHES,,
142,1,4,6:16.738,0,B,48.341,2,2:03.049,2,3:25.348,0,130.2,22:31.318,17:52:31.318,0:48.341,2:03.049,3:25.348,199.6, ORHES,,CORPO,,ORHES,,
142,1,5,6:57.384,0,,2:07.484,0,2:11.729,0,2:38.171,0,117.5,29:28.702,17:59:28.702,2:07.484,2:11.729,2:38.171,197.0, ORHES,0:01:30.913,CORPO,,ORHES,,
142,1,6,5:37.391,0,,51.537,0,2:09.480,0,2:36.374,0,145.4,35:06.093,18:05:06.093,0:51.537,2:09.480,2:36.374,199.2, ORHES,,CORPO,,ORHES,,
142,1,7,5:35.118,0,,51.588,0,2:07.866,0,2:35.664,0,146.4,40:41.211,18:10:41.211,0:51.588,2:07.866,2:35.664,198.9, ORHES,,CORPO,,ORHES,,
145,1,1,6:00.649,0,,1:27.674,0,2:05.366,0,2:27.609,0,134.6,6:00.649,17:36:00.649,1:27.674,2:05.366,2:27.609,192.1, LADC,0:00:42.074,FUN,,LADC,,
145,1,2,5:19.598,0,,49.557,0,2:02.645,0,2:27.396,0,153.5,11:20.247,17:41:20.247,0:49.557,2:02.645,2:27.396,199.6, LADC,,FUN,,LADC,,
145,1,3,5:13.081,0,,48.307,0,2:01.565,2,2:23.209,0,156.7,16:33.328,17:46:33.328,0:48.307,2:01.565,2:23.209,199.6, LADC,,FUN,,LADC,,
145,1,4,5:12.538,2,,47.845,2,2:02.019,0,2:22.674,2,157.0,21:45.866,17:51:45.866,0:47.845,2:02.019,2:22.674,199.2, LADC,,FUN,,LADC,,
145,1,5,5:15.651,0,,47.915,0,2:03.642,0,2:24.094,0,155.4,27:01.517,17:57:01.517,0:47.915,2:03.642,2:24.094,181.5, LADC,,FUN,,LADC,,
145,1,6,6:03.581,0,B,48.164,0,2:02.868,0,3:12.549,0,134.9,33:05.098,18:03:05.098,0:48.164,2:02.868,3:12.549,197.0, LADC,,FUN,,LADC,,
145,1,7,7:20.653,0,,2:19.754,0,2:14.448,0,2:46.451,0,111.3,40:25.751,18:10:25.751,2:19.754,2:14.448,2:46.451,176.5, LADC,0:01:39.170,FUN,,LADC,,
149,1,1,5:59.360,0,,1:27.351,0,2:04.171,0,2:27.838,0,135.1,5:59.360,17:35:59.360,1:27.351,2:04.171,2:27.838,199.2, ZOSH COMPETITION,0:00:40.499,CORPO,,ZOSH COMPETITION,,
149,1,2,5:22.694,0,,49.368,0,2:03.664,0,2:29.662,0,152.0,11:22.054,17:41:22.054,0:49.368,2:03.664,2:29.662,199.6, ZOSH COMPETITION,,CORPO,,ZOSH COMPETITION,,
149,1,3,5:21.046,0,,49.405,0,2:04.787,0,2:26.854,0,152.8,16:43.100,17:46:43.100,0:49.405,2:04.787,2:26.854,200.0, ZOSH COMPETITION,,CORPO,,ZOSH COMPETITION,,
149,1,4,5:17.238,2,,49.720,0,2:01.647,2,2:25.871,0,154.6,22:00.338,17:52:00.338,0:49.720,2:01.647,2:25.871,201.1, ZOSH COMPETITION,,CORPO,,ZOSH COMPETITION,,
149,1,5,5:20.377,0,,50.671,0,2:02.861,0,2:26.845,0,153.1,27:20.715,17:57:20.715,0:50.671,2:02.861,2:26.845,200.0, ZOSH COMPETITION,,CORPO,,ZOSH COMPETITION,,
149,1,6,5:17.389,0,,49.882,0,2:02.657,0,2:24.850,2,154.6,32:38.104,18:02:38.104,0:49.882,2:02.657,2:24.850,200.0, ZOSH COMPETITION,,CORPO,,ZOSH COMPETITION,,
149,1,7,6:16.049,0,B,49.248,2,2:03.901,0,3:22.900,0,130.4,38:54.153,18:08:54.153,0:49.248,2:03.901,3:22.900,199.2, ZOSH COMPETITION,,CORPO,,ZOSH COMPETITION,,
154,1,1,5:56.840,0,,1:19.446,0,2:07.810,0,2:29.584,0,136.0,5:56.840,17:35:56.840,1:19.446,2:07.810,2:29.584,195.3, ZOSH - TEAM LE MANS,0:00:33.758,CORPO,,ZOSH - TEAM LE MANS,,
154,1,2,5:22.411,0,,49.076,0,2:05.302,0,2:28.033,0,152.1,11:19.251,17:41:19.251,0:49.076,2:05.302,2:28.033,197.8, ZOSH - TEAM LE MANS,,CORPO,,ZOSH - TEAM LE MANS,,
154,1,3,5:14.954,2,,48.966,0,2:02.334,0,2:23.654,2,155.7,16:34.205,17:46:34.205,0:48.966,2:02.334,2:23.654,200.0, ZOSH - TEAM LE MANS,,CORPO,,ZOSH - TEAM LE MANS,,
