POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
37,61,Classified,9,43:58.564,2 Laps,+7.694,4,4:11.305,195.2,,GT2B,,,TOYOTA Supra GT2 2001,,,,,,,,,,,,Marc,LOUAIL,,,FRA,,,,,,,Soheil,AYARI,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,118,Classified,9,45:39.446,2 Laps,+1:40.882,8,4:30.515,181.3,,INV,,,CHEVROLET Corvette Z06R 2010,,,,,,,,,,,,Alfred,MOSER,,,CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1,Classified,9,45:54.725,2 Laps,+15.279,4,4:14.961,192.4,,GT2B,,,PORSCHE 997 GT3 RSR 2009,,,,,,,,,,,,Emmanuel,BRIGAND,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,160,Classified,9,46:11.096,2 Laps,+16.371,8,4:33.267,179.5,,GT2B,,,PORSCHE 996 GT3 RS 2002,,,,,,,,,,,,Peter,FAIRBAIRN,,,GBR,,,,,,,Paul,MCLEAN,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,49,Classified,9,47:07.815,2 Laps,+56.719,3,4:41.253,174.4,,GT2B,,,PORSCHE 996 GT3-R 2001,,,,,,,,,,,,Lars,ROLNER,,,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,28,Classified,9,48:03.763,2 Laps,+55.948,9,4:16.153,191.5,,GT1A,,,FORD Mustang Cobra TA 1998,,,,,,,,,,,,Alain,RÜEDE,,,CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,20,Classified,9,48:10.363,2 Laps,+6.600,9,4:24.073,185.8,,Proto B,,,PILBEAM MP93 2005,,,,,,,,,,,,Pierre,BRUNEAU,,,FRA,,,,,,,Marc,ROSTAN,,,FRA,ROS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,18,Classified,9,48:35.745,2 Laps,+25.382,7,4:35.618,178.0,,GT2A,,,PORSCHE 993 GT2 1997,,,,,,,,,,,,Heiko,OSTMANN,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,69,Classified,8,46:18.785,3 Laps,1 Lap,3,5:11.585,157.4,,GT2B,,,PORSCHE 996 GT3-RS 2001,,,,,,,,,,,,Paul,PHILLIPS,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,70,Classified,8,50:15.687,3 Laps,+3:56.902,7,4:47.720,170.5,,GT2B,,,FERRARI 360 Modena N-GT 2000,,,,,,,,,,,,Pascal,DUHAMEL,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,94,Not started,0,,,,0,,,,GT2A,,,MARCOS LM500 1994,,,,,,,,,,,,Stephen,KEATING,,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
