NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
1,1,1,7:27.878,0,,1:28.749,0,3:46.988,0,2:12.141,0,108.4,9:10.104,18:03:29.796,1:28.749,3:46.988,2:12.141,73.3,Emmanuel BRIGAND,,GT2B,,,,
1,1,2,4:24.072,0,,41.341,0,1:39.012,0,2:03.719,0,185.8,13:34.176,18:07:53.868,0:41.341,1:39.012,2:03.719,268.4,Emmanuel BRIGAND,,GT2B,,,,
1,1,3,4:23.443,0,,44.006,0,1:38.880,0,2:00.557,0,186.2,17:57.619,18:12:17.311,0:44.006,1:38.880,2:00.557,280.3,Emmanuel BRIGAND,,GT2B,,,,
1,1,4,4:18.515,0,,41.261,0,1:38.496,0,1:58.758,0,189.8,22:16.134,18:16:35.826,0:41.261,1:38.496,1:58.758,277.4,Emmanuel BRIGAND,,GT2B,,,,
1,1,5,4:15.603,0,,40.215,0,1:37.703,0,1:57.685,0,191.9,26:31.737,18:20:51.429,0:40.215,1:37.703,1:57.685,278.8,Emmanuel BRIGAND,,GT2B,,,,
1,1,6,4:25.602,0,B,40.207,0,1:37.951,0,2:07.444,0,184.7,30:57.339,18:25:17.031,0:40.207,1:37.951,2:07.444,277.4,Emmanuel BRIGAND,,GT2B,,,,
1,1,7,6:32.763,0,,2:57.046,0,1:37.730,0,1:57.987,0,124.9,37:30.102,18:31:49.794,2:57.046,1:37.730,1:57.987,275.3,Emmanuel BRIGAND,0:02:27.592,GT2B,,,,
1,1,8,4:13.812,0,,39.164,2,1:37.836,0,1:56.812,0,193.3,41:43.914,18:36:03.606,0:39.164,1:37.836,1:56.812,279.5,Emmanuel BRIGAND,,GT2B,,,,
1,1,9,4:12.936,2,,39.846,0,1:36.493,2,1:56.597,2,193.9,45:56.850,18:40:16.542,0:39.846,1:36.493,1:56.597,281.0,Emmanuel BRIGAND,,GT2B,,,,
105,1,1,7:30.124,0,,1:29.163,0,3:49.609,0,2:11.352,0,107.8,9:02.808,18:03:22.500,1:29.163,3:49.609,2:11.352,72.7,Ludovic CHOLLEY,,GT1B,,,,
105,1,2,4:38.367,0,,42.278,0,1:38.020,0,2:18.069,0,176.2,13:41.175,18:08:00.867,0:42.278,1:38.020,2:18.069,245.3,Ludovic CHOLLEY,,GT1B,,,,
105,1,3,4:38.507,0,B,42.368,0,1:44.338,0,2:11.801,0,176.1,18:19.682,18:12:39.374,0:42.368,1:44.338,2:11.801,271.1,Ludovic CHOLLEY,,GT1B,,,,
105,1,4,6:25.247,0,,2:40.061,0,1:40.839,0,2:04.347,0,127.3,24:44.929,18:19:04.621,2:40.061,1:40.839,2:04.347,268.4,Ludovic CHOLLEY,0:02:07.359,GT1B,,,,
105,1,5,4:21.924,0,,42.814,0,1:36.848,0,2:02.262,0,187.3,29:06.853,18:23:26.545,0:42.814,1:36.848,2:02.262,223.5,Ludovic CHOLLEY,,GT1B,,,,
105,1,6,4:18.185,0,,41.064,0,1:35.718,0,2:01.403,0,190.0,33:25.038,18:27:44.730,0:41.064,1:35.718,2:01.403,279.5,Ludovic CHOLLEY,,GT1B,,,,
105,1,7,4:15.600,0,,41.352,0,1:36.505,0,1:57.743,0,191.9,37:40.638,18:32:00.330,0:41.352,1:36.505,1:57.743,265.8,Ludovic CHOLLEY,,GT1B,,,,
105,1,8,4:11.501,2,,39.643,2,1:35.337,0,1:56.521,2,195.0,41:52.139,18:36:11.831,0:39.643,1:35.337,1:56.521,280.3,Ludovic CHOLLEY,,GT1B,,,,
105,1,9,4:11.689,0,,40.138,0,1:34.553,2,1:56.998,0,194.9,46:03.828,18:40:23.520,0:40.138,1:34.553,1:56.998,281.0,Ludovic CHOLLEY,,GT1B,,,,
118,1,1,6:57.649,0,,1:37.820,0,2:52.980,0,2:26.849,0,116.2,9:56.993,18:04:16.685,1:37.820,2:52.980,2:26.849,124.3,Alfred MOSER,,INV,,,,
118,1,2,4:55.426,0,,47.457,0,1:47.800,0,2:20.169,0,166.0,14:52.419,18:09:12.111,0:47.457,1:47.800,2:20.169,205.3,Alfred MOSER,,INV,,,,
118,1,3,5:06.371,0,B,47.128,0,1:46.458,0,2:32.785,0,160.1,19:58.790,18:14:18.482,0:47.128,1:46.458,2:32.785,210.1,Alfred MOSER,,INV,,,,
118,1,4,6:45.569,0,,2:44.727,0,1:44.477,0,2:16.365,0,121.0,26:44.359,18:21:04.051,2:44.727,1:44.477,2:16.365,242.6,Alfred MOSER,0:02:11.825,INV,,,,
118,1,5,4:42.192,0,,45.578,0,1:44.328,0,2:12.286,0,173.8,31:26.551,18:25:46.243,0:45.578,1:44.328,2:12.286,265.1,Alfred MOSER,,INV,,,,
118,1,6,4:41.971,0,,45.889,0,1:45.884,0,2:10.198,2,174.0,36:08.522,18:30:28.214,0:45.889,1:45.884,2:10.198,244.8,Alfred MOSER,,INV,,,,
118,1,7,4:36.471,2,,44.343,0,1:41.544,2,2:10.584,0,177.4,40:44.993,18:35:04.685,0:44.343,1:41.544,2:10.584,216.4,Alfred MOSER,,INV,,,,
118,1,8,4:42.745,0,,43.741,2,1:42.720,0,2:16.284,0,173.5,45:27.738,18:39:47.430,0:43.741,1:42.720,2:16.284,221.2,Alfred MOSER,,INV,,,,
121,1,1,7:44.599,0,,1:06.411,0,4:29.727,0,2:08.461,0,104.5,8:18.227,18:02:37.919,1:06.411,4:29.727,2:08.461,70.8,Peter SCHLEIFER,,Proto B,,,,
121,1,2,4:22.122,0,,40.975,0,1:38.727,0,2:02.420,0,187.1,12:40.349,18:07:00.041,0:40.975,1:38.727,2:02.420,249.8,Peter SCHLEIFER,,Proto B,,,,
121,1,3,4:18.274,2,,40.852,2,1:36.373,2,2:01.049,2,189.9,16:58.623,18:11:18.315,0:40.852,1:36.373,2:01.049,258.2,Peter SCHLEIFER,,Proto B,,,,
121,1,4,4:44.443,0,B,42.117,0,1:44.414,0,2:17.912,0,172.5,21:43.066,18:16:02.758,0:42.117,1:44.414,2:17.912,193.2,Peter SCHLEIFER,,Proto B,,,,
121,1,5,7:54.246,0,,3:35.970,0,2:00.950,0,2:17.326,0,103.4,29:37.312,18:23:57.004,3:35.970,2:00.950,2:17.326,187.2,Peter SCHLEIFER,0:02:56.428,Proto B,,,,
121,1,6,4:49.850,0,,46.176,0,1:48.206,0,2:15.468,0,169.2,34:27.162,18:28:46.854,0:46.176,1:48.206,2:15.468,177.1,Peter SCHLEIFER,,Proto B,,,,
121,1,7,4:50.315,0,,45.181,0,1:46.657,0,2:18.477,0,169.0,39:17.477,18:33:37.169,0:45.181,1:46.657,2:18.477,192.5,Peter SCHLEIFER,,Proto B,,,,
121,1,8,4:43.051,0,,44.468,0,1:46.382,0,2:12.201,0,173.3,44:00.528,18:38:20.220,0:44.468,1:46.382,2:12.201,173.9,Peter SCHLEIFER,,Proto B,,,,
121,1,9,4:44.013,0,,45.268,0,1:46.790,0,2:11.955,0,172.7,48:44.541,18:43:04.233,0:45.268,1:46.790,2:11.955,194.9,Peter SCHLEIFER,,Proto B,,,,
123,1,1,6:54.251,0,,1:32.297,0,2:59.658,0,2:22.296,0,117.2,10:08.820,18:04:28.512,1:32.297,2:59.658,2:22.296,94.6,Peter JOOS,,INV,,,,
123,1,2,4:58.802,0,,47.429,0,1:50.461,0,2:20.912,0,164.2,15:07.622,18:09:27.314,0:47.429,1:50.461,2:20.912,178.8,Peter JOOS,,INV,,,,
123,1,3,4:53.974,0,,47.026,0,1:49.550,0,2:17.398,0,166.9,20:01.596,18:14:21.288,0:47.026,1:49.550,2:17.398,195.6,Peter JOOS,,INV,,,,
123,1,4,4:48.697,0,,46.091,0,1:46.957,0,2:15.649,0,169.9,24:50.293,18:19:09.985,0:46.091,1:46.957,2:15.649,198.9,Peter JOOS,,INV,,,,
123,1,5,4:55.121,0,B,45.637,0,1:46.938,0,2:22.546,0,166.2,29:45.414,18:24:05.106,0:45.637,1:46.938,2:22.546,190.1,Peter JOOS,,INV,,,,
123,1,6,6:21.583,0,,2:20.550,0,1:44.689,0,2:16.344,0,128.6,36:06.997,18:30:26.689,2:20.550,1:44.689,2:16.344,206.5,Peter JOOS,0:01:46.521,INV,,,,
123,1,7,4:40.652,2,,45.383,0,1:44.557,0,2:10.712,2,174.8,40:47.649,18:35:07.341,0:45.383,1:44.557,2:10.712,204.5,Peter JOOS,,INV,,,,
123,1,8,4:58.304,0,B,44.599,2,1:42.947,2,2:30.758,0,164.4,45:45.953,18:40:05.645,0:44.599,1:42.947,2:30.758,213.8,Peter JOOS,,INV,,,,
130,1,1,8:13.973,0,,1:28.097,0,4:25.404,0,2:20.472,0,98.2,8:49.559,18:03:09.251,1:28.097,4:25.404,2:20.472,77.0,Colin PATON,,GT2B,,,,
130,1,2,4:42.913,0,,45.945,0,1:44.715,0,2:12.253,0,173.4,13:32.472,18:07:52.164,0:45.945,1:44.715,2:12.253,213.8,Colin PATON,,GT2B,,,,
130,1,3,4:35.375,0,,45.434,0,1:40.985,0,2:08.956,0,178.1,18:07.847,18:12:27.539,0:45.434,1:40.985,2:08.956,243.1,Colin PATON,,GT2B,,,,
130,1,4,4:31.025,0,,42.994,0,1:41.918,0,2:06.113,0,181.0,22:38.872,18:16:58.564,0:42.994,1:41.918,2:06.113,252.8,Colin PATON,,GT2B,,,,
130,1,5,4:44.215,0,B,42.980,0,1:41.042,0,2:20.193,0,172.6,27:23.087,18:21:42.779,0:42.980,1:41.042,2:20.193,271.1,Colin PATON,,GT2B,,,,
130,1,6,6:03.404,0,,2:12.501,0,1:41.916,0,2:08.987,0,135.0,33:26.491,18:27:46.183,2:12.501,1:41.916,2:08.987,269.1,Colin PATON,0:01:41.068,GT2B,,,,
130,1,7,4:31.023,0,,43.030,0,1:40.271,0,2:07.722,0,181.0,37:57.514,18:32:17.206,0:43.030,1:40.271,2:07.722,271.8,Colin PATON,,GT2B,,,,
130,1,8,4:33.173,0,,45.017,0,1:40.280,0,2:07.876,0,179.6,42:30.687,18:36:50.379,0:45.017,1:40.280,2:07.876,242.0,Colin PATON,,GT2B,,,,
130,1,9,4:27.536,2,,42.324,2,1:39.798,2,2:05.414,2,183.4,46:58.223,18:41:17.915,0:42.324,1:39.798,2:05.414,276.0,Colin PATON,,GT2B,,,,
14,1,1,8:00.448,0,,1:15.255,0,4:33.634,0,2:11.559,0,101.0,8:15.535,18:02:35.227,1:15.255,4:33.634,2:11.559,72.2,Xavier MICHERON,,Proto B,,,,
14,1,2,4:16.717,0,,41.944,0,1:35.550,0,1:59.223,0,191.1,12:32.252,18:06:51.944,0:41.944,1:35.550,1:59.223,238.3,Xavier MICHERON,,Proto B,,,,
14,1,3,4:04.478,0,,39.500,0,1:31.099,0,1:53.879,0,200.6,16:36.730,18:10:56.422,0:39.500,1:31.099,1:53.879,296.4,Xavier MICHERON,,Proto B,,,,
14,1,4,4:03.445,0,,38.660,2,1:30.534,0,1:54.251,0,201.5,20:40.175,18:14:59.867,0:38.660,1:30.534,1:54.251,305.6,Xavier MICHERON,,Proto B,,,,
14,1,5,4:05.729,0,,39.931,0,1:31.410,0,1:54.388,0,199.6,24:45.904,18:19:05.596,0:39.931,1:31.410,1:54.388,235.7,Xavier MICHERON,,Proto B,,,,
