POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,8,4,3:28.529,-,-,235.2,5,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,54540,380,4169,6054,2,121,,,Toyota GR,,Sébastien,BUEMI,P,,CHE,,138,219,,,,Kazuki,NAKAJIMA,P,,JPN,,97,121,,,,Brendon,HARTLEY,P,,NZL,,152,168,,,,,,,,,,,,,,,,,,,,,,
2,7,5,3:28.817,+0.288,+0.288,234.9,5,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,54539,380,4169,6054,2,121,,,Toyota GR,,Mike,CONWAY,P,,GBR,,215,188,,,,Kamui,KOBAYASHI,P,,JPN,,210,121,,,,Jose Maria,LOPEZ,P,,ARG,,8418,13,,,,,,,,,,,,,,,,,,,,,,
3,36,3,3:30.028,+1.499,+1.211,233.6,3,Alpine Elf Matmut,HYPERCAR,,,Alpine A480 - Gibson,M,54549,6063,4169,6065,21,70,,,Alpine,,André,NEGRÃO,G,,BRA,,8480,32,,,,Nicolas,LAPIERRE,P,,FRA,,96,70,,,,Matthieu,VAXIVIERE,G,,FRA,,7798,70,,,,,,,,,,,,,,,,,,,,,,
4,23,3,3:32.841,+4.312,+2.813,230.5,4,United Autosports,LMP2,,,Oreca 07 - Gibson,G,54572,532,3,5626,256,188,,,United,,Paul,DI RESTA,P,,GBR,,9293,188,,,,Alexander,LYNN,S,,GBR,,8316,188,,,,Wayne,BOYD,S,,GBR,,1980,188,,,,,,,,,,,,,,,,,,,,,,
5,32,3,3:33.246,+4.717,+0.405,230.0,5,United Autosports,LMP2,,,Oreca 07 - Gibson,G,54577,532,3,5626,256,188,,,United,,Nicolas,JAMIN,G,,FRA,,9174,70,,,,Jonathan,ABERDEIN,G,,ZAF,,9879,2,,,,Manuel,MALDONADO,S,,VEN,,9880,246,,,,,,,,,,,,,,,,,,,,,,
6,41,2,3:33.596,+5.067,+0.350,229.7,5,Team WRT,LMP2,,,Oreca 07 - Gibson,G,54579,5518,3,5626,256,23,,,Team WRT,,Robert,KUBICA,P,,POL,,8438,181,,,,Louis,DELETRAZ,G,,CHE,,9621,219,,,,Yifei,YE,S,,CHN,,10068,43,,,,,,,,,,,,,,,,,,,,,,
7,22,3,3:33.614,+5.085,+0.018,229.6,5,United Autosports USA,LMP2,,,Oreca 07 - Gibson,G,54543,6078,3,5626,256,66,,,United USA,,Philip,HANSON,G,,GBR,,8272,188,,,,Fabio,SCHERER,S,,CHE,,9870,219,,,,Filipe,ALBUQUERQUE,P,,PRT,,306,184,,,,,,,,,,,,,,,,,,,,,,
8,26,4,3:33.663,+5.134,+0.049,229.6,4,G-Drive Racing,LMP2,,,Aurus 01 - Gibson,G,54575,524,3,5957,4394,254,,,G-Drive Racing,,Roman,RUSINOV,G,,RAF,,107,254,,,,Franco,COLAPINTO,S,,ARG,,10066,13,,,,Nyck,DE VRIES,P,,NLD,,9152,178,,,,,,,,,,,,,,,,,,,,,,
9,31,3,3:34.174,+5.645,+0.511,229.0,4,Team WRT,LMP2,,,Oreca 07 - Gibson,G,54546,5518,3,5626,256,23,,,Team WRT,,Robin,FRIJNS,P,,NLD,,9871,178,,,,Ferdinand,HABSBURG,G,,AUT,,10000,17,,,,Charles,MILESI,S,,FRA,,9594,70,,,,,,,,,,,,,,,,,,,,,,
10,29,3,3:34.754,+6.225,+0.580,228.4,4,Racing Team Nederland,LMP2,P/A,,Oreca 07 - Gibson,G,54545,5528,3,5626,256,178,,,Team Nederland,,Frits,VAN EERD,B,,NLD,,8338,178,,,,Giedo,VAN DER GARDE,P,,NLD,,1792,178,,,,Job,VAN UITERT,G,,NLD,,8984,178,,,,,,,,,,,,,,,,,,,,,,
