NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
1,1,1,5:20.177,0,,50.092,0,2:25.219,0,2:04.866,0,151.6,5:20.177,10:22:05.410,0:50.092,2:25.219,2:04.866,267.8,Emmanuel BRIGAND,,GT2B,,,,
1,1,2,4:18.122,0,,41.422,0,1:37.945,0,1:58.755,0,190.0,9:38.299,10:26:23.532,0:41.422,1:37.945,1:58.755,277.4,Emmanuel BRIGAND,,GT2B,,,,
1,1,3,4:17.287,0,,40.452,0,1:37.858,0,1:58.977,0,190.7,13:55.586,10:30:40.819,0:40.452,1:37.858,1:58.977,263.2,Emmanuel BRIGAND,,GT2B,,,,
1,1,4,4:14.961,2,,41.050,0,1:35.761,2,1:58.150,2,192.4,18:10.547,10:34:55.780,0:41.050,1:35.761,1:58.150,285.4,Emmanuel BRIGAND,,GT2B,,,,
1,1,5,4:23.723,0,B,39.991,2,1:37.511,0,2:06.221,0,186.0,22:34.270,10:39:19.503,0:39.991,1:37.511,2:06.221,283.9,Emmanuel BRIGAND,,GT2B,,,,
1,1,6,9:27.651,0,,3:01.021,0,1:37.026,0,4:49.604,0,86.4,32:01.921,10:48:47.154,3:01.021,1:37.026,4:49.604,281.0,Emmanuel BRIGAND,0:02:32.381,GT2B,,,,
1,1,7,4:23.544,0,,45.203,0,1:37.576,0,2:00.765,0,186.1,36:25.465,10:53:10.698,0:45.203,1:37.576,2:00.765,263.9,Emmanuel BRIGAND,,GT2B,,,,
1,1,8,4:30.161,0,B,40.597,0,1:38.065,0,2:11.499,0,181.6,40:55.626,10:57:40.859,0:40.597,1:38.065,2:11.499,273.9,Emmanuel BRIGAND,,GT2B,,,,
1,1,9,4:59.099,0,,1:17.088,0,1:38.525,0,2:03.486,0,164.0,45:54.725,11:02:39.958,1:17.088,1:38.525,2:03.486,283.9,Emmanuel BRIGAND,0:00:46.817,GT2B,,,,
105,1,1,5:20.844,0,,51.347,0,2:25.780,0,2:03.717,0,151.3,5:20.844,10:22:06.077,0:51.347,2:25.780,2:03.717,229.2,Ludovic CHOLLEY,,GT1B,,,,
105,1,2,4:15.519,0,,41.414,0,1:35.641,0,1:58.464,0,192.0,9:36.363,10:26:21.596,0:41.414,1:35.641,1:58.464,252.2,Ludovic CHOLLEY,,GT1B,,,,
105,1,3,4:15.788,0,,40.618,0,1:35.423,0,1:59.747,0,191.8,13:52.151,10:30:37.384,0:40.618,1:35.423,1:59.747,285.4,Ludovic CHOLLEY,,GT1B,,,,
105,1,4,4:28.462,0,B,40.759,0,1:36.068,0,2:11.635,0,182.7,18:20.613,10:35:05.846,0:40.759,1:36.068,2:11.635,249.8,Ludovic CHOLLEY,,GT1B,,,,
105,1,5,7:29.513,0,,3:13.632,0,2:18.313,0,1:57.568,0,109.1,25:50.126,10:42:35.359,3:13.632,2:18.313,1:57.568,279.5,Ludovic CHOLLEY,0:02:45.992,GT1B,,,,
105,1,6,4:14.172,0,,40.978,0,1:34.841,0,1:58.353,0,193.0,30:04.298,10:46:49.531,0:40.978,1:34.841,1:58.353,278.1,Ludovic CHOLLEY,,GT1B,,,,
105,1,7,4:13.269,0,,41.278,0,1:35.671,0,1:56.320,2,193.7,34:17.567,10:51:02.800,0:41.278,1:35.671,1:56.320,279.5,Ludovic CHOLLEY,,GT1B,,,,
105,1,8,4:17.172,0,,40.205,0,1:35.723,0,2:01.244,0,190.7,38:34.739,10:55:19.972,0:40.205,1:35.723,2:01.244,280.3,Ludovic CHOLLEY,,GT1B,,,,
105,1,9,4:11.636,2,,39.960,2,1:34.657,2,1:57.019,0,194.9,42:46.375,10:59:31.608,0:39.960,1:34.657,1:57.019,281.0,Ludovic CHOLLEY,,GT1B,,,,
105,1,10,4:14.753,0,,40.686,0,1:35.424,0,1:58.643,0,192.6,47:01.128,11:03:46.361,0:40.686,1:35.424,1:58.643,278.1,Ludovic CHOLLEY,,GT1B,,,,
118,1,1,5:45.804,0,,1:02.411,0,2:30.318,0,2:13.075,0,140.3,5:45.804,10:22:31.037,1:02.411,2:30.318,2:13.075,211.3,Alfred MOSER,,INV,,,,
118,1,2,4:35.851,0,,44.702,0,1:41.931,0,2:09.218,0,177.8,10:21.655,10:27:06.888,0:44.702,1:41.931,2:09.218,217.2,Alfred MOSER,,INV,,,,
118,1,3,4:33.812,0,,43.463,0,1:40.707,0,2:09.642,0,179.2,14:55.467,10:31:40.700,0:43.463,1:40.707,2:09.642,260.0,Alfred MOSER,,INV,,,,
118,1,4,4:43.321,0,B,43.269,0,1:41.303,0,2:18.749,0,173.1,19:38.788,10:36:24.021,0:43.269,1:41.303,2:18.749,224.9,Alfred MOSER,,INV,,,,
118,1,5,7:35.857,0,,3:10.136,0,2:16.343,0,2:09.378,0,107.6,27:14.645,10:43:59.878,3:10.136,2:16.343,2:09.378,263.9,Alfred MOSER,0:02:38.315,INV,,,,
118,1,6,4:47.516,0,,42.198,2,1:39.521,0,2:25.797,0,170.6,32:02.161,10:48:47.394,0:42.198,1:39.521,2:25.797,273.9,Alfred MOSER,,INV,,,,
118,1,7,4:34.177,0,,47.325,0,1:39.270,2,2:07.582,2,178.9,36:36.338,10:53:21.571,0:47.325,1:39.270,2:07.582,237.8,Alfred MOSER,,INV,,,,
118,1,8,4:30.515,2,,42.280,0,1:40.434,0,2:07.801,0,181.3,41:06.853,10:57:52.086,0:42.280,1:40.434,2:07.801,258.2,Alfred MOSER,,INV,,,,
118,1,9,4:32.593,0,,42.628,0,1:40.378,0,2:09.587,0,180.0,45:39.446,11:02:24.679,0:42.628,1:40.378,2:09.587,269.8,Alfred MOSER,,INV,,,,
121,2,1,5:22.406,0,,52.539,0,2:26.995,0,2:02.872,0,150.5,5:22.406,10:22:07.639,0:52.539,2:26.995,2:02.872,204.9,Georg HALLAU,,Proto B,,,,
121,2,2,4:14.765,0,,41.547,0,1:35.290,0,1:57.928,2,192.5,9:37.171,10:26:22.404,0:41.547,1:35.290,1:57.928,248.1,Georg HALLAU,,Proto B,,,,
