NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
1,3,1,10:20.740,0,,7:07.081,0,1:29.353,0,1:44.306,0,78.2,10:20.740,14:10:20.740,7:07.081,1:29.353,1:44.306,278.1,Beitske VISSER,0:06:30.553,LMP2,,Richard Mille Racing Team,Oreca,
1,3,2,3:41.398,0,,34.990,0,1:24.617,0,1:41.791,0,221.6,14:02.138,14:14:02.138,0:34.990,1:24.617,1:41.791,312.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,3,3:55.454,0,B,36.722,0,1:26.744,0,1:51.988,0,208.3,17:57.592,14:17:57.592,0:36.722,1:26.744,1:51.988,310.9,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,4,13:35.503,0,,10:27.224,0,1:26.190,0,1:42.089,0,60.2,31:33.095,14:31:33.095,10:27.224,1:26.190,1:42.089,305.6,Beitske VISSER,0:10:00.933,LMP2,,Richard Mille Racing Team,Oreca,
1,3,5,3:39.706,0,,34.735,0,1:24.201,0,1:40.770,0,223.3,35:12.801,14:35:12.801,0:34.735,1:24.201,1:40.770,311.8,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,6,3:40.593,0,,34.765,0,1:24.294,0,1:41.534,0,222.4,38:53.394,14:38:53.394,0:34.765,1:24.294,1:41.534,313.6,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,7,3:39.237,0,,34.492,0,1:23.612,1,1:41.133,0,223.7,42:32.631,14:42:32.631,0:34.492,1:23.612,1:41.133,312.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,8,3:46.657,0,B,34.752,0,1:24.111,0,1:47.794,0,216.4,46:19.288,14:46:19.288,0:34.752,1:24.111,1:47.794,310.9,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,9,4:55.556,0,,1:48.879,0,1:24.129,0,1:42.548,0,166.0,51:14.844,14:51:14.844,1:48.879,1:24.129,1:42.548,311.8,Beitske VISSER,0:01:24.334,LMP2,,Richard Mille Racing Team,Oreca,
1,3,10,3:41.080,0,,34.384,0,1:24.651,0,1:42.045,0,221.9,54:55.924,14:54:55.924,0:34.384,1:24.651,1:42.045,313.6,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,11,3:38.511,0,,34.312,0,1:23.826,0,1:40.373,0,224.5,58:34.435,14:58:34.435,0:34.312,1:23.826,1:40.373,311.8,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
