NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
10,1,1,6:38.258,0,,2:43.696,0,1:50.307,0,2:04.255,0,121.9,6:38.258,11:56:38.258,2:43.696,1:50.307,2:04.255,219.4,Mickael DE COCK,0:01:57.311,991-1,,911 IMPACT,,
10,1,2,4:22.529,0,,42.083,0,1:39.024,0,2:01.422,0,186.9,11:00.787,12:01:00.787,0:42.083,1:39.024,2:01.422,279.5,Mickael DE COCK,,991-1,,911 IMPACT,,
10,1,3,4:25.842,0,,43.453,0,1:40.202,0,2:02.187,0,184.5,15:26.629,12:05:26.629,0:43.453,1:40.202,2:02.187,275.3,Mickael DE COCK,,991-1,,911 IMPACT,,
10,1,4,4:24.788,0,,41.350,0,1:40.029,0,2:03.409,0,185.3,19:51.417,12:09:51.417,0:41.350,1:40.029,2:03.409,276.0,Mickael DE COCK,,991-1,,911 IMPACT,,
10,1,5,4:21.857,0,,41.421,0,1:39.642,0,2:00.794,0,187.3,24:13.274,12:14:13.274,0:41.421,1:39.642,2:00.794,278.1,Mickael DE COCK,,991-1,,911 IMPACT,,
10,1,6,4:19.593,0,,41.385,0,1:38.803,0,1:59.405,2,189.0,28:32.867,12:18:32.867,0:41.385,1:38.803,1:59.405,280.3,Mickael DE COCK,,991-1,,911 IMPACT,,
10,1,7,4:19.319,2,,41.067,2,1:38.226,2,2:00.026,0,189.2,32:52.186,12:22:52.186,0:41.067,1:38.226,2:00.026,281.0,Mickael DE COCK,,991-1,,911 IMPACT,,
10,1,8,6:58.363,0,B,43.324,0,1:41.217,0,4:33.822,0,117.3,39:50.549,12:29:50.549,0:43.324,1:41.217,4:33.822,277.4,Mickael DE COCK,,991-1,,911 IMPACT,,
10,1,9,12:22.898,0,,8:42.628,0,1:40.642,0,1:59.628,0,66.0,52:13.447,12:42:13.447,8:42.628,1:40.642,1:59.628,243.6,Mickael DE COCK,0:08:17.548,991-1,,911 IMPACT,,
11,1,1,5:30.820,0,,1:41.621,0,1:50.378,0,1:58.821,0,146.7,5:30.820,11:55:30.820,1:41.621,1:50.378,1:58.821,209.2,Jean-Yves CHARGE,0:00:48.475,991-2,,RACING TECHNOLOGY,,
11,1,2,4:14.337,0,,40.134,0,1:36.797,0,1:57.406,0,192.9,9:45.157,11:59:45.157,0:40.134,1:36.797,1:57.406,281.7,Jean-Yves CHARGE,,991-2,,RACING TECHNOLOGY,,
11,1,3,4:11.847,2,,39.645,0,1:36.182,2,1:56.020,2,194.8,13:57.004,12:03:57.004,0:39.645,1:36.182,1:56.020,281.7,Jean-Yves CHARGE,,991-2,,RACING TECHNOLOGY,,
11,1,4,8:26.641,0,,39.428,2,1:36.215,0,6:10.998,0,96.8,22:23.645,12:12:23.645,0:39.428,1:36.215,6:10.998,282.5,Jean-Yves CHARGE,,991-2,,RACING TECHNOLOGY,,
11,1,5,4:18.114,0,,43.553,0,1:36.699,0,1:57.862,0,190.0,26:41.759,12:16:41.759,0:43.553,1:36.699,1:57.862,283.2,Jean-Yves CHARGE,,991-2,,RACING TECHNOLOGY,,
11,1,6,4:13.901,0,,39.601,0,1:36.273,0,1:58.027,0,193.2,30:55.660,12:20:55.660,0:39.601,1:36.273,1:58.027,281.0,Jean-Yves CHARGE,,991-2,,RACING TECHNOLOGY,,
11,1,7,4:26.825,0,B,39.666,0,1:36.674,0,2:10.485,0,183.8,35:22.485,12:25:22.485,0:39.666,1:36.674,2:10.485,279.5,Jean-Yves CHARGE,,991-2,,RACING TECHNOLOGY,,
11,1,8,16:48.903,0,,13:11.866,0,1:38.561,0,1:58.476,0,48.6,52:11.388,12:42:11.388,13:11.866,1:38.561,1:58.476,243.6,Jean-Yves CHARGE,0:12:42.736,991-2,,RACING TECHNOLOGY,,
12,1,1,7:31.377,0,,3:13.014,0,2:06.177,0,2:12.186,0,107.5,7:31.377,11:57:31.377,3:13.014,2:06.177,2:12.186,188.8,Bruce BELLOEIL,0:02:22.099,991-1,,RACING TECHNOLOGY,,
12,1,2,4:33.659,0,,43.611,0,1:42.922,0,2:07.126,0,179.3,12:05.036,12:02:05.036,0:43.611,1:42.922,2:07.126,267.1,Bruce BELLOEIL,,991-1,,RACING TECHNOLOGY,,
12,1,3,4:26.677,2,,42.931,0,1:40.008,0,2:03.738,2,183.9,16:31.713,12:06:31.713,0:42.931,1:40.008,2:03.738,276.0,Bruce BELLOEIL,,991-1,,RACING TECHNOLOGY,,
12,1,4,5:01.840,0,B,42.867,0,1:40.325,0,2:38.648,0,162.5,21:33.553,12:11:33.553,0:42.867,1:40.325,2:38.648,275.3,Bruce BELLOEIL,,991-1,,RACING TECHNOLOGY,,
12,1,5,6:28.579,0,,2:38.406,0,1:43.060,0,2:07.113,0,126.2,28:02.132,12:18:02.132,2:38.406,1:43.060,2:07.113,269.8,Bruce BELLOEIL,0:01:58.344,991-1,,RACING TECHNOLOGY,,
12,1,6,4:28.680,0,,42.133,0,1:40.491,0,2:06.056,0,182.6,32:30.812,12:22:30.812,0:42.133,1:40.491,2:06.056,277.4,Bruce BELLOEIL,,991-1,,RACING TECHNOLOGY,,
12,1,7,5:51.928,0,B,42.132,0,1:39.845,2,3:29.951,0,139.4,38:22.740,12:28:22.740,0:42.132,1:39.845,3:29.951,276.7,Bruce BELLOEIL,,991-1,,RACING TECHNOLOGY,,
12,1,8,13:23.800,0,,9:27.656,0,1:46.027,0,2:10.117,0,61.0,51:46.540,12:41:46.540,9:27.656,1:46.027,2:10.117,251.6,Bruce BELLOEIL,0:08:57.687,991-1,,RACING TECHNOLOGY,,
14,1,1,4:38.644,0,,1:02.222,0,1:40.274,0,1:56.148,0,174.2,4:38.644,11:54:38.644,1:02.222,1:40.274,1:56.148,259.4,Arnaud PIERRE,0:00:10.358,R,,IMSA PERFORMANCE,,
14,1,2,4:05.793,0,,38.468,0,1:34.475,0,1:52.850,2,199.6,8:44.437,11:58:44.437,0:38.468,1:34.475,1:52.850,280.3,Arnaud PIERRE,,R,,IMSA PERFORMANCE,,
14,1,3,4:05.727,2,,38.712,0,1:33.817,2,1:53.198,0,199.6,12:50.164,12:02:50.164,0:38.712,1:33.817,1:53.198,285.4,Arnaud PIERRE,,R,,IMSA PERFORMANCE,,
14,1,4,4:06.677,0,,38.478,0,1:34.238,0,1:53.961,0,198.9,16:56.841,12:06:56.841,0:38.478,1:34.238,1:53.961,283.9,Arnaud PIERRE,,R,,IMSA PERFORMANCE,,
14,1,5,4:46.546,0,,39.140,0,1:34.128,0,2:33.278,0,171.2,21:43.387,12:11:43.387,0:39.140,1:34.128,2:33.278,284.7,Arnaud PIERRE,,R,,IMSA PERFORMANCE,,
14,1,6,4:06.765,0,,39.066,0,1:34.334,0,1:53.365,0,198.8,25:50.152,12:15:50.152,0:39.066,1:34.334,1:53.365,281.7,Arnaud PIERRE,,R,,IMSA PERFORMANCE,,
14,1,7,4:05.278,0,,38.395,2,1:33.926,0,1:52.957,0,200.0,29:55.430,12:19:55.430,0:38.395,1:33.926,1:52.957,283.9,Arnaud PIERRE,,R,,IMSA PERFORMANCE,,
14,1,8,4:07.724,0,,38.878,0,1:33.822,0,1:55.024,0,198.0,34:03.154,12:24:03.154,0:38.878,1:33.822,1:55.024,281.0,Arnaud PIERRE,,R,,IMSA PERFORMANCE,,
14,1,9,8:11.796,0,B,39.096,0,3:01.944,0,4:30.756,0,99.7,42:14.950,12:32:14.950,0:39.096,3:01.944,4:30.756,113.9,Arnaud PIERRE,,R,,IMSA PERFORMANCE,,
14,1,10,8:54.563,0,,5:23.437,0,1:37.379,0,1:53.747,0,91.8,51:09.513,12:41:09.513,5:23.437,1:37.379,1:53.747,280.3,Arnaud PIERRE,0:04:55.791,R,,IMSA PERFORMANCE,,
15,1,1,7:34.958,0,,3:19.920,0,2:01.072,0,2:13.966,0,106.7,7:34.958,11:57:34.958,3:19.920,2:01.072,2:13.966,158.4,Hugues VANDEWOESTYNE,0:02:29.017,991-2,,911 IMPACT,,
15,1,2,4:31.617,0,,44.113,0,1:42.164,0,2:05.340,0,180.6,12:06.575,12:02:06.575,0:44.113,1:42.164,2:05.340,278.1,Hugues VANDEWOESTYNE,,991-2,,911 IMPACT,,
15,1,3,4:27.761,0,,42.760,2,1:40.064,0,2:04.937,0,183.2,16:34.336,12:06:34.336,0:42.760,1:40.064,2:04.937,282.5,Hugues VANDEWOESTYNE,,991-2,,911 IMPACT,,
