NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
01,1,1,51:51.179,0,B,50:42.938,0,38.541,0,29.700,0,4.6,51:51.179,13:36:51.179,50:42.938,0:38.541,0:29.700,,Sebastien Bourdais,0:50:12.490,GTP,,Cadillac Racing,Cadillac,GF,
01,1,2,2:16.155,0,B,1:09.438,0,36.893,0,29.824,0,104.6,54:07.334,13:39:07.334,1:09.438,0:36.893,0:29.824,,Sebastien Bourdais,0:00:55.044,GTP,,Cadillac Racing,Cadillac,GF,
01,1,3,4:45.440,0,,3:48.122,0,37.788,0,19.530,0,49.9,58:52.774,13:43:52.774,3:48.122,0:37.788,0:19.530,,Sebastien Bourdais,0:03:31.881,GTP,,Cadillac Racing,Cadillac,GF,
01,1,4,1:17.701,0,,23.145,0,35.986,0,18.570,0,183.4,1:00:10.475,13:45:10.475,0:23.145,0:35.986,0:18.570,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,5,1:09.821,0,,21.318,0,31.833,0,16.670,0,204.0,1:01:20.296,13:46:20.296,0:21.318,0:31.833,0:16.670,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,6,1:06.775,0,,19.934,0,30.903,0,15.938,2,213.4,1:02:27.071,13:47:27.071,0:19.934,0:30.903,0:15.938,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,7,1:06.540,0,,19.627,0,30.865,0,16.048,0,214.1,1:03:33.611,13:48:33.611,0:19.627,0:30.865,0:16.048,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,8,1:06.266,2,,19.417,2,30.861,0,15.988,0,215.0,1:04:39.877,13:49:39.877,0:19.417,0:30.861,0:15.988,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,9,1:09.352,0,,19.634,0,33.052,0,16.666,0,205.4,1:05:49.229,13:50:49.229,0:19.634,0:33.052,0:16.666,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,10,1:19.425,0,B,19.720,0,30.777,2,28.928,0,179.4,1:07:08.654,13:52:08.654,0:19.720,0:30.777,0:28.928,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
1,2,1,1:54.999,0,,48.822,0,43.454,0,22.723,0,123.9,1:54.999,12:46:54.999,0:48.822,0:43.454,0:22.723,,Madison Snow,0:00:16.921,GTD,,Paul Miller Racing,BMW,GF,
1,2,2,1:28.743,0,,25.399,0,41.916,0,21.428,0,160.5,3:23.742,12:48:23.742,0:25.399,0:41.916,0:21.428,,Madison Snow,,GTD,,Paul Miller Racing,BMW,GF,
1,2,3,1:16.034,0,,22.905,0,34.714,0,18.415,0,187.4,4:39.776,12:49:39.776,0:22.905,0:34.714,0:18.415,,Madison Snow,,GTD,,Paul Miller Racing,BMW,GF,
1,2,4,1:15.780,0,,22.651,2,34.726,0,18.403,0,188.0,5:55.556,12:50:55.556,0:22.651,0:34.726,0:18.403,,Madison Snow,,GTD,,Paul Miller Racing,BMW,GF,
1,2,5,1:15.595,2,,22.693,0,34.584,0,18.318,2,188.5,7:11.151,12:52:11.151,0:22.693,0:34.584,0:18.318,,Madison Snow,,GTD,,Paul Miller Racing,BMW,GF,
1,2,6,1:20.167,0,,25.481,0,35.521,0,19.165,0,177.7,8:31.318,12:53:31.318,0:25.481,0:35.521,0:19.165,,Madison Snow,,GTD,,Paul Miller Racing,BMW,GF,
1,2,7,1:15.650,0,,22.803,0,34.518,2,18.329,0,188.3,9:46.968,12:54:46.968,0:22.803,0:34.518,0:18.329,,Madison Snow,,GTD,,Paul Miller Racing,BMW,GF,
1,2,8,1:32.473,0,B,24.603,0,38.565,0,29.305,0,154.1,11:19.441,12:56:19.441,0:24.603,0:38.565,0:29.305,,Madison Snow,,GTD,,Paul Miller Racing,BMW,GF,
10,1,1,52:45.277,0,,51:50.301,0,36.264,0,18.712,0,4.5,52:45.277,13:37:45.277,51:50.301,0:36.264,0:18.712,,Ricky Taylor,0:51:21.770,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,2,1:13.886,0,,22.601,0,33.449,0,17.836,0,192.8,53:59.163,13:38:59.163,0:22.601,0:33.449,0:17.836,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,3,1:09.884,0,,21.685,0,31.851,0,16.348,0,203.9,55:09.047,13:40:09.047,0:21.685,0:31.851,0:16.348,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,4,1:06.681,0,,19.567,0,30.834,0,16.280,0,213.7,56:15.728,13:41:15.728,0:19.567,0:30.834,0:16.280,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,5,1:05.734,2,,19.259,0,30.621,2,15.854,2,216.7,57:21.462,13:42:21.462,0:19.259,0:30.621,0:15.854,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,6,1:11.427,0,,19.328,0,32.209,0,19.890,0,199.5,58:32.889,13:43:32.889,0:19.328,0:32.209,0:19.890,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,7,1:16.666,0,,19.346,0,35.679,0,21.641,0,185.8,59:49.555,13:44:49.555,0:19.346,0:35.679,0:21.641,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,8,1:12.023,0,,19.103,3,34.480,0,18.440,0,197.8,1:01:01.578,13:46:01.578,0:19.103,0:34.480,0:18.440,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,9,1:05.910,0,,19.136,0,30.711,0,16.063,0,216.2,1:02:07.488,13:47:07.488,0:19.136,0:30.711,0:16.063,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,10,1:25.875,0,B,23.930,0,33.951,0,27.994,0,165.9,1:03:33.363,13:48:33.363,0:23.930,0:33.951,0:27.994,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
12,1,1,2:50.238,0,,1:41.538,0,45.544,0,23.156,0,83.7,2:50.238,12:47:50.238,1:41.538,0:45.544,0:23.156,,Frankie Montecalvo,0:01:09.990,GTD,,Vasser Sullivan,Lexus,GF,
12,1,2,1:19.475,0,,24.862,0,36.072,0,18.541,0,179.3,4:09.713,12:49:09.713,0:24.862,0:36.072,0:18.541,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
12,1,3,1:19.637,0,,22.319,0,38.175,0,19.143,0,178.9,5:29.350,12:50:29.350,0:22.319,0:38.175,0:19.143,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
12,1,4,1:24.620,0,,26.241,0,40.032,0,18.347,0,168.4,6:53.970,12:51:53.970,0:26.241,0:40.032,0:18.347,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
12,1,5,1:15.508,2,,22.287,2,35.031,0,18.190,0,188.7,8:09.478,12:53:09.478,0:22.287,0:35.031,0:18.190,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
12,1,6,1:15.581,0,,22.501,0,34.897,2,18.183,2,188.5,9:25.059,12:54:25.059,0:22.501,0:34.897,0:18.183,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
12,1,7,1:15.936,0,,22.711,0,34.946,0,18.279,0,187.6,10:40.995,12:55:40.995,0:22.711,0:34.946,0:18.279,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
12,1,8,1:30.784,0,B,22.547,0,35.036,0,33.201,0,156.9,12:11.779,12:57:11.779,0:22.547,0:35.036,0:33.201,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
13,1,1,26:37.457,0,,25:41.732,0,36.668,0,19.057,0,8.9,26:37.457,13:11:37.457,25:41.732,0:36.668,0:19.057,,Orey Fidani,0:25:16.472,LMP3,,AWA,Duqueine,GF,
13,1,2,1:15.594,0,,22.550,0,35.181,0,17.863,0,188.5,27:53.051,13:12:53.051,0:22.550,0:35.181,0:17.863,,Orey Fidani,,LMP3,,AWA,Duqueine,GF,
13,1,3,1:13.654,0,,21.835,0,34.320,0,17.499,2,193.4,29:06.705,13:14:06.705,0:21.835,0:34.320,0:17.499,,Orey Fidani,,LMP3,,AWA,Duqueine,GF,
13,1,4,1:13.355,2,,21.505,2,34.014,2,17.836,0,194.2,30:20.060,13:15:20.060,0:21.505,0:34.014,0:17.836,,Orey Fidani,,LMP3,,AWA,Duqueine,GF,
13,1,5,1:13.661,0,,21.738,0,34.205,0,17.718,0,193.4,31:33.721,13:16:33.721,0:21.738,0:34.205,0:17.718,,Orey Fidani,,LMP3,,AWA,Duqueine,GF,
13,1,6,1:13.610,0,,21.756,0,34.177,0,17.677,0,193.5,32:47.331,13:17:47.331,0:21.756,0:34.177,0:17.677,,Orey Fidani,,LMP3,,AWA,Duqueine,GF,
13,1,7,1:13.561,0,,21.759,0,34.222,0,17.580,0,193.7,34:00.892,13:19:00.892,0:21.759,0:34.222,0:17.580,,Orey Fidani,,LMP3,,AWA,Duqueine,GF,
13,1,8,1:13.689,0,,21.605,0,34.425,0,17.659,0,193.3,35:14.581,13:20:14.581,0:21.605,0:34.425,0:17.659,,Orey Fidani,,LMP3,,AWA,Duqueine,GF,
13,1,9,5:54.207,0,B,21.938,0,34.405,0,4:57.864,0,40.2,41:08.788,13:26:08.788,0:21.938,0:34.405,4:57.864,,Orey Fidani,,LMP3,,AWA,Duqueine,GF,
14,1,1,4:14.285,0,,3:14.335,0,39.671,0,20.279,0,56.0,4:14.285,12:49:14.285,3:14.335,0:39.671,0:20.279,,Jack Hawksworth,0:02:46.653,GTDPRO,,Vasser Sullivan,Lexus,GF,
14,1,2,1:21.437,0,,25.026,0,36.265,0,20.146,0,174.9,5:35.722,12:50:35.722,0:25.026,0:36.265,0:20.146,,Jack Hawksworth,,GTDPRO,,Vasser Sullivan,Lexus,GF,
14,1,3,1:15.029,2,,22.380,0,34.752,2,17.897,2,189.9,6:50.751,12:51:50.751,0:22.380,0:34.752,0:17.897,,Jack Hawksworth,,GTDPRO,,Vasser Sullivan,Lexus,GF,
14,1,4,1:15.146,0,,22.257,0,34.812,0,18.077,0,189.6,8:05.897,12:53:05.897,0:22.257,0:34.812,0:18.077,,Jack Hawksworth,,GTDPRO,,Vasser Sullivan,Lexus,GF,
14,1,5,1:15.159,0,,22.231,0,34.784,0,18.144,0,189.6,9:21.056,12:54:21.056,0:22.231,0:34.784,0:18.144,,Jack Hawksworth,,GTDPRO,,Vasser Sullivan,Lexus,GF,
14,1,6,1:26.092,0,,28.656,0,38.772,0,18.664,0,165.5,10:47.148,12:55:47.148,0:28.656,0:38.772,0:18.664,,Jack Hawksworth,,GTDPRO,,Vasser Sullivan,Lexus,GF,
14,1,7,1:26.168,0,B,22.226,2,34.816,0,29.126,0,165.3,12:13.316,12:57:13.316,0:22.226,0:34.816,0:29.126,,Jack Hawksworth,,GTDPRO,,Vasser Sullivan,Lexus,GF,
17,1,1,26:40.406,0,,25:45.135,0,36.945,0,18.326,0,8.9,26:40.406,13:11:40.406,25:45.135,0:36.945,0:18.326,,Anthony Mantella,0:25:18.290,LMP3,,AWA,Duqueine,GF,
17,1,2,1:14.379,0,,22.129,0,34.485,0,17.765,0,191.5,27:54.785,13:12:54.785,0:22.129,0:34.485,0:17.765,,Anthony Mantella,,LMP3,,AWA,Duqueine,GF,
17,1,3,1:13.840,0,,21.739,0,34.389,0,17.712,0,192.9,29:08.625,13:14:08.625,0:21.739,0:34.389,0:17.712,,Anthony Mantella,,LMP3,,AWA,Duqueine,GF,
17,1,4,1:13.682,2,,21.784,0,34.283,2,17.615,2,193.4,30:22.307,13:15:22.307,0:21.784,0:34.283,0:17.615,,Anthony Mantella,,LMP3,,AWA,Duqueine,GF,
17,1,5,1:13.768,0,,21.803,0,34.296,0,17.669,0,193.1,31:36.075,13:16:36.075,0:21.803,0:34.296,0:17.669,,Anthony Mantella,,LMP3,,AWA,Duqueine,GF,
17,1,6,1:14.013,0,,21.711,0,34.338,0,17.964,0,192.5,32:50.088,13:17:50.088,0:21.711,0:34.338,0:17.964,,Anthony Mantella,,LMP3,,AWA,Duqueine,GF,
17,1,7,1:14.063,0,,21.893,0,34.524,0,17.646,0,192.4,34:04.151,13:19:04.151,0:21.893,0:34.524,0:17.646,,Anthony Mantella,,LMP3,,AWA,Duqueine,GF,
