POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,60,Classified,120,2:41:01.603,-,-,91,1:07.562,210.9,Meyer Shank Racing w/ Curb Agajanian,GTP,,,Acura ARX-06,M,2267,3,44,195,7641,3,,15106,,,Tom,Blomqvist,Platinum,,MCO,,1718,1,Platinum,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,Classified,120,2:41:10.760,+9.157,+9.157,75,1:07.585,210.8,Konica Minolta Acura ARX-06,GTP,,,Acura ARX-06,M,2191,234,44,195,7641,3,,15110,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25,Classified,120,2:41:20.168,+18.565,+9.408,26,1:08.335,208.5,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2155,395,44,190,74,3,,15105,,,Connor,De Phillippi,Gold,,USA,,698,2,Gold,,,Nick,Yelloly,Platinum,,GBR,,2205,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,Classified,120,2:41:21.134,+19.531,+0.966,31,1:08.490,208.0,JDC Miller MotorSports,GTP,,,Porsche 963,M,2276,15,44,193,112,3,,15111,,,Tijmen,van der Helm,Gold,,NLD,,2687,1,Gold,,,Mike,Rockenfeller,Platinum,,CHE,,625,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,Classified,120,2:41:22.243,+20.640,+1.109,30,1:08.259,208.7,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2189,200,44,193,112,3,,15108,,,Nick,Tandy,Platinum,,GBR,,124,1,Platinum,,,Mathieu,Jaminet,Platinum,,FRA,,1449,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,Classified,120,2:41:24.005,+22.402,+1.762,91,1:07.623,210.7,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2190,200,44,193,112,3,,15109,,,Matt,Campbell,Platinum,,AUS,,1791,1,Platinum,,,Felipe,Nasr,Platinum,,BRA,,1598,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,31,Classified,120,2:41:25.486,+23.883,+1.481,96,1:07.422,211.3,Whelen Engineering Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2196,344,44,228,7646,3,,15112,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,Alexander,Sims,Platinum,,GBR,,1261,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,24,Classified,120,2:41:55.976,+54.373,+30.490,114,1:08.659,207.5,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2154,395,44,190,74,3,,15104,,,Philipp,Eng,Platinum,,AUT,,883,1,Platinum,,,Augusto,Farfus,Platinum,,MCO,,3000,4,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,01,Classified,117,2:33:41.436,3 Laps,3 Laps,93,1:07.895,209.8,Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2187,339,44,228,7646,3,,15107,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,Renger,van der Zande,Platinum,,NLD,,1998,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,74,Classified,113,2:41:02.644,7 Laps,4 Laps,102,1:12.707,195.9,Riley,LMP3,,,Ligier JS P320,M,2200,149,36,96,7650,3,,15117,,,Gar,Robinson,Bronze,,USA,,861,1,Bronze,,,Felipe,Fraga,Gold,,BRA,,1750,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
