TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1777709636,5/2/2026 8:13:56 AM,63.09,77.36,43.3,975,2.5,250,-999,ºC,ºC,mbar,KPH,
1777709697,5/2/2026 8:14:57 AM,63.37,77.54,43.29,975,3.7,254,-999,ºC,ºC,mbar,KPH,
1777709758,5/2/2026 8:15:58 AM,63.54,77.54,42.73,975,4.3,265,-999,ºC,ºC,mbar,KPH,
1777709819,5/2/2026 8:16:59 AM,63.54,77.54,43.06,974.9,3.7,249,-999,ºC,ºC,mbar,KPH,
1777709880,5/2/2026 8:18:00 AM,63.48,77.36,42.15,975,4.9,249,-999,ºC,ºC,mbar,KPH,
1777709941,5/2/2026 8:19:01 AM,63.28,77.36,41.85,975,2.1,247,-999,ºC,ºC,mbar,KPH,
1777710002,5/2/2026 8:20:02 AM,63.1,77.36,41.45,974.8,4.1,240,-999,ºC,ºC,mbar,KPH,
1777710063,5/2/2026 8:21:03 AM,62.96,77.54,41.44,974.9,3.8,237,-999,ºC,ºC,mbar,KPH,
1777710124,5/2/2026 8:22:04 AM,62.96,77.54,42.34,974.9,5.2,239,-999,ºC,ºC,mbar,KPH,
1777710185,5/2/2026 8:23:05 AM,62.92,77.54,42.91,975,3.2,250,-999,ºC,ºC,mbar,KPH,
1777710246,5/2/2026 8:24:06 AM,62.98,77.54,41.87,974.9,5.6,248,-999,ºC,ºC,mbar,KPH,
1777710307,5/2/2026 8:25:07 AM,63.0,77.72,42.53,975,4.3,234,-999,ºC,ºC,mbar,KPH,
1777710368,5/2/2026 8:26:08 AM,62.94,77.72,42.87,974.9,5.2,223,-999,ºC,ºC,mbar,KPH,
1777710429,5/2/2026 8:27:09 AM,62.92,77.9,43.42,975.1,3.2,233,-999,ºC,ºC,mbar,KPH,
1777710490,5/2/2026 8:28:10 AM,63.1,78.08,44.38,975,3.2,229,-999,ºC,ºC,mbar,KPH,
1777710551,5/2/2026 8:29:11 AM,63.36,78.44,43.61,975,3.4,232,-999,ºC,ºC,mbar,KPH,
1777710612,5/2/2026 8:30:12 AM,63.52,78.44,41.68,975.1,2,261,-999,ºC,ºC,mbar,KPH,
1777710673,5/2/2026 8:31:13 AM,63.57,78.62,41.15,975,3.3,270,-999,ºC,ºC,mbar,KPH,
1777710734,5/2/2026 8:32:14 AM,63.64,78.98,42.66,975.1,2.6,255,-999,ºC,ºC,mbar,KPH,
1777710795,5/2/2026 8:33:15 AM,63.66,79.16,42.02,975,3.8,226,-999,ºC,ºC,mbar,KPH,
1777710856,5/2/2026 8:34:16 AM,63.63,79.16,42.14,975,2.7,245,-999,ºC,ºC,mbar,KPH,
1777710917,5/2/2026 8:35:17 AM,63.63,79.52,41.93,975,1.8,251,-999,ºC,ºC,mbar,KPH,
1777710978,5/2/2026 8:36:18 AM,63.64,79.34,41.52,974.9,3.5,262,-999,ºC,ºC,mbar,KPH,
1777711039,5/2/2026 8:37:19 AM,63.63,79.52,41.58,974.8,4.3,227,-999,ºC,ºC,mbar,KPH,
1777711100,5/2/2026 8:38:20 AM,63.72,79.34,42.66,974.9,3.2,228,-999,ºC,ºC,mbar,KPH,
1777711161,5/2/2026 8:39:21 AM,63.9,79.52,41.82,974.8,3.9,262,-999,ºC,ºC,mbar,KPH,
1777711222,5/2/2026 8:40:22 AM,64.08,79.34,42.66,974.9,5.6,269,-999,ºC,ºC,mbar,KPH,
1777711283,5/2/2026 8:41:23 AM,64.27,79.34,41.46,975,4.3,247,-999,ºC,ºC,mbar,KPH,
1777711344,5/2/2026 8:42:24 AM,64.13,78.98,37.53,974.9,2.1,266,-999,ºC,ºC,mbar,KPH,
1777711405,5/2/2026 8:43:25 AM,64.0,78.8,39.07,974.8,3.1,241,-999,ºC,ºC,mbar,KPH,
1777711466,5/2/2026 8:44:26 AM,63.88,78.8,40.04,974.9,5.5,229,-999,ºC,ºC,mbar,KPH,
