POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,22,United Autosports,Griffin PEEBLES,Grégoire SAUCY,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,112,4:00'01.773,,,6,1'50.468,189.7,,
2,34,Inter Europol Competition,Bijoy GARG,Reshad DE GÉRUS,,,Oreca 07 - Gibson,G,LMP2,,,Classified,112,4:00'10.342,8.569,8.569,94,1'50.674,189.3,,
3,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Paul-Loup CHATIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,112,4:00'11.271,9.498,0.929,85,1'51.435,188.1,,
4,18,IDEC Sport,Jamie CHADWICK,Valerio RINICELLA,Laurents HÖRR,,Oreca 07 - Gibson,G,LMP2,,,Classified,112,4:00'13.774,12.001,2.503,85,1'51.234,188.4,,
5,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,112,4:00'14.569,12.796,0.795,85,1'51.109,188.6,,
6,37,CLX Motorsport,Adrien CLOSMENIL,Theodor JENSEN,Ian AGUILERA,,Oreca 07 - Gibson,G,LMP2,,,Classified,112,4:00'16.057,14.284,1.488,46,1'51.397,188.1,,
7,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,112,4:00'16.531,14.758,0.474,87,1'51.072,188.7,,
8,27,Nielsen Racing,Kriton LENTOUDIS,Alex QUINN,James ALLEN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,112,4:00'25.744,23.971,9.213,93,1'51.368,188.2,,
9,99,AO by TF,PJ HYETT,Jonny EDGAR,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,112,4:00'31.495,29.722,5.751,87,1'51.508,187.9,,
10,30,Duqueine Team,Giorgio RODA,Richard VERSCHOOR,Doriane PIN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,112,4:00'39.385,37.612,7.890,101,1'51.039,188.7,,
11,9,Proton Competition,Jonas RIED,Sebastian PRIAULX,Mike ROCKENFELLER,,Oreca 07 - Gibson,G,LMP2,,,Classified,112,4:00'45.686,43.913,6.301,86,1'50.923,188.9,,
12,14,TDS Racing,Steven THOMAS,Sami MEGUETOUNIF,Scott HUFFAKER II,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,112,4:00'50.390,48.617,4.704,56,1'51.463,188.0,,
13,7,Vector Sport,Jens Reno MØLLER,Cem BÖLÜKBASI,Lorenzo FLUXA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,112,4:00'50.922,49.149,0.532,60,1'51.909,187.3,,
14,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Antonio FUOCO,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,112,4:00'54.199,52.426,3.277,87,1'50.689,189.3,,
15,19,Rossa Racing by Virage,John FALB,Manuel ESPIRITO SANTO,Rik KOEN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,112,4:00'55.220,53.447,1.021,87,1'51.339,188.2,,
16,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,112,4:00'55.950,54.177,0.730,39,1'51.539,187.9,,
17,47,CLX Motorsport,Georgios KOLOVOS,Ferdinand HABSBURG,Charles MILESI,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,112,4:00'56.119,54.346,0.169,46,1'51.008,188.8,,
