POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,22,United Autosports,Griffin PEEBLES,Grégoire SAUCY,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:01'11.297,,,6,1'50.468,189.7,,
2,29,Forestier Racing by Panis,Louis ROUSSET,Oliver GRAY,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:01'26.394,15.097,15.097,5,1'51.217,188.4,,
3,34,Inter Europol Competition,Bijoy GARG,Reshad DE GÉRUS,,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:01'28.269,16.972,1.875,7,1'51.268,188.3,,
4,37,CLX Motorsport,Adrien CLOSMENIL,Theodor JENSEN,Ian AGUILERA,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:01'30.095,18.798,1.826,6,1'51.836,187.4,,
5,18,IDEC Sport,Jamie CHADWICK,Valerio RINICELLA,Laurents HÖRR,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:01'32.058,20.761,1.963,8,1'52.319,186.6,,
6,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Paul-Loup CHATIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:01'39.871,28.574,7.813,5,1'52.086,187.0,,
7,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:01'42.288,30.991,2.417,5,1'52.177,186.8,,
8,25,Algarve Pro Racing,Matthias KAISER,Tristan VAUTIER,Jake HUGHES,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:01'44.297,33.000,2.009,7,1'51.889,187.3,,
9,24,Nielsen Racing,Edward PEARSON,Roy NISSANY,Jack DOOHAN,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:01'44.687,33.390,0.390,5,1'52.178,186.8,,
10,9,Proton Competition,Jonas RIED,Sebastian PRIAULX,Mike ROCKENFELLER,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:01'47.601,36.304,2.914,6,1'52.638,186.0,,
11,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:01'48.442,37.145,0.841,6,1'52.080,187.0,,
12,99,AO by TF,PJ HYETT,Jonny EDGAR,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,27,1:01'55.914,44.617,7.472,20,1'53.216,185.1,,
13,14,TDS Racing,Steven THOMAS,Sami MEGUETOUNIF,Scott HUFFAKER II,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,27,1:01'58.814,47.517,2.900,8,1'53.259,185.0,,
14,30,Duqueine Team,Giorgio RODA,Richard VERSCHOOR,Doriane PIN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,27,1:02'09.446,58.149,10.632,7,1'53.303,185.0,,
15,19,Rossa Racing by Virage,John FALB,Manuel ESPIRITO SANTO,Rik KOEN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,27,1:02'14.004,1'02.707,4.558,8,1'53.452,184.7,,
16,20,Algarve Pro Racing,Michael JENSEN,Enzo TRULLI,Malthe JAKOBSEN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,27,1:02'19.022,1'07.725,5.018,8,1'54.655,182.8,,
17,47,CLX Motorsport,Georgios KOLOVOS,Ferdinand HABSBURG,Charles MILESI,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,27,1:02'20.508,1'09.211,1.486,24,1'54.239,183.4,,
18,3,DKR Engineering,Jean GLORIEUX,Marlon HERNANDEZ,Sebastian ALVAREZ,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,27,1:02'23.773,1'12.476,3.265,10,1'52.880,185.6,,
19,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,27,1:02'24.550,1'13.253,0.777,7,1'54.798,182.5,,
20,7,Vector Sport,Jens Reno MØLLER,Cem BÖLÜKBASI,Lorenzo FLUXA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,27,1:02'24.629,1'13.332,0.079,10,1'54.019,183.8,,
