TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1777802483,5/3/2026 10:01:23 AM,63.23,80.96,48.87,969.9,1.6,260,-999,ºC,ºC,mbar,KPH,
1777802544,5/3/2026 10:02:24 AM,63.3,81.14,47.99,969.8,1.5,261,-999,ºC,ºC,mbar,KPH,
1777802605,5/3/2026 10:03:25 AM,63.41,81.5,48.14,969.7,3.4,275,-999,ºC,ºC,mbar,KPH,
1777802666,5/3/2026 10:04:26 AM,63.37,81.68,47.93,969.8,3.1,273,-999,ºC,ºC,mbar,KPH,
1777802727,5/3/2026 10:05:27 AM,63.28,81.86,48.45,969.7,5.7,271,-999,ºC,ºC,mbar,KPH,
1777802788,5/3/2026 10:06:28 AM,63.5,81.86,48.16,969.7,3,275,-999,ºC,ºC,mbar,KPH,
1777802849,5/3/2026 10:07:29 AM,63.54,82.04,48.32,969.6,5.1,275,-999,ºC,ºC,mbar,KPH,
1777802910,5/3/2026 10:08:30 AM,63.79,82.04,47.53,969.8,1.9,268,-999,ºC,ºC,mbar,KPH,
1777802971,5/3/2026 10:09:31 AM,63.84,82.04,46.84,969.7,3,278,-999,ºC,ºC,mbar,KPH,
1777803032,5/3/2026 10:10:32 AM,64.0,82.4,46.29,969.8,1.7,291,-999,ºC,ºC,mbar,KPH,
1777803093,5/3/2026 10:11:33 AM,64.09,82.4,45.8,969.7,1.7,318,-999,ºC,ºC,mbar,KPH,
1777803154,5/3/2026 10:12:34 AM,64.38,82.22,45.97,969.7,2,342,-999,ºC,ºC,mbar,KPH,
1777803215,5/3/2026 10:13:35 AM,64.54,82.04,46.23,969.7,2.2,270,-999,ºC,ºC,mbar,KPH,
1777803276,5/3/2026 10:14:36 AM,64.72,81.86,46.25,969.7,2.1,238,-999,ºC,ºC,mbar,KPH,
1777803337,5/3/2026 10:15:37 AM,64.78,81.68,46.64,969.7,1.8,257,-999,ºC,ºC,mbar,KPH,
1777803398,5/3/2026 10:16:38 AM,64.71,81.32,46.6,969.7,3.1,262,-999,ºC,ºC,mbar,KPH,
1777803459,5/3/2026 10:17:39 AM,64.62,80.96,45.96,969.6,1.8,296,-999,ºC,ºC,mbar,KPH,
1777803520,5/3/2026 10:18:40 AM,64.45,80.78,46.54,969.7,1.6,254,-999,ºC,ºC,mbar,KPH,
1777803581,5/3/2026 10:19:41 AM,64.4,80.6,46.55,969.7,3.2,272,-999,ºC,ºC,mbar,KPH,
1777803642,5/3/2026 10:20:42 AM,64.45,80.42,46.13,969.7,3.8,261,-999,ºC,ºC,mbar,KPH,
1777803703,5/3/2026 10:21:43 AM,64.45,80.24,45.41,969.7,2.3,248,-999,ºC,ºC,mbar,KPH,
1777803764,5/3/2026 10:22:44 AM,64.29,79.88,46.32,969.7,3.3,250,-999,ºC,ºC,mbar,KPH,
1777803825,5/3/2026 10:23:45 AM,64.15,79.7,45.91,969.7,2.7,277,-999,ºC,ºC,mbar,KPH,
1777803886,5/3/2026 10:24:46 AM,64.04,79.34,46.56,969.6,4.3,266,-999,ºC,ºC,mbar,KPH,
1777803947,5/3/2026 10:25:47 AM,64.11,79.34,45.06,969.7,3.3,271,-999,ºC,ºC,mbar,KPH,
1777804008,5/3/2026 10:26:48 AM,64.06,79.34,44.7,969.6,3.4,270,-999,ºC,ºC,mbar,KPH,
1777804069,5/3/2026 10:27:49 AM,63.93,79.16,45.04,969.6,1.8,267,-999,ºC,ºC,mbar,KPH,
1777804130,5/3/2026 10:28:50 AM,63.88,79.16,45.07,969.6,2.8,270,-999,ºC,ºC,mbar,KPH,
1777804191,5/3/2026 10:29:51 AM,63.82,79.16,43.4,969.6,2.4,258,-999,ºC,ºC,mbar,KPH,
1777804252,5/3/2026 10:30:52 AM,63.77,79.16,43.47,969.6,2.6,278,-999,ºC,ºC,mbar,KPH,
1777804313,5/3/2026 10:31:53 AM,63.64,79.34,42.06,969.6,3.1,270,-999,ºC,ºC,mbar,KPH,
1777804374,5/3/2026 10:32:54 AM,63.63,79.52,40.19,969.6,3.7,268,-999,ºC,ºC,mbar,KPH,
1777804435,5/3/2026 10:33:55 AM,63.59,79.52,39.73,969.6,3.2,271,-999,ºC,ºC,mbar,KPH,
1777804496,5/3/2026 10:34:56 AM,63.55,79.7,41.06,969.6,1.9,263,-999,ºC,ºC,mbar,KPH,
1777804557,5/3/2026 10:35:57 AM,63.61,79.7,42.71,969.6,3,277,-999,ºC,ºC,mbar,KPH,
1777804618,5/3/2026 10:36:58 AM,63.81,79.7,43.34,969.6,3.5,270,-999,ºC,ºC,mbar,KPH,
1777804679,5/3/2026 10:37:59 AM,63.88,79.7,43.14,969.7,1.4,290,-999,ºC,ºC,mbar,KPH,
1777804740,5/3/2026 10:39:00 AM,63.9,80.24,43.15,969.7,2.2,282,-999,ºC,ºC,mbar,KPH,
1777804801,5/3/2026 10:40:01 AM,64.13,80.06,42.53,969.7,3.1,275,-999,ºC,ºC,mbar,KPH,
1777804862,5/3/2026 10:41:02 AM,64.15,80.06,41.84,969.8,2.8,272,-999,ºC,ºC,mbar,KPH,
1777804923,5/3/2026 10:42:03 AM,64.06,80.24,42.33,969.7,3.8,268,-999,ºC,ºC,mbar,KPH,
1777804984,5/3/2026 10:43:04 AM,64.17,80.24,42.82,969.8,2.2,261,-999,ºC,ºC,mbar,KPH,
1777805045,5/3/2026 10:44:05 AM,64.2,80.6,42.98,969.8,3.4,266,-999,ºC,ºC,mbar,KPH,
1777805106,5/3/2026 10:45:06 AM,64.49,80.96,42.94,969.8,2,273,-999,ºC,ºC,mbar,KPH,
1777805167,5/3/2026 10:46:07 AM,64.51,81.68,42.5,969.7,2.1,251,-999,ºC,ºC,mbar,KPH,
1777805228,5/3/2026 10:47:08 AM,64.58,81.68,41.78,969.7,2.6,281,-999,ºC,ºC,mbar,KPH,
1777805289,5/3/2026 10:48:09 AM,64.51,81.68,42.56,969.6,3,259,-999,ºC,ºC,mbar,KPH,
1777805350,5/3/2026 10:49:10 AM,64.4,81.32,41.8,969.6,2.6,275,-999,ºC,ºC,mbar,KPH,
1777805411,5/3/2026 10:50:11 AM,64.35,81.5,42.5,969.6,2.6,261,-999,ºC,ºC,mbar,KPH,
1777805472,5/3/2026 10:51:12 AM,64.47,81.32,42.5,969.6,3.3,262,-999,ºC,ºC,mbar,KPH,
1777805533,5/3/2026 10:52:13 AM,64.51,80.96,42.54,969.6,3.6,275,-999,ºC,ºC,mbar,KPH,
1777805594,5/3/2026 10:53:14 AM,64.51,80.96,42.93,969.5,2.4,259,-999,ºC,ºC,mbar,KPH,
1777805655,5/3/2026 10:54:15 AM,64.63,80.96,42.68,969.6,2.1,277,-999,ºC,ºC,mbar,KPH,
1777805716,5/3/2026 10:55:16 AM,64.78,80.78,43.27,969.5,2.8,265,-999,ºC,ºC,mbar,KPH,
1777805777,5/3/2026 10:56:17 AM,64.87,80.6,44.15,969.6,1.7,249,-999,ºC,ºC,mbar,KPH,
1777805838,5/3/2026 10:57:18 AM,65.03,80.42,44.46,969.6,3.7,254,-999,ºC,ºC,mbar,KPH,
1777805899,5/3/2026 10:58:19 AM,65.14,80.42,45.97,969.6,2.6,263,-999,ºC,ºC,mbar,KPH,
1777805960,5/3/2026 10:59:20 AM,64.98,80.24,46.57,969.7,3.1,255,-999,ºC,ºC,mbar,KPH,
1777806021,5/3/2026 11:00:21 AM,64.71,79.52,46.28,969.7,2.9,273,-999,ºC,ºC,mbar,KPH,
1777806082,5/3/2026 11:01:22 AM,64.45,79.34,46.42,969.7,2.1,263,-999,ºC,ºC,mbar,KPH,
1777806143,5/3/2026 11:02:23 AM,64.56,78.98,45.87,969.6,3.2,263,-999,ºC,ºC,mbar,KPH,
1777806204,5/3/2026 11:03:24 AM,64.51,78.8,46.12,969.6,2.2,261,-999,ºC,ºC,mbar,KPH,
1777806265,5/3/2026 11:04:25 AM,64.49,78.62,46.01,969.6,1.2,294,-999,ºC,ºC,mbar,KPH,
1777806326,5/3/2026 11:05:26 AM,64.4,78.44,46.97,969.5,2.6,278,-999,ºC,ºC,mbar,KPH,
1777806387,5/3/2026 11:06:27 AM,64.35,78.08,47.11,969.6,2.7,281,-999,ºC,ºC,mbar,KPH,
1777806448,5/3/2026 11:07:28 AM,64.24,77.9,47.59,969.5,2.3,287,-999,ºC,ºC,mbar,KPH,
1777806509,5/3/2026 11:08:29 AM,64.17,77.72,48.01,969.6,3.9,276,-999,ºC,ºC,mbar,KPH,
1777806570,5/3/2026 11:09:30 AM,64.18,77.54,48.3,969.7,2.6,273,-999,ºC,ºC,mbar,KPH,
1777806631,5/3/2026 11:10:31 AM,64.13,77.36,48.37,969.6,2.5,266,-999,ºC,ºC,mbar,KPH,
1777806692,5/3/2026 11:11:32 AM,64.11,77.18,48.29,969.6,1.9,258,-999,ºC,ºC,mbar,KPH,
1777806753,5/3/2026 11:12:33 AM,64.13,77.18,48.66,969.6,2.7,289,-999,ºC,ºC,mbar,KPH,
1777806814,5/3/2026 11:13:34 AM,64.2,76.82,48.53,969.6,2.7,268,-999,ºC,ºC,mbar,KPH,
1777806875,5/3/2026 11:14:35 AM,64.24,76.64,49.05,969.5,1.7,265,-999,ºC,ºC,mbar,KPH,
1777806936,5/3/2026 11:15:36 AM,64.31,76.64,48.62,969.5,3,275,-999,ºC,ºC,mbar,KPH,
1777806997,5/3/2026 11:16:37 AM,64.26,76.64,48.91,969.5,2.9,276,-999,ºC,ºC,mbar,KPH,
1777807058,5/3/2026 11:17:38 AM,64.06,76.64,48.91,969.6,2.3,290,-999,ºC,ºC,mbar,KPH,
1777807119,5/3/2026 11:18:39 AM,63.99,76.64,49,969.6,2.2,265,-999,ºC,ºC,mbar,KPH,
1777807180,5/3/2026 11:19:40 AM,64.06,76.64,48.77,969.7,2.4,276,-999,ºC,ºC,mbar,KPH,
1777807241,5/3/2026 11:20:41 AM,64.22,76.82,48.77,969.5,2.5,280,-999,ºC,ºC,mbar,KPH,
1777807302,5/3/2026 11:21:42 AM,64.29,76.82,49.3,969.6,3.2,285,-999,ºC,ºC,mbar,KPH,
1777807363,5/3/2026 11:22:43 AM,64.47,77.0,50.25,969.7,2.8,263,-999,ºC,ºC,mbar,KPH,
1777807424,5/3/2026 11:23:44 AM,64.49,77.36,48.52,969.6,4,274,-999,ºC,ºC,mbar,KPH,
1777807485,5/3/2026 11:24:45 AM,64.53,77.36,49.94,969.6,3.3,279,-999,ºC,ºC,mbar,KPH,
1777807546,5/3/2026 11:25:46 AM,64.6,77.72,50.01,969.7,3.2,296,-999,ºC,ºC,mbar,KPH,
1777807607,5/3/2026 11:26:47 AM,64.6,78.44,49.95,969.7,3.7,283,-999,ºC,ºC,mbar,KPH,
