TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1774020333,3/20/2026 3:25:33 PM,71.49992,92.3,60,30.018232553,5.9,55,-1,ºF,ºF,inHg,MPH,
1774020393,3/20/2026 3:26:33 PM,71.70008,92.3,59,30.018232553,4.6,40,-1,ºF,ºF,inHg,MPH,
1774020458,3/20/2026 3:27:38 PM,71.70008,92.48,59,30.014984242,1.3,76,-1,ºF,ºF,inHg,MPH,
1774020518,3/20/2026 3:28:38 PM,71.70008,92.66,59,30.014098339,3.2,69,-1,ºF,ºF,inHg,MPH,
1774020579,3/20/2026 3:29:39 PM,71.70008,92.84,59,30.016165446,1.3,33,-1,ºF,ºF,inHg,MPH,
1774020644,3/20/2026 3:30:44 PM,71.79998,92.66,59,30.018232553,2.6,219,-1,ºF,ºF,inHg,MPH,
1774020709,3/20/2026 3:31:49 PM,71.79998,92.84,59,30.018232553,1.9,266,-1,ºF,ºF,inHg,MPH,
1774020774,3/20/2026 3:32:54 PM,71.90006,93.2,59,30.016165446,3.2,126,-1,ºF,ºF,inHg,MPH,
1774020834,3/20/2026 3:33:54 PM,71.90006,93.2,58,30.014984242,5.2,11,-1,ºF,ºF,inHg,MPH,
1774020899,3/20/2026 3:34:59 PM,71.90006,93.2,58,30.014098339,1.3,327,-1,ºF,ºF,inHg,MPH,
1774020964,3/20/2026 3:36:04 PM,71.99996,93.56,58,30.013212436,1.9,65,-1,ºF,ºF,inHg,MPH,
1774021024,3/20/2026 3:37:04 PM,71.99996,93.74,58,30.017051349,4.6,59,-1,ºF,ºF,inHg,MPH,
1774021084,3/20/2026 3:38:04 PM,72.10004,93.56,58,30.013212436,2.6,86,-1,ºF,ºF,inHg,MPH,
1774021144,3/20/2026 3:39:04 PM,72.10004,93.38,58,30.013212436,5.9,78,-1,ºF,ºF,inHg,MPH,
1774021204,3/20/2026 3:40:04 PM,72.10004,93.56,58,30.014098339,3.9,94,-1,ºF,ºF,inHg,MPH,
1774021264,3/20/2026 3:41:04 PM,72.10004,93.74,58,30.011145329,3.2,223,-1,ºF,ºF,inHg,MPH,
1774021324,3/20/2026 3:42:04 PM,72.30002,93.92,58,30.014098339,1.9,124,-1,ºF,ºF,inHg,MPH,
1774021389,3/20/2026 3:43:09 PM,72.39992,93.92,58,30.012031232,5.2,159,-1,ºF,ºF,inHg,MPH,
1774021454,3/20/2026 3:44:14 PM,72.39992,94.1,58,30.016165446,5.9,73,-1,ºF,ºF,inHg,MPH,
1774021514,3/20/2026 3:45:14 PM,72.5,94.1,58,30.013212436,5.9,46,-1,ºF,ºF,inHg,MPH,
1774021574,3/20/2026 3:46:14 PM,72.39992,94.1,58,30.013212436,5.9,32,-1,ºF,ºF,inHg,MPH,
1774021639,3/20/2026 3:47:19 PM,72.39992,94.46,58,30.014098339,1.3,32,-1,ºF,ºF,inHg,MPH,
1774021704,3/20/2026 3:48:24 PM,72.5,94.46,58,30.011145329,3.2,59,-1,ºF,ºF,inHg,MPH,
1774021764,3/20/2026 3:49:24 PM,72.60008,94.46,58,30.012031232,6.5,27,-1,ºF,ºF,inHg,MPH,
1774021829,3/20/2026 3:50:29 PM,72.60008,95,58,30.009078222,4.6,86,-1,ºF,ºF,inHg,MPH,
1774021894,3/20/2026 3:51:34 PM,72.69998,95.36,58,30.009078222,3.9,161,-1,ºF,ºF,inHg,MPH,
1774021954,3/20/2026 3:52:34 PM,72.80006,95.72,58,30.010259426,2.6,84,-1,ºF,ºF,inHg,MPH,
1774022024,3/20/2026 3:53:44 PM,72.89996,95.72,57,30.010259426,5.9,9,-1,ºF,ºF,inHg,MPH,
1774022084,3/20/2026 3:54:44 PM,72.89996,95.72,57,30.013212436,2.6,87,-1,ºF,ºF,inHg,MPH,
1774022144,3/20/2026 3:55:44 PM,72.89996,95.9,57,30.012031232,5.9,83,-1,ºF,ºF,inHg,MPH,
1774022239,3/20/2026 3:57:19 PM,72.89996,95.9,57,30.013212436,2.6,66,-1,ºF,ºF,inHg,MPH,
1774022319,3/20/2026 3:58:39 PM,72.89996,96.26,57,30.013212436,7.9,56,-1,ºF,ºF,inHg,MPH,
1774022379,3/20/2026 3:59:39 PM,72.89996,96.26,57,30.011145329,5.9,84,-1,ºF,ºF,inHg,MPH,
1774022439,3/20/2026 4:00:39 PM,72.89996,96.44,56,30.011145329,1.9,130,-1,ºF,ºF,inHg,MPH,
1774022504,3/20/2026 4:01:44 PM,73.00004,96.62,57,30.016165446,5.2,85,-1,ºF,ºF,inHg,MPH,
1774022569,3/20/2026 4:02:49 PM,73.00004,96.8,57,30.014098339,3.2,28,-1,ºF,ºF,inHg,MPH,
1774022629,3/20/2026 4:03:49 PM,73.09994,96.98,57,30.012031232,5.2,65,-1,ºF,ºF,inHg,MPH,
1774022694,3/20/2026 4:04:54 PM,73.09994,96.98,57,30.011145329,7.2,61,-1,ºF,ºF,inHg,MPH,
1774022754,3/20/2026 4:05:54 PM,73.20002,97.34,57,30.014098339,1.3,111,-1,ºF,ºF,inHg,MPH,
1774022819,3/20/2026 4:06:59 PM,73.29992,97.52,57,30.009078222,7.9,80,-1,ºF,ºF,inHg,MPH,
1774022879,3/20/2026 4:07:59 PM,73.29992,97.34,56,30.014984242,6.5,54,-1,ºF,ºF,inHg,MPH,
1774022939,3/20/2026 4:08:59 PM,73.4,97.52,56,30.013212436,3.2,53,-1,ºF,ºF,inHg,MPH,
1774022999,3/20/2026 4:09:59 PM,73.50008,97.7,56,30.011145329,3.9,69,-1,ºF,ºF,inHg,MPH,
1774023064,3/20/2026 4:11:04 PM,73.59998,97.88,56,30.011145329,5.2,90,-1,ºF,ºF,inHg,MPH,
1774023124,3/20/2026 4:12:04 PM,73.59998,97.88,56,30.011145329,2.6,57,-1,ºF,ºF,inHg,MPH,
1774023189,3/20/2026 4:13:09 PM,73.59998,98.24,56,30.008192319,4.6,121,-1,ºF,ºF,inHg,MPH,
1774023249,3/20/2026 4:14:09 PM,73.70006,98.6,56,30.008192319,5.9,109,-1,ºF,ºF,inHg,MPH,
1774023314,3/20/2026 4:15:14 PM,73.79996,98.6,56,30.011145329,4.6,116,-1,ºF,ºF,inHg,MPH,
1774023374,3/20/2026 4:16:14 PM,73.79996,98.06,56,30.012031232,1.9,349,-1,ºF,ºF,inHg,MPH,
1774023439,3/20/2026 4:17:19 PM,73.79996,97.52,55,30.012031232,1.3,22,-1,ºF,ºF,inHg,MPH,
1774023504,3/20/2026 4:18:24 PM,73.70006,97.7,55,30.012031232,3.2,246,-1,ºF,ºF,inHg,MPH,
1774023564,3/20/2026 4:19:24 PM,73.79996,97.34,55,30.008192319,1.9,209,-1,ºF,ºF,inHg,MPH,
1774023624,3/20/2026 4:20:24 PM,73.70006,97.88,55,30.009078222,1.3,286,-1,ºF,ºF,inHg,MPH,
1774023684,3/20/2026 4:21:24 PM,73.70006,98.24,55,30.006125212,6.5,360,-1,ºF,ºF,inHg,MPH,
1774023749,3/20/2026 4:22:29 PM,73.79996,98.24,55,30.008192319,3.9,92,-1,ºF,ºF,inHg,MPH,
1774023814,3/20/2026 4:23:34 PM,73.99994,98.6,54,30.006125212,3.9,65,-1,ºF,ºF,inHg,MPH,
1774023874,3/20/2026 4:24:34 PM,74.10002,98.96,53,30.011145329,7.2,92,-1,ºF,ºF,inHg,MPH,
1774023934,3/20/2026 4:25:34 PM,74.19992,98.96,53,30.007011115,3.2,68,-1,ºF,ºF,inHg,MPH,
1774023994,3/20/2026 4:26:34 PM,74.3,98.96,52,30.008192319,5.9,76,-1,ºF,ºF,inHg,MPH,
1774024059,3/20/2026 4:27:39 PM,74.3,98.96,52,30.006125212,5.2,78,-1,ºF,ºF,inHg,MPH,
1774024124,3/20/2026 4:28:44 PM,74.3,99.32,53,30.006125212,3.2,77,-1,ºF,ºF,inHg,MPH,
1774024184,3/20/2026 4:29:44 PM,74.40008,99.5,53,30.005239309,1.9,72,-1,ºF,ºF,inHg,MPH,
1774024249,3/20/2026 4:30:49 PM,74.40008,99.86,54,30.003172202,3.9,150,-1,ºF,ºF,inHg,MPH,
1774024314,3/20/2026 4:31:54 PM,74.60006,100.04,54,30.005239309,2.6,48,-1,ºF,ºF,inHg,MPH,
1774024379,3/20/2026 4:32:59 PM,74.80004,100.4,53,30.005239309,3.9,46,-1,ºF,ºF,inHg,MPH,
1774024439,3/20/2026 4:33:59 PM,74.89994,100.4,53,30.007011115,1.9,29,-1,ºF,ºF,inHg,MPH,
1774024504,3/20/2026 4:35:04 PM,74.89994,99.5,53,30.010259426,4.6,86,-1,ºF,ºF,inHg,MPH,
1774024569,3/20/2026 4:36:09 PM,74.80004,98.96,53,30.010259426,4.6,49,-1,ºF,ºF,inHg,MPH,
1774024634,3/20/2026 4:37:14 PM,74.80004,97.52,52,30.011145329,3.2,65,-1,ºF,ºF,inHg,MPH,
1774024699,3/20/2026 4:38:19 PM,74.60006,98.06,53,30.008192319,2.6,315,-1,ºF,ºF,inHg,MPH,
1774024759,3/20/2026 4:39:19 PM,74.49998,98.6,53,30.006125212,3.9,90,-1,ºF,ºF,inHg,MPH,
