POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,138,4:02'01.938,,,5,1'32.625,190.8,,
2,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,Matt CAMPBELL,,Porsche 963,M,HYPERCAR,H,,Classified,138,4:02'02.676,0.738,0.738,94,1'33.536,188.9,,
3,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,138,4:02'03.558,1.620,0.882,4,1'32.948,190.1,,
4,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Kevin MAGNUSSEN,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,138,4:02'03.646,1.708,0.088,4,1'32.901,190.2,,
5,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,138,4:02'04.111,2.173,0.465,6,1'32.793,190.4,,
6,20,BMW M Team WRT,René RAST,Robin FRIJNS,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,138,4:02'04.506,2.568,0.395,77,1'33.211,189.6,,
7,36,Alpine Endurance Team,Jules GOUNON,Frédéric MAKOWIECKI,Mick SCHUMACHER,,Alpine A424,M,HYPERCAR,H,,Classified,138,4:02'05.968,4.030,1.462,5,1'33.286,189.4,,
8,5,Porsche Penske Motorsport,Julien ANDLAUER,Michael CHRISTENSEN,Mathieu JAMINET,,Porsche 963,M,HYPERCAR,H,,Classified,138,4:02'06.620,4.682,0.652,6,1'33.715,188.6,,
9,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,138,4:02'06.999,5.061,0.379,6,1'32.926,190.2,,
10,94,Peugeot TotalEnergies,Loïc DUVAL,Malthe JAKOBSEN,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,138,4:02'07.806,5.868,0.807,34,1'33.431,189.1,,
11,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,138,4:02'09.559,7.621,1.753,76,1'33.336,189.3,,
12,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,138,4:02'11.509,9.571,1.950,5,1'33.361,189.3,,
13,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,138,4:02'12.941,11.003,1.432,12,1'33.392,189.2,,
14,99,Proton Competition,Neel JANI,Nicolas PINO,Nicolas VARRONE,,Porsche 963,M,HYPERCAR,H,,Classified,138,4:02'13.155,11.217,0.214,4,1'33.629,188.7,,
15,12,Cadillac Hertz Team JOTA,Alex LYNN,Norman NATO,Will STEVENS,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,138,4:02'14.241,12.303,1.086,5,1'33.438,189.1,,
16,38,Cadillac Hertz Team JOTA,Earl BAMBER,Sébastien BOURDAIS,Jenson BUTTON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,137,4:02'09.503,1 Laps,1 Laps,6,1'33.698,188.6,,
17,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,136,4:02'05.860,2 Laps,1 Laps,27,1'34.350,187.3,,
18,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,136,4:02'08.733,2 Laps,2.873,26,1'34.552,186.9,,
19,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Kelvin VAN DER LINDE,,BMW M4 LMGT3,G,LMGT3,,,Classified,126,4:02'11.402,12 Laps,10 Laps,70,1'43.271,171.1,,
20,78,Akkodis ASP Team,Arnold ROBIN,Finn GEHRSITZ,Esteban MASSON,,Lexus RC F LMGT3,G,LMGT3,,,Classified,126,4:02'15.584,12 Laps,4.182,69,1'44.298,169.4,,
21,92,Manthey 1ST Phorm,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,126,4:02'16.888,12 Laps,1.304,79,1'43.967,170.0,,
22,77,Proton Competition,Bernardo SOUSA,Ben TUCK,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,126,4:02'18.387,12 Laps,1.499,65,1'43.572,170.6,,
23,10,Racing Spirit of Leman,Derek DEBOER,Eduardo BARRICHELLO,Valentin HASSE CLOT,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,126,4:02'20.181,12 Laps,1.794,119,1'44.240,169.5,,
24,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,126,4:02'20.258,12 Laps,0.077,75,1'44.006,169.9,,
25,95,United Autosports,Darren LEUNG,Sean GELAEL,Marino SATO,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,126,4:02'21.234,12 Laps,0.976,61,1'44.229,169.6,,
26,33,TF Sport,Ben KEATING,Jonny EDGAR,Daniel JUNCADELLA,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,126,4:02'22.308,12 Laps,1.074,66,1'44.549,169.0,,
27,87,Akkodis ASP Team,Petru UMBRARESCU,Clemens SCHMID,Jose Maria LOPEZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,126,4:02'22.606,12 Laps,0.298,115,1'42.912,171.7,,
28,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,126,4:02'23.417,12 Laps,0.811,75,1'44.363,169.3,,
29,85,Iron Dames,Celia MARTIN,Rahel FREY,Michelle GATTING,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,126,4:02'23.983,12 Laps,0.566,69,1'44.604,168.9,,
30,31,The Bend Team WRT,Yasser SHAHIN,Timur BOGUSLAVSKIY,Augusto FARFUS,,BMW M4 LMGT3,G,LMGT3,,,Classified,125,4:02'12.752,13 Laps,1 Laps,80,1'44.199,169.6,,
31,59,United Autosports,James COTTINGHAM,Sébastien BAUD,Grégoire SAUCY,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,125,4:02'17.932,13 Laps,5.180,67,1'45.083,168.2,,
32,60,Iron Lynx,Claudio SCHIAVONI,Matteo CRESSONI,Matteo CAIROLI,,Mercedes-AMG LMGT3,G,LMGT3,,,Classified,125,4:02'20.134,13 Laps,2.202,97,1'44.476,169.2,,
33,61,Iron Lynx,Christian RIED,Lin HODENIUS,Maxime MARTIN,,Mercedes-AMG LMGT3,G,LMGT3,,,Classified,125,4:02'20.995,13 Laps,0.861,97,1'44.499,169.1,,
34,88,Proton Competition,Stefano GATTUSO,Giammarco LEVORATO,Dennis OLSEN,,Ford Mustang LMGT3,G,LMGT3,,,Classified,124,4:02'12.530,14 Laps,1 Laps,71,1'44.170,169.6,,
35,21,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,119,3:49'53.350,19 Laps,5 Laps,61,1'43.811,170.2,,
36,27,Heart of Racing Team,Ian JAMES,Zacharie ROBICHON,Mattia DRUDI,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Retired,49,1:30'39.916,89 Laps,70 Laps,12,1'45.303,167.8,,
