POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,106,4,1:46.167,-,-,166.5,6,ASD GIACOMO RACE,SS GT,,,Lamborghini Super Trofeo EVO,,Pollini Giacomo,,,,,,,,,,Giacomo,POLLINI,,,ITA,,,,,,,Matteo,POLLINI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,4,1:47.119,+0.952,+0.952,165.0,6,DL RACING,SS GT,,,Lamborghini Super Trofeo EVO2,,DL Racing,,,,,,,,,,Alessio,SCAUZILLO,,,ITA,,,,,,,Lorenzo,MARIANI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,4,1:47.333,+1.166,+0.214,164.7,6,DL RACING,SS GT,,,Lamborghini Super Trofeo EVO2,,DL Racing,,,,,,,,,,Danny,SANTI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,57,3,1:49.231,+3.064,+1.898,161.8,3,SR & R,SS GT,,,Ferrari 488 Challenge Evo,,SR & R,,,,,,,,,,Simone,CONTI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,96,3,1:49.688,+3.521,+0.457,161.1,4,TECNOSPORT SRL BY ONE CUP,SS GT,,,Porsche 911 Cup 991 Gen2,,Alfano Carmine,,,,,,,,,,Carmine,ALFANO,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,27,3,1:51.103,+4.936,+1.415,159.1,6,DL RACING,SS GT,,,Lamborghini Super Trofeo EVO2,,DL Racing,,,,,,,,,,Cristian,BORTOLATO,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,81,3,1:53.386,+7.219,+2.283,155.9,5,LR MOTORSPORT,GT4 Cup,,,Ligier JS2 R,,Frizza Andrea,,,,,,,,,,Andrea,FRIZZA,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,26,3,1:53.397,+7.230,+0.011,155.8,5,PB RACING,GT4,,,Lotus Emira GT4,,D'Aste Stefano,,,,,,,,,,Stefano,D'ASTE,,,ITA,,,,,,,Alberto,NASKA,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,4,3,1:53.449,+7.282,+0.052,155.8,5,LEMA RACING,GT4,,,Mercedes Mercedes AMG GT4,,Lema Racing,,,,,,,,,,Kyam,POTEZ,,,SLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,19,3,1:53.805,+7.638,+0.356,155.3,6,LEMA RACING,GT4,,,Mercedes AMG GT4,,Lema Racing,,,,,,,,,,Lorenzo,TOCCI,,,ITA,,,,,,,Mark,KASTELIC,,,SLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,5,1:53.848,+7.681,+0.043,155.2,5,LEMA RACING,GT4,,,Audi R8 LMS GT4,,Lema Racing,,,,,,,,,,Jodi,LAMBRUGHI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,71,3,1:54.836,+8.669,+0.988,153.9,5,PL RACING,GT4,,,Lotus Emira GT4,,Abbati Massimo,,,,,,,,,,Massimo,ABBATI,,,ITA,,,,,,,Gianalberto,COLDANI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6,5,1:54.886,+8.719,+0.050,153.8,5,CENTRI PORSCHE TICINO,GT4 Cup,,,Porsche Cayman GT4 718 Clubsport MR,,AMAG Competition,,,,,,,,,,Remo,STEBLER,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,3,3,1:54.943,+8.776,+0.057,153.7,5,LR MOTORSPORT,GT4 Cup,,,Ligier JS2 R,,Quondamcarlo Manuel,,,,,,,,,,Manuel,QUONDAMCARLO,,,ITA,,,,,,,Jacopo,MAZZA,,,UAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,23,3,1:55.228,+9.061,+0.285,153.4,6,TSR TEAM SPIRIT RACING,GT4,,,Aston Martin Vantage AMR GT4,,One Racing,,,,,,,,,,Mathias Lyngbye,VILLADSEN,,,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,99,6,1:55.515,+9.348,+0.287,153.0,6,PB RACING,GT4,,,Lotus Emira GT4,,Copetti Maurizio,,,,,,,,,,Maurizio,COPETTI,,,ITA,,,,,,,Massimiliano,SCHIAVONE,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,7,3,1:55.533,+9.366,+0.018,153.0,5,C.Z. BASSANO RACING TEAM,GT4,,,Mercedes AMG GT4,,Lasagni Manuel,,,,,,,,,,Manuel,LASAGNI,,,ITA,,,,,,,Riccardo,WAGNER,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,75,3,1:56.278,+10.111,+0.745,152.0,5,CENTRI PORCHE TICINO,GT4,,,Porsche Cayman GT4 718 RS Clubsport,,AMAG Competition,,,,,,,,,,Danilo,ARFINI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,47,5,2:05.287,+19.120,+9.009,141.1,5,LEMA RACING,GT4 Cup,,,Posche Cayman Cup,,Lema Racing,,,,,,,,,,Silvano,BOLZONI,,,ITA,,,,,,,Andrea,MARCHESINI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
