POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,106,Classified,13,25:35.327,-,-,7,1:46.629,165.7,ASD GIACOMO RACE,SS GT,,,Lamborghini Super Trofeo EVO,,Pollini Giacomo,,,,,,,,,,Giacomo,POLLINI,,,ITA,,,,,,,Matteo,POLLINI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,Classified,13,25:59.796,+24.469,+24.469,7,1:47.323,164.7,DL RACING,SS GT,,,Lamborghini Super Trofeo EVO2,,DL Racing,,,,,,,,,,Alessio,SCAUZILLO,,,ITA,,,,,,,Lorenzo,MARIANI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17,Classified,13,26:01.006,+25.679,+1.210,4,1:48.711,162.6,DL RACING,SS GT,,,Lamborghini Super Trofeo EVO2,,DL Racing,,,,,,,,,,Danny,SANTI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,57,Classified,13,26:15.245,+39.918,+14.239,10,1:49.623,161.2,SR & R,SS GT,,,Ferrari 488 Challenge Evo,,SR & R,,,,,,,,,,Simone,CONTI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,27,Classified,13,26:26.341,+51.014,+11.096,4,1:50.946,159.3,DL RACING,SS GT,,,Lamborghini Super Trofeo EVO2,,DL Racing,,,,,,,,,,Cristian,BORTOLATO,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,96,Classified,13,26:27.034,+51.707,+0.693,12,1:50.739,159.6,TECNOSPORT SRL BY ONE CUP,SS GT,,,Porsche 911 Cup 991 Gen2,,Alfano Carmine,,,,,,,,,,Carmine,ALFANO,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,Classified,13,26:53.235,+1:17.908,+26.201,5,1:52.574,157.0,LEMA RACING,GT4,,,Audi R8 LMS GT4,,Lema Racing,,,,,,,,,,Jodi,LAMBRUGHI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,26,Classified,13,26:54.332,+1:19.005,+1.097,11,1:53.181,156.1,PB RACING,GT4,,,Lotus Emira GT4,,D'Aste Stefano,,,,,,,,,,Stefano,D'ASTE,,,ITA,,,,,,,Alberto,NASKA,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,71,Classified,13,26:55.405,+1:20.078,+1.073,12,1:53.180,156.1,PB RACING,GT4,,,Lotus Emira GT4,,Abbati Massimo,,,,,,,,,,Massimo,ABBATI,,,ITA,,,,,,,Gianalberto,COLDANI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,81,Classified,13,26:56.101,+1:20.774,+0.696,11,1:52.868,156.6,LR MOTORSPORT,GT4 Cup,,,Ligier JS2 R,,Frizza Andrea,,,,,,,,,,Andrea,FRIZZA,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,Classified,13,26:57.209,+1:21.882,+1.108,11,1:52.529,157.0,LR MOTORSPORT,GT4 Cup,,,Ligier JS2 R,,Quondamcarlo Manuel,,,,,,,,,,Manuel,QUONDAMCARLO,,,ITA,,,,,,,Jacopo,MAZZA,,,UAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4,Classified,13,27:03.424,+1:28.097,+6.215,11,1:53.252,156.0,LEMA RACING,GT4,,,Mercedes Mercedes AMG GT4,,Lema Racing,,,,,,,,,,Kyam,POTEZ,,,SLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,19,Classified,13,27:04.872,+1:29.545,+1.448,13,1:53.208,156.1,LEMA RACING,GT4,,,Mercedes AMG GT4,,Lema Racing,,,,,,,,,,Lorenzo,TOCCI,,,ITA,,,,,,,Mark,KASTELIC,,,SLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,23,Classified,13,27:07.167,+1:31.840,+2.295,10,1:53.160,156.2,TSR TEAM SPIRIT RACING,GT4,,,Aston Martin Vantage AMR GT4,,One Racing,,,,,,,,,,Mathias Lyngbye,VILLADSEN,,,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7,Classified,13,27:14.072,+1:38.745,+6.905,7,1:53.645,155.5,C.Z. BASSANO RACING TEAM,GT4,,,Mercedes AMG GT4,,Lasagni Manuel,,,,,,,,,,Manuel,LASAGNI,,,ITA,,,,,,,Riccardo,WAGNER,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,99,Classified,13,27:18.648,+1:43.321,+4.576,9,1:54.200,154.7,PB RACING,GT4,,,Lotus Emira GT4,,Copetti Maurizio,,,,,,,,,,Maurizio,COPETTI,,,ITA,,,,,,,Massimiliano,SCHIAVONE,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6,Classified,13,27:20.505,+1:45.178,+1.857,11,1:54.377,154.5,CENTRI PORSCHE TICINO,GT4 Cup,,,Porsche Cayman GT4 718 Clubsport MR,,AMAG Competition,,,,,,,,,,Remo,STEBLER,,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,75,Classified,13,27:20.949,+1:45.622,+0.444,10,1:54.021,155.0,CENTRI PORCHE TICINO,GT4,,,Porsche Cayman GT4 718 RS Clubsport,,AMAG Competition,,,,,,,,,,Danilo,ARFINI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,47,Classified,12,27:20.538,1 Lap,1 Lap,10,2:02.367,144.4,LEMA RACING,GT4 Cup,,,Posche Cayman Cup,,Lema Racing,,,,,,,,,,Silvano,BOLZONI,,,ITA,,,,,,,Andrea,MARCHESINI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
