POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,23,36,1:42.052,-,-,186.3,39,United Autosports,LMP2,,,Oreca 07 - Gibson,M,58447,532,3,5626,256,188,,,,,Joshua,Pierson,S,,USA,,10331,66,,,,Paul,di Resta,P,,GBR,,9293,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,39,7,1:42.389,+0.337,+0.337,185.7,36,Graff Racing,LMP2,AM,LMP2-AM,Oreca 07-Gibson,M,58448,4378,3,5626,256,70,,,,,David,Droux,S,,CHE,,1612,219,,,Max 01:30:00,Eric,Trouillet,B,,FRA,,1542,70,,,Min 00:40:00,Sebastien,Page,B,,CHE,,9545,219,,,Min 00:40:00,,,,,,,,,,,,,,,,,,,
3,4,2,1:42.714,+0.662,+0.325,185.1,39,Nielsen Racing,LMP2,,,Oreca 07-Gibson,M,58446,5670,3,5626,256,188,,,,,Rodrigo,Sales,B,,USA,,9754,66,,,Min 00:40:00,Matthew,Bell,S,,GBR,,204,188,,,Min 00:40:00,Benjamin,Hanley,G,,GBR,,1972,188,,,Max 01:30:00,,,,,,,,,,,,,,,,,,,
4,44,9,1:45.934,+3.882,+3.220,179.5,15,ARC Bratislava,LMP2,AM,LMP2-AM,Ligier JSP217-Gibson,M,58449,562,3,5628,258,213,,,,,Miroslav,Konopka,B,,SVK,,786,213,,,Min 00:40:00,Neale,Muston,B,,AUS,,8864,16,,,Min 00:40:00,John,Corbett,B,,AUS,,8816,16,,,Min 00:40:00,,,,,,,,,,,,,,,,,,,
5,49,2,1:46.998,+4.946,+1.064,177.7,3,High Class Racing,LMP2,AM,LMP2-AM,Oreca 07-Gibson,M,58450,5578,3,5626,256,57,,,,,Dennis,Andersen,B,,DNK,,8406,57,,,Min 00:40:00,Anders,Fjordbach,S,,DNK,,8420,57,,,Max 01:30:00,Kevin,Weeda,B,,USA,,112,66,,,Min 00:40:00,,,,,,,,,,,,,,,,,,,
6,2,5,1:47.748,+5.696,+0.750,176.4,31,DKR Engineering,LMP3,,,Duqueine M30-D08-Nissan,M,58451,49,6,5979,4408,138,,,,,Laurents,Hoerr,S,,DEU,,9124,5,,,Min 00:50:00-Max 01:25:00,Sebastian,Alvarez,S,,ESP,,10425,64,,,Min 00:50:00-Max 01:25:00,Mathieu,de Barbuat,B,,FRA,,10155,70,,,Min 01:45:00-Max 02:20:00,,,,,,,,,,,,,,,,,,,
7,26,6,1:48.099,+6.047,+0.351,175.9,17,G-Drive Racing,LMP3,,,Ligier JS P320-Nissan,M,58457,524,6,6102,,189,,,,,Fabrice,Rossello,B,,FRA,,10431,70,,,Min 01:45:00-Max 02:20:00,Xavier,Lloveras,S,,ESP,,10438,64,,,Min 00:50:00-Max 01:25:00,Viacheslav,Gutak,B,,RUS,,10519,189,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
8,27,7,1:48.777,+6.725,+0.678,174.8,34,CD Sport,LMP3,,,Ligier JS P320-Nissan,M,58458,5840,6,6102,,64,,,,,Christophe,Cresp,B,,FRA,,9632,70,,,Min 00:50:00-Max 02:25:00,Antoine,Doquin,B,,FRA,,9884,70,,,Min 00:50:00-Max 02:25:00,Steven,Palette,S,,FRA,,7600,70,,,Min 00:50:00-Max 02:20:00,,,,,,,,,,,,,,,,,,,
9,13,2,1:49.116,+7.064,+0.339,174.2,36,Inter Europol Competition,LMP3,,,Ligier JS P320-Nissan,M,58454,402,6,6102,,181,,,,,James,Davison,B,,CAN,,8852,40,,,Min 01:45:00-Max 02:20:00,Nicolas,Pino,S,,CHL,,10281,42,,,Min 00:50:00-Max 01:25:00,Guilherme,Moura de Oliveira,S,,PRT,,10443,184,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
10,8,2,1:49.123,+7.071,+0.007,174.2,30,Nielsen Racing,LMP3,,,Ligier JS P320-Nissan,M,58453,5670,6,6102,,188,,,,,Anthony,Wells,B,,GBR,,582,188,,,Min 01:45:00-Max 03:10:00,Colin,Noble,S,,GBR,,8474,188,,,Min 00:50:00-Max 02:15:00,,,,,,,,,,,,,,,,,,,,,,,,,
11,22,8,1:49.357,+7.305,+0.234,173.8,32,Rinaldi Racing,LMP3,,,Duqueine M30-D08-Nissan,M,58456,6020,6,5979,4408,5,,,,,Leonard,Weiss,S,,DEU,,9872,5,,,Min 00:50:00-Max 01:25:00,Torsten,Kratz,B,,DEU,,10315,5,,,Min 01:45:00-Max 02:20:00,Hendrik,Still,S,,DEU,,8998,5,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
12,3,6,1:49.483,+7.431,+0.126,173.6,12,CD Sport,LMP3,,,Ligier JS P320-Nissan,M,58452,5840,6,6102,,64,,,,,Michael,Jensen,B,,DNK,,9543,57,,,Min 00:50:00-Max 02:25:00,Nicholas,Adcock,B,,GBR,,9627,188,,,Min 00:50:00-Max 02:25:00,Edouard,Cauhaupe,S,,FRA,,9652,70,,,Min 00:50:00-Max 02:20:00,,,,,,,,,,,,,,,,,,,
13,21,5,1:49.835,+7.783,+0.352,173.1,34,Konrad Motorsport,LMP3,,,Ginetta G61-LT-P315-EVO-Nissan,M,58455,212,6,6130,64,17,,,,,Gabriele,Rindone,B,,LUX,,10517,138,,,Min 01:45:00-Max 02:20:00,Jordan,Grogor,S,,ZAF,,1180,2,,,Min 00:50:00-Max 01:25:00,Shaun,Thong,S,,HKG,,10372,92,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
14,72,6,1:51.083,+9.031,+1.248,171.1,36,Koiranen Kemppi Motorsport,LMP3,,,Duqueine M30-D08-Nissan,M,58459,6181,6,5979,4408,69,,,,,Tomi,Veijalainen,B,,FIN,,10432,69,,,Min 01:45:00-Max 02:20:00,Jesse,Salmenautio,S,,FIN,,10439,69,,,Min 00:50:00-Max 01:25:00,Nikita,Aleksandrov,S,,RUS,,10445,189,,,Min 00:50:00-Max 01:25:00,,,,,,,,,,,,,,,,,,,
15,6,4,1:51.739,+9.687,+0.656,170.1,29,Haupt Racing Team,GT,,,Mercedes AMG GT3,M,58460,6182,4083,5592,4314,5,,,,,Hubert,Haupt,S,,DEU,,6986,5,,,Min 00:55:00,Rory,Penttinen,B,,FIN,,9628,69,,,Min 00:55:00,Arjun,Maini,G,,IND,,9355,112,,,None,,,,,,,,,,,,,,,,,,,
16,33,6,1:51.741,+9.689,+0.002,170.1,20,Herberth Motorsport,GT,,,Porsche 911 GT3 R,M,58465,6083,4083,4343,4368,5,,,,,Antares,AU,B,,HKG,,10412,92,,,Min 00:55:00,Yifei,YE,S,,CHN,,10068,43,,,Min 00:55:00,Klaus,Bachler,G,,AUT,,291,17,,,None,,,,,,,,,,,,,,,,,,,
17,95,6,1:52.037,+9.985,+0.296,169.7,32,TF Sport,GT,,,Aston Martin Vantage AMR GT3,M,58480,364,4083,6085,260,188,,,,,John,Hartshorne,B,,GBR,,823,188,,,Min 00:55:00,Jonathan,Adam,P,,GBR,,194,188,,,None,Henrique,Chaves,S,,PRT,,9157,184,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
18,74,6,1:52.280,+10.228,+0.243,169.3,35,Kessel Racing,GT,,,Ferrari 488 GT3,M,58476,120,4083,5578,3,219,,,,,Michael,Broniszewski,B,,POL,,472,181,,,Min 00:55:00,David,Fumanelli,S,,ITA,,9822,119,,,Min 00:55:00,Mikkel,Jensen,G,,DNK,,8276,57,,,None,,,,,,,,,,,,,,,,,,,
19,69,6,1:52.439,+10.387,+0.159,169.1,31,Oman Racing,GT,,,Aston Martin Vantage AMR GT3,M,58475,6129,4083,6085,260,170,,,,,Ahmad,AL Harthy,B,,OMN,,8810,170,,,Min 00:55:00,Samuel,de Haan,S,,GBR,,10521,188,,,Min 00:55:00,Charles,Eastwood,G,,GBR,,9016,188,,,None,,,,,,,,,,,,,,,,,,,
20,12,2,1:52.470,+10.418,+0.031,169.0,35,Dinamic Motorsport,GT,,,Porsche 911 GT3 R,M,58462,6183,4083,4343,4368,119,,,,,Giorgio,Roda,S,,ITA,,458,119,,,Min 00:55:00,Benjamin,Barker,G,,GBR,,594,188,,,None,Philipp,Sager,B,,AUT,,10446,17,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
21,17,6,1:52.544,+10.492,+0.074,168.9,31,AF Corse,GT,,,Ferrari 488 GT3,M,58463,16,4083,5578,3,119,,,,,Louis,Prette,S,,MCO,,9501,119,,,Min 00:55:00,Vincent,Abril,G,,FRA,,9542,70,,,None,Conrad,Grunewald,B,,USA,,10447,66,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
22,20,4,1:52.549,+10.497,+0.005,168.9,30,SPS Automotive Performance,GT,AM,GT-AM,Mercedes AMG GT3,M,58464,5929,4083,5592,4314,5,,,,,Valentin,Pierburg,B,,DEU,,9527,5,,,Min 00:55:00,John,Loggie,B,,GBR,,10227,188,,,Min 00:55:00,Mikael,Grenier,S,,CAN,,10448,40,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
23,96,16,1:52.563,+10.511,+0.014,168.9,31,Attempto Racing,GT,,,Audi R8 LMS GT3 EVO,M,58481,6186,4083,6129,1,5,,,,,Alexander,AKA,S,,DEU,,10436,5,,,Min 00:55:00,Florian,Scholze,B,,DEU,,9586,5,,,Min 00:55:00,Finlay,Hutchison,S,,GBR,,9615,188,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
24,51,6,1:52.564,+10.512,+0.001,168.9,36,AF Corse,GT,,,Ferrari 488 GT3,M,58470,16,4083,5578,3,119,,,,,Alessandro,Pier Guidi,P,,ITA,,340,119,,,None,Victor,Gomez,S,,PRI,,10440,183,,,Min 00:55:00,Francesco,Piovanetti,B,,PRI,,9528,66,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
25,77,6,1:52.614,+10.562,+0.050,168.8,31,D'Station Racing,GT,,,Aston Martin Vantage AMR GT3,M,58477,6071,4083,6085,260,121,,,,,Satoshi,Hoshino,B,,JPN,,1310,121,,,Min 00:55:00,Tomonobu,Fujii,G,,JPN,,1308,121,,,None,Thomas,Gamble,S,,GBR,,9549,188,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
26,57,2,1:52.752,+10.700,+0.138,168.6,34,Kessel Racing,GT,AM,GT-AM,Ferrari 488 GT3,M,58472,120,4083,5578,3,219,,,,,Roman,Ziemian,B,,POL,,10435,181,,,Min 00:55:00,Francesco,Zollo,B,,ITA,,10226,119,,,Min 00:55:00,Axcil,Jefferies,S,,ZWE,,9876,188,,,Min 00:55:00,,,,,,,,,,,,,,,,,,,
27,34,8,1:52.786,+10.734,+0.034,168.6,35,Walkenhorst Motorsport,GT,,,BMW M4 GT3,M,58466,6177,4083,6128,4433,5,,,,,Chandler,Hull,B,,USA,,10403,66,,,Min 00:55:00,Jonathan,Miller,S,,USA,,10405,66,,,Min 00:55:00,Nicky,Catsburg,P,,NLD,,9020,178,,,None,,,,,,,,,,,,,,,,,,,
