NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
30,1,1,3:40.404,0,,1:03.711,0,1:46.377,0,50.316,0,106.4,3:40.404,14:43:40.404,1:03.711,1:46.377,0:50.316,,Terry Olson,0:00:44.183,LMP3,,Jr III Racing,Ligier,GF,
30,1,2,2:33.749,0,,20.477,0,1:28.250,0,45.022,0,152.5,6:14.153,14:46:14.153,0:20.477,1:28.250,0:45.022,,Terry Olson,,LMP3,,Jr III Racing,Ligier,GF,
30,1,3,2:26.048,0,,18.034,0,1:24.453,0,43.561,2,160.6,8:40.201,14:48:40.201,0:18.034,1:24.453,0:43.561,,Terry Olson,,LMP3,,Jr III Racing,Ligier,GF,
30,1,4,2:25.299,0,,17.561,0,1:23.995,0,43.743,0,161.4,11:05.500,14:51:05.500,0:17.561,1:23.995,0:43.743,,Terry Olson,,LMP3,,Jr III Racing,Ligier,GF,
30,1,5,2:24.898,0,,17.960,0,1:23.338,2,43.600,0,161.9,13:30.398,14:53:30.398,0:17.960,1:23.338,0:43.600,,Terry Olson,,LMP3,,Jr III Racing,Ligier,GF,
30,1,6,2:24.600,2,,17.189,2,1:23.387,0,44.024,0,162.2,15:54.998,14:55:54.998,0:17.189,1:23.387,0:44.024,,Terry Olson,,LMP3,,Jr III Racing,Ligier,FF,
36,1,1,2:49.608,0,,40.158,0,1:25.860,0,43.590,0,138.3,2:49.608,14:42:49.608,0:40.158,1:25.860,0:43.590,,Jarett Andretti,0:00:22.922,LMP3,,Andretti Autosport,Ligier,GF,
36,1,2,2:21.764,0,,17.124,0,1:22.070,0,42.570,0,165.4,5:11.372,14:45:11.372,0:17.124,1:22.070,0:42.570,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,GF,
36,1,3,2:32.649,0,,16.971,0,1:29.149,0,46.529,0,153.6,7:44.021,14:47:44.021,0:16.971,1:29.149,0:46.529,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,GF,
36,1,4,2:21.265,0,,16.865,0,1:22.171,0,42.229,2,166.0,10:05.286,14:50:05.286,0:16.865,1:22.171,0:42.229,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,GF,
36,1,5,2:22.045,0,,16.807,2,1:21.786,0,43.452,0,165.1,12:27.331,14:52:27.331,0:16.807,1:21.786,0:43.452,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,GF,
36,1,6,2:21.170,2,,17.378,0,1:21.184,2,42.608,0,166.1,14:48.501,14:54:48.501,0:17.378,1:21.184,0:42.608,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,GF,
36,1,7,3:12.395,0,B,17.101,0,1:52.359,0,1:02.935,0,121.9,18:00.896,14:58:00.896,0:17.101,1:52.359,1:02.935,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,FF,
38,1,1,2:48.389,0,,39.857,0,1:25.168,0,43.364,0,139.3,2:48.389,14:42:48.389,0:39.857,1:25.168,0:43.364,,Dan Goldburg,0:00:21.882,LMP3,,Performance Tech Motorsports,Ligier,GF,
38,1,2,2:21.102,0,,17.609,0,1:20.959,0,42.534,0,166.2,5:09.491,14:45:09.491,0:17.609,1:20.959,0:42.534,,Dan Goldburg,,LMP3,,Performance Tech Motorsports,Ligier,GF,
38,1,3,2:21.410,0,,17.952,0,1:20.772,0,42.686,0,165.8,7:30.901,14:47:30.901,0:17.952,1:20.772,0:42.686,,Dan Goldburg,,LMP3,,Performance Tech Motorsports,Ligier,GF,
38,1,4,2:20.642,0,,17.276,0,1:20.672,0,42.694,0,166.8,9:51.543,14:49:51.543,0:17.276,1:20.672,0:42.694,,Dan Goldburg,,LMP3,,Performance Tech Motorsports,Ligier,GF,
38,1,5,2:19.678,0,,17.099,2,1:20.137,0,42.442,0,167.9,12:11.221,14:52:11.221,0:17.099,1:20.137,0:42.442,,Dan Goldburg,,LMP3,,Performance Tech Motorsports,Ligier,GF,
38,1,6,2:19.543,0,,17.188,0,1:20.476,0,41.879,3,168.1,14:30.764,14:54:30.764,0:17.188,1:20.476,0:41.879,,Dan Goldburg,,LMP3,,Performance Tech Motorsports,Ligier,GF,
38,1,7,2:19.106,3,,17.183,0,1:19.686,3,42.237,0,168.6,16:49.870,14:56:49.870,0:17.183,1:19.686,0:42.237,,Dan Goldburg,,LMP3,,Performance Tech Motorsports,Ligier,FF,
