POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,12,Cadillac Hertz Team JOTA,Alex LYNN,Norman NATO,Will STEVENS,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,32,1:01'31.346,,,2,1'30.507,181.5,,
2,38,Cadillac Hertz Team JOTA,Earl BAMBER,Sébastien BOURDAIS,Jenson BUTTON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,32,1:01'31.876,0.530,0.530,2,1'31.006,180.5,,
3,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,32,1:01'32.217,0.871,0.341,3,1'31.052,180.4,,
4,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,32,1:01'32.905,1.559,0.688,3,1'31.023,180.5,,
5,5,Porsche Penske Motorsport,Julien ANDLAUER,Mathieu JAMINET,,,Porsche 963,M,HYPERCAR,H,,Classified,32,1:01'33.093,1.747,0.188,4,1'31.043,180.4,,
6,94,Peugeot TotalEnergies,Loïc DUVAL,Malthe JAKOBSEN,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,32,1:01'33.761,2.415,0.668,3,1'31.238,180.0,,
7,36,Alpine Endurance Team,Jules GOUNON,Frédéric MAKOWIECKI,Mick SCHUMACHER,,Alpine A424,M,HYPERCAR,H,,Classified,32,1:01'34.920,3.574,1.159,5,1'31.455,179.6,,
8,20,BMW M Team WRT,René RAST,Robin FRIJNS,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,32,1:01'35.203,3.857,0.283,3,1'31.290,179.9,,
9,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,32,1:01'35.815,4.469,0.612,5,1'31.835,178.9,,
10,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,,,Porsche 963,M,HYPERCAR,H,,Classified,32,1:01'36.027,4.681,0.212,16,1'31.647,179.2,,
11,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,32,1:01'36.344,4.998,0.317,3,1'31.432,179.7,,
12,99,Proton Competition,Neel JANI,Nicolas PINO,Nicolas VARRONE,,Porsche 963,M,HYPERCAR,H,,Classified,32,1:01'37.550,6.204,1.206,6,1'32.018,178.5,,
13,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,32,1:01'37.851,6.505,0.301,3,1'32.018,178.5,,
14,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,32,1:01'38.158,6.812,0.307,6,1'30.907,180.7,,
15,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,32,1:01'38.975,7.629,0.817,4,1'31.761,179.0,,
16,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,32,1:01'39.202,7.856,0.227,4,1'31.467,179.6,,
17,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,32,1:01'39.823,8.477,0.621,4,1'31.483,179.6,,
18,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Kevin MAGNUSSEN,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,32,1:01'45.256,13.910,5.433,6,1'31.583,179.4,,
19,59,United Autosports,James COTTINGHAM,Sébastien BAUD,Grégoire SAUCY,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,30,1:01'44.320,2 Laps,2 Laps,4,1'41.533,161.8,,
20,88,Proton Competition,Stefano GATTUSO,Giammarco LEVORATO,Dennis OLSEN,,Ford Mustang LMGT3,G,LMGT3,,,Classified,30,1:01'46.227,2 Laps,1.907,3,1'42.297,160.6,,
21,95,United Autosports,Darren LEUNG,Sean GELAEL,Marino SATO,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,30,1:01'48.575,2 Laps,2.348,5,1'42.532,160.2,,
22,33,TF Sport,Ben KEATING,Jonny EDGAR,Daniel JUNCADELLA,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,30,1:01'48.851,2 Laps,0.276,3,1'42.235,160.7,,
23,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Kelvin VAN DER LINDE,,BMW M4 LMGT3,G,LMGT3,,,Classified,30,1:01'49.295,2 Laps,0.444,3,1'42.282,160.6,,
24,92,Manthey 1ST Phorm,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,30,1:01'50.326,2 Laps,1.031,4,1'42.124,160.9,,
25,27,Heart of Racing Team,Ian JAMES,Zacharie ROBICHON,Mattia DRUDI,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,30,1:01'50.737,2 Laps,0.411,3,1'42.351,160.5,,
26,31,The Bend Team WRT,Yasser SHAHIN,Timur BOGUSLAVSKIY,Augusto FARFUS,,BMW M4 LMGT3,G,LMGT3,,,Classified,30,1:01'50.960,2 Laps,0.223,4,1'42.262,160.6,,
27,10,Racing Spirit of Leman,Anthony MCINTOSH,Eduardo BARRICHELLO,Valentin HASSE CLOT,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,30,1:01'52.151,2 Laps,1.191,3,1'42.507,160.3,,
28,21,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,30,1:01'52.705,2 Laps,0.554,3,1'42.188,160.8,,
29,85,Iron Dames,Celia MARTIN,Rahel FREY,Michelle GATTING,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,30,1:01'53.200,2 Laps,0.495,4,1'43.384,158.9,,
30,87,Akkodis ASP Team,Petru UMBRARESCU,Clemens SCHMID,Jose Maria LOPEZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,30,1:01'53.871,2 Laps,0.671,4,1'43.004,159.5,,
31,61,Iron Lynx,Martin BERRY,Lin HODENIUS,Maxime MARTIN,,Mercedes-AMG LMGT3,G,LMGT3,,,Classified,30,1:01'56.230,2 Laps,2.359,4,1'42.771,159.8,,
32,78,Akkodis ASP Team,Arnold ROBIN,Finn GEHRSITZ,Ben BARNICOAT,,Lexus RC F LMGT3,G,LMGT3,,,Classified,30,1:01'57.588,2 Laps,1.358,3,1'42.073,160.9,,
33,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,30,1:01'58.395,2 Laps,0.807,3,1'42.385,160.4,,
34,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,30,1:02'00.014,2 Laps,1.619,5,1'42.359,160.5,,
35,60,Iron Lynx,Andrew GILBERT,Lorcan HANAFIN,Fran RUEDA,,Mercedes-AMG LMGT3,G,LMGT3,,,Classified,30,1:02'01.371,2 Laps,1.357,4,1'42.904,159.6,,
36,77,Proton Competition,Bernardo SOUSA,Ben TUCK,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,29,1:01'45.136,3 Laps,1 Laps,4,1'43.490,158.7,,
