POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,007,6,1:29.492,-,-,183.6,32,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,103695,6427,4167,6273,260,66,,,ASTON MARTIN,,Harry,TINCKNELL,P,,GBR,,303,188,,00:39:50,None,Tom,GAMBLE,G,,GBR,,9549,188,,00:39:50,None,,,,,,,,,,,,,,,,,,,,,,,,,
2,38,5,1:29.516,+0.024,+0.024,183.5,33,Cadillac Hertz Team JOTA,HYPERCAR,H,,Cadillac V-Series.R,M,103709,6429,4167,6203,4097,66,,,CADILLAC HTJ,,Earl,BAMBER,P,,NZL,,1290,168,,00:39:50,None,Sébastien,BOURDAIS,P,,FRA,,98,70,,00:39:50,None,Jenson,BUTTON,P,,GBR,,9180,188,,00:39:50,None,,,,,,,,,,,,,,,,,,,
3,12,4,1:29.523,+0.031,+0.007,183.5,31,Cadillac Hertz Team JOTA,HYPERCAR,H,,Cadillac V-Series.R,M,103700,6429,4167,6203,4097,66,,,CADILLAC HTJ,,Alex,LYNN,P,,GBR,,11043,188,,00:39:50,None,Norman,NATO,G,,FRA,,9032,70,,00:39:50,None,Will,STEVENS,P,,GBR,,11044,188,,00:39:50,None,,,,,,,,,,,,,,,,,,,
4,009,5,1:29.618,+0.126,+0.095,183.3,33,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,103698,6427,4167,6273,260,66,,,ASTON MARTIN,,Alex,RIBERAS,G,,ESP,,10376,64,,00:39:50,None,Marco,SORENSEN,P,,DEN,,11446,57,,00:39:50,None,,,,,,,,,,,,,,,,,,,,,,,,,
5,94,5,1:29.734,+0.242,+0.116,183.1,33,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,103726,6151,4167,6112,4014,70,,,PEUGEOT TE,,Loïc,DUVAL,P,,FRA,,14,70,,00:39:50,None,Malthe,JAKOBSEN,G,,DEN,,9610,57,,00:39:50,None,Stoffel,VANDOORNE,P,,BEL,,9520,23,,00:39:50,None,,,,,,,,,,,,,,,,,,,
6,20,6,1:29.782,+0.290,+0.048,183.0,32,BMW M Team WRT,HYPERCAR,H,,BMW M Hybrid V8,M,103702,6359,4167,6188,4354,5,,,BMW M TEAM WRT,,René,RAST,P,,GER,,307,5,,00:39:50,None,Robin,FRIJNS,P,,NED,,9871,178,,00:39:50,None,Sheldon,VAN DER LINDE,P,,RSA,VDL,11274,2,,00:39:50,None,,,,,,,,,,,,,,,,,,,
7,35,9,1:29.792,+0.300,+0.010,182.9,31,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,103707,6360,4167,6237,21,70,,,ALPINE,,Paul-Loup,CHATIN,G,,FRA,,313,70,,00:39:50,None,Ferdinand,HABSBURG,G,,AUT,,10000,17,,00:39:50,None,Charles,MILESI,G,,FRA,,9594,70,,00:39:50,None,,,,,,,,,,,,,,,,,,,
8,93,6,1:29.807,+0.315,+0.015,182.9,31,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,103725,6151,4167,6112,4014,70,,,PEUGEOT TE,,Paul,DI RESTA,P,,GBR,DIR,9293,188,,00:39:50,None,Mikkel,JENSEN,P,,DEN,,8276,57,,00:39:50,None,Jean-Eric,VERGNE,P,,FRA,,8528,70,,00:39:50,None,,,,,,,,,,,,,,,,,,,
9,8,7,1:29.840,+0.348,+0.033,182.8,32,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,103697,380,4167,6206,2,121,,,TOYOTA GAZOO,,Sébastien,BUEMI,P,,SUI,,138,219,,00:39:50,None,Brendon,HARTLEY,P,,NZL,,152,168,,00:39:50,None,Ryo,HIRAKAWA,P,,JPN,,8166,121,,00:39:50,None,,,,,,,,,,,,,,,,,,,
10,83,6,1:29.943,+0.451,+0.103,182.6,33,AF Corse,HYPERCAR,H,,Ferrari 499P,M,103720,16,4167,6192,3,119,,HWC,AF CORSE,HWC,Robert,KUBICA,P,,POL,,8438,181,,00:39:50,None,Yifei,YE,G,,CHN,,10068,43,,00:39:50,None,Philip,HANSON,G,,GBR,,1946,188,,00:39:50,None,,,,,,,,,,,,,,,,,,,
11,15,6,1:30.036,+0.544,+0.093,182.4,31,BMW M Team WRT,HYPERCAR,H,,BMW M Hybrid V8,M,103701,6359,4167,6188,4354,5,,,BMW M TEAM WRT,,Dries,VANTHOOR,P,,BEL,,8292,23,,00:39:50,None,Raffaele,MARCIELLO,P,,SUI,,10402,219,,00:39:50,None,Kevin,MAGNUSSEN,P,,DEN,,10211,57,,00:39:50,None,,,,,,,,,,,,,,,,,,,
