POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,89,7:01'57.505,,,12,3'29.074,234.6,,
2,94,Peugeot TotalEnergies,Loïc DUVAL,Gustavo MENEZES,Nico MÜLLER,,Peugeot 9X8,M,HYPERCAR,H,,Classified,89,7:03'04.437,1'06.932,1'06.932,10,3'29.659,234.0,,
3,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Jose Maria LOPEZ,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,89,7:03'22.673,1'25.168,18.236,12,3'29.993,233.6,,
4,2,Cadillac Racing,Earl BAMBER,Alex LYNN,Richard WESTBROOK,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,89,7:03'56.361,1'58.856,33.688,56,3'29.880,233.7,,
5,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,89,7:04'22.720,2'25.215,26.359,10,3'29.670,234.0,,
6,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,89,7:05'15.415,3'17.910,52.695,31,3'28.980,234.7,,
7,5,Porsche Penske Motorsport,Dane CAMERON,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,88,7:02'50.480,1 Laps,1 Laps,9,3'30.059,233.5,,
8,3,Cadillac Racing,Sébastien BOURDAIS,Renger VAN DER ZANDE,Scott DIXON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,88,7:03'14.377,1 Laps,23.897,12,3'28.298,235.5,,
9,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,88,7:05'45.360,1 Laps,2'30.983,9,3'29.998,233.6,,
10,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Éric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,87,7:04'26.517,2 Laps,1 Laps,10,3'30.086,233.5,,
11,708,Glickenhaus Racing,Romain DUMAS,Ryan BRISCOE,Olivier PLA,,Glickenhaus 007,M,HYPERCAR,,,Classified,86,7:04'11.976,3 Laps,1 Laps,29,3'30.087,233.5,,
12,709,Glickenhaus Racing,Franck MAILLEUX,Nathanaël BERTHON,Esteban GUTIERREZ,,Glickenhaus 007,M,HYPERCAR,,,Classified,86,7:04'18.640,3 Laps,6.664,11,3'30.551,233.0,,
13,34,Inter Europol Competition,Jakub SMIECHOWSKI,Albert COSTA,Fabio SCHERER,,Oreca 07 - Gibson,G,LMP2,,,Classified,85,7:02'45.802,4 Laps,1 Laps,66,3'38.578,224.4,,
14,23,United Autosports,Joshua PIERSON,Tom BLOMQVIST,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2,,,Classified,85,7:02'48.530,4 Laps,2.728,10,3'37.726,225.3,,
15,38,Hertz Team JOTA,Antonio Felix DA COSTA,William STEVENS,Yifei YE,,Porsche 963,M,HYPERCAR,H,,Classified,85,7:02'52.778,4 Laps,4.248,56,3'28.979,234.7,,
16,41,Team WRT,Rui ANDRADE,Louis DELÉTRAZ,Robert KUBICA,,Oreca 07 - Gibson,G,LMP2,,,Classified,85,7:03'32.627,4 Laps,39.849,11,3'36.419,226.7,,
17,28,JOTA,David HEINEMEIER-HANSSON,Oliver RASMUSSEN,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,85,7:04'53.893,4 Laps,1'21.266,11,3'37.346,225.7,,
18,35,Alpine Elf Team,André NEGRÃO,Olli CALDWELL,Memo ROJAS,,Oreca 07 - Gibson,G,LMP2,,,Classified,85,7:05'46.917,4 Laps,53.024,10,3'38.063,225.0,,
19,80,AF Corse,François PERRODO,Ben BARNICOAT,Norman NATO,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,85,7:05'56.240,4 Laps,9.323,13,3'43.063,219.9,,
20,75,Porsche Penske Motorsport,Felipe NASR,Mathieu JAMINET,Nicholas TANDY,,Porsche 963,M,HYPERCAR,H,,Classified,84,6:44'44.339,5 Laps,1 Laps,12,3'29.916,233.7,,
21,45,Algarve Pro Racing,George KURTZ,James ALLEN,Colin BRAUN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,84,7:00'55.205,5 Laps,16'10.866,9,3'38.010,225.0,,
22,65,Panis Racing,Manuel MALDONADO,Tijmen VAN DER HELM,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,84,7:01'58.702,5 Laps,1'03.497,10,3'38.064,225.0,,
23,30,Duqueine Team,Neel JANI,René BINDER,Nicolas PINO,,Oreca 07 - Gibson,G,LMP2,,,Classified,84,7:02'03.700,5 Laps,4.998,11,3'39.043,223.9,,
