POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,277,20:00'50.672,,,264,3'27.890,236.0,,
2,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,277,20:00'52.249,1.577,1.577,270,3'28.338,235.5,,
3,2,Cadillac Racing,Earl BAMBER,Alex LYNN,Richard WESTBROOK,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,276,20:00'15.550,1 Laps,1 Laps,263,3'27.967,235.9,,
4,3,Cadillac Racing,Sébastien BOURDAIS,Renger VAN DER ZANDE,Scott DIXON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,276,20:05'11.226,1 Laps,4'55.676,12,3'28.298,235.5,,
5,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Éric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,274,20:01'11.988,3 Laps,2 Laps,260,3'29.766,233.8,,
6,5,Porsche Penske Motorsport,Dane CAMERON,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,272,20:04'40.767,5 Laps,2 Laps,236,3'28.662,235.1,,
7,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,271,20:00'55.905,6 Laps,1 Laps,239,3'27.434,236.5,,
8,709,Glickenhaus Racing,Franck MAILLEUX,Nathanaël BERTHON,Esteban GUTIERREZ,,Glickenhaus 007,M,HYPERCAR,,,Classified,270,20:00'38.975,7 Laps,1 Laps,258,3'29.835,233.8,,
9,708,Glickenhaus Racing,Romain DUMAS,Ryan BRISCOE,Olivier PLA,,Glickenhaus 007,M,HYPERCAR,,,Classified,270,20:00'52.256,7 Laps,13.281,29,3'30.087,233.5,,
10,94,Peugeot TotalEnergies,Loïc DUVAL,Gustavo MENEZES,Nico MÜLLER,,Peugeot 9X8,M,HYPERCAR,H,,Classified,267,20:01'04.999,10 Laps,3 Laps,240,3'29.384,234.3,,
11,34,Inter Europol Competition,Jakub SMIECHOWSKI,Albert COSTA,Fabio SCHERER,,Oreca 07 - Gibson,G,LMP2,,,Classified,266,20:04'58.549,11 Laps,1 Laps,252,3'37.587,225.4,,
12,41,Team WRT,Rui ANDRADE,Louis DELÉTRAZ,Robert KUBICA,,Oreca 07 - Gibson,G,LMP2,,,Classified,265,20:01'09.911,12 Laps,1 Laps,11,3'36.419,226.7,,
13,30,Duqueine Team,Neel JANI,René BINDER,Nicolas PINO,,Oreca 07 - Gibson,G,LMP2,,,Classified,265,20:04'56.946,12 Laps,3'47.035,253,3'36.954,226.1,,
14,48,IDEC Sport,Paul LAFARGUE,Paul Loup CHATIN,Laurents HÖRR,,Oreca 07 - Gibson,G,LMP2,,,Classified,265,20:05'02.380,12 Laps,5.434,253,3'36.773,226.3,,
15,65,Panis Racing,Manuel MALDONADO,Tijmen VAN DER HELM,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,265,20:05'18.705,12 Laps,16.325,10,3'38.064,225.0,,
16,31,Team WRT,Sean GELAEL,Ferdinand HABSBURG,Robin FRIJNS,,Oreca 07 - Gibson,G,LMP2,,,Classified,264,20:01'07.350,13 Laps,1 Laps,249,3'36.420,226.7,,
17,36,Alpine Elf Team,Matthieu VAXIVIERE,Charles MILESI,Julien CANAL,,Oreca 07 - Gibson,G,LMP2,,,Classified,264,20:01'14.597,13 Laps,7.247,10,3'37.406,225.6,,
18,28,JOTA,David HEINEMEIER-HANSSON,Oliver RASMUSSEN,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,263,19:59'36.318,14 Laps,1 Laps,238,3'37.300,225.7,,
19,10,Vector Sport,Ryan CULLEN,Gabriel AUBRY,Matthias KAISER,,Oreca 07 - Gibson,G,LMP2,,,Classified,263,20:00'51.991,14 Laps,1'15.673,11,3'37.719,225.3,,
20,23,United Autosports,Joshua PIERSON,Tom BLOMQVIST,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2,,,Classified,261,20:04'19.813,16 Laps,2 Laps,227,3'37.541,225.5,,
21,22,United Autosports,Philip HANSON,Filipe ALBUQUERQUE,Frederick LUBIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,261,20:04'38.571,16 Laps,18.758,209,3'36.961,226.1,,
