POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,94,Peugeot TotalEnergies,Loïc DUVAL,Gustavo MENEZES,Nico MÜLLER,,Peugeot 9X8,M,HYPERCAR,H,,Classified,123,10:00'07.766,,,10,3'29.659,234.0,,
2,2,Cadillac Racing,Earl BAMBER,Alex LYNN,Richard WESTBROOK,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,123,10:00'09.023,1.257,1.257,56,3'29.880,233.7,,
3,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,123,10:01'29.650,1'21.884,1'20.627,10,3'29.670,234.0,,
4,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,123,10:01'32.558,1'24.792,2.908,12,3'29.074,234.6,,
5,3,Cadillac Racing,Sébastien BOURDAIS,Renger VAN DER ZANDE,Scott DIXON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,122,10:01'02.902,1 Laps,1 Laps,12,3'28.298,235.5,,
6,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,122,10:01'12.010,1 Laps,9.108,9,3'29.998,233.6,,
7,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,121,9:50'44.946,2 Laps,1 Laps,31,3'28.980,234.7,,
8,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Éric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,121,10:01'29.316,2 Laps,10'44.370,10,3'30.086,233.5,,
9,708,Glickenhaus Racing,Romain DUMAS,Ryan BRISCOE,Olivier PLA,,Glickenhaus 007,M,HYPERCAR,,,Classified,120,10:00'14.386,3 Laps,1 Laps,29,3'30.087,233.5,,
10,709,Glickenhaus Racing,Franck MAILLEUX,Nathanaël BERTHON,Esteban GUTIERREZ,,Glickenhaus 007,M,HYPERCAR,,,Classified,120,10:02'12.921,3 Laps,1'58.535,11,3'30.551,233.0,,
11,38,Hertz Team JOTA,Antonio Felix DA COSTA,William STEVENS,Yifei YE,,Porsche 963,M,HYPERCAR,H,,Classified,119,10:00'02.163,4 Laps,1 Laps,56,3'28.979,234.7,,
12,5,Porsche Penske Motorsport,Dane CAMERON,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,118,10:01'33.613,5 Laps,1 Laps,9,3'30.059,233.5,,
13,34,Inter Europol Competition,Jakub SMIECHOWSKI,Albert COSTA,Fabio SCHERER,,Oreca 07 - Gibson,G,LMP2,,,Classified,118,10:01'37.949,5 Laps,4.336,66,3'38.578,224.4,,
14,37,COOL Racing,Nicolas LAPIERRE,Alexandre COIGNY,Malthe JAKOBSEN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,118,10:02'43.760,5 Laps,1'05.811,54,3'38.982,224.0,,
15,41,Team WRT,Rui ANDRADE,Louis DELÉTRAZ,Robert KUBICA,,Oreca 07 - Gibson,G,LMP2,,,Classified,118,10:02'48.352,5 Laps,4.592,11,3'36.419,226.7,,
16,30,Duqueine Team,Neel JANI,René BINDER,Nicolas PINO,,Oreca 07 - Gibson,G,LMP2,,,Classified,118,10:03'05.563,5 Laps,17.211,11,3'39.043,223.9,,
17,47,COOL Racing,Reshad DE GÉRUS,Vladislav LOMKO,Simon PAGENAUD,,Oreca 07 - Gibson,G,LMP2,,,Classified,118,10:03'14.216,5 Laps,8.653,10,3'37.338,225.7,,
18,65,Panis Racing,Manuel MALDONADO,Tijmen VAN DER HELM,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,118,10:03'20.568,5 Laps,6.352,10,3'38.064,225.0,,
19,48,IDEC Sport,Paul LAFARGUE,Paul Loup CHATIN,Laurents HÖRR,,Oreca 07 - Gibson,G,LMP2,,,Classified,118,10:03'33.639,5 Laps,13.071,11,3'37.116,225.9,,
20,36,Alpine Elf Team,Matthieu VAXIVIERE,Charles MILESI,Julien CANAL,,Oreca 07 - Gibson,G,LMP2,,,Classified,117,10:01'45.735,6 Laps,1 Laps,10,3'37.406,225.6,,
21,31,Team WRT,Sean GELAEL,Ferdinand HABSBURG,Robin FRIJNS,,Oreca 07 - Gibson,G,LMP2,,,Classified,117,10:01'46.504,6 Laps,0.769,53,3'39.346,223.6,,
22,28,JOTA,David HEINEMEIER-HANSSON,Oliver RASMUSSEN,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,117,10:01'54.652,6 Laps,8.148,11,3'37.346,225.7,,
23,10,Vector Sport,Ryan CULLEN,Gabriel AUBRY,Matthias KAISER,,Oreca 07 - Gibson,G,LMP2,,,Classified,117,10:02'40.126,6 Laps,45.474,11,3'37.719,225.3,,
24,45,Algarve Pro Racing,George KURTZ,James ALLEN,Colin BRAUN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,116,10:01'29.357,7 Laps,1 Laps,9,3'38.010,225.0,,
25,80,AF Corse,François PERRODO,Ben BARNICOAT,Norman NATO,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,116,10:02'05.093,7 Laps,35.736,112,3'41.263,221.7,,
26,23,United Autosports,Joshua PIERSON,Tom BLOMQVIST,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2,,,Classified,116,10:02'39.030,7 Laps,33.937,10,3'37.726,225.3,,
27,35,Alpine Elf Team,André NEGRÃO,Olli CALDWELL,Memo ROJAS,,Oreca 07 - Gibson,G,LMP2,,,Classified,115,10:02'47.404,8 Laps,1 Laps,10,3'38.063,225.0,,
28,56,Project 1 - AO,PJ HYETT,Gunnar JEANNETTE,Matteo CAIROLI,,Porsche 911 RSR - 19,M,LMGTE Am,,,Classified,115,10:03'10.226,8 Laps,22.822,11,3'51.446,211.9,,
