POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,94,Peugeot TotalEnergies,Loïc DUVAL,Gustavo MENEZES,Nico MÜLLER,,Peugeot 9X8,M,HYPERCAR,H,,Classified,104,8:05'48.706,,,10,3'29.659,234.0,,
2,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,104,8:07'24.600,1'35.894,1'35.894,31,3'28.980,234.7,,
3,2,Cadillac Racing,Earl BAMBER,Alex LYNN,Richard WESTBROOK,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,104,8:07'26.737,1'38.031,2.137,56,3'29.880,233.7,,
4,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,104,8:08'31.965,2'43.259,1'05.228,12,3'29.074,234.6,,
5,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,104,8:09'57.438,4'08.732,1'25.473,10,3'29.670,234.0,,
6,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Jose Maria LOPEZ,,Toyota GR010 HYBRID,M,HYPERCAR,H,,Classified,103,7:58'44.496,1 Laps,1 Laps,12,3'29.993,233.6,,
7,5,Porsche Penske Motorsport,Dane CAMERON,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,103,8:07'23.060,1 Laps,8'38.564,9,3'30.059,233.5,,
8,3,Cadillac Racing,Sébastien BOURDAIS,Renger VAN DER ZANDE,Scott DIXON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,103,8:07'24.193,1 Laps,1.133,12,3'28.298,235.5,,
9,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,103,8:09'47.544,1 Laps,2'23.351,9,3'29.998,233.6,,
10,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Éric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,102,8:07'31.100,2 Laps,1 Laps,10,3'30.086,233.5,,
11,708,Glickenhaus Racing,Romain DUMAS,Ryan BRISCOE,Olivier PLA,,Glickenhaus 007,M,HYPERCAR,,,Classified,101,8:08'31.463,3 Laps,1 Laps,29,3'30.087,233.5,,
12,709,Glickenhaus Racing,Franck MAILLEUX,Nathanaël BERTHON,Esteban GUTIERREZ,,Glickenhaus 007,M,HYPERCAR,,,Classified,101,8:11'23.603,3 Laps,2'52.140,11,3'30.551,233.0,,
13,38,Hertz Team JOTA,Antonio Felix DA COSTA,William STEVENS,Yifei YE,,Porsche 963,M,HYPERCAR,H,,Classified,100,8:05'52.554,4 Laps,1 Laps,56,3'28.979,234.7,,
14,34,Inter Europol Competition,Jakub SMIECHOWSKI,Albert COSTA,Fabio SCHERER,,Oreca 07 - Gibson,G,LMP2,,,Classified,100,8:09'36.709,4 Laps,3'44.155,66,3'38.578,224.4,,
15,41,Team WRT,Rui ANDRADE,Louis DELÉTRAZ,Robert KUBICA,,Oreca 07 - Gibson,G,LMP2,,,Classified,100,8:10'21.857,4 Laps,45.148,11,3'36.419,226.7,,
16,80,AF Corse,François PERRODO,Ben BARNICOAT,Norman NATO,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,99,8:06'58.222,5 Laps,1 Laps,13,3'43.063,219.9,,
17,28,JOTA,David HEINEMEIER-HANSSON,Oliver RASMUSSEN,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,99,8:07'17.836,5 Laps,19.614,11,3'37.346,225.7,,
18,45,Algarve Pro Racing,George KURTZ,James ALLEN,Colin BRAUN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,99,8:07'18.692,5 Laps,0.856,9,3'38.010,225.0,,
19,65,Panis Racing,Manuel MALDONADO,Tijmen VAN DER HELM,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,99,8:07'39.522,5 Laps,20.830,10,3'38.064,225.0,,
20,30,Duqueine Team,Neel JANI,René BINDER,Nicolas PINO,,Oreca 07 - Gibson,G,LMP2,,,Classified,99,8:07'43.151,5 Laps,3.629,11,3'39.043,223.9,,
21,37,COOL Racing,Nicolas LAPIERRE,Alexandre COIGNY,Malthe JAKOBSEN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,99,8:07'57.861,5 Laps,14.710,54,3'38.982,224.0,,
