POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,7,6,1:13.672,-,-,191.8,11,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2190,200,44,193,112,3,,15672,,,Matt,Campbell,Platinum,,AUS,,1791,1,Platinum,,,Felipe,Nasr,Platinum,,BRA,,1598,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,8,1:13.824,+0.152,+0.152,191.4,10,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2189,200,44,193,112,3,,15671,,,Nick,Tandy,Platinum,,GBR,,124,1,Platinum,,,Mathieu,Jaminet,Platinum,,FRA,,1449,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,60,11,1:13.864,+0.192,+0.040,191.3,13,Meyer Shank Racing w/ Curb Agajanian,GTP,,,Acura ARX-06,M,2267,3,44,195,7641,3,,15669,,,Tom,Blomqvist,Platinum,,MCO,,1718,1,Platinum,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,01,11,1:13.939,+0.267,+0.075,191.1,12,Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2187,339,44,228,7646,3,,15670,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,Renger,van der Zande,,,NLD,,1998,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,7,1:14.114,+0.442,+0.175,190.7,12,Konica Minolta Acura ARX-06,GTP,,,Acura ARX-06,M,2191,234,44,195,7641,3,,15673,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,9,1:14.170,+0.498,+0.056,190.5,13,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2154,395,44,190,74,3,,15667,,,Philipp,Eng,Platinum,,AUT,,883,1,Platinum,,,Augusto,Farfus,Platinum,,MCO,,3000,4,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,25,9,1:14.173,+0.501,+0.003,190.5,11,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2155,395,44,190,74,3,,15668,,,Connor,De Phillippi,Gold,,USA,,698,2,Gold,,,Nick,Yelloly,Platinum,,GBR,,2205,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,31,11,1:14.284,+0.612,+0.111,190.2,14,Whelen Engineering Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2196,344,44,228,7646,3,,15675,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,Alexander,Sims,Platinum,,GBR,,1261,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,59,7,1:14.306,+0.634,+0.022,190.2,12,Proton Competition,GTP,,,Porsche 963,M,2480,461,44,193,112,3,,15676,,,Harry,Tincknell,Platinum,,GBR,,1288,3,Platinum,,,Gianmaria,Bruni,Platinum,,ITA,,3045,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,10,1:14.632,+0.960,+0.326,189.3,14,JDC Miller MotorSports,GTP,,,Porsche 963,M,2276,15,44,193,112,3,,15674,,,Tijmen,van der Helm,Gold,,NLD,,2687,1,Gold,,,Mike,Rockenfeller,Platinum,,CHE,,625,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,52,8,1:17.950,+4.278,+3.318,181.3,9,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,,15681,,,Ben,Keating,Bronze,,USA,,378,1,Bronze,,,Paul-Loup,Chatin,Gold,,FRA,,2401,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,04,4,1:18.390,+4.718,+0.440,180.3,7,Crowdstrike Racing by APR,LMP2,,,ORECA LMP2 07,M,2160,459,28,85,7637,3,,15683,,,George,Kurtz,Bronze,,USA,,1612,1,Bronze,,,Ben,Hanley,Gold,,GBR,,1275,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,8,1:18.623,+4.951,+0.233,179.7,8,TDS Racing,LMP2,,,ORECA LMP2 07,M,2166,335,28,85,7637,3,,15679,,,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Mikkel,Jensen,Platinum,,DNK,,2088,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,35,7,1:18.901,+5.229,+0.278,179.1,7,TDS Racing,LMP2,,,ORECA LMP2 07,M,2167,335,28,85,7637,3,,15680,,,Rodrigo,Sales,Bronze,,USA,,1501,1,Bronze,,,Giedo,van der Garde,Platinum,,NLD,,3001,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,8,7,1:19.105,+5.433,+0.204,178.6,7,Tower Motorsports,LMP2,,,ORECA LMP2 07,M,2164,460,28,85,7637,3,,15678,,,Dan,Goldburg,Bronze,,USA,,1915,1,Bronze,,,Louis,Deletraz,Gold,,CHE,,2975,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,18,7,1:19.621,+5.949,+0.516,177.5,7,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,15677,,,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Ryan,Dalziel,Gold,,GBR,,192,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,20,7,1:20.055,+6.383,+0.434,176.5,7,High Class Racing,LMP2,,,ORECA LMP2 07,M,968,348,28,85,7637,3,,15682,,,Dennis,Andersen,Bronze,,DNK,,3043,1,Bronze,,,Ed,Jones,Gold,,ARE,,2418,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,29,4,1:20.513,+6.841,+0.458,175.5,7,JR III Racing,LMP3,,,Ligier JS P320,M,2476,283,36,96,7650,3,,15690,,,Bijoy,Garg,Silver,,USA,,3050,5,Silver,,,Guilherme,de Oliveira,Silver,,PRT,,3027,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,30,7,1:20.982,+7.310,+0.469,174.5,7,Jr III Racing,LMP3,,,Ligier JS P320,M,2356,283,36,96,7650,3,,15685,,,Nolan,Siegel,Silver,,USA,,2794,3,Silver,,,Garett,Grist,Gold,,CAN,,1388,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,13,4,1:22.093,+8.421,+1.111,172.1,7,AWA,LMP3,,,Duqueine D08,M,1675,217,36,105,7665,3,,15688,,,Orey,Fidani,Bronze,,CAN,,973,3,Bronze,,,Matthew,Bell,Gold,,GBR,,424,4,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,38,3,1:22.153,+8.481,+0.060,172.0,7,Performance Tech Motorsports,LMP3,,,Ligier JS P320,M,1666,289,36,96,7650,3,,15684,,,Alexander,Koreiba,Silver,,USA,,2711,1,Silver,,,Connor,Bloum,Silver,,USA,,471,4,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,17,4,1:22.675,+9.003,+0.522,170.9,7,AWA,LMP3,,,Duqueine D08,M,2108,217,36,105,7665,3,,15686,,,Anthony,Mantella,Bronze,,CAN,,2682,2,Bronze,,,Wayne,Boyd,Gold,,GBR,,3002,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,54,7,1:22.862,+9.190,+0.187,170.5,7,MLT Motorsports,LMP3,,,Ligier JS P320,M,2445,260,34,96,7650,3,,15691,,,Jason,Rabe,Bronze,,USA,,3069,1,Bronze,,,Dakota,Dickerson,Silver,,USA,,1756,4,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
