POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,34,2,2:07.484,+2.516,+0.065,197.8,10,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,49824,402,3,5626,256,181,,,,,Jakub,SMIECHOWSKI,,,POL,,1670,181,,,,Renger,VAN DER ZANDE,,,NLD,,1920,178,,,,Alex,BRUNDLE,,,GBR,,143,188,,,,,,,,,,,,,,,,,,,,,,
12,1,9,2:07.540,+2.572,+0.056,197.7,17,Richard Mille Racing Team,LMP2,,,Oreca 07 - Gibson,G,49814,5989,3,5626,256,70,,,,,Tatiana,CALDERON,,,COL,,9665,46,,,,Sophia,FLOERSCH,,,DEU,,9765,5,,,,Beitske,VISSER,,,NLD,,9764,178,,,,,,,,,,,,,,,,,,,,,,
13,36,13,2:07.586,+2.618,+0.046,197.6,15,Alpine Elf Matmut,HYPERCAR,,,Alpine A480 - Gibson,M,49825,6063,4169,6065,21,70,,,,,André,NEGRÃO,,,BRA,,8480,32,,,,Nicolas,LAPIERRE,,,FRA,,96,70,,,,Matthieu,VAXIVIERE,,,FRA,,7798,70,,,,,,,,,,,,,,,,,,,,,,
14,20,6,2:08.126,+3.158,+0.540,196.8,22,High Class Racing,LMP2,P/A,,Oreca 07 - Gibson,G,49817,5578,3,5626,256,57,,,,,Jan,MAGNUSSEN,,,DNK,,172,57,,,,Anders,FJORDBACH,,,DNK,,8420,57,,,,Dennis,ANDERSEN,,,DNK,,8406,57,,,,,,,,,,,,,,,,,,,,,,
15,24,7,2:08.690,+3.722,+0.564,195.9,16,PR1 Motorsports,LMP2,P/A,,Oreca 07 - Gibson,G,49856,6086,3,6056,,66,,,,,Patrick,KELLY,,,USA,,10065,66,,,,Gabriel,AUBRY,,,FRA,,9173,70,,,,Simon,TRUMMER,,,CHE,,337,219,,,,,,,,,,,,,,,,,,,,,,
16,44,21,2:11.080,+6.112,+2.390,192.4,22,ARC Bratislava,LMP2,P/A,,Ligier JSP217 - Gibson,G,49827,562,3,5628,258,213,,,,,Miroslav,KONOPKA,,,SVK,,4265,213,,,,Tom,JACKSON,,,GBR,,1982,188,,,,Oliver,WEBB,,,GBR,,314,188,,,,,,,,,,,,,,,,,,,,,,
17,92,9,2:14.198,+9.230,+3.118,187.9,17,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,49842,5556,2,5965,4368,5,,,,,Kevin,ESTRE,,,FRA,,1292,70,,,,Neel,JANI,,,CHE,,16,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,51,19,2:14.387,+9.419,+0.189,187.6,20,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,49830,16,2,5910,3,119,,,,,Alessandro,PIER GUIDI,,,ITA,,340,119,,,,James,CALADO,,,GBR,,300,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,47,13,2:14.509,+9.541,+0.122,187.5,21,Cetilar Racing,LMGTE Am,,,Ferrari 488 GTE Evo,M,49829,5972,4,5910,3,119,,,,,Roberto,LACORTE,,,ITA,,404,119,,,,Giorgio,SERNAGIOTTO,,,ITA,,402,119,,,,Antonio,FUOCO,,,ITA,,10091,119,,,,,,,,,,,,,,,,,,,,,,
20,63,11,2:14.924,+9.956,+0.415,186.9,22,Corvette Racing,LMGTE Pro,,,Chevrolet Corvette C8.R,M,49859,36,2,5984,4,66,,,,,Antonio,GARCIA,,,ESP,,164,64,,,,Oliver,GAVIN,,,GBR,,165,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,91,15,2:14.962,+9.994,+0.038,186.8,21,Porsche GT Team,LMGTE Pro,,,Porsche 911 RSR - 19,M,49841,5556,2,5965,4368,5,,,,,Gianmaria,BRUNI,,,ITA,,59,119,,,,Richard,LIETZ,,,AUT,,66,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,77,8,2:15.438,+10.470,+0.476,186.2,13,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,49836,52,4,5965,4368,5,,,,,Christian,RIED,,,DEU,,90,5,,,,Jaxon,EVANS,,,NZL,,9863,168,,,,Matt,CAMPBELL,,,AUS,,8944,16,,,,,,,,,,,,,,,,,,,,,,
23,56,6,2:15.548,+10.580,+0.110,186.0,24,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,49833,5786,4,5965,4368,5,,,,,Egidio,PERFETTI,,,NOR,,8186,166,,,,Matteo,CAIROLI,,,ITA,,8252,119,,,,Riccardo,PERA,,,ITA,,9187,119,,,,,,,,,,,,,,,,,,,,,,
24,83,9,2:15.611,+10.643,+0.063,185.9,21,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,49837,16,4,5910,3,119,,,,,François,PERRODO,,,FRA,,260,70,,,,Nicklas,NIELSEN,,,DNK,,9432,57,,,,Alessio,ROVERA,,,ITA,,9837,119,,,,,,,,,,,,,,,,,,,,,,
25,33,13,2:15.636,+10.668,+0.025,185.9,18,TF Sport,LMGTE Am,,,Aston Martin VANTAGE AMR,M,49823,364,4,5896,260,188,,,,,Ben,KEATING,,,USA,,1312,66,,,,Dylan,PEREIRA,,,LUX,,9864,138,,,,Felipe,FRAGA,,,BRA,,9540,32,,,,,,,,,,,,,,,,,,,,,,
26,88,5,2:15.733,+10.765,+0.097,185.8,17,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,49840,52,4,5965,4368,5,,,,,Andrew,HARYANTO,,,IDN,,10069,113,,,,Marco,SEEFRIED,,,DEU,,536,5,,,,Alessio,PICARIELLO,,,BEL,,9740,23,,,,,,,,,,,,,,,,,,,,,,
27,52,10,2:15.739,+10.771,+0.006,185.8,13,AF Corse,LMGTE Pro,,,Ferrari 488 GTE Evo,M,49831,16,2,5910,3,119,,,,,Miguel,MOLINA,,,ESP,,8526,64,,,,Daniel,SERRA,,,BRA,,500,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,98,12,2:15.874,+10.906,+0.135,185.6,20,Aston Martin Racing,LMGTE Am,,,Aston Martin VANTAGE AMR,M,49843,19,4,5896,260,188,,,,,Paul,DALLA LANA,,,CAN,,216,40,,,,Augusto,FARFUS,,,BRA,,9022,32,,,,Marcos,GOMES,,,BRA,,9670,32,,,,,,,,,,,,,,,,,,,,,,
29,86,4,2:16.088,+11.120,+0.214,185.3,11,GR Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,49839,6065,4,5965,4368,188,,,,,Michael,WAINWRIGHT,,,GBR,,442,188,,,,Benjamin,BARKER,,,GBR,,594,188,,,,Tom,GAMBLE,,,GBR,,9549,188,,,,,,,,,,,,,,,,,,,,,,
30,60,16,2:16.330,+11.362,+0.242,184.9,22,Iron Lynx,LMGTE Am,,,Ferrari 488 GTE Evo,M,49834,5979,4,5910,3,119,,,,,Claudio,SCHIAVONI,,,ITA,,8812,119,,,,Andrea,PICCINI,,,ITA,,612,119,,,,Matteo,CRESSONI,,,ITA,,338,119,,,,,,,,,,,,,,,,,,,,,,
31,777,6,2:17.156,+12.188,+0.826,183.8,18,D'Station Racing,LMGTE Am,,,Aston Martin VANTAGE AMR,M,49846,6071,4,5896,260,121,,,,,Satoshi,HOSHINO,,,JPN,,1310,121,,,,Tomonobu,FUJII,,,JPN,,1308,121,,,,Andrew,WATSON,,,GBR,,9573,188,,,,,,,,,,,,,,,,,,,,,,
32,46,9,2:17.518,+12.550,+0.362,183.4,13,Team Project 1,LMGTE Am,,,Porsche 911 RSR - 19,M,49828,5786,4,5965,4368,5,,,,,Dennis,OLSEN,,,NOR,,9186,166,,,,Anders,BUCHARDT,,,NOR,,10124,166,,,,Axcil,JEFFERIES,,,GBR,,9876,188,,,,,,,,,,,,,,,,,,,,,,
33,54,9,2:17.682,+12.714,+0.164,183.1,16,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,49832,16,4,5910,3,119,,,,,Thomas,FLOHR,,,CHE,,454,219,,,,Francesco,CASTELLACCI,,,ITA,,456,119,,,,Giancarlo,FISICHELLA,,,ITA,,58,119,,,,,,,,,,,,,,,,,,,,,,
34,85,17,2:18.641,+13.673,+0.959,181.9,19,Iron Lynx,LMGTE Am,,,Ferrari 488 GTE Evo,M,49838,5979,4,5910,3,119,,,,,Rahel,FREY,,,CHE,,1143,219,,,,Katherine,LEGGE,,,GBR,,9609,188,,,,Manuela,GOSTNER,,,ITA,,9334,119,,,,,,,,,,,,,,,,,,,,,,
35,7,0,,,,,2,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,49815,380,4169,6054,2,121,,,,,Mike,CONWAY,,,GBR,,215,188,,,,Kamui,KOBAYASHI,,,JPN,,210,121,,,,Jose Maria,LOPEZ,,,ARG,,8418,13,,,,,,,,,,,,,,,,,,,,,,
