POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,7,Classified,80,2:41:23.753,-,-,25,1:49.805,213.6,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2190,200,44,193,112,3,,15324,,,Matt,Campbell,Platinum,,AUS,,1791,1,Platinum,,,Felipe,Nasr,Platinum,,BRA,,1598,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,60,Classified,80,2:41:28.388,+4.635,+4.635,50,1:49.794,213.6,Meyer Shank Racing w/ Curb Agajanian,GTP,,,Acura ARX-06,M,2267,3,44,195,7641,3,,15321,,,Tom,Blomqvist,Platinum,,MCO,,1718,1,Platinum,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10,Classified,80,2:41:58.888,+35.135,+30.500,22,1:49.676,213.8,Konica Minolta Acura ARX-06,GTP,,,Acura ARX-06,M,2191,234,44,195,7641,3,,15325,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,01,Classified,80,2:42:11.074,+47.321,+12.186,21,1:50.115,213.0,Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2187,339,44,228,7646,3,,15322,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,Renger,van der Zande,Platinum,,NLD,,1998,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,Classified,80,2:42:41.900,+1:18.147,+30.826,71,1:50.090,213.0,JDC Miller MotorSports,GTP,,,Porsche 963,M,2276,15,44,193,112,3,,15326,,,Tijmen,van der Helm,Gold,,NLD,,2687,1,Gold,,,Mike,Rockenfeller,Platinum,,CHE,,625,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,31,Classified,80,2:42:59.530,+1:35.777,+17.630,12,1:50.614,212.0,Whelen Engineering Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2196,344,44,228,7646,3,,15327,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,Alexander,Sims,Platinum,,GBR,,1261,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,Classified,80,2:43:09.074,+1:45.321,+9.544,26,1:50.034,213.1,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2189,200,44,193,112,3,,15323,,,Nick,Tandy,Platinum,,GBR,,124,1,Platinum,,,Mathieu,Jaminet,Platinum,,FRA,,1449,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,59,Classified,80,2:43:11.242,+1:47.489,+2.168,49,1:50.602,212.0,Proton Competition,GTP,,,Porsche 963,M,2480,461,44,193,112,3,,15328,,,Harry,Tincknell,Platinum,,GBR,,1288,3,Platinum,,,Gianmaria,Bruni,Platinum,,ITA,,3045,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,52,Classified,77,2:42:03.122,3 Laps,3 Laps,53,1:52.685,208.1,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,,15333,,,Ben,Keating,Bronze,,USA,,378,1,Bronze,,,Paul-Loup,Chatin,Gold,,FRA,,2401,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,35,Classified,77,2:42:12.639,3 Laps,+9.517,55,1:52.571,208.3,TDS Racing,LMP2,,,ORECA LMP2 07,M,2167,335,28,85,7637,3,,15332,,,John,Falb,Bronze,,USA,,725,1,Bronze,,,Giedo,van der Garde,Platinum,,NLD,,3001,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,Classified,77,2:42:33.493,3 Laps,+20.854,48,1:51.913,209.6,TDS Racing,LMP2,,,ORECA LMP2 07,M,2166,335,28,85,7637,3,,15331,,,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Mikkel,Jensen,Platinum,,DNK,,2088,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,8,Classified,77,2:42:55.930,3 Laps,+22.437,64,1:52.034,209.3,Tower Motorsports,LMP2,,,ORECA LMP2 07,M,2164,460,28,85,7637,3,,15330,,,Rodrigo,Sales,Bronze,,USA,,1501,1,Bronze,,,Louis,Deletraz,Gold,,CHE,,2975,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,20,Classified,77,2:43:20.635,3 Laps,+24.705,65,1:53.068,207.4,High Class Racing,LMP2,,,ORECA LMP2 07,M,968,348,28,85,7637,3,,15334,,,Dennis,Andersen,Bronze,,DNK,,3043,1,Bronze,,,Ed,Jones,Gold,,ARE,,2418,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,18,Classified,76,2:41:32.184,4 Laps,1 Lap,66,1:52.396,208.7,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,15329,,,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Ryan,Dalziel,Gold,,GBR,,192,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,04,Classified,76,2:41:44.014,4 Laps,+11.830,65,1:51.846,209.7,Crowdstrike Racing by APR,LMP2,,,ORECA LMP2 07,M,2160,459,28,85,7637,3,,15335,,,George,Kurtz,Bronze,,USA,,1612,1,Bronze,,,Ben,Hanley,Gold,,GBR,,1275,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,74,Classified,75,2:42:23.955,5 Laps,1 Lap,54,1:59.026,197.0,Riley,LMP3,,,Ligier JS P320,M,2200,149,36,96,7650,3,,15340,,,Gar,Robinson,Bronze,,USA,,861,1,Bronze,,,Josh,Burdon,Silver,,AUS,,2613,3,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,33,Classified,75,2:42:35.740,5 Laps,+11.785,26,1:58.566,197.8,Sean Creech Motorsport,LMP3,,,Ligier JS P320,M,1603,286,36,96,7650,3,,15338,,,Nico,Pino,Silver,,CHL,,2770,4,Silver,,,Joao,Barbosa,Gold,,USA,,182,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,13,Classified,75,2:42:49.611,5 Laps,+13.871,45,1:59.062,197.0,AWA,LMP3,,,Duqueine D08,M,1675,217,36,105,7665,3,,15339,,,Orey,Fidani,Bronze,,CAN,,973,3,Bronze,,,Matthew,Bell,Gold,,GBR,,424,4,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,30,Classified,75,2:43:02.823,5 Laps,+13.212,37,1:58.894,197.3,Jr III Racing,LMP3,,,Ligier JS P320,M,2356,283,36,96,7650,3,,15336,,,Ari,Balogh,Bronze,,USA,,1081,1,Bronze,,,Garett,Grist,Gold,,CAN,,1388,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,17,Classified,74,2:42:10.663,6 Laps,1 Lap,36,1:58.831,197.4,AWA,LMP3,,,Duqueine D08,M,2108,217,36,105,7665,3,,15337,,,Anthony,Mantella,Bronze,,CAN,,2682,2,Bronze,,,Wayne,Boyd,Gold,,GBR,,3002,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,23,Classified,73,2:43:24.994,7 Laps,1 Lap,46,2:04.441,188.5,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3,M,2246,294,41,18,73,3,,15345,,,Ross,Gunn,Gold,,GBR,,1905,1,Gold,,,Alex,Riberas,Gold,,ESP,,659,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,4,Classified,72,2:41:25.717,8 Laps,1 Lap,35,2:00.779,194.2,Ave Motorsports,LMP3,,,Ligier JS P320,M,2360,163,36,96,7650,3,,15342,,,Seth,Lucas,Silver,,USA,,3067,1,Silver,,,Tonis,Kasemets,Bronze,,USA,,712,3,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,Classified,72,2:41:27.272,8 Laps,+1.555,27,2:05.088,187.5,Paul Miller Racing,GTD,,,BMW M4 GT3,M,1558,34,4,111,74,3,,15355,,,Bryan,Sellers,Gold,,USA,,18,1,Gold,,,Madison,Snow,Silver,,USA,,155,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,70,Classified,72,2:41:29.533,8 Laps,+2.261,70,2:04.089,189.0,Inception Racing,GTD,B,,McLaren 720S GT3 EVO,M,1520,388,4,81,7651,3,,15361,,,Brendan,Iribe,Bronze,,USA,,2622,1,Bronze,,,Frederik,Schandorff,Gold,,DNK,,2995,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,85,Classified,72,2:41:31.895,8 Laps,+2.362,23,1:58.941,197.2,JDC Miller MotorSports,LMP3,,,Duqueine D08,M,2178,15,36,105,7665,3,,15343,,,Gerry,Kraut,Bronze,,USA,,764,1,Bronze,,,Scott,Andrews,Gold,,AUS,,1657,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,14,Classified,72,2:41:31.908,8 Laps,+0.013,47,2:05.298,187.2,Vasser Sullivan,GTDPRO,,,Lexus RC F GT3,M,2250,336,41,46,7644,3,,15346,,,Jack,Hawksworth,Gold,,GBR,,838,2,Gold,,,Ben,Barnicoat,Platinum,,GBR,,2620,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3,Classified,72,2:41:39.642,8 Laps,+7.734,17,2:04.818,187.9,Corvette Racing,GTDPRO,,,Chevrolet Corvette C8.R GTD,M,2253,23,41,110,105,3,,15348,,,Antonio,Garcia,Platinum,,ESP,,12,1,Platinum,,,Jordan,Taylor,Platinum,,USA,,13,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,Classified,72,2:41:44.310,8 Laps,+4.668,11,2:05.272,187.2,Pfaff Motorsports,GTDPRO,,,Porsche 911 GT3 R (992),M,2251,390,41,192,112,3,,15347,,,Klaus,Bachler,Platinum,,AUT,,663,2,Platinum,,,Patrick,Pilet,Platinum,,FRA,,3037,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,32,Classified,72,2:41:52.679,8 Laps,+8.369,26,2:05.517,186.8,Team Korthoff Motorsports,GTD,,,Mercedes-AMG GT3,M,2335,463,4,224,7643,3,,15359,,,Mike,Skeen,Silver,,USA,,830,4,Silver,,,Mikael,Grenier,Gold,,CAN,,1624,3,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,78,Classified,72,2:41:55.013,8 Laps,+2.334,72,2:04.599,188.2,Forte Racing Powered by USRT,GTD,,,Lamborghini Huracan GT3 EVO2,M,2156,396,4,194,1609,3,,15352,,,Misha,Goikhberg,Silver,,CAN,,168,1,Silver,,,Loris,Spinelli,Gold,,ITA,,3038,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,12,Classified,72,2:41:58.082,8 Laps,+3.069,71,2:05.337,187.1,Vasser Sullivan,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,,15358,,,Frankie,Montecalvo,Silver,,USA,,1279,1,Silver,,,Aaron,Telitz,Gold,,USA,,1780,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,97,Classified,72,2:42:03.638,8 Laps,+5.556,28,2:04.968,187.7,Turner Motorsport,GTD,,,BMW M4 GT3,M,2397,38,4,111,74,3,,15365,,,Bill,Auberlen,Gold,,USA,,39,1,Gold,,,Chandler,Hull,Silver,,USA,,2152,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,27,Classified,72,2:42:10.842,8 Laps,+7.204,18,2:05.352,187.1,Heart of Racing Team,GTD,,,Aston Martin Vantage GT3,M,1510,294,4,18,73,3,,15356,,,Roman,De Angelis,Silver,,CAN,,1379,1,Silver,,,Marco,Sorensen,Platinum,,MCO,,2721,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,93,Classified,72,2:42:19.421,8 Laps,+8.579,60,2:05.105,187.5,Racers Edge Motorsports with WTR,GTD,,,Acura NSX GT3,M,2159,414,4,43,7641,3,,15354,,,Mario,Farnbacher,Gold,,DEU,,2685,2,Gold,,,Ashton,Harrison,Silver,,USA,,1862,1,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,91,Classified,72,2:42:27.895,8 Laps,+8.474,49,2:05.066,187.5,Kellymoss with Riley,GTD,B,,Porsche 911 GT3 R (992),M,2202,465,4,192,112,3,,15362,,,Alan,Metni,Bronze,,USA,,1344,1,Bronze,,,Kay,van Berlo,Silver,,NLD,,1759,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,79,Classified,72,2:42:34.296,8 Laps,+6.401,16,2:04.859,187.8,WeatherTech Racing,GTDPRO,,,Mercedes-AMG GT3,M,2244,360,41,204,7643,3,,15344,,,Daniel,Juncadella,Platinum,,ESP,,1584,2,Platinum,,,Jules,Gounon,Platinum,,FRA,,1224,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,66,Classified,72,2:42:56.262,8 Laps,+21.966,24,2:05.155,187.4,Gradient Racing,GTD,B,,Acura NSX GT3,M,1416,328,4,43,7641,3,,15357,,,Sheena,Monk,Bronze,,USA,,1532,3,Bronze,,,Katherine,Legge,Gold,,GBR,,2305,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,80,Classified,72,2:43:21.729,8 Laps,+25.467,22,2:04.443,188.5,AO Racing,GTD,B,,Porsche 911 GT3 R (992),M,2204,466,4,192,112,3,,15363,,,PJ,Hyett,Bronze,,USA,,2947,1,Bronze,,,Seb,Priaulx,Gold,,GBR,,3009,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,96,Classified,71,2:39:54.594,9 Laps,1 Lap,9,2:05.620,186.7,Turner Motorsport,GTD,,,BMW M4 GT3,M,1553,38,4,111,74,3,,15351,,,Patrick,Gallagher,Silver,,USA,,1593,1,Silver,,,Robby,Foley,Gold,,USA,,1302,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
