NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
01,2,1,2:53.589,0,,39.084,0,1:34.236,0,40.269,0,135.1,2:53.589,08:02:53.589,0:39.084,1:34.236,0:40.269,,Renger van der Zande,0:00:24.306,GTP,,Cadillac Racing,Cadillac,GF,
01,2,2,2:16.426,0,,14.436,0,1:25.633,0,36.357,0,171.9,5:10.015,08:05:10.015,0:14.436,1:25.633,0:36.357,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,3,2:35.925,0,B,13.221,0,1:17.966,0,1:04.738,0,150.4,7:45.940,08:07:45.940,0:13.221,1:17.966,1:04.738,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,RF,
01,2,4,7:42.811,0,,5:45.537,0,1:22.575,0,34.699,0,50.7,15:28.751,08:15:28.751,5:45.537,1:22.575,0:34.699,,Renger van der Zande,0:05:50.781,GTP,,Cadillac Racing,Cadillac,GF,
01,2,5,2:00.030,0,,13.094,0,1:14.798,0,32.138,0,195.4,17:28.781,08:17:28.781,0:13.094,1:14.798,0:32.138,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,6,1:55.341,0,,12.331,0,1:11.521,0,31.489,0,203.3,19:24.122,08:19:24.122,0:12.331,1:11.521,0:31.489,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,7,1:51.748,3,,11.991,2,1:08.996,2,30.761,2,209.9,21:15.870,08:21:15.870,0:11.991,1:08.996,0:30.761,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,FF,
1,2,1,3:43.708,0,,1:34.852,0,1:29.955,0,38.901,0,104.8,3:43.708,08:03:43.708,1:34.852,1:29.955,0:38.901,,Madison Snow,0:01:21.067,GTD,,Paul Miller Racing,BMW,GF,
1,2,2,2:09.149,0,,13.903,0,1:20.222,1,35.024,1,181.6,5:52.857,08:05:52.857,0:13.903,1:20.222,0:35.024,,Madison Snow,,GTD,,Paul Miller Racing,BMW,GF,
1,2,3,2:41.475,0,B,13.595,1,1:21.848,0,1:06.032,0,145.2,8:34.332,08:08:34.332,0:13.595,1:21.848,1:06.032,,Madison Snow,,GTD,,Paul Miller Racing,BMW,RF,
1,1,4,8:13.423,0,,6:17.341,0,1:18.188,0,37.894,0,47.5,16:47.755,08:16:47.755,6:17.341,1:18.188,0:37.894,,Bryan Sellers,0:06:22.739,GTD,,Paul Miller Racing,BMW,GF,
1,1,5,2:10.490,0,,13.438,0,1:20.803,0,36.249,0,179.7,18:58.245,08:18:58.245,0:13.438,1:20.803,0:36.249,,Bryan Sellers,,GTD,,Paul Miller Racing,BMW,GF,
1,1,6,2:04.454,2,,13.275,2,1:16.703,2,34.476,2,188.4,21:02.699,08:21:02.699,0:13.275,1:16.703,0:34.476,,Bryan Sellers,,GTD,,Paul Miller Racing,BMW,FF,
10,1,1,2:27.925,0,,23.860,0,1:26.817,0,37.248,0,158.5,2:27.925,08:02:27.925,0:23.860,1:26.817,0:37.248,,Ricky Taylor,0:00:08.513,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,2,2:06.405,0,,13.267,0,1:17.928,0,35.210,0,185.5,4:34.330,08:04:34.330,0:13.267,1:17.928,0:35.210,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,3,2:20.347,0,B,12.891,0,1:12.853,0,54.603,0,167.1,6:54.677,08:06:54.677,0:12.891,1:12.853,0:54.603,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,RF,
10,1,4,8:12.199,0,,6:21.302,0,1:16.661,0,34.236,0,47.6,15:06.876,08:15:06.876,6:21.302,1:16.661,0:34.236,,Ricky Taylor,0:06:25.477,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,5,1:55.890,0,,12.498,0,1:11.754,0,31.638,0,202.4,17:02.766,08:17:02.766,0:12.498,1:11.754,0:31.638,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,6,1:51.789,2,,11.773,2,1:09.057,0,30.959,2,209.8,18:54.555,08:18:54.555,0:11.773,1:09.057,0:30.959,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,GF,
10,1,7,1:51.974,0,,12.108,0,1:08.577,3,31.289,0,209.4,20:46.529,08:20:46.529,0:12.108,1:08.577,0:31.289,,Ricky Taylor,,GTP,,Konica Minolta Acura ARX-06,Acura,FF,
11,2,1,2:51.713,0,,47.855,0,1:24.562,0,39.296,0,136.6,2:51.713,08:02:51.713,0:47.855,1:24.562,0:39.296,,Mikkel Jensen,0:00:35.252,LMP2,,TDS Racing,ORECA,GF,
11,2,2,2:06.981,0,,13.415,0,1:16.198,0,37.368,0,184.7,4:58.694,08:04:58.694,0:13.415,1:16.198,0:37.368,,Mikkel Jensen,,LMP2,,TDS Racing,ORECA,GF,
11,2,3,2:23.130,0,B,12.470,0,1:13.076,0,57.584,0,163.9,7:21.824,08:07:21.824,0:12.470,1:13.076,0:57.584,,Mikkel Jensen,,LMP2,,TDS Racing,ORECA,RF,
11,2,4,7:51.070,0,,6:01.696,0,1:13.802,0,35.572,0,49.8,15:12.894,08:15:12.894,6:01.696,1:13.802,0:35.572,,Mikkel Jensen,0:06:07.704,LMP2,,TDS Racing,ORECA,GF,
11,2,5,1:52.738,2,,12.151,0,1:09.254,2,31.333,0,208.0,17:05.632,08:17:05.632,0:12.151,1:09.254,0:31.333,,Mikkel Jensen,,LMP2,,TDS Racing,ORECA,GF,
11,2,6,1:53.402,0,,11.936,2,1:10.210,0,31.256,2,206.8,18:59.034,08:18:59.034,0:11.936,1:10.210,0:31.256,,Mikkel Jensen,,LMP2,,TDS Racing,ORECA,GF,
11,2,7,1:57.026,0,,12.581,0,1:12.403,0,32.042,0,200.4,20:56.060,08:20:56.060,0:12.581,1:12.403,0:32.042,,Mikkel Jensen,,LMP2,,TDS Racing,ORECA,FF,
12,1,1,2:38.973,0,,29.306,0,1:31.667,0,38.000,0,147.5,2:38.973,08:02:38.973,0:29.306,1:31.667,0:38.000,,Frankie Montecalvo,0:00:14.294,GTD,,Vasser Sullivan,Lexus,GF,
12,1,2,2:14.685,0,,14.637,0,1:23.105,1,36.943,1,174.1,4:53.658,08:04:53.658,0:14.637,1:23.105,0:36.943,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,GF,
12,1,3,2:32.559,0,B,13.794,1,1:19.302,0,59.463,0,153.7,7:26.217,08:07:26.217,0:13.794,1:19.302,0:59.463,,Frankie Montecalvo,,GTD,,Vasser Sullivan,Lexus,RF,
12,2,4,8:54.924,0,,6:53.801,0,1:24.292,0,36.831,0,43.8,16:21.141,08:16:21.141,6:53.801,1:24.292,0:36.831,,Aaron Telitz,0:06:58.413,GTD,,Vasser Sullivan,Lexus,GF,
12,2,5,2:06.578,0,,13.711,0,1:17.743,0,35.124,0,185.3,18:27.719,08:18:27.719,0:13.711,1:17.743,0:35.124,,Aaron Telitz,,GTD,,Vasser Sullivan,Lexus,GF,
12,2,6,2:05.949,2,,13.517,2,1:17.359,2,35.073,2,186.2,20:33.668,08:20:33.668,0:13.517,1:17.359,0:35.073,,Aaron Telitz,,GTD,,Vasser Sullivan,Lexus,FF,
14,2,1,2:37.457,0,,28.109,0,1:31.647,0,37.701,0,148.9,2:37.457,08:02:37.457,0:28.109,1:31.647,0:37.701,,Ben Barnicoat,0:00:13.085,GTDPRO,,Vasser Sullivan,Lexus,GF,
14,2,2,2:11.148,2,,14.007,0,1:21.132,0,36.009,2,178.8,4:48.605,08:04:48.605,0:14.007,1:21.132,0:36.009,,Ben Barnicoat,,GTDPRO,,Vasser Sullivan,Lexus,GF,
14,2,3,2:28.356,0,B,13.622,2,1:19.142,2,55.592,0,158.1,7:16.961,08:07:16.961,0:13.622,1:19.142,0:55.592,,Ben Barnicoat,,GTDPRO,,Vasser Sullivan,Lexus,RF,
14,2,4,9:48.559,0,B,7:35.794,0,1:21.094,0,51.671,0,39.8,17:05.520,08:17:05.520,7:35.794,1:21.094,0:51.671,,Ben Barnicoat,0:07:41.364,GTDPRO,,Vasser Sullivan,Lexus,GF,
