POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,8,4,1:29.621,-,-,183.3,17,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,89163,380,4167,6206,2,121,,,TOYOTA GR,,Sébastien,BUEMI,P,,CHE,,138,219,,01:00:00,None,Brendon,HARTLEY,P,,NZL,,152,168,,01:00:00,None,Ryo,HIRAKAWA,P,,JPN,,8166,121,,01:00:00,None,,,,,,,,,,,,,,,,,,,
2,2,4,1:29.707,+0.086,+0.086,183.1,18,Cadillac Racing,HYPERCAR,H,,Cadillac V-Series.R,M,89159,6290,4167,6203,4097,66,,,CADILLAC RACING,,Earl,BAMBER,P,,NZL,,1290,168,,01:00:00,None,Alex,LYNN,P,,GBR,,11043,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
3,50,4,1:29.727,+0.106,+0.020,183.1,21,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,89171,6293,4167,6192,3,119,,,FERRARI AFCORSE,,Antonio,FUOCO,P,,ITA,,10091,119,,01:00:00,None,Miguel,MOLINA,P,,ESP,,8526,64,,01:00:00,None,Nicklas,NIELSEN,P,,DNK,,9432,57,,01:00:00,None,,,,,,,,,,,,,,,,,,,
4,35,5,1:29.760,+0.139,+0.033,183.0,20,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,89168,6360,4167,6237,21,70,,,ALPINE,,Jules,GOUNON,P,,FRA,,9500,70,,01:00:00,None,Ferdinand,HABSBURG,G,,AUT,,10000,17,,01:00:00,None,Charles,MILESI,G,,FRA,,9594,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
5,7,4,1:30.055,+0.434,+0.295,182.4,21,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,89162,380,4167,6206,2,121,,,TOYOTA GR,,Mike,CONWAY,P,,GBR,,215,188,,01:00:00,None,Kamui,KOBAYASHI,P,,JPN,,210,121,,01:00:00,None,Nyck,DE VRIES,P,,NLD,,9152,178,,01:00:00,None,,,,,,,,,,,,,,,,,,,
6,51,4,1:30.122,+0.501,+0.067,182.3,20,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,89172,6293,4167,6192,3,119,,,FERRARI AFCORSE,,Alessandro,PIER GUIDI,P,,ITA,,340,119,,01:00:00,None,James,CALADO,P,,GBR,,300,188,,01:00:00,None,Antonio,GIOVINAZZI,P,,ITA,,1976,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
7,83,4,1:30.267,+0.646,+0.145,182.0,22,AF Corse,HYPERCAR,H,,Ferrari 499P,M,89182,16,4167,6192,3,119,,,AF CORSE,HWC,Robert,KUBICA,P,,POL,,8438,181,,01:00:00,None,Robert,SHWARTZMAN,P,,ISR,,11259,118,,01:00:00,None,Yifei,YE,G,,CHN,,10068,43,,01:00:00,None,,,,,,,,,,,,,,,,,,,
8,38,7,1:30.332,+0.711,+0.065,181.8,21,Hertz Team JOTA,HYPERCAR,H,,Porsche 963,M,89170,6292,4167,6176,4368,188,,,HERTZ TEAM JOTA,HWC,Jenson,BUTTON,P,,GBR,,9180,188,,01:00:00,None,Philip,HANSON,G,,GBR,,1946,188,,01:00:00,None,Oliver,RASMUSSEN,G,,DNK,,10332,57,,01:00:00,None,,,,,,,,,,,,,,,,,,,
9,99,4,1:30.448,+0.827,+0.116,181.6,21,Proton Competition,HYPERCAR,H,,Porsche 963,M,89191,45,4167,6176,4368,5,,,PROTON,HWC,Harry,TINCKNELL,P,,GBR,,303,188,,01:00:00,None,Neel,JANI,P,,CHE,,16,219,,01:00:00,None,Julien,ANDLAUER,G,,FRA,,9192,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
10,63,4,1:30.550,+0.929,+0.102,181.4,19,Lamborghini Iron Lynx,HYPERCAR,H,,Lamborghini SC63,M,89177,6365,4167,6241,4366,119,,,LAMBORGHINI IL,,Mirko,BORTOLOTTI,P,,ITA,,10543,119,,01:00:00,None,Edoardo,MORTARA,P,,ITA,,11363,119,,01:00:00,None,Daniil,KVYAT,P,,_,,10452,254,,01:00:00,None,,,,,,,,,,,,,,,,,,,
