POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,106,3:01'18.921,,,62,1'31.694,179.1,,
2,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,106,3:01'19.418,0.497,0.497,10,1'31.409,179.7,,
3,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Marco WITTMANN,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,106,3:01'23.355,4.434,3.937,11,1'31.257,180.0,,
4,5,Porsche Penske Motorsport,Matt CAMPBELL,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,106,3:01'24.538,5.617,1.183,11,1'31.271,180.0,,
5,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,106,3:01'34.446,15.525,9.908,92,1'31.434,179.7,,
6,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,106,3:01'48.891,29.970,14.445,97,1'31.515,179.5,,
7,12,Hertz Team JOTA,Will STEVENS,Callum ILOTT,Norman NATO,,Porsche 963,M,HYPERCAR,H,,Classified,106,3:01'52.318,33.397,3.427,14,1'32.089,178.4,,
8,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,106,3:01'53.365,34.444,1.047,81,1'32.127,178.3,,
9,38,Hertz Team JOTA,Jenson BUTTON,Philip HANSON,Oliver RASMUSSEN,,Porsche 963,M,HYPERCAR,H,,Classified,106,3:01'56.581,37.660,3.216,97,1'32.026,178.5,,
10,35,Alpine Endurance Team,Jules GOUNON,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,106,3:02'00.692,41.771,4.111,101,1'31.420,179.7,,
11,99,Proton Competition,Harry TINCKNELL,Neel JANI,Julien ANDLAUER,,Porsche 963,M,HYPERCAR,H,,Classified,106,3:02'11.953,53.032,11.261,92,1'31.630,179.3,,
12,94,Peugeot TotalEnergies,Paul DI RESTA,Loïc DUVAL,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,106,3:02'23.660,1'04.739,11.707,12,1'31.994,178.6,,
13,2,Cadillac Racing,Earl BAMBER,Alex LYNN,,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,106,3:02'26.949,1'08.028,3.289,10,1'31.058,180.4,,
14,36,Alpine Endurance Team,Nicolas LAPIERRE,Mick SCHUMACHER,Matthieu VAXIVIERE,,Alpine A424,M,HYPERCAR,H,,Classified,106,3:02'36.338,1'17.417,9.389,97,1'32.020,178.5,,
15,63,Lamborghini Iron Lynx,Mirko BORTOLOTTI,Edoardo MORTARA,Daniil KVYAT,,Lamborghini SC63,M,HYPERCAR,H,,Classified,106,3:02'37.554,1'18.633,1.216,100,1'32.215,178.1,,
16,93,Peugeot TotalEnergies,Mikkel JENSEN,Nico MÜLLER,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,106,3:02'44.482,1'25.561,6.928,98,1'31.760,179.0,,
17,83,AF Corse,Robert KUBICA,Robert SHWARTZMAN,Yifei YE,,Ferrari 499P,M,HYPERCAR,H,,Classified,105,3:01'26.833,1 Laps,1 Laps,79,1'31.284,180.0,,
18,20,BMW M Team WRT,Sheldon VAN DER LINDE,Robin FRIJNS,René RAST,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,104,3:02'12.406,2 Laps,1 Laps,93,1'31.219,180.1,,
19,59,United Autosports,James COTTINGHAM,Nicolas COSTA,Grégoire SAUCY,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,97,3:01'35.947,9 Laps,7 Laps,56,1'41.715,161.5,,
20,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,97,3:01'37.201,9 Laps,1.254,75,1'42.069,160.9,,
21,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Maxime MARTIN,,BMW M4 LMGT3,G,LMGT3,,,Classified,97,3:02'04.247,9 Laps,27.046,79,1'42.168,160.8,,
22,92,Manthey PureRxcing,Aliaksandr MALYKHIN,Joel STURM,Klaus BACHLER,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,97,3:02'08.334,9 Laps,4.087,88,1'43.187,159.2,,
23,31,Team WRT,Darren LEUNG,Sean GELAEL,Augusto FARFUS,,BMW M4 LMGT3,G,LMGT3,,,Classified,97,3:02'13.582,9 Laps,5.248,56,1'43.112,159.3,,
24,78,Akkodis ASP Team,Arnold ROBIN,Clemens SCHMID,Kelvin VAN DER LINDE,,Lexus RC F LMGT3,G,LMGT3,,,Classified,97,3:02'18.359,9 Laps,4.777,64,1'43.005,159.5,,
25,87,Akkodis ASP Team,Takeshi KIMURA,Esteban MASSON,Jose Maria LOPEZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,97,3:02'26.420,9 Laps,8.061,11,1'42.748,159.9,,
26,60,Iron Lynx,Claudio SCHIAVONI,Matteo CRESSONI,Franck PERERA,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,97,3:02'45.527,9 Laps,19.107,78,1'42.162,160.8,,
27,85,Iron Dames,Sarah BOVY,Rahel FREY,Michelle GATTING,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,96,3:01'14.355,10 Laps,1 Laps,83,1'42.215,160.7,,
28,27,Heart of Racing Team,Ian JAMES,Daniel MANCINELLI,Alex RIBERAS,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,96,3:01'15.184,10 Laps,0.829,63,1'42.252,160.7,,
29,777,D'Station Racing,Clément MATEU,Erwan BASTARD,Marco SØRENSEN,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,96,3:01'22.520,10 Laps,7.336,58,1'41.717,161.5,,
30,55,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,96,3:01'30.881,10 Laps,8.361,59,1'41.438,161.9,,
31,91,Manthey EMA,Yasser SHAHIN,Morris SCHURING,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,96,3:01'39.826,10 Laps,8.945,57,1'41.736,161.5,,
32,77,Proton Competition,Ryan HARDWICK,Zacharie ROBICHON,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,96,3:01'52.364,10 Laps,12.538,62,1'42.520,160.2,,
33,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,96,3:01'53.264,10 Laps,0.900,95,1'41.366,162.1,,
34,88,Proton Competition,Christian RIED,Mikkel PEDERSEN,Dennis OLSEN,,Ford Mustang LMGT3,G,LMGT3,,,Classified,96,3:02'40.069,10 Laps,46.805,79,1'41.802,161.4,,
35,95,United Autosports,Joshua CAYGILL,Nicolas PINO,Marino SATO,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,95,3:02'50.172,11 Laps,1 Laps,56,1'42.278,160.6,,
36,82,TF Sport,Hiroshi KOIZUMI,Sébastien BAUD,Daniel JUNCADELLA,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,87,3:02'44.032,19 Laps,8 Laps,71,1'41.329,162.1,,
