POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,120,9,1:43.570,-,-,182.9,43,Wright Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Elliott,Skeer,Silver,"San Diego, CA",USA,,,,,,,Adam,Adelson,Silver,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,11,1:43.578,+0.008,+0.008,182.9,42,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Alex,Riberas,Gold,"Barcelona, Spain",ESP,,,,,,,Ross,Gunn,Platinum,"Great Missenden, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,78,10,1:43.682,+0.112,+0.104,182.7,43,Forte Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Loris,Spinelli,Gold,"Montesilvano, Italy",ITA,,,,,,,Misha,Goikhberg,Silver,"Woodbridge, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14,6,1:43.861,+0.291,+0.179,182.4,42,VasserSullivan,GTDPRO,,,Lexus RC F GT3,M,,,,,,,,,,,Ben,Barnicoat,Platinum,"Chesterfield, United Kingdom",GBR,,,,,,,Jack,Hawksworth,Gold,"Bradford, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,4,11,1:43.900,+0.330,+0.039,182.3,44,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Nicky,Catsburg,Platinum,"Amersfoort, Netherlands",NLD,,,,,,,Tommy,Milner,Platinum,"Middleburg, VA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,65,16,1:43.921,+0.351,+0.021,182.3,41,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Dirk,Mueller,Platinum,"Taegerwilen, Switzerland",CHE,,,,,,,Joey,Hand,Gold,"Wilton, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77,11,1:43.962,+0.392,+0.041,182.2,41,AO Racing,GTDPRO,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Klaus,Bachler,Platinum,"Unzmarkt, Austria",AUT,,,,,,,Laurin,Heinrich,Gold,"Würzburg, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,11,1:44.108,+0.538,+0.146,182.0,36,Paul Miller Racing,GTDPRO,,,BMW M4 GT3,M,,,,,,,,,,,Madison,Snow,Gold,"Salt Lake City, UT",USA,,,,,,,Bryan,Sellers,Gold,"Flowery Branch, GA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,32,14,1:44.193,+0.623,+0.085,181.8,41,Korthoff/Preston Motorsports,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Kenton,Koch,Silver,"Charlotte, NC",USA,,,,,,,Mikael,Grenier,Gold,"Québec, QC",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,14,1:44.198,+0.628,+0.005,181.8,46,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Alexander,Sims,Platinum,"Alcester, United Kingdom",GBR,,,,,,,Antonio,Garcia,Platinum,"Madrid, Spain",ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,86,40,1:44.229,+0.659,+0.031,181.8,47,MDK Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Anders,Fjordbach,Silver,"Aalborg, Denmark",DNK,,,,,,,Kerong,Li,Silver,"Xian, China",CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,64,16,1:44.245,+0.675,+0.016,181.7,41,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Mike,Rockenfeller,Platinum,"Landschlacht, Switzerland",CHE,,,,,,,Harry,Tincknell,Platinum,"London, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,27,16,1:44.309,+0.739,+0.064,181.6,40,Heart of Racing Team,GTD,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Zacharie,Robichon,Silver,"Ottawa, ON",CAN,,,,,,,Roman,De Angelis,Gold,"Windsor , ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9,7,1:44.330,+0.760,+0.021,181.6,41,Pfaff Motorsports,GTDPRO,,,McLaren 720S GT3 EVO,M,,,,,,,,,,,Oliver,Jarvis,Platinum,"Newmarket, United Kingdom",GBR,,,,,,,Marvin,Kirchhöfer,Platinum,"Leipzig, Switzerland",CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,70,14,1:44.400,+0.830,+0.070,181.5,44,Inception Racing,GTD,,,McLaren 720S GT3 EVO,M,,,,,,,,,,,Frederik,Schandorff,Gold,"Aarhus, Denmark",DNK,,,,,,,Brendan,Iribe,Bronze,"Los Angeles, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,45,9,1:44.626,+1.056,+0.226,181.1,44,Wayne Taylor Racing with Andretti,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Danny,Formal,Silver,"San Jose, Costa Rica",CRI,,,,,,,Kyle,Marcelli,Gold,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,55,13,1:44.720,+1.150,+0.094,180.9,50,Proton Competition,GTD,,,Ford Mustang GT3,M,,,,,,,,,,,Corey,Lewis,Silver,"Nazareth, PA",USA,,,,,,,Giammarco,Levorato,Silver,"Padua, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,13,17,1:44.935,+1.365,+0.215,180.5,49,AWA,GTD,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Matthew,Bell,Gold,"Newcastle Upon Tyne, United Kingdom",GBR,,,,,,,Orey,Fidani,Bronze,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,96,18,1:44.941,+1.371,+0.006,180.5,40,Turner Motorsport,GTD,,,BMW M4 GT3,M,,,,,,,,,,,Patrick,Gallagher,Silver,"Thornville, OH",USA,,,,,,,Robby,Foley,Gold,"Randolph, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,12,6,1:44.964,+1.394,+0.023,180.5,40,VasserSullivan,GTD,,,Lexus RC F GT3,M,,,,,,,,,,,Parker,Thompson,Silver,"Red Deer, AB",CAN,,,,,,,Frankie,Montecalvo,Silver,"Highlands, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,66,6,1:45.212,+1.642,+0.248,180.1,42,Gradient Racing,GTD,,,Acura NSX GT3,M,,,,,,,,,,,Stevan,McAleer,Gold,"Glasgow, Scotland",GBR,,,,,,,Sheena,Monk,Bronze,"Newtown, PA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,57,11,1:45.240,+1.670,+0.028,180.0,42,WINWARD RACING,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Philip,Ellis,Gold,"Munich, Germany",GBR,,,,,,,Russell,Ward,Silver,"Seabrook, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,34,26,1:45.600,+2.030,+0.360,179.4,40,Conquest Racing,GTD,,,Ferrari 296 GT3,M,,,,,,,,,,,Albert,Costa Balboa,Platinum,"Barcelona, Spain",ESP,,,,,,,Manny,Franco,Silver,"Milwaukee, WI",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
