POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,184,14:03'06.218,,,74,3'29.519,234.1,,
2,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,184,14:03'08.070,1.852,1.852,3,3'29.566,234.1,,
3,7,Toyota Gazoo Racing,Jose Maria LOPEZ,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,184,14:06'18.209,3'11.991,3'10.139,64,3'29.802,233.8,,
4,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,184,14:06'22.749,3'16.531,4.540,46,3'29.208,234.5,,
5,83,AF Corse,Robert KUBICA,Robert SHWARTZMAN,Yifei YE,,Ferrari 499P,M,HYPERCAR,H,,Classified,184,14:08'33.696,5'27.478,2'10.947,90,3'29.922,233.7,,
6,38,Hertz Team JOTA,Oliver RASMUSSEN,Philip HANSON,Jenson BUTTON,,Porsche 963,M,HYPERCAR,H,,Classified,184,14:08'35.367,5'29.149,1.671,43,3'29.899,233.7,,
7,3,Cadillac Racing,Sébastien BOURDAIS,Renger VAN DER ZANDE,Scott DIXON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,184,14:08'37.385,5'31.167,2.018,83,3'30.325,233.2,,
8,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,184,14:08'40.952,5'34.734,3.567,3,3'29.635,234.0,,
9,2,Cadillac Racing,Earl BAMBER,Alex LYNN,Alex PALOU,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,184,14:08'43.701,5'37.483,2.749,43,3'30.377,233.2,,
10,12,Hertz Team JOTA,Will STEVENS,Norman NATO,Callum ILOTT,,Porsche 963,M,HYPERCAR,H,,Classified,184,14:12'38.586,9'32.368,3'54.885,46,3'30.663,232.9,,
11,5,Porsche Penske Motorsport,Matt CAMPBELL,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,183,14:06'47.174,1 Laps,1 Laps,59,3'30.825,232.7,,
12,4,Porsche Penske Motorsport,Mathieu JAMINET,Felipe NASR,Nick TANDY,,Porsche 963,M,HYPERCAR,H,,Classified,183,14:12'37.860,1 Laps,5'50.686,150,3'30.994,232.5,,
