POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,83,AF Corse,Robert KUBICA,Robert SHWARTZMAN,Yifei YE,,Ferrari 499P,M,HYPERCAR,H,,Classified,108,7:05'09.255,,,90,3'29.922,233.7,,
2,5,Porsche Penske Motorsport,Matt CAMPBELL,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,108,7:05'14.019,4.764,4.764,59,3'30.825,232.7,,
3,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,108,7:05'14.987,5.732,0.968,74,3'29.519,234.1,,
4,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,108,7:07'47.654,2'38.399,2'32.667,46,3'29.208,234.5,,
5,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,108,7:09'28.801,4'19.546,1'41.147,3,3'29.566,234.1,,
6,2,Cadillac Racing,Earl BAMBER,Alex LYNN,Alex PALOU,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,108,7:09'31.268,4'22.013,2.467,43,3'30.377,233.2,,
7,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,108,7:09'32.148,4'22.893,0.880,3,3'29.635,234.0,,
8,12,Hertz Team JOTA,Will STEVENS,Norman NATO,Callum ILOTT,,Porsche 963,M,HYPERCAR,H,,Classified,108,7:09'33.677,4'24.422,1.529,46,3'30.663,232.9,,
9,7,Toyota Gazoo Racing,Jose Maria LOPEZ,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,108,7:09'39.572,4'30.317,5.895,64,3'29.802,233.8,,
10,311,Whelen Cadillac Racing,Luis Felipe DERANI,Jack AITKEN,Felipe DRUGOVICH,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,108,7:12'35.188,7'25.933,2'55.616,46,3'30.717,232.8,,
11,3,Cadillac Racing,Sébastien BOURDAIS,Renger VAN DER ZANDE,Scott DIXON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,108,7:12'38.560,7'29.305,3.372,83,3'30.325,233.2,,
12,38,Hertz Team JOTA,Oliver RASMUSSEN,Philip HANSON,Jenson BUTTON,,Porsche 963,M,HYPERCAR,H,,Classified,108,7:12'42.896,7'33.641,4.336,43,3'29.899,233.7,,
13,63,Lamborghini Iron Lynx,Mirko BORTOLOTTI,Daniil KVYAT,Edoardo MORTARA,,Lamborghini SC63,M,HYPERCAR,H,,Classified,107,7:07'40.839,1 Laps,1 Laps,46,3'30.789,232.7,,
14,4,Porsche Penske Motorsport,Mathieu JAMINET,Felipe NASR,Nick TANDY,,Porsche 963,M,HYPERCAR,H,,Classified,107,7:09'30.393,1 Laps,1'49.554,7,3'31.145,232.3,,
15,19,Lamborghini Iron Lynx,Romain GROSJEAN,Andrea CALDARELLI,Matteo CAIROLI,,Lamborghini SC63,M,HYPERCAR,H,,Classified,107,7:09'34.849,1 Laps,4.456,47,3'31.273,232.2,,
16,93,Peugeot TotalEnergies,Jean-Eric VERGNE,Mikkel JENSEN,Nico MÜLLER,,Peugeot 9X8,M,HYPERCAR,H,,Classified,107,7:09'37.332,1 Laps,2.483,53,3'31.532,231.9,,
17,94,Peugeot TotalEnergies,Stoffel VANDOORNE,Paul DI RESTA,Loïc DUVAL,,Peugeot 9X8,M,HYPERCAR,H,,Classified,107,7:12'37.612,1 Laps,3'00.280,85,3'32.006,231.4,,
18,11,Isotta Fraschini,Carl Wattana BENNETT,Jean-Karl VERNAY,Antonio SERRAVALLE,,Isotta Fraschini Tipo6-C,M,HYPERCAR,H,,Classified,105,7:12'43.880,3 Laps,2 Laps,4,3'33.165,230.1,,
19,99,Proton Competition,Neel JANI,Harry TINCKNELL,Julien ANDLAUER,,Porsche 963,M,HYPERCAR,H,,Classified,103,7:07'43.050,5 Laps,2 Laps,80,3'30.311,233.2,,
20,37,COOL Racing,Lorenzo FLUXA,Malthe JAKOBSEN,Ritomo MIYATA,,Oreca 07 - Gibson,G,LMP2,,,Classified,103,7:12'36.601,5 Laps,4'53.551,3,3'39.192,223.8,,
21,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Marco WITTMANN,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,102,6:31'36.419,6 Laps,1 Laps,78,3'29.517,234.1,,
22,22,United Autosports,Oliver JARVIS,Bijoy GARG,Nolan SIEGEL,,Oreca 07 - Gibson,G,LMP2,,,Classified,102,7:05'10.357,6 Laps,33'33.938,3,3'39.147,223.8,,
23,10,Vector Sport,Ryan CULLEN,Patrick PILET,Stéphane RICHELMI,,Oreca 07 - Gibson,G,LMP2,,,Classified,102,7:05'19.530,6 Laps,9.173,3,3'39.240,223.7,,
24,24,Nielsen Racing,Fabio SCHERER,David HEINEMEIER HANSSON,Kyffin SIMPSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,102,7:07'53.822,6 Laps,2'34.292,3,3'39.004,224.0,,
25,14,AO by TF,PJ HYETT,Louis DELÉTRAZ,Alex QUINN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,102,7:09'36.058,6 Laps,1'42.236,2,3'38.316,224.7,,
26,183,AF Corse,François PERRODO,Ben BARNICOAT,Nicolas VARRONE,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,102,7:09'40.494,6 Laps,4.436,42,3'39.233,223.8,,
27,34,Inter Europol Competition,Jakub SMIECHOWSKI,Vladislav LOMKO,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2,,,Classified,102,7:12'33.332,6 Laps,2'52.838,3,3'39.309,223.7,,
28,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,101,7:07'52.136,7 Laps,1 Laps,3,3'38.890,224.1,,
29,30,Duqueine Team,John FALB,James ALLEN,Jean-Baptiste SIMMENAUER,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,101,7:09'42.486,7 Laps,1'50.350,8,3'39.099,223.9,,
