POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,160,11:02'15.438,,,74,3'29.519,234.1,,
2,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,160,11:02'34.474,19.036,19.036,3,3'29.566,234.1,,
3,7,Toyota Gazoo Racing,Jose Maria LOPEZ,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,160,11:03'30.412,1'14.974,55.938,64,3'29.802,233.8,,
4,2,Cadillac Racing,Earl BAMBER,Alex LYNN,Alex PALOU,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,160,11:04'39.798,2'24.360,1'09.386,43,3'30.377,233.2,,
5,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,160,11:04'41.249,2'25.811,1.451,46,3'29.208,234.5,,
6,83,AF Corse,Robert KUBICA,Robert SHWARTZMAN,Yifei YE,,Ferrari 499P,M,HYPERCAR,H,,Classified,160,11:04'56.751,2'41.313,15.502,90,3'29.922,233.7,,
7,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,160,11:05'20.668,3'05.230,23.917,3,3'29.635,234.0,,
8,3,Cadillac Racing,Sébastien BOURDAIS,Renger VAN DER ZANDE,Scott DIXON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,160,11:05'33.198,3'17.760,12.530,83,3'30.325,233.2,,
9,38,Hertz Team JOTA,Oliver RASMUSSEN,Philip HANSON,Jenson BUTTON,,Porsche 963,M,HYPERCAR,H,,Classified,160,11:05'47.216,3'31.778,14.018,43,3'29.899,233.7,,
10,12,Hertz Team JOTA,Will STEVENS,Norman NATO,Callum ILOTT,,Porsche 963,M,HYPERCAR,H,,Classified,159,11:03'24.070,1 Laps,1 Laps,46,3'30.663,232.9,,
11,5,Porsche Penske Motorsport,Matt CAMPBELL,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,159,11:03'31.205,1 Laps,7.135,59,3'30.825,232.7,,
12,311,Whelen Cadillac Racing,Luis Felipe DERANI,Jack AITKEN,Felipe DRUGOVICH,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,159,11:05'11.407,1 Laps,1'40.202,46,3'30.717,232.8,,
13,93,Peugeot TotalEnergies,Jean-Eric VERGNE,Mikkel JENSEN,Nico MÜLLER,,Peugeot 9X8,M,HYPERCAR,H,,Classified,158,11:02'12.871,2 Laps,1 Laps,149,3'31.130,232.3,,
14,19,Lamborghini Iron Lynx,Romain GROSJEAN,Andrea CALDARELLI,Matteo CAIROLI,,Lamborghini SC63,M,HYPERCAR,H,,Classified,158,11:02'39.695,2 Laps,26.824,138,3'31.091,232.4,,
15,94,Peugeot TotalEnergies,Stoffel VANDOORNE,Paul DI RESTA,Loïc DUVAL,,Peugeot 9X8,M,HYPERCAR,H,,Classified,158,11:02'50.637,2 Laps,10.942,150,3'31.701,231.7,,
16,4,Porsche Penske Motorsport,Mathieu JAMINET,Felipe NASR,Nick TANDY,,Porsche 963,M,HYPERCAR,H,,Classified,158,11:02'51.494,2 Laps,0.857,150,3'30.994,232.5,,
17,63,Lamborghini Iron Lynx,Mirko BORTOLOTTI,Daniil KVYAT,Edoardo MORTARA,,Lamborghini SC63,M,HYPERCAR,H,,Classified,158,11:03'03.935,2 Laps,12.441,143,3'30.730,232.8,,
18,11,Isotta Fraschini,Carl Wattana BENNETT,Jean-Karl VERNAY,Antonio SERRAVALLE,,Isotta Fraschini Tipo6-C,M,HYPERCAR,H,,Classified,155,11:04'16.718,5 Laps,3 Laps,4,3'33.165,230.1,,
19,99,Proton Competition,Neel JANI,Harry TINCKNELL,Julien ANDLAUER,,Porsche 963,M,HYPERCAR,H,,Classified,154,11:02'49.245,6 Laps,1 Laps,80,3'30.311,233.2,,
20,183,AF Corse,François PERRODO,Ben BARNICOAT,Nicolas VARRONE,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,152,11:04'52.086,8 Laps,2 Laps,137,3'38.364,224.6,,
21,22,United Autosports,Oliver JARVIS,Bijoy GARG,Nolan SIEGEL,,Oreca 07 - Gibson,G,LMP2,,,Classified,151,11:02'42.181,9 Laps,1 Laps,141,3'38.284,224.7,,
22,10,Vector Sport,Ryan CULLEN,Patrick PILET,Stéphane RICHELMI,,Oreca 07 - Gibson,G,LMP2,,,Classified,151,11:03'07.005,9 Laps,24.824,3,3'39.240,223.7,,
