POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
15,15,21,3:29.564,+2.090,+0.037,234.1,25,BMW M Team WRT,HYPERCAR,H,,BMW M HYBRID V8,M,79732,6359,4167,6188,4354,23,WEC,,BMW M TEAM WRT,,Dries,VANTHOOR,P,,BEL,,8292,23,,1:00:00,None,Raffaele,MARCIELLO,P,,CHE,,10402,219,,1:00:00,None,Marco,WITTMANN,P,,DEU,,11369,5,,1:00:00,None,,,,,,,,,,,,,,,,,,,
16,93,25,3:29.673,+2.199,+0.109,234.0,29,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,79757,6151,4167,6112,4014,70,WEC,,PEUGEOT TE,,Jean-Eric,VERGNE,P,,FRA,,8528,70,,,,Mikkel,JENSEN,P,,DNK,,8276,57,,1:00:00,None,Nico,MÜLLER,P,,CHE,,11039,219,,1:00:00,None,,,,,,,,,,,,,,,,,,,
17,38,23,3:29.681,+2.207,+0.008,233.9,32,Hertz Team JOTA,HYPERCAR,H,,Porsche 963,M,79738,6292,4167,6176,4368,188,,,HERTZ TEAM JOTA,HWC,Oliver,RASMUSSEN,G,,DNK,,10332,57,,1:00:00,None,Philip,HANSON,G,,GBR,,1946,188,,1:00:00,None,Jenson,BUTTON,P,,GBR,,9180,188,,1:00:00,None,,,,,,,,,,,,,,,,,,,
18,20,20,3:29.814,+2.340,+0.133,233.8,32,BMW M Team WRT,HYPERCAR,H,,BMW M HYBRID V8,M,79733,6359,4167,6188,4354,23,WEC,,BMW M TEAM WRT,,Sheldon,VAN DER LINDE,P,,ZAF,,11274,2,,1:00:00,None,Robin,FRIJNS,P,,NLD,,9871,178,,1:00:00,None,René,RAST,P,,DEU,,307,5,,1:00:00,None,,,,,,,,,,,,,,,,,,,
19,94,3,3:29.944,+2.470,+0.130,233.7,31,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,79758,6151,4167,6112,4014,70,WEC,,PEUGEOT TE,,Stoffel,VANDOORNE,P,,BEL,,9520,23,,,,Paul,DI RESTA,P,,GBR,,9293,188,,1:00:00,None,Loïc,DUVAL,P,,FRA,,14,70,,1:00:00,None,,,,,,,,,,,,,,,,,,,
20,63,17,3:30.289,+2.815,+0.345,233.3,25,Lamborghini Iron Lynx,HYPERCAR,H,,Lamborghini SC63,M,79746,6365,4167,6241,4366,119,WEC,,LAMBORGHINI IL,,Mirko,BORTOLOTTI,P,,ITA,,10543,119,,1:00:00,None,Daniil,KVYAT,P,,_,,10452,254,,1:00:00,None,Edoardo,MORTARA,P,,ITA,,11363,119,,1:00:00,None,,,,,,,,,,,,,,,,,,,
21,4,20,3:31.559,+4.085,+1.270,231.9,28,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,79769,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Mathieu,JAMINET,P,,FRA,,9415,70,,,,Felipe,NASR,P,,BRA,,9287,32,,,,Nick,TANDY,P,,GBR,,1206,188,,,,,,,,,,,,,,,,,,,,,,
22,19,18,3:31.579,+4.105,+0.020,231.8,19,Lamborghini Iron Lynx,HYPERCAR,H,,Lamborghini SC63,M,79770,6365,4167,6241,4366,119,,,LAMBORGHINI IL,,Romain,GROSJEAN,P,,FRA,,4247,70,,,,Andrea,CALDARELLI,P,,ITA,,10387,119,,,,Matteo,CAIROLI,P,,ITA,,8252,119,,,,,,,,,,,,,,,,,,,,,,
23,11,11,3:33.994,+6.520,+2.415,229.2,31,Isotta Fraschini,HYPERCAR,H,,Isotta Fraschini Tipo6-C,M,79730,6364,4167,6239,4442,119,WEC,,ISOTTAFRASCHINI,,Carl Wattana,BENNETT,S,,THA,,11300,232,,1:00:00,None,Jean-Karl,VERNAY,P,,FRA,,63,70,,1:00:00,None,Antonio,SERRAVALLE,S,,CAN,,11385,40,,1:00:00,None,,,,,,,,,,,,,,,,,,,
24,37,9,3:35.386,+7.912,+1.392,227.7,27,COOL Racing,LMP2,,,Oreca 07 - Gibson,G,79788,5790,3,5626,256,219,,,COOL RACING,,Lorenzo,FLUXA,S,,ESP,,11246,64,,,,Malthe,JAKOBSEN,G,,DNK,,9610,57,,,,Ritomo,MIYATA,P,,JPN,,11238,121,,,,,,,,,,,,,,,,,,,,,,
25,22,3,3:36.551,+9.077,+1.165,226.5,30,United Autosports,LMP2,,,Oreca 07 - Gibson,G,79780,532,3,5626,256,188,,,UNITED,,Oliver,JARVIS,P,,GBR,,93,188,,,,Bijoy,GARG,S,,USA,,10912,66,,,,Nolan,SIEGEL,G,,USA,,10899,66,,,,,,,,,,,,,,,,,,,,,,
26,65,20,3:36.600,+9.126,+0.049,226.5,30,Panis Racing,LMP2,P/A,,Oreca 07 - Gibson,G,79790,5990,3,5626,256,70,,,PANIS RACING,,Rodrigo,SALES,B,,USA,,9754,66,,,,Mathias,BECHE,G,,CHE,,151,219,,,,Scott,HUFFAKER,G,,USA,,10871,66,,,,,,,,,,,,,,,,,,,,,,
27,30,4,3:37.023,+9.549,+0.423,226.0,30,Duqueine Team,LMP2,P/A,,Oreca 07 - Gibson,G,79785,5981,3,5626,256,70,,,DUQUEINE TEAM,,John,FALB,B,,USA,,1536,66,,,,James,ALLEN,G,,AUS,,8384,16,,,,Jean-Baptiste,SIMMENAUER,G,,FRA,,9342,70,,,,,,,,,,,,,,,,,,,,,,
28,183,17,3:37.474,+10.000,+0.451,225.6,26,AF Corse,LMP2,P/A,,Oreca 07 - Gibson,G,79792,16,3,5626,256,119,,,AF CORSE,,François,PERRODO,B,,FRA,,260,70,,,,Ben,BARNICOAT,P,,GBR,,9429,188,,,,Nicolas,VARRONE,G,,ARG,,9853,13,,,,,,,,,,,,,,,,,,,,,,
29,34,5,3:37.494,+10.020,+0.020,225.5,30,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,79787,402,3,5626,256,181,,,INTER EUROPOL,,Jakub,SMIECHOWSKI,S,,POL,,1670,181,,,,Vladislav,LOMKO,G,,FRA,,10868,70,,,,Clément,NOVALAK,G,,FRA,,11254,70,,,,,,,,,,,,,,,,,,,,,,
30,45,5,3:37.520,+10.046,+0.026,225.5,30,Crowdstrike Racing by APR,LMP2,P/A,,Oreca 07 - Gibson,G,79789,6347,3,5626,256,184,,,CROWDSTRIKE,,George,KURTZ,B,,USA,,11041,66,,,,Colin,BRAUN,G,,USA,,4667,66,,,,Nicky,CATSBURG,P,,NLD,,9020,178,,,,,,,,,,,,,,,,,,,,,,
31,9,26,3:37.789,+10.315,+0.269,225.2,28,Proton Competition,LMP2,,,Oreca 07 - Gibson,G,79777,45,3,5626,256,5,,,PROTON,,Jonas,RIED,S,,DEU,,10879,5,,,,Maceo,CAPIETTO,S,,FRA,,11469,70,,,,Bent,VISCAAL,G,,NLD,,10541,178,,,,,,,,,,,,,,,,,,,,,,
32,25,8,3:38.049,+10.575,+0.260,225.0,28,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,G,79783,92,3,5626,256,184,,,APR,,Matthias,KAISER,S,,LIE,,9546,136,,,,Olli,CALDWELL,G,,GBR,,10295,188,,,,Roman Senna,DE ANGELIS,G,,CAN,,10307,40,,,,,,,,,,,,,,,,,,,,,,
33,28,18,3:38.273,+10.799,+0.224,224.7,26,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,79784,522,3,5626,256,70,,,IDEC SPORT,,Paul,LAFARGUE,S,,FRA,,1552,70,,,,Job,VAN UITERT,G,,NLD,,8984,178,,,,Reshad,DE GÉRUS,G,,FRA,,10416,70,,,,,,,,,,,,,,,,,,,,,,
34,23,8,3:38.614,+11.140,+0.341,224.4,28,United Autosports USA,LMP2,P/A,,Oreca 07 - Gibson,G,79781,6078,3,5626,256,66,,,UNITED,,Ben,KEATING,B,,USA,,1312,66,,,,Filipe,ALBUQUERQUE,P,,PRT,,306,184,,,,Benjamin,HANLEY,G,,GBR,,1972,188,,,,,,,,,,,,,,,,,,,,,,
35,10,15,3:38.893,+11.419,+0.279,224.1,22,Vector Sport,LMP2,,,Oreca 07 - Gibson,G,79778,6154,3,5626,256,188,,,VECTOR SPORT,,Ryan,CULLEN,S,,GBR,,492,188,,,,Patrick,PILET,P,,FRA,,68,70,,,,Stéphane,RICHELMI,G,,MCO,,1878,154,,,,,,,,,,,,,,,,,,,,,,
36,14,14,3:39.713,+12.239,+0.820,223.3,21,AO by TF,LMP2,P/A,,Oreca 07 - Gibson,G,79779,6369,3,5626,256,66,,,AO BY TF,,PJ,HYETT,B,,USA,,10826,66,,,,Louis,DELÉTRAZ,G,,CHE,,9621,219,,,,Alex,QUINN,G,,GBR,,11463,188,,,,,,,,,,,,,,,,,,,,,,
37,33,8,3:39.729,+12.255,+0.016,223.2,26,DKR Engineering,LMP2,P/A,,Oreca 07 - Gibson,G,79786,49,3,5626,256,138,,,DKR ENGINEERING,,Alexander,MATTSCHULL,B,,DEU,,9718,5,,,,René,BINDER,G,,AUT,,9190,17,,,,Laurents,HÖRR,G,,DEU,,9124,5,,,,,,,,,,,,,,,,,,,,,,
38,47,27,3:39.767,+12.293,+0.038,223.2,28,COOL Racing,LMP2,P/A,,Oreca 07 - Gibson,G,79793,5790,3,5626,256,219,,,COOL RACING,,Naveen,RAO,B,,USA,,10398,66,,,,Matthew,BELL,G,,GBR,,204,188,,,,Frederik,VESTI,P,,DNK,,11447,57,,,,,,,,,,,,,,,,,,,,,,
39,24,2,3:39.818,+12.344,+0.051,223.2,19,Nielsen Racing,LMP2,,,Oreca 07 - Gibson,G,79782,5670,3,5626,256,188,,,NIELSEN RACING,,Fabio,SCHERER,G,,CHE,,9870,219,,,,David,HEINEMEIER HANSSON,S,,DNK,,11046,57,,,,Kyffin,SIMPSON,,,USA,,10845,66,,,,,,,,,,,,,,,,,,,,,,
40,88,14,3:58.689,+31.215,+18.871,205.5,25,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,79754,45,4179,6246,268,5,,,PROTON,,Giorgio,RODA,B,,ITA,,458,119,,1:45:00,None,Mikkel,PEDERSEN,S,,DNK,,10545,57,,1:45:00,None,Dennis,OLSEN,P,,NOR,,9186,166,,1:00:00,None,,,,,,,,,,,,,,,,,,,
41,31,15,3:58.717,+31.243,+0.028,205.5,25,Team WRT,LMGT3,,,BMW M4 LMGT3,G,79735,5518,4179,6243,4354,23,,,TEAM WRT,,Darren,LEUNG,B,,GBR,,11277,188,,1:45:00,None,Sean,GELAEL,S,,IDN,,1968,113,,1:45:00,None,Augusto,FARFUS,P,,BRA,,9022,32,,1:00:00,None,,,,,,,,,,,,,,,,,,,
42,46,3,3:59.104,+31.630,+0.387,205.2,27,Team WRT,LMGT3,,,BMW M4 LMGT3,G,79739,5518,4179,6243,4354,23,,,TEAM WRT,,Ahmad,AL HARTHY,B,,OMN,,8810,170,,1:45:00,None,Valentino,ROSSI,S,,ITA,,11049,119,,1:45:00,None,Maxime,MARTIN,P,,BEL,,157,23,,1:00:00,None,,,,,,,,,,,,,,,,,,,
43,60,20,3:59.200,+31.726,+0.096,205.1,22,Iron Lynx,LMGT3,,,Lamborghini Huracan LMGT3 Evo2,G,79745,5979,4179,6247,4366,119,,,IRON LYNX,,Claudio,SCHIAVONI,B,,ITA,,8812,119,,1:45:00,None,Matteo,CRESSONI,S,,ITA,,338,119,,1:45:00,None,Franck,PERERA,P,,FRA,,1660,70,,1:00:00,None,,,,,,,,,,,,,,,,,,,
44,70,18,3:59.212,+31.738,+0.012,205.1,21,Inception Racing,LMGT3,,,McLaren 720S LMGT3 Evo,G,79774,6084,4179,6249,60,188,,,INCEPTION,,Brendan,IRIBE,B,,USA,,9833,66,,,,Ollie,MILLROY,S,,GBR,,11445,188,,,,Frederik,SCHANDORFF,G,,DNK,,10641,57,,,,,,,,,,,,,,,,,,,,,,
45,77,19,3:59.313,+31.839,+0.101,205.0,21,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,79747,45,4179,6246,268,5,,,PROTON,,Ryan,HARDWICK,B,,USA,,10846,66,,1:45:00,None,Zacharie,ROBICHON,S,,CAN,,10636,40,,1:45:00,None,Benjamin,BARKER,G,,GBR,,594,188,,1:00:00,None,,,,,,,,,,,,,,,,,,,
46,91,23,3:59.710,+32.236,+0.397,204.6,26,Manthey EMA,LMGT3,,,Porsche 911 GT3 R LMGT3,G,79755,6372,4179,6250,4368,5,,,MANTHEY EMA,,Yasser,SHAHIN,B,,AUS,,10844,16,,1:45:00,None,Morris,SCHURING,S,,NLD,,11364,178,,1:45:00,None,Richard,LIETZ,P,,AUT,,66,17,,1:00:00,None,,,,,,,,,,,,,,,,,,,
47,85,9,3:59.745,+32.271,+0.035,204.6,23,Iron Dames,LMGT3,,,Lamborghini Huracan LMGT3 Evo2,G,79752,6158,4179,6247,4366,119,,,IRON DAMES,,Sarah,BOVY,B,,BEL,,1191,23,,1:45:00,None,Michelle,GATTING,G,,DNK,,9343,57,,1:00:00,None,Rahel,FREY,S,,CHE,,1143,219,,1:45:00,None,,,,,,,,,,,,,,,,,,,
48,155,15,3:59.863,+32.389,+0.118,204.5,22,Spirit of Race,LMGT3,,,Ferrari 296 LMGT3,G,79776,5546,4179,6245,3,219,,,SPIRIT OF RACE,,Johnny,LAURSEN,B,,DNK,,418,57,,,,Conrad,LAURSEN,S,,DNK,,10866,57,,,,Jordan,TAYLOR,P,,USA,,181,66,,,,,,,,,,,,,,,,,,,,,,
49,92,8,3:59.939,+32.465,+0.076,204.4,27,Manthey PureRxcing,LMGT3,,,Porsche 911 GT3 R LMGT3,G,79756,6363,4179,6250,4368,137,,,MANTHEY PURE RX,,Aliaksandr,MALYKHIN,B,,KNA,,10938,198,,1:45:00,None,Joel,STURM,S,,DEU,,11276,5,,1:45:00,None,Klaus,BACHLER,P,,AUT,,291,17,,1:00:00,None,,,,,,,,,,,,,,,,,,,
50,54,23,3:59.955,+32.481,+0.016,204.4,28,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,79742,6367,4179,6245,3,119,,,VISTA AF CORSE,,Thomas,FLOHR,B,,CHE,,454,219,,1:45:00,None,Francesco,CASTELLACCI,S,,ITA,,456,119,,1:45:00,None,Davide,RIGON,P,,ITA,,266,119,,1:00:00,None,,,,,,,,,,,,,,,,,,,
51,87,21,3:59.959,+32.485,+0.004,204.4,25,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,79753,6361,4179,6248,4443,70,,,AKKODIS ASP,,Takeshi,KIMURA,B,,JPN,,9416,121,,1:45:00,None,Esteban,MASSON,S,,FRA,,11272,70,,1:45:00,None,Jack,HAWKSWORTH,,,GBR,,10867,188,,1:00:00,None,,,,,,,,,,,,,,,,,,,
52,82,18,4:00.045,+32.571,+0.086,204.4,27,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,79750,364,4179,6244,4230,188,,,TF SPORT,,Hiroshi,KOIZUMI,B,,JPN,,273,121,,1:45:00,None,Sébastien,BAUD,S,,FRA,,9613,70,,1:45:00,None,Daniel,JUNCADELLA,P,,ESP,,11275,64,,1:00:00,None,,,,,,,,,,,,,,,,,,,
53,27,19,4:00.128,+32.654,+0.083,204.3,27,Heart of Racing Team,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,79734,6366,4179,6242,260,66,,,HEART OF RACING,,Ian,JAMES,B,,USA,,6531,66,,1:45:00,None,Daniel,MANCINELLI,S,,ITA,,9589,119,,1:45:00,None,Alex,RIBERAS,G,,ESP,,10376,64,,1:00:00,None,,,,,,,,,,,,,,,,,,,
54,55,28,4:00.133,+32.659,+0.005,204.3,29,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,79743,6367,4179,6245,3,119,,,VISTA AF CORSE,,François,HERIAU,B,,FRA,,1630,70,,1:45:00,None,Simon,MANN,S,,USA,,10161,66,,1:45:00,None,Alessio,ROVERA,P,,ITA,,9837,119,,1:00:00,None,,,,,,,,,,,,,,,,,,,
55,44,10,4:00.134,+32.660,+0.001,204.3,23,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,79772,45,4179,6246,268,5,,,PROTON,,John,HARTSHORNE,B,,GBR,,823,188,,,,Ben,TUCK,S,,GBR,,10972,188,,,,Christopher,MIES,P,,DEU,,11560,5,,,,,,,,,,,,,,,,,,,,,,
56,78,4,4:00.477,+33.003,+0.343,204.0,22,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,79748,6361,4179,6248,4443,70,,,AKKODIS ASP,,Arnold,ROBIN,B,,FRA,,9302,70,,1:45:00,None,Timur,BOGUSLAVSKIY,S,,_,,8872,254,,1:45:00,None,Kelvin,VAN DER LINDE,P,,ZAF,,10415,2,,1:00:00,None,,,,,,,,,,,,,,,,,,,
57,66,22,4:00.725,+33.251,+0.248,203.8,23,JMW Motorsport,LMGT3,,,Ferrari 296 LMGT3,G,79773,35,4179,6245,3,188,,,JMW MOTORSPORT,,Giacomo,PETROBELLI,B,,ITA,,805,119,,,,Larry,TEN VOORDE,G,,NLD,,9592,178,,,,Salih,YOLUC,S,,TUR,,1346,240,,,,,,,,,,,,,,,,,,,,,,
58,95,10,4:01.925,+34.451,+1.200,202.8,11,United Autosports,LMGT3,,,McLaren 720S LMGT3 Evo,G,79759,532,4179,6249,60,188,,,UNITED,,Hiroshi,HAMAGUCHI,B,,JPN,,1950,121,,1:45:00,None,Nicolas,PINO,S,,CHL,,10281,42,,1:45:00,None,Marino,SATO,G,,JPN,,10971,121,,1:00:00,None,,,,,,,,,,,,,,,,,,,
