POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,28,4,3:54.694,-,-,209.0,4,BDR Competition by Grupo Prom,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Amaury,Bonduel,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,70,4,3:54.985,+0.291,+0.291,208.8,5,Leipert Motorsport,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Sebastian,Balthasar,S,,DEU,,,,,,,Jacob,Riegel,S,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6,4,3:55.101,+0.407,+0.116,208.6,5,VSR,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Mattia,Michelotto,S,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,9,4,3:55.228,+0.534,+0.127,208.5,4,Target Racing,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Oliver,Söderström,S,,SWE,,,,,,,Largim,Ali,S,,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,41,4,3:55.432,+0.738,+0.204,208.4,5,Iron Lynx,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Pavel,Lefterov,S,,BGR,,,,,,,Stefan,Bostandjiev,S,,BGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,34,4,3:56.317,+1.623,+0.885,207.6,5,Oregon Team,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Paul,Levet,S,,FRA,,,,,,,Laszlo,Toth,S,,HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,83,4,3:57.323,+2.629,+1.006,206.7,4,Schumacher CLRT,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Simon,Gachet,G,,FRA,,,,,,,Simon,Tirman ,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,42,2,3:57.576,+2.882,+0.253,206.5,5,Iron Lynx,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Giorgio,Amati,S*,,ITA,,,,,,,Jesse,Salmenautio,S,,FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,74,2,3:58.082,+3.388,+0.506,206.0,3,Pegasus Racing,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Anthony,Nahra,S,,FRA,,,,,,,Dimitri,Enjalbert,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,22,2,3:58.145,+3.451,+0.063,206.0,5,Micanek Motorsport Powered by BUGGYRA,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Jachym,Galas,S,,CZE,,,,,,,Matej,Pavlicek,S,,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,97,4,3:58.147,+3.453,+0.002,206.0,5,GG Magic Motorsport,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Giuseppe,Guirreri,S*,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,61,4,3:58.246,+3.552,+0.099,205.9,5,Oregon Team,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Leonardo,Caglioni,S,,ITA,,,,,,,Enzo,Geraci,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,16,4,3:58.469,+3.775,+0.223,205.7,5,VSR,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Andrea,Frassineti,S,,ITA,,,,,,,Ignazio,Zanon,S,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,43,4,3:58.721,+4.027,+0.252,205.5,5,Iron Lynx,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Edgar,Maloigne,S,,FRA,,,,,,,Georgi,Dimitrov,S,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,57,4,3:58.858,+4.164,+0.137,205.4,4,ART-Line,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Egor,Orudzhev,G,,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,15,5,3:58.930,+4.236,+0.072,205.3,5,Rexal Villorba Corse,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Benedetto,Strignano,S,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,33,2,3:59.554,+4.860,+0.624,204.8,4,ASR,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Milos,Pavlovic,G,,SRB,,,,,,,Alessio,Ruffini,B,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,50,2,3:59.599,+4.905,+0.045,204.7,4,DL Racing,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Riccardo,Ianniello,S,,ITA,,,,,,,Rodrigo,Testa,S,,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,63,2,3:59.923,+5.229,+0.324,204.5,4,Autovitesse,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Cedric,Leimer,B,,CHE,,,,,,,Julien,Piguet,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,27,2,4:00.608,+5.914,+0.685,203.9,4,CMR,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Stephane,Lemeret,B,,BEL,,,,,,,Rodrigue,Gillion,B,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,30,2,4:00.716,+6.022,+0.108,203.8,4,CMR,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Loris,Cabirou,S,,FRA,,,,,,,Quentin,Antonel,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,25,2,4:00.784,+6.090,+0.068,203.7,4,UNIQ Racing,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Jerzy,Spinkiewicz,S,,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,62,4,4:00.894,+6.200,+0.110,203.6,4,DL Racing,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Ibrahim,Badawy,S,,EGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
