POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,190,15:03'57.170,,,74,3'29.519,234.1,,
2,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,190,15:04'01.510,4.340,4.340,3,3'29.566,234.1,,
3,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,190,15:05'38.451,1'41.281,1'36.941,46,3'29.208,234.5,,
4,7,Toyota Gazoo Racing,Jose Maria LOPEZ,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,190,15:05'43.084,1'45.914,4.633,64,3'29.802,233.8,,
5,83,AF Corse,Robert KUBICA,Robert SHWARTZMAN,Yifei YE,,Ferrari 499P,M,HYPERCAR,H,,Classified,190,15:09'21.066,5'23.896,3'37.982,90,3'29.922,233.7,,
6,38,Hertz Team JOTA,Oliver RASMUSSEN,Philip HANSON,Jenson BUTTON,,Porsche 963,M,HYPERCAR,H,,Classified,190,15:09'23.621,5'26.451,2.555,43,3'29.899,233.7,,
7,2,Cadillac Racing,Earl BAMBER,Alex LYNN,Alex PALOU,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,190,15:09'26.414,5'29.244,2.793,43,3'30.377,233.2,,
8,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,190,15:09'29.081,5'31.911,2.667,3,3'29.635,234.0,,
9,3,Cadillac Racing,Sébastien BOURDAIS,Renger VAN DER ZANDE,Scott DIXON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,190,15:09'30.395,5'33.225,1.314,83,3'30.325,233.2,,
10,5,Porsche Penske Motorsport,Matt CAMPBELL,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,190,15:12'24.643,8'27.473,2'54.248,59,3'30.825,232.7,,
11,12,Hertz Team JOTA,Will STEVENS,Norman NATO,Callum ILOTT,,Porsche 963,M,HYPERCAR,H,,Classified,190,15:12'36.393,8'39.223,11.750,46,3'30.663,232.9,,
12,311,Whelen Cadillac Racing,Luis Felipe DERANI,Jack AITKEN,Felipe DRUGOVICH,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,189,15:09'14.314,1 Laps,1 Laps,46,3'30.717,232.8,,
13,19,Lamborghini Iron Lynx,Romain GROSJEAN,Andrea CALDARELLI,Matteo CAIROLI,,Lamborghini SC63,M,HYPERCAR,H,,Classified,189,15:12'12.623,1 Laps,2'58.309,138,3'31.091,232.4,,
14,93,Peugeot TotalEnergies,Jean-Eric VERGNE,Mikkel JENSEN,Nico MÜLLER,,Peugeot 9X8,M,HYPERCAR,H,,Classified,189,15:12'16.148,1 Laps,3.525,149,3'31.130,232.3,,
15,63,Lamborghini Iron Lynx,Mirko BORTOLOTTI,Daniil KVYAT,Edoardo MORTARA,,Lamborghini SC63,M,HYPERCAR,H,,Classified,189,15:12'18.251,1 Laps,2.103,143,3'30.730,232.8,,
16,94,Peugeot TotalEnergies,Stoffel VANDOORNE,Paul DI RESTA,Loïc DUVAL,,Peugeot 9X8,M,HYPERCAR,H,,Classified,189,15:12'29.430,1 Laps,11.179,150,3'31.701,231.7,,
17,4,Porsche Penske Motorsport,Mathieu JAMINET,Felipe NASR,Nick TANDY,,Porsche 963,M,HYPERCAR,H,,Classified,188,15:00'20.771,2 Laps,1 Laps,150,3'30.994,232.5,,
18,11,Isotta Fraschini,Carl Wattana BENNETT,Jean-Karl VERNAY,Antonio SERRAVALLE,,Isotta Fraschini Tipo6-C,M,HYPERCAR,H,,Classified,185,15:12'31.633,5 Laps,3 Laps,4,3'33.165,230.1,,
19,99,Proton Competition,Neel JANI,Harry TINCKNELL,Julien ANDLAUER,,Porsche 963,M,HYPERCAR,H,,Classified,185,15:12'33.128,5 Laps,1.495,80,3'30.311,233.2,,
20,183,AF Corse,François PERRODO,Ben BARNICOAT,Nicolas VARRONE,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,182,15:12'09.810,8 Laps,3 Laps,137,3'38.364,224.6,,
21,37,COOL Racing,Lorenzo FLUXA,Malthe JAKOBSEN,Ritomo MIYATA,,Oreca 07 - Gibson,G,LMP2,,,Classified,181,15:05'35.196,9 Laps,1 Laps,3,3'39.192,223.8,,
22,34,Inter Europol Competition,Jakub SMIECHOWSKI,Vladislav LOMKO,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2,,,Classified,181,15:09'10.899,9 Laps,3'35.703,3,3'39.309,223.7,,
23,10,Vector Sport,Ryan CULLEN,Patrick PILET,Stéphane RICHELMI,,Oreca 07 - Gibson,G,LMP2,,,Classified,181,15:09'16.854,9 Laps,5.955,3,3'39.240,223.7,,
