POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,8,26,3:26.013,-,-,238.1,36,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,79729,380,4167,6206,2,121,WEC,,TOYOTA GR,,Sébastien,BUEMI,P,,CHE,,138,219,,1:00:00,None,Brendon,HARTLEY,P,,NZL,,152,168,,1:00:00,None,Ryo,HIRAKAWA,P,,JPN,,8166,121,,1:00:00,None,,,,,,,,,,,,,,,,,,,
2,12,5,3:26.610,+0.597,+0.597,237.4,40,Hertz Team JOTA,HYPERCAR,H,,Porsche 963,M,79731,6292,4167,6176,4368,188,,,HERTZ TEAM JOTA,HWC,Will,STEVENS,P,,GBR,,1882,188,,1:00:00,None,Norman,NATO,G,,FRA,,9032,70,,,,Callum,ILOTT,P,,GBR,,10255,188,,1:00:00,None,,,,,,,,,,,,,,,,,,,
3,15,37,3:26.671,+0.658,+0.061,237.4,37,BMW M Team WRT,HYPERCAR,H,,BMW M HYBRID V8,M,79732,6359,4167,6188,4354,23,WEC,,BMW M TEAM WRT,,Dries,VANTHOOR,P,,BEL,,8292,23,,1:00:00,None,Raffaele,MARCIELLO,P,,CHE,,10402,219,,1:00:00,None,Marco,WITTMANN,P,,DEU,,11369,5,,1:00:00,None,,,,,,,,,,,,,,,,,,,
4,99,31,3:26.891,+0.878,+0.220,237.1,32,Proton Competition,HYPERCAR,H,,Porsche 963,M,79760,45,4167,6176,4368,5,,,PROTON,HWC,Neel,JANI,P,,CHE,,16,219,,1:00:00,None,Harry,TINCKNELL,P,,GBR,,303,188,,,,Julien,ANDLAUER,G,,FRA,,9192,70,,1:00:00,None,,,,,,,,,,,,,,,,,,,
5,7,3,3:26.918,+0.905,+0.027,237.1,40,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,79728,380,4167,6206,2,121,WEC,,TOYOTA GR,,Jose Maria,LOPEZ,P,,ARG,,8418,13,,1:00:00,None,Kamui,KOBAYASHI,P,,JPN,,210,121,,1:00:00,None,Nyck,DE VRIES,P,,NLD,,9152,178,,1:00:00,None,,,,,,,,,,,,,,,,,,,
6,2,5,3:26.928,+0.915,+0.010,237.1,31,Cadillac Racing,HYPERCAR,H,,Cadillac V-Series.R,M,79725,6290,4167,6203,4097,66,WEC,,CADILLAC RACING,,Earl,BAMBER,P,,NZL,,1290,168,,1:00:00,None,Alex,LYNN,P,,GBR,,11043,188,,1:00:00,None,Alex,PALOU,P,,ESP,,11559,64,,,,,,,,,,,,,,,,,,,,,,
7,20,12,3:26.947,+0.934,+0.019,237.0,33,BMW M Team WRT,HYPERCAR,H,,BMW M HYBRID V8,M,79733,6359,4167,6188,4354,23,WEC,,BMW M TEAM WRT,,Sheldon,VAN DER LINDE,P,,ZAF,,11274,2,,1:00:00,None,Robin,FRIJNS,P,,NLD,,9871,178,,1:00:00,None,René,RAST,P,,DEU,,307,5,,1:00:00,None,,,,,,,,,,,,,,,,,,,
8,50,39,3:26.973,+0.960,+0.026,237.0,39,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,79740,6293,4167,6192,3,119,WEC,,FERRARI AFCORSE,,Antonio,FUOCO,P,,ITA,,10091,119,,1:00:00,None,Miguel,MOLINA,P,,ESP,,8526,64,,1:00:00,None,Nicklas,NIELSEN,P,,DNK,,9432,57,,1:00:00,None,,,,,,,,,,,,,,,,,,,
9,36,6,3:27.430,+1.417,+0.457,236.5,39,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,79737,6360,4167,6237,21,70,WEC,,ALPINE,,Nicolas,LAPIERRE,P,,FRA,,96,70,,1:00:00,None,Mick,SCHUMACHER,P,,DEU,,11362,5,,1:00:00,None,Matthieu,VAXIVIERE,G,,FRA,,7798,70,,1:00:00,None,,,,,,,,,,,,,,,,,,,
10,35,6,3:27.483,+1.470,+0.053,236.4,35,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,79736,6360,4167,6237,21,70,WEC,,ALPINE,,Paul-Loup,CHATIN,G,,FRA,,313,70,,1:00:00,None,Ferdinand,HABSBURG,G,,AUT,,10000,17,,1:00:00,None,Charles,MILESI,G,,FRA,,9594,70,,1:00:00,None,,,,,,,,,,,,,,,,,,,
11,83,6,3:27.513,+1.500,+0.030,236.4,40,AF Corse,HYPERCAR,H,,Ferrari 499P,M,79751,16,4167,6192,3,119,,,AF CORSE,HWC,Robert,KUBICA,P,,POL,,8438,181,,1:00:00,None,Robert,SHWARTZMAN,P,,ISR,,11259,118,,1:00:00,None,Yifei,YE,G,,CHN,,10068,43,,1:00:00,None,,,,,,,,,,,,,,,,,,,
12,38,37,3:27.661,+1.648,+0.148,236.2,37,Hertz Team JOTA,HYPERCAR,H,,Porsche 963,M,79738,6292,4167,6176,4368,188,,,HERTZ TEAM JOTA,HWC,Oliver,RASMUSSEN,G,,DNK,,10332,57,,1:00:00,None,Philip,HANSON,G,,GBR,,1946,188,,1:00:00,None,Jenson,BUTTON,P,,GBR,,9180,188,,1:00:00,None,,,,,,,,,,,,,,,,,,,
13,3,5,3:27.672,+1.659,+0.011,236.2,35,Cadillac Racing,HYPERCAR,H,,Cadillac V-Series.R,M,79768,6290,4167,6203,4097,66,,,CADILLAC RACING,,Sébastien,BOURDAIS,P,,FRA,,98,70,,,,Renger,VAN DER ZANDE,P,,NLD,,1920,178,,,,Scott,DIXON,P,,NZL,,7570,168,,,,,,,,,,,,,,,,,,,,,,
14,5,34,3:27.672,+1.659,+0.000,236.2,34,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,79726,6283,4167,6176,4368,5,WEC,,PORSCHE PENSKE,,Matt,CAMPBELL,P,,AUS,,8944,16,,1:00:00,None,Michael,CHRISTENSEN,P,,DNK,,532,57,,1:00:00,None,Frédéric,MAKOWIECKI,P,,FRA,,61,70,,1:00:00,None,,,,,,,,,,,,,,,,,,,
15,6,6,3:27.679,+1.666,+0.007,236.2,35,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,79727,6283,4167,6176,4368,5,WEC,,PORSCHE PENSKE,,Kévin,ESTRE,P,,FRA,,1292,70,,1:00:00,None,André,LOTTERER,P,,DEU,,7,5,,1:00:00,None,Laurens,VANTHOOR,P,,BEL,,1124,23,,1:00:00,None,,,,,,,,,,,,,,,,,,,
16,51,28,3:27.737,+1.724,+0.058,236.1,39,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,79741,6293,4167,6192,3,119,WEC,,FERRARI AFCORSE,,Alessandro,PIER GUIDI,P,,ITA,,340,119,,1:00:00,None,James,CALADO,P,,GBR,,300,188,,1:00:00,None,Antonio,GIOVINAZZI,P,,ITA,,1976,119,,1:00:00,None,,,,,,,,,,,,,,,,,,,
17,93,6,3:28.354,+2.341,+0.617,235.4,33,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,79757,6151,4167,6112,4014,70,WEC,,PEUGEOT TE,,Jean-Eric,VERGNE,P,,FRA,,8528,70,,,,Mikkel,JENSEN,P,,DNK,,8276,57,,1:00:00,None,Nico,MÜLLER,P,,CHE,,11039,219,,1:00:00,None,,,,,,,,,,,,,,,,,,,
18,311,9,3:28.479,+2.466,+0.125,235.3,34,Whelen Cadillac Racing,HYPERCAR,H,,Cadillac V-Series.R,M,79771,6383,4167,6203,4097,66,,,WHELEN CADILLAC,,Luis Felipe,DERANI,P,,BRA,,524,32,,,,Jack,AITKEN,P,,GBR,,10508,188,,,,Felipe,DRUGOVICH,P,,BRA,,11470,32,,,,,,,,,,,,,,,,,,,,,,
19,94,6,3:28.936,+2.923,+0.457,234.8,31,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,79758,6151,4167,6112,4014,70,WEC,,PEUGEOT TE,,Stoffel,VANDOORNE,P,,BEL,,9520,23,,,,Paul,DI RESTA,P,,GBR,,9293,188,,1:00:00,None,Loïc,DUVAL,P,,FRA,,14,70,,1:00:00,None,,,,,,,,,,,,,,,,,,,
20,4,23,3:28.959,+2.946,+0.023,234.8,30,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,79769,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Mathieu,JAMINET,P,,FRA,,9415,70,,,,Felipe,NASR,P,,BRA,,9287,32,,,,Nick,TANDY,P,,GBR,,1206,188,,,,,,,,,,,,,,,,,,,,,,
21,19,5,3:29.055,+3.042,+0.096,234.6,29,Lamborghini Iron Lynx,HYPERCAR,H,,Lamborghini SC63,M,79770,6365,4167,6241,4366,119,,,LAMBORGHINI IL,,Romain,GROSJEAN,P,,FRA,,4247,70,,,,Andrea,CALDARELLI,P,,ITA,,10387,119,,,,Matteo,CAIROLI,P,,ITA,,8252,119,,,,,,,,,,,,,,,,,,,,,,
22,63,5,3:30.747,+4.734,+1.692,232.8,20,Lamborghini Iron Lynx,HYPERCAR,H,,Lamborghini SC63,M,79746,6365,4167,6241,4366,119,WEC,,LAMBORGHINI IL,,Mirko,BORTOLOTTI,P,,ITA,,10543,119,,1:00:00,None,Daniil,KVYAT,P,,_,,10452,254,,1:00:00,None,Edoardo,MORTARA,P,,ITA,,11363,119,,1:00:00,None,,,,,,,,,,,,,,,,,,,
23,11,5,3:33.983,+7.970,+3.236,229.2,32,Isotta Fraschini,HYPERCAR,H,,Isotta Fraschini Tipo6-C,M,79730,6364,4167,6239,4442,119,WEC,,ISOTTAFRASCHINI,,Carl Wattana,BENNETT,S,,THA,,11300,232,,1:00:00,None,Jean-Karl,VERNAY,P,,FRA,,63,70,,1:00:00,None,Antonio,SERRAVALLE,S,,CAN,,11385,40,,1:00:00,None,,,,,,,,,,,,,,,,,,,
24,14,3,3:34.245,+8.232,+0.262,229.0,34,AO by TF,LMP2,P/A,,Oreca 07 - Gibson,G,79779,6369,3,5626,256,66,,,AO BY TF,,PJ,HYETT,B,,USA,,10826,66,,,,Louis,DELÉTRAZ,G,,CHE,,9621,219,,,,Alex,QUINN,G,,GBR,,11463,188,,,,,,,,,,,,,,,,,,,,,,
25,30,4,3:34.843,+8.830,+0.598,228.3,39,Duqueine Team,LMP2,P/A,,Oreca 07 - Gibson,G,79785,5981,3,5626,256,70,,,DUQUEINE TEAM,,John,FALB,B,,USA,,1536,66,,,,James,ALLEN,G,,AUS,,8384,16,,,,Jean-Baptiste,SIMMENAUER,G,,FRA,,9342,70,,,,,,,,,,,,,,,,,,,,,,
26,23,3,3:34.903,+8.890,+0.060,228.3,30,United Autosports USA,LMP2,P/A,,Oreca 07 - Gibson,G,79781,6078,3,5626,256,66,,,UNITED,,Ben,KEATING,B,,USA,,1312,66,,,,Filipe,ALBUQUERQUE,P,,PRT,,306,184,,,,Benjamin,HANLEY,G,,GBR,,1972,188,,,,,,,,,,,,,,,,,,,,,,
27,9,5,3:35.054,+9.041,+0.151,228.1,36,Proton Competition,LMP2,,,Oreca 07 - Gibson,G,79777,45,3,5626,256,5,,,PROTON,,Jonas,RIED,S,,DEU,,10879,5,,,,Maceo,CAPIETTO,S,,FRA,,11469,70,,,,Bent,VISCAAL,G,,NLD,,10541,178,,,,,,,,,,,,,,,,,,,,,,
28,22,3,3:35.290,+9.277,+0.236,227.8,39,United Autosports,LMP2,,,Oreca 07 - Gibson,G,79780,532,3,5626,256,188,,,UNITED,,Oliver,JARVIS,P,,GBR,,93,188,,,,Bijoy,GARG,S,,USA,,10912,66,,,,Nolan,SIEGEL,G,,USA,,10899,66,,,,,,,,,,,,,,,,,,,,,,
29,34,35,3:35.360,+9.347,+0.070,227.8,36,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,79787,402,3,5626,256,181,,,INTER EUROPOL,,Jakub,SMIECHOWSKI,S,,POL,,1670,181,,,,Vladislav,LOMKO,G,,FRA,,10868,70,,,,Clément,NOVALAK,G,,FRA,,11254,70,,,,,,,,,,,,,,,,,,,,,,
30,28,2,3:35.453,+9.440,+0.093,227.7,34,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,79784,522,3,5626,256,70,,,IDEC SPORT,,Paul,LAFARGUE,S,,FRA,,1552,70,,,,Job,VAN UITERT,G,,NLD,,8984,178,,,,Reshad,DE GÉRUS,G,,FRA,,10416,70,,,,,,,,,,,,,,,,,,,,,,
31,24,7,3:36.255,+10.242,+0.802,226.8,35,Nielsen Racing,LMP2,,,Oreca 07 - Gibson,G,79782,5670,3,5626,256,188,,,NIELSEN RACING,,Fabio,SCHERER,G,,CHE,,9870,219,,,,David,HEINEMEIER HANSSON,S,,DNK,,11046,57,,,,Kyffin,SIMPSON,,,USA,,10845,66,,,,,,,,,,,,,,,,,,,,,,
32,37,4,3:36.602,+10.589,+0.347,226.5,39,COOL Racing,LMP2,,,Oreca 07 - Gibson,G,79788,5790,3,5626,256,219,,,COOL RACING,,Lorenzo,FLUXA,S,,ESP,,11246,64,,,,Malthe,JAKOBSEN,G,,DNK,,9610,57,,,,Ritomo,MIYATA,P,,JPN,,11238,121,,,,,,,,,,,,,,,,,,,,,,
33,10,3,3:36.636,+10.623,+0.034,226.4,33,Vector Sport,LMP2,,,Oreca 07 - Gibson,G,79778,6154,3,5626,256,188,,,VECTOR SPORT,,Ryan,CULLEN,S,,GBR,,492,188,,,,Patrick,PILET,P,,FRA,,68,70,,,,Stéphane,RICHELMI,G,,MCO,,1878,154,,,,,,,,,,,,,,,,,,,,,,
34,33,26,3:36.842,+10.829,+0.206,226.2,35,DKR Engineering,LMP2,P/A,,Oreca 07 - Gibson,G,79786,49,3,5626,256,138,,,DKR ENGINEERING,,Alexander,MATTSCHULL,B,,DEU,,9718,5,,,,René,BINDER,G,,AUT,,9190,17,,,,Laurents,HÖRR,G,,DEU,,9124,5,,,,,,,,,,,,,,,,,,,,,,
