POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,99,Proton Competition,Neel JANI,Julien ANDLAUER,,,Porsche 963,M,HYPERCAR,H,,Classified,67,3:04'41.203,,,52,2'06.531,199.3,,
2,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,67,3:04'49.491,8.288,8.288,2,2'07.467,197.8,,
3,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,67,3:05'00.763,19.560,11.272,52,2'08.064,196.9,,
4,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,67,3:05'14.389,33.186,13.626,2,2'07.661,197.5,,
5,83,AF Corse,Robert KUBICA,Robert SHWARTZMAN,Yifei YE,,Ferrari 499P,M,HYPERCAR,H,,Classified,67,3:05'18.646,37.443,4.257,4,2'07.499,197.8,,
6,2,Cadillac Racing,Earl BAMBER,Alex LYNN,,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,67,3:05'19.861,38.658,1.215,2,2'07.345,198.0,,
7,12,Hertz Team JOTA,Will STEVENS,Callum ILOTT,,,Porsche 963,M,HYPERCAR,H,,Classified,67,3:05'26.363,45.160,6.502,2,2'07.597,197.6,,
8,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,67,3:05'26.814,45.611,0.451,4,2'08.155,196.7,,
9,35,Alpine Endurance Team,Paul-Loup CHATIN,Jules GOUNON,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,67,3:05'32.346,51.143,5.532,4,2'07.918,197.1,,
10,36,Alpine Endurance Team,Nicolas LAPIERRE,Mick SCHUMACHER,Matthieu VAXIVIERE,,Alpine A424,M,HYPERCAR,H,,Classified,67,3:05'45.931,1'04.728,13.585,13,2'08.253,196.6,,
11,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Marco WITTMANN,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,67,3:05'47.712,1'06.509,1.781,4,2'08.405,196.4,,
12,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,67,3:05'59.147,1'17.944,11.435,2,2'08.133,196.8,,
13,93,Peugeot TotalEnergies,Mikkel JENSEN,Nico MÜLLER,,,Peugeot 9X8,M,HYPERCAR,H,,Classified,67,3:06'23.924,1'42.721,24.777,52,2'07.808,197.3,,
14,20,BMW M Team WRT,Sheldon VAN DER LINDE,Robin FRIJNS,René RAST,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,67,3:07'02.863,2'21.660,38.939,4,2'08.557,196.1,,
15,11,Isotta Fraschini,Antonio SERRAVALLE,Carl Wattana BENNETT,Jean-Karl VERNAY,,Isotta Fraschini Tipo6-C,M,HYPERCAR,H,,Classified,67,3:09'07.140,4'25.937,2'04.277,3,2'09.470,194.7,,
16,94,Peugeot TotalEnergies,Paul DI RESTA,Loïc DUVAL,,,Peugeot 9X8,M,HYPERCAR,H,,Classified,66,3:05'56.587,1 Laps,1 Laps,53,2'09.277,195.0,,
17,5,Porsche Penske Motorsport,Matt CAMPBELL,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,64,2:54'57.210,3 Laps,2 Laps,2,2'07.496,197.8,,
18,85,Iron Dames,Sarah BOVY,Rahel FREY,Michelle GATTING,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,63,3:08'43.399,4 Laps,1 Laps,2,2'21.961,177.6,,
19,59,United Autosports,James COTTINGHAM,Nicolas COSTA,Grégoire SAUCY,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,63,3:08'43.654,4 Laps,0.255,48,2'22.945,176.4,,
20,27,Heart of Racing Team,Ian JAMES,Daniel MANCINELLI,Alex RIBERAS,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,63,3:08'48.744,4 Laps,5.090,50,2'22.177,177.3,,
21,91,Manthey EMA,Yasser SHAHIN,Morris SCHURING,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,63,3:08'54.786,4 Laps,6.042,3,2'23.642,175.5,,
22,77,Proton Competition,Ryan HARDWICK,Zacharie ROBICHON,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,63,3:09'07.726,4 Laps,12.940,50,2'23.638,175.5,,
23,92,Manthey PureRxcing,Aliaksandr MALYKHIN,Joel STURM,Klaus BACHLER,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,63,3:09'08.315,4 Laps,0.589,48,2'23.829,175.3,,
24,31,Team WRT,Darren LEUNG,Sean GELAEL,Augusto FARFUS,,BMW M4 LMGT3,G,LMGT3,,,Classified,63,3:09'14.465,4 Laps,6.150,48,2'23.813,175.3,,
25,88,Proton Competition,Giorgio RODA,Mikkel PEDERSEN,Dennis OLSEN,,Ford Mustang LMGT3,G,LMGT3,,,Classified,63,3:09'14.604,4 Laps,0.139,50,2'23.924,175.2,,
26,777,D'Station Racing,Clément MATEU,Erwan BASTARD,Marco SØRENSEN,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,63,3:09'17.196,4 Laps,2.592,50,2'23.641,175.5,,
27,55,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,63,3:09'17.687,4 Laps,0.491,50,2'24.756,174.2,,
28,78,Akkodis ASP Team,Arnold ROBIN,Clemens SCHMID,Ritomo MIYATA,,Lexus RC F LMGT3,G,LMGT3,,,Classified,63,3:09'24.666,4 Laps,6.979,50,2'24.481,174.5,,
29,60,Iron Lynx,Claudio SCHIAVONI,Matteo CRESSONI,Franck PERERA,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,62,3:05'37.221,5 Laps,1 Laps,48,2'22.467,177.0,,
30,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,62,3:07'01.320,5 Laps,1'24.099,60,2'24.276,174.8,,
31,82,TF Sport,Hiroshi KOIZUMI,Sébastien BAUD,Daniel JUNCADELLA,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,62,3:07'23.962,5 Laps,22.642,51,2'23.882,175.2,,
32,87,Akkodis ASP Team,Takeshi KIMURA,Esteban MASSON,Jose Maria LOPEZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,61,3:04'55.535,6 Laps,1 Laps,48,2'25.569,173.2,,
33,63,Lamborghini Iron Lynx,Mirko BORTOLOTTI,Andrea CALDARELLI,Daniil KVYAT,,Lamborghini SC63,M,HYPERCAR,H,,Classified,59,2:46'25.610,8 Laps,2 Laps,5,2'08.681,195.9,,
34,95,United Autosports,Joshua CAYGILL,Nicolas PINO,Marino SATO,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,59,2:54'14.947,8 Laps,7'49.337,51,2'23.418,175.8,,
35,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,56,2:47'07.720,11 Laps,3 Laps,51,2'23.898,175.2,,
36,38,Hertz Team JOTA,Jenson BUTTON,Philip HANSON,Oliver RASMUSSEN,,Porsche 963,M,HYPERCAR,H,,Classified,37,1:27'58.869,30 Laps,19 Laps,3,2'08.672,196.0,,
37,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Maxime MARTIN,,BMW M4 LMGT3,G,LMGT3,,,Classified,33,1:27'51.645,34 Laps,4 Laps,2,2'23.157,176.1,,
