POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,28,Classified,6,17:01.033,-,-,4,2:20.801,179.1,BDR Competition by Grupo Prom,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Amaury,Bonduel,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,31,Classified,6,17:03.640,+2.607,+2.607,6,2:21.488,178.2,Target Racing,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Hampus,Eriksson,S,,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,57,Classified,6,17:05.000,+3.967,+1.360,6,2:21.646,178.0,ART-Line,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Egor,Orudzhev,G,,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,76,Classified,6,17:06.286,+5.253,+1.286,6,2:22.323,177.2,Schumacher CLRT,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Jean-Baptiste,Mela,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,9,Classified,6,17:06.725,+5.692,+0.439,6,2:22.309,177.2,Target Racing,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Oliver,Söderström,S,,SWE,,,,,,,Largim,Ali,S,,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,42,Classified,6,17:08.173,+7.140,+1.448,6,2:22.412,177.1,Iron Lynx,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Giorgio,Amati,S,,ITA,,,,,,,Jesse,Salmenautio,S,,FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,16,Classified,6,17:09.036,+8.003,+0.863,5,2:22.622,176.8,VSR,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Andrea,Frassineti,S,,ITA,,,,,,,Ignazio,Zanon,S,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,83,Classified,6,17:09.956,+8.923,+0.920,5,2:22.512,176.9,Schumacher CLRT,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Simon,Tirman ,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,25,Classified,6,17:10.718,+9.685,+0.762,5,2:22.239,177.3,UNIQ Racing,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Jerzy,Spinkiewicz,S,,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,61,Classified,6,17:13.775,+12.742,+3.057,5,2:23.803,175.3,Oregon Team,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Leonardo,Caglioni,S,,ITA,,,,,,,Enzo,Geraci,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6,Classified,6,17:14.621,+13.588,+0.846,6,2:23.652,175.5,VSR,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Mattia,Michelotto,S,,ITA,,,,,,,Gilles,Stadsbader,S,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,15,Classified,6,17:14.945,+13.912,+0.324,6,2:23.467,175.7,Rexal Villorba Corse,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Benedetto,Strignano,S,,ITA,,,,,,,Alberto,Di Folco,S,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,71,Classified,6,17:15.440,+14.407,+0.495,6,2:23.547,175.7,Brutal Fish Racing Team,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Dougie,Bolger,S,,JPN,,,,,,,Jacopo,Guidetti,S,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,62,Classified,6,17:16.919,+15.886,+1.479,5,2:23.680,175.5,DL Racing,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Ibrahim,Badawy,S,,EGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4,Classified,6,17:17.218,+16.185,+0.299,5,2:23.297,176.0,Iron Lynx,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Claude-Yves,Gosselin,B,,BEL,,,,,,,Joran,Leneutre,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,13,Classified,6,17:18.148,+17.115,+0.930,6,2:24.425,174.6,Schumacher CLRT,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Stephan,Guerin,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,97,Classified,6,17:18.793,+17.760,+0.645,5,2:24.283,174.8,GG Magic Motorsport,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Giuseppe,Guirreri,S,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,95,Classified,6,17:19.067,+18.034,+0.274,6,2:24.110,175.0,VSR,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Baptiste,Moulin,S,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,50,Classified,6,17:19.722,+18.689,+0.655,5,2:22.614,176.8,DL Racing,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Riccardo,Ianniello,S,,ITA,,,,,,,Rodrigo,Testa,S,,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,70,Classified,6,17:20.237,+19.204,+0.515,5,2:22.457,177.0,Leipert Motorsport,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Sebastian,Balthasar,S,,DEU,,,,,,,Jacob,Riegel,S,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,32,Classified,6,17:23.252,+22.219,+3.015,5,2:24.272,174.8,ASR,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Petar,Matic,B,,SRB,,,,,,,Paolo,Biglieri,B,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,30,Classified,6,17:23.725,+22.692,+0.473,6,2:23.937,175.2,CMR,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Quentin,Antonel,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,43,Classified,6,17:26.390,+25.357,+2.665,5,2:23.988,175.1,Iron Lynx,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Edgar,Maloigne,S,,FRA,,,,,,,Georgi,Dimitrov,S,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,10,Classified,6,17:27.546,+26.513,+1.156,5,2:24.668,174.3,Lamborghini Stüttgart byTarget Racing,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Guido,Luchetti,S,,ITA,,,,,,,Calle,Bergman,S,,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,14,Classified,6,17:28.906,+27.873,+1.360,5,2:25.414,173.4,Oregon Team,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Pietro,Perolini,S,,ITA,,,,,,,Davide,Roda,B,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2,Classified,6,17:29.543,+28.510,+0.637,5,2:26.387,172.2,Boutsen VDS,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Roee,Meyuhas,S,,USA,,,,,,,Renaud,Kuppens,B,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,93,Classified,6,17:30.641,+29.608,+1.098,5,2:25.904,172.8,Aggressive Team Italia,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Karim,Ojjeh,B,,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,75,Classified,6,17:31.315,+30.282,+0.674,5,2:25.387,173.4,ART-Line,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Shota,Abkhazava,B,,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,22,Classified,6,17:32.193,+31.160,+0.878,5,2:25.274,173.6,MICANEK MOTORSPORT POWERED BY BUGGYRA,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Jachym,Galas,S,,CZE,,,,,,,Matej,Pavlicek,S,,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,66,Classified,6,17:33.299,+32.266,+1.106,5,2:27.171,171.3,VSR,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Piergiacomo,Randazzo,B,,ITA,,,,,,,Stephane,Tribaudini,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,68,Classified,6,17:34.055,+33.022,+0.756,4,2:26.595,172.0,DL Racing,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Filippo,Lazzaroni,S,,ITA,,,,,,,Lucas,Valkre,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,11,Classified,6,17:35.062,+34.029,+1.007,5,2:27.062,171.5,MICANEK MOTORSPORT POWERED BY BUGGYRA,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Bronek,Formanek,B,,CZE,,,,,,,Stefan,Rosina,S,,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,39,Classified,6,17:36.905,+35.872,+1.843,4,2:25.618,173.2,Target Racing,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Huilin,Han,B,,CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3,Classified,6,17:37.743,+36.710,+0.838,5,2:25.938,172.8,ASR,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Andrzej,Lewandowski,B,,POL,,,,,,,Adrian,Lewandowski,S-B,,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,88,Classified,6,17:38.724,+37.691,+0.981,5,2:24.399,174.6,Leipert Motorsport,PRO AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Nathan,Herne,S,,AUS,,,,,,,Tim,Stender,S*,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,26,Classified,6,17:39.991,+38.958,+1.267,4,2:26.718,171.9,Rexal Villorba Corse,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Cyril,Saleilles,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,27,Classified,6,17:41.286,+40.253,+1.295,4,2:26.530,172.1,CMR,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Rodrigue,Gillion,B,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,74,Classified,6,17:42.398,+41.365,+1.112,5,2:25.710,173.0,Pegasus Racing,PRO,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Anthony,Nahra,S,,FRA,,,,,,,Dimitri,Enjalbert,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,40,Classified,6,17:44.994,+43.961,+2.596,4,2:27.564,170.9,ART-Line,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Nigel,Bailly,B,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,69,Classified,6,17:46.786,+45.753,+1.792,5,2:26.591,172.0,GM Motorsport,AM,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Marco,Gersager,S,,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,77,Classified,6,17:47.870,+46.837,+1.084,4,2:28.813,169.4,BDR Competition by Grupo Prom,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Alfredo,Hernandez Ortega,S,,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,54,Classified,6,17:49.450,+48.417,+1.580,6,2:28.038,170.3,Brutal Fish Racing Team,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Charlie,Martin,B,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,17,Classified,6,17:56.422,+55.389,+6.972,4,2:30.296,167.8,DS Racing,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Serge,Doms,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
