NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
01,2,1,2:44.216,0,B,1:11.223,0,39.771,0,53.222,0,86.0,2:44.216,08:57:44.216,1:11.223,0:39.771,0:53.222,,Renger van der Zande,0:00:32.725,GTP,,Cadillac Racing,Cadillac,GF,
01,2,2,3:24.156,0,,2:18.948,0,35.451,0,29.757,0,69.2,6:08.372,09:01:08.372,2:18.948,0:35.451,0:29.757,,Renger van der Zande,0:02:15.097,GTP,,Cadillac Racing,Cadillac,GF,
01,2,3,1:26.048,0,,31.288,0,29.489,0,25.271,0,164.2,7:34.420,09:02:34.420,0:31.288,0:29.489,0:25.271,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,4,1:21.025,0,,27.899,0,27.778,0,25.348,0,174.4,8:55.445,09:03:55.445,0:27.899,0:27.778,0:25.348,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,5,1:19.659,0,,28.085,0,27.329,0,24.245,0,177.4,10:15.104,09:05:15.104,0:28.085,0:27.329,0:24.245,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,6,1:54.819,0,B,29.945,0,31.700,0,53.174,0,123.1,12:09.923,09:07:09.923,0:29.945,0:31.700,0:53.174,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,RF,
01,2,7,2:51.295,0,,1:57.783,0,28.880,0,24.632,0,82.5,15:01.218,09:10:01.218,1:57.783,0:28.880,0:24.632,,Renger van der Zande,0:02:00.833,GTP,,Cadillac Racing,Cadillac,GF,
01,2,8,1:18.123,0,,26.989,0,26.919,0,24.215,0,180.9,16:19.341,09:11:19.341,0:26.989,0:26.919,0:24.215,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,9,1:18.016,0,,26.618,0,27.122,0,24.276,0,181.1,17:37.357,09:12:37.357,0:26.618,0:27.122,0:24.276,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,10,1:18.713,0,,27.322,0,26.945,0,24.446,0,179.5,18:56.070,09:13:56.070,0:27.322,0:26.945,0:24.446,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,11,1:18.731,0,,27.118,0,27.104,0,24.509,0,179.5,20:14.801,09:15:14.801,0:27.118,0:27.104,0:24.509,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,12,1:20.514,0,,26.926,0,26.998,0,26.590,0,175.5,21:35.315,09:16:35.315,0:26.926,0:26.998,0:26.590,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,13,1:16.726,0,,26.438,0,26.355,1,23.933,1,184.2,22:52.041,09:17:52.041,0:26.438,0:26.355,0:23.933,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,14,1:18.609,0,,26.826,0,26.872,0,24.911,0,179.8,24:10.650,09:19:10.650,0:26.826,0:26.872,0:24.911,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,15,1:21.047,0,,26.732,0,26.680,0,27.635,0,174.4,25:31.697,09:20:31.697,0:26.732,0:26.680,0:27.635,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,16,1:20.700,0,,29.367,0,26.794,0,24.539,0,175.1,26:52.397,09:21:52.397,0:29.367,0:26.794,0:24.539,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,17,1:18.411,0,,26.817,0,26.733,0,24.861,0,180.2,28:10.808,09:23:10.808,0:26.817,0:26.733,0:24.861,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,18,1:17.997,0,,27.020,0,26.863,0,24.114,0,181.2,29:28.805,09:24:28.805,0:27.020,0:26.863,0:24.114,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,19,1:17.181,0,,26.347,1,26.571,0,24.263,0,183.1,30:45.986,09:25:45.986,0:26.347,0:26.571,0:24.263,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,20,1:18.344,0,,27.021,0,26.860,0,24.463,0,180.4,32:04.330,09:27:04.330,0:27.021,0:26.860,0:24.463,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,21,1:21.054,0,,27.463,0,28.824,0,24.767,0,174.3,33:25.384,09:28:25.384,0:27.463,0:28.824,0:24.767,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,22,1:20.679,0,,28.058,0,27.922,0,24.699,0,175.1,34:46.063,09:29:46.063,0:28.058,0:27.922,0:24.699,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,23,1:18.179,0,,27.067,0,27.032,0,24.080,0,180.7,36:04.242,09:31:04.242,0:27.067,0:27.032,0:24.080,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,2,24,1:39.831,0,B,27.031,0,26.953,0,45.847,0,141.5,37:44.073,09:32:44.073,0:27.031,0:26.953,0:45.847,,Renger van der Zande,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,25,4:13.819,0,,3:21.271,0,27.811,0,24.737,0,55.7,41:57.892,09:36:57.892,3:21.271,0:27.811,0:24.737,,Sebastien Bourdais,0:03:23.288,GTP,,Cadillac Racing,Cadillac,GF,
01,1,26,1:22.267,0,,27.464,0,29.342,0,25.461,0,171.8,43:20.159,09:38:20.159,0:27.464,0:29.342,0:25.461,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,27,1:20.322,0,,28.093,0,27.272,0,24.957,0,175.9,44:40.481,09:39:40.481,0:28.093,0:27.272,0:24.957,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,28,1:17.412,0,,26.677,0,26.636,0,24.099,0,182.5,45:57.893,09:40:57.893,0:26.677,0:26.636,0:24.099,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,29,1:17.716,0,,26.846,0,26.587,0,24.283,0,181.8,47:15.609,09:42:15.609,0:26.846,0:26.587,0:24.283,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,30,1:16.857,0,,26.531,0,26.437,0,23.889,0,183.9,48:32.466,09:43:32.466,0:26.531,0:26.437,0:23.889,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,31,1:17.737,0,,26.685,0,26.752,0,24.300,0,181.8,49:50.203,09:44:50.203,0:26.685,0:26.752,0:24.300,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,32,1:18.277,0,,27.083,0,26.889,0,24.305,0,180.5,51:08.480,09:46:08.480,0:27.083,0:26.889,0:24.305,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,33,1:16.968,0,,26.221,0,26.943,0,23.804,0,183.6,52:25.448,09:47:25.448,0:26.221,0:26.943,0:23.804,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,34,1:41.536,0,B,26.179,0,29.279,0,46.078,0,139.2,54:06.984,09:49:06.984,0:26.179,0:29.279,0:46.078,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,35,6:18.836,0,,5:13.940,0,35.835,0,29.061,0,37.3,1:00:25.820,09:55:25.820,5:13.940,0:35.835,0:29.061,,Sebastien Bourdais,0:05:09.736,GTP,,Cadillac Racing,Cadillac,GF,
01,1,36,1:24.774,0,,30.254,0,28.902,0,25.618,0,166.7,1:01:50.594,09:56:50.594,0:30.254,0:28.902,0:25.618,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,37,1:21.070,0,,27.987,0,28.041,0,25.042,0,174.3,1:03:11.664,09:58:11.664,0:27.987,0:28.041,0:25.042,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,38,1:18.033,0,,26.786,0,27.073,0,24.174,0,181.1,1:04:29.697,09:59:29.697,0:26.786,0:27.073,0:24.174,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,39,1:16.455,0,,26.328,0,26.404,0,23.723,0,184.8,1:05:46.152,10:00:46.152,0:26.328,0:26.404,0:23.723,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,40,1:19.678,0,,27.665,0,27.045,0,24.968,0,177.3,1:07:05.830,10:02:05.830,0:27.665,0:27.045,0:24.968,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,41,1:18.365,0,,27.081,0,26.876,0,24.408,0,180.3,1:08:24.195,10:03:24.195,0:27.081,0:26.876,0:24.408,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,42,1:41.662,0,B,27.848,0,28.025,0,45.789,0,139.0,1:10:05.857,10:05:05.857,0:27.848,0:28.025,0:45.789,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,43,7:41.432,0,,6:49.679,0,27.086,0,24.667,0,30.6,1:17:47.289,10:12:47.289,6:49.679,0:27.086,0:24.667,,Sebastien Bourdais,0:06:52.042,GTP,,Cadillac Racing,Cadillac,GF,
01,1,44,1:19.517,0,,26.693,0,28.130,0,24.694,0,177.7,1:19:06.806,10:14:06.806,0:26.693,0:28.130,0:24.694,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,45,1:18.102,0,,26.884,0,27.205,0,24.013,0,180.9,1:20:24.908,10:15:24.908,0:26.884,0:27.205,0:24.013,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,46,1:16.955,0,,26.300,0,26.532,0,24.123,0,183.6,1:21:41.863,10:16:41.863,0:26.300,0:26.532,0:24.123,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,47,1:17.534,0,,26.079,2,27.115,0,24.340,0,182.3,1:22:59.397,10:17:59.397,0:26.079,0:27.115,0:24.340,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,48,1:16.629,0,,26.147,0,26.394,0,24.088,0,184.4,1:24:16.026,10:19:16.026,0:26.147,0:26.394,0:24.088,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,49,1:17.418,0,,26.385,0,26.830,0,24.203,0,182.5,1:25:33.444,10:20:33.444,0:26.385,0:26.830,0:24.203,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,50,1:17.886,0,,27.063,0,26.813,0,24.010,0,181.4,1:26:51.330,10:21:51.330,0:27.063,0:26.813,0:24.010,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,51,1:16.202,2,,26.212,0,26.326,2,23.664,2,185.4,1:28:07.532,10:23:07.532,0:26.212,0:26.326,0:23.664,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,52,1:17.561,0,,26.786,0,26.740,0,24.035,0,182.2,1:29:25.093,10:24:25.093,0:26.786,0:26.740,0:24.035,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,GF,
01,1,53,1:39.840,0,B,26.447,0,27.626,0,45.767,0,141.5,1:31:04.933,10:26:04.933,0:26.447,0:27.626,0:45.767,,Sebastien Bourdais,,GTP,,Cadillac Racing,Cadillac,FF,
023,1,1,3:08.390,0,,2:04.205,0,34.514,0,29.671,0,75.0,3:08.390,08:58:08.390,2:04.205,0:34.514,0:29.671,,Riccardo Agostini,0:01:31.803,GTD,,Triarsi Competizione,Ferrari,GF,
023,1,2,1:28.082,0,,30.401,0,30.265,0,27.416,0,160.4,4:36.472,08:59:36.472,0:30.401,0:30.265,0:27.416,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
023,1,3,1:28.639,0,,29.564,0,32.007,0,27.068,0,159.4,6:05.111,09:01:05.111,0:29.564,0:32.007,0:27.068,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
023,1,4,1:25.414,0,,28.970,1,28.814,2,27.630,0,165.4,7:30.525,09:02:30.525,0:28.970,0:28.814,0:27.630,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
023,1,5,1:27.165,0,,29.166,0,29.557,0,28.442,0,162.1,8:57.690,09:03:57.690,0:29.166,0:29.557,0:28.442,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
023,1,6,5:22.167,0,B,29.224,0,29.662,0,4:23.281,0,43.9,14:19.857,09:09:19.857,0:29.224,0:29.662,4:23.281,,Riccardo Agostini,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,7,1:48.697,0,,50.812,0,30.435,0,27.450,0,130.0,16:08.554,09:11:08.554,0:50.812,0:30.435,0:27.450,,Onofrio Triarsi,0:04:26.171,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,8,1:26.604,0,,29.475,0,29.614,0,27.515,0,163.2,17:35.158,09:12:35.158,0:29.475,0:29.614,0:27.515,,Onofrio Triarsi,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,9,1:26.409,0,,29.332,0,29.591,0,27.486,0,163.5,19:01.567,09:14:01.567,0:29.332,0:29.591,0:27.486,,Onofrio Triarsi,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,10,1:27.707,0,,29.300,0,30.594,0,27.813,0,161.1,20:29.274,09:15:29.274,0:29.300,0:30.594,0:27.813,,Onofrio Triarsi,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,11,1:26.399,0,,29.631,0,29.788,0,26.980,0,163.6,21:55.673,09:16:55.673,0:29.631,0:29.788,0:26.980,,Onofrio Triarsi,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,12,1:25.546,0,,29.226,0,29.634,0,26.686,0,165.2,23:21.219,09:18:21.219,0:29.226,0:29.634,0:26.686,,Onofrio Triarsi,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,13,1:25.068,0,,29.122,0,29.219,0,26.727,0,166.1,24:46.287,09:19:46.287,0:29.122,0:29.219,0:26.727,,Onofrio Triarsi,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,14,1:25.527,0,,29.003,0,29.376,0,27.148,0,165.2,26:11.814,09:21:11.814,0:29.003,0:29.376,0:27.148,,Onofrio Triarsi,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,15,1:26.263,0,,29.186,0,30.085,0,26.992,0,163.8,27:38.077,09:22:38.077,0:29.186,0:30.085,0:26.992,,Onofrio Triarsi,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,16,3:15.030,0,B,29.179,0,29.724,0,2:16.127,0,72.5,30:53.107,09:25:53.107,0:29.179,0:29.724,2:16.127,,Onofrio Triarsi,,GTD,,Triarsi Competizione,Ferrari,GF,
023,2,17,1:48.227,0,,51.582,0,29.666,0,26.979,0,130.6,32:41.334,09:27:41.334,0:51.582,0:29.666,0:26.979,,Charles Scardina,0:02:20.789,GTD,,Triarsi Competizione,Ferrari,GF,
