NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
023,3,1,2:44.062,0,,35.641,0,1:29.905,0,38.516,0,142.9,2:44.062,15:27:44.062,0:35.641,1:29.905,0:38.516,216.9,Robert Megennis,0:00:20.463,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,2,2:12.312,0,,14.716,0,1:21.867,0,35.729,0,177.3,4:56.374,15:29:56.374,0:14.716,1:21.867,0:35.729,245.6,Robert Megennis,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,3,2:06.868,0,,13.658,0,1:17.968,0,35.242,0,184.9,7:03.242,15:32:03.242,0:13.658,1:17.968,0:35.242,251.7,Robert Megennis,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,4,2:05.722,0,,13.419,0,1:17.312,0,34.991,0,186.5,9:08.964,15:34:08.964,0:13.419,1:17.312,0:34.991,252.2,Robert Megennis,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,5,2:05.315,2,,13.406,0,1:17.113,2,34.796,2,187.1,11:14.279,15:36:14.279,0:13.406,1:17.113,0:34.796,252.2,Robert Megennis,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,6,2:07.024,0,,13.386,2,1:18.142,0,35.496,0,184.6,13:21.303,15:38:21.303,0:13.386,1:18.142,0:35.496,253.7,Robert Megennis,,GTD,,Triarsi Competizione,Ferrari,GF,
023,3,7,2:21.649,0,B,13.498,0,1:18.010,0,50.141,0,165.6,15:42.952,15:40:42.952,0:13.498,1:18.010,0:50.141,251.2,Robert Megennis,,GTD,,Triarsi Competizione,Ferrari,GF,
033,2,1,22:59.212,0,,20:38.077,0,1:41.069,0,40.066,0,17.0,22:59.212,15:47:59.212,20:38.077,1:41.069,0:40.066,142.3,Riccardo Agostini,0:20:21.653,GTDPRO,,Triarsi Competizione,Ferrari,GF,
033,2,2,2:09.730,0,,13.864,0,1:19.466,0,36.400,0,180.8,25:08.942,15:50:08.942,0:13.864,1:19.466,0:36.400,251.7,Riccardo Agostini,,GTDPRO,,Triarsi Competizione,Ferrari,GF,
033,2,3,2:05.484,0,,13.515,0,1:17.231,0,34.738,0,186.9,27:14.426,15:52:14.426,0:13.515,1:17.231,0:34.738,252.7,Riccardo Agostini,,GTDPRO,,Triarsi Competizione,Ferrari,GF,
033,2,4,2:05.101,0,,13.434,0,1:16.696,0,34.971,0,187.5,29:19.527,15:54:19.527,0:13.434,1:16.696,0:34.971,253.2,Riccardo Agostini,,GTDPRO,,Triarsi Competizione,Ferrari,GF,
033,2,5,2:05.543,0,,13.422,2,1:17.192,0,34.929,0,186.8,31:25.070,15:56:25.070,0:13.422,1:17.192,0:34.929,253.7,Riccardo Agostini,,GTDPRO,,Triarsi Competizione,Ferrari,GF,
033,2,6,2:04.646,2,,13.426,0,1:16.694,0,34.526,2,188.2,33:29.716,15:58:29.716,0:13.426,1:16.694,0:34.526,253.7,Riccardo Agostini,,GTDPRO,,Triarsi Competizione,Ferrari,GF,
033,2,7,2:04.985,0,,13.599,0,1:16.692,2,34.694,0,187.6,35:34.701,16:00:34.701,0:13.599,1:16.692,0:34.694,253.7,Riccardo Agostini,,GTDPRO,,Triarsi Competizione,Ferrari,GF,
033,2,8,3:10.019,0,B,15.727,0,1:50.096,0,1:04.196,0,123.4,38:44.720,16:03:44.720,0:15.727,1:50.096,1:04.196,145.5,Riccardo Agostini,,GTDPRO,,Triarsi Competizione,Ferrari,GF,
04,1,1,42:26.758,0,,40:28.591,0,1:23.360,0,34.807,0,9.2,42:26.758,16:07:26.758,40:28.591,1:23.360,0:34.807,233.8,George Kurtz,0:40:15.387,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,2,1:58.843,0,,12.723,0,1:13.823,0,32.297,0,197.3,44:25.601,16:09:25.601,0:12.723,1:13.823,0:32.297,264.4,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,3,1:56.585,0,,12.512,0,1:11.850,0,32.223,0,201.2,46:22.186,16:11:22.186,0:12.512,1:11.850,0:32.223,265.4,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,4,1:55.813,2,,12.355,0,1:11.232,2,32.226,0,202.5,48:17.999,16:13:17.999,0:12.355,1:11.232,0:32.226,266.0,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,5,1:55.485,0,,12.314,0,1:11.098,0,32.073,0,203.1,50:13.484,16:15:13.484,0:12.314,1:11.098,0:32.073,266.5,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,6,1:56.343,0,,12.259,0,1:11.759,0,32.325,0,201.6,52:09.827,16:17:09.827,0:12.259,1:11.759,0:32.325,265.4,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,7,1:55.816,0,,12.254,2,1:11.408,0,32.154,2,202.5,54:05.643,16:19:05.643,0:12.254,1:11.408,0:32.154,264.4,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
04,1,8,2:12.905,0,B,12.321,0,1:11.501,0,49.083,0,176.5,56:18.548,16:21:18.548,0:12.321,1:11.501,0:49.083,265.4,George Kurtz,,LMP2,,Crowdstrike Racing by APR,Gibson,GF,
068,2,1,2:52.158,0,,46.693,0,1:28.501,0,36.964,0,136.2,2:52.158,15:27:52.158,0:46.693,1:28.501,0:36.964,242.5,Valentin Hasse Clot,0:00:31.468,GTD,,Car Blanche,Aston Martin,GF,
068,2,2,2:16.843,0,,14.337,0,1:23.394,0,39.112,0,171.4,5:09.001,15:30:09.001,0:14.337,1:23.394,0:39.112,240.2,Valentin Hasse Clot,,GTD,,Car Blanche,Aston Martin,GF,
068,2,3,2:04.981,0,,13.476,0,1:17.046,0,34.459,2,187.6,7:13.982,15:32:13.982,0:13.476,1:17.046,0:34.459,252.7,Valentin Hasse Clot,,GTD,,Car Blanche,Aston Martin,GF,
068,2,4,2:04.857,2,,13.433,0,1:16.947,0,34.477,0,187.8,9:18.839,15:34:18.839,0:13.433,1:16.947,0:34.477,252.7,Valentin Hasse Clot,,GTD,,Car Blanche,Aston Martin,GF,
068,2,5,2:05.020,0,,13.428,2,1:16.858,2,34.734,0,187.6,11:23.859,15:36:23.859,0:13.428,1:16.858,0:34.734,253.7,Valentin Hasse Clot,,GTD,,Car Blanche,Aston Martin,GF,
068,2,6,2:15.590,0,,13.915,0,1:24.468,0,37.207,0,173.0,13:39.449,15:38:39.449,0:13.915,1:24.468,0:37.207,227.8,Valentin Hasse Clot,,GTD,,Car Blanche,Aston Martin,GF,
068,2,7,2:41.953,0,B,13.442,0,1:19.913,0,1:08.598,0,144.8,16:21.402,15:41:21.402,0:13.442,1:19.913,1:08.598,253.2,Valentin Hasse Clot,,GTD,,Car Blanche,Aston Martin,GF,
1,1,1,23:02.353,0,B,20:24.331,0,1:41.603,0,56.419,0,17.0,23:02.353,15:48:02.353,20:24.331,1:41.603,0:56.419,144.0,Neil Verhagen,0:20:06.258,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,2,4:46.872,0,,2:39.041,0,1:29.755,0,38.076,0,81.8,27:49.225,15:52:49.225,2:39.041,1:29.755,0:38.076,204.1,Neil Verhagen,0:02:43.528,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,3,2:15.283,0,,14.560,0,1:24.328,0,36.395,0,173.4,30:04.508,15:55:04.508,0:14.560,1:24.328,0:36.395,238.9,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,4,2:04.867,0,,13.493,0,1:16.982,0,34.392,2,187.8,32:09.375,15:57:09.375,0:13.493,1:16.982,0:34.392,253.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,5,2:04.182,2,,13.294,2,1:16.435,2,34.453,0,188.9,34:13.557,15:59:13.557,0:13.294,1:16.435,0:34.453,254.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
