TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1785685299,8/2/2026 3:41:39 PM,68.144,76.1,84,29.9139913,5.9,10,0,ºF,ºF,inHg,MPH,
1785685359,8/2/2026 3:42:39 PM,68.144,76.1,84,29.9139913,5.9,10,0,ºF,ºF,inHg,MPH,
1785685449,8/2/2026 3:44:09 PM,68.144,76.28,84,29.9139913,5.9,10,0,ºF,ºF,inHg,MPH,
1785685509,8/2/2026 3:45:09 PM,68.144,76.28,84,29.9139913,5.9,10,0,ºF,ºF,inHg,MPH,
1785685569,8/2/2026 3:46:09 PM,68.144,76.28,84,29.9139913,5.9,10,0,ºF,ºF,inHg,MPH,
1785685659,8/2/2026 3:47:39 PM,68.144,76.28,84,29.9139913,5.9,10,0,ºF,ºF,inHg,MPH,
1785685749,8/2/2026 3:49:09 PM,68.144,76.28,84,29.9139913,5.9,10,0,ºF,ºF,inHg,MPH,
1785685809,8/2/2026 3:50:09 PM,68.144,76.46,84,29.9139913,5.9,10,0,ºF,ºF,inHg,MPH,
1785685899,8/2/2026 3:51:39 PM,68.81,76.46,82,29.9139913,7,360,0,ºF,ºF,inHg,MPH,
1785685989,8/2/2026 3:53:09 PM,68.81,76.82,82,29.9139913,7,360,0,ºF,ºF,inHg,MPH,
1785686079,8/2/2026 3:54:39 PM,68.81,77,82,29.9139913,7,360,0,ºF,ºF,inHg,MPH,
1785686139,8/2/2026 3:55:39 PM,68.81,77.54,82,29.9139913,7,360,0,ºF,ºF,inHg,MPH,
1785686199,8/2/2026 3:56:39 PM,68.81,77.54,82,29.9139913,7,360,0,ºF,ºF,inHg,MPH,
1785686259,8/2/2026 3:57:39 PM,68.81,77.72,82,29.9139913,7,360,0,ºF,ºF,inHg,MPH,
1785686319,8/2/2026 3:58:39 PM,68.81,77.9,82,29.9139913,7,360,0,ºF,ºF,inHg,MPH,
1785686379,8/2/2026 3:59:39 PM,68.81,77.9,82,29.9139913,7,360,0,ºF,ºF,inHg,MPH,
1785686439,8/2/2026 4:00:39 PM,68.81,77.9,82,29.9139913,7,360,0,ºF,ºF,inHg,MPH,
1785686529,8/2/2026 4:02:09 PM,69.062,77.9,81,29.9139913,8,25,0,ºF,ºF,inHg,MPH,
1785686589,8/2/2026 4:03:09 PM,69.062,77.9,81,29.9139913,8,25,0,ºF,ºF,inHg,MPH,
1785686649,8/2/2026 4:04:09 PM,69.062,77.9,81,29.9139913,8,25,0,ºF,ºF,inHg,MPH,
1785686709,8/2/2026 4:05:09 PM,69.062,77.9,81,29.9139913,8,25,0,ºF,ºF,inHg,MPH,
1785686799,8/2/2026 4:06:39 PM,69.062,77.9,81,29.9139913,8,25,0,ºF,ºF,inHg,MPH,
1785686859,8/2/2026 4:07:39 PM,69.062,77.9,81,29.9139913,8,25,0,ºF,ºF,inHg,MPH,
1785686919,8/2/2026 4:08:39 PM,69.062,78.08,81,29.9139913,8,25,0,ºF,ºF,inHg,MPH,
1785686979,8/2/2026 4:09:39 PM,69.062,77.9,81,29.9139913,8,25,0,ºF,ºF,inHg,MPH,
1785687040,8/2/2026 4:10:40 PM,69.062,77.9,81,29.8844612,8,25,0,ºF,ºF,inHg,MPH,
1785687129,8/2/2026 4:12:09 PM,69.062,77.9,81,29.8844612,8,25,0,ºF,ºF,inHg,MPH,
1785687189,8/2/2026 4:13:09 PM,69.062,77.9,81,29.8844612,8,25,0,ºF,ºF,inHg,MPH,
1785687279,8/2/2026 4:14:39 PM,69.062,77.9,81,29.8844612,8,25,0,ºF,ºF,inHg,MPH,
1785687339,8/2/2026 4:15:39 PM,69.062,77.9,81,29.8844612,8,25,0,ºF,ºF,inHg,MPH,
1785687429,8/2/2026 4:17:09 PM,69.062,77.9,81,29.8844612,8,25,0,ºF,ºF,inHg,MPH,
1785687489,8/2/2026 4:18:09 PM,69.062,77.9,81,29.8844612,8,25,0,ºF,ºF,inHg,MPH,
1785687579,8/2/2026 4:19:39 PM,69.062,77.9,81,29.8844612,8,25,0,ºF,ºF,inHg,MPH,
1785687639,8/2/2026 4:20:39 PM,69.062,77.9,81,29.8844612,8,25,0,ºF,ºF,inHg,MPH,
1785687699,8/2/2026 4:21:39 PM,69.458,77.9,81,29.8844612,4,63,0,ºF,ºF,inHg,MPH,
1785687789,8/2/2026 4:23:09 PM,69.458,77.9,81,29.8844612,4,63,0,ºF,ºF,inHg,MPH,
1785687849,8/2/2026 4:24:09 PM,69.458,77.9,81,29.8844612,4,63,0,ºF,ºF,inHg,MPH,
1785687939,8/2/2026 4:25:39 PM,69.458,78.08,81,29.8844612,4,63,0,ºF,ºF,inHg,MPH,
1785687999,8/2/2026 4:26:39 PM,69.458,78.26,81,29.8844612,4,63,0,ºF,ºF,inHg,MPH,
1785688089,8/2/2026 4:28:09 PM,69.458,78.26,81,29.8844612,4,63,0,ºF,ºF,inHg,MPH,
1785688149,8/2/2026 4:29:09 PM,69.458,78.26,81,29.8844612,4,63,0,ºF,ºF,inHg,MPH,
1785688209,8/2/2026 4:30:09 PM,69.458,78.26,81,29.8844612,4,63,0,ºF,ºF,inHg,MPH,
1785688269,8/2/2026 4:31:09 PM,69.458,78.26,81,29.8844612,4,63,0,ºF,ºF,inHg,MPH,
1785688359,8/2/2026 4:32:39 PM,70.016,78.26,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785688419,8/2/2026 4:33:39 PM,70.016,78.26,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785688509,8/2/2026 4:35:09 PM,70.016,78.26,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785688569,8/2/2026 4:36:09 PM,70.016,78.26,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785688659,8/2/2026 4:37:39 PM,70.016,78.26,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785688719,8/2/2026 4:38:39 PM,70.016,78.08,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785688779,8/2/2026 4:39:39 PM,70.016,78.08,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785688840,8/2/2026 4:40:40 PM,70.016,78.08,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785688929,8/2/2026 4:42:09 PM,70.304,77.9,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785689019,8/2/2026 4:43:39 PM,70.304,77.9,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785689079,8/2/2026 4:44:39 PM,70.304,77.72,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785689169,8/2/2026 4:46:09 PM,70.304,77.72,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785689229,8/2/2026 4:47:09 PM,70.304,77.72,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785689289,8/2/2026 4:48:09 PM,70.304,77.72,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785689379,8/2/2026 4:49:39 PM,70.304,77.72,81,29.9139913,4,355,0,ºF,ºF,inHg,MPH,
1785689440,8/2/2026 4:50:40 PM,70.34,77.72,80,29.9139913,4,360,0,ºF,ºF,inHg,MPH,
1785689529,8/2/2026 4:52:09 PM,70.34,77.72,80,29.9139913,4,360,0,ºF,ºF,inHg,MPH,
1785689589,8/2/2026 4:53:09 PM,70.34,77.72,80,29.9139913,4,360,0,ºF,ºF,inHg,MPH,
1785689649,8/2/2026 4:54:09 PM,70.34,77.72,80,29.9139913,4,360,0,ºF,ºF,inHg,MPH,
1785689739,8/2/2026 4:55:39 PM,70.34,77.72,80,29.9139913,4,360,0,ºF,ºF,inHg,MPH,
1785689799,8/2/2026 4:56:39 PM,70.34,77.9,80,29.9139913,4,360,0,ºF,ºF,inHg,MPH,
1785689859,8/2/2026 4:57:39 PM,70.34,77.9,80,29.9139913,4,360,0,ºF,ºF,inHg,MPH,
1785689919,8/2/2026 4:58:39 PM,70.34,77.9,80,29.9139913,4,360,0,ºF,ºF,inHg,MPH,
1785689979,8/2/2026 4:59:39 PM,70.34,77.9,80,29.9139913,4,360,0,ºF,ºF,inHg,MPH,
1785690040,8/2/2026 5:00:40 PM,70.34,77.9,80,29.9139913,4,360,0,ºF,ºF,inHg,MPH,
1785690129,8/2/2026 5:02:09 PM,70.088,77.9,80,29.9139913,2.9,17,0,ºF,ºF,inHg,MPH,
1785690189,8/2/2026 5:03:09 PM,70.088,77.9,80,29.9139913,2.9,17,0,ºF,ºF,inHg,MPH,
1785690249,8/2/2026 5:04:09 PM,70.088,77.9,80,29.9139913,2.9,17,0,ºF,ºF,inHg,MPH,
1785690309,8/2/2026 5:05:09 PM,70.088,77.9,80,29.9139913,2.9,17,0,ºF,ºF,inHg,MPH,
1785690399,8/2/2026 5:06:39 PM,70.088,77.9,80,29.9139913,2.9,17,0,ºF,ºF,inHg,MPH,
1785690489,8/2/2026 5:08:09 PM,70.088,77.9,80,29.9139913,2.9,17,0,ºF,ºF,inHg,MPH,
1785690579,8/2/2026 5:09:39 PM,70.088,77.9,80,29.9139913,2.9,17,0,ºF,ºF,inHg,MPH,
1785690639,8/2/2026 5:10:39 PM,70.088,77.9,80,29.9139913,2.9,17,0,ºF,ºF,inHg,MPH,
1785690729,8/2/2026 5:12:09 PM,70.268,77.9,79,29.8844612,2.9,17,0,ºF,ºF,inHg,MPH,
1785690819,8/2/2026 5:13:39 PM,70.268,78.08,79,29.8844612,2.9,17,0,ºF,ºF,inHg,MPH,
1785690909,8/2/2026 5:15:09 PM,70.268,78.08,79,29.8844612,2.9,17,0,ºF,ºF,inHg,MPH,
1785690969,8/2/2026 5:16:09 PM,70.268,78.26,79,29.8844612,2.9,17,0,ºF,ºF,inHg,MPH,
1785691059,8/2/2026 5:17:39 PM,70.268,78.26,79,29.8844612,2.9,17,0,ºF,ºF,inHg,MPH,
1785691119,8/2/2026 5:18:39 PM,70.268,78.26,79,29.8844612,2.9,17,0,ºF,ºF,inHg,MPH,
1785691179,8/2/2026 5:19:39 PM,70.268,78.26,79,29.8844612,2.9,17,0,ºF,ºF,inHg,MPH,
1785691240,8/2/2026 5:20:40 PM,70.268,78.26,79,29.8844612,2.9,17,0,ºF,ºF,inHg,MPH,
1785691329,8/2/2026 5:22:09 PM,71.168,78.44,78,29.8844612,4,22,0,ºF,ºF,inHg,MPH,
1785691419,8/2/2026 5:23:39 PM,71.168,78.26,78,29.8844612,4,22,0,ºF,ºF,inHg,MPH,
1785691479,8/2/2026 5:24:39 PM,71.168,78.44,78,29.8844612,4,22,0,ºF,ºF,inHg,MPH,
1785691539,8/2/2026 5:25:39 PM,71.168,78.26,78,29.8844612,4,22,0,ºF,ºF,inHg,MPH,
1785691629,8/2/2026 5:27:09 PM,71.168,78.26,78,29.8844612,4,22,0,ºF,ºF,inHg,MPH,
1785691689,8/2/2026 5:28:09 PM,71.168,78.26,78,29.8844612,4,22,0,ºF,ºF,inHg,MPH,
1785691779,8/2/2026 5:29:39 PM,71.168,78.44,78,29.8844612,4,22,0,ºF,ºF,inHg,MPH,
1785691869,8/2/2026 5:31:09 PM,71.168,78.44,78,29.8844612,4,22,0,ºF,ºF,inHg,MPH,
1785691929,8/2/2026 5:32:09 PM,71.294,78.62,78,29.8844612,5.9,18,0,ºF,ºF,inHg,MPH,
1785691989,8/2/2026 5:33:09 PM,71.294,78.62,78,29.8844612,5.9,18,0,ºF,ºF,inHg,MPH,
1785692079,8/2/2026 5:34:39 PM,71.294,78.8,78,29.8844612,5.9,18,0,ºF,ºF,inHg,MPH,
1785692139,8/2/2026 5:35:39 PM,71.294,78.8,78,29.8844612,5.9,18,0,ºF,ºF,inHg,MPH,
1785692229,8/2/2026 5:37:09 PM,71.294,78.98,78,29.8844612,5.9,18,0,ºF,ºF,inHg,MPH,
1785692289,8/2/2026 5:38:09 PM,71.294,78.98,78,29.8844612,5.9,18,0,ºF,ºF,inHg,MPH,
1785692379,8/2/2026 5:39:39 PM,71.294,78.98,78,29.8844612,5.9,18,0,ºF,ºF,inHg,MPH,
1785692469,8/2/2026 5:41:09 PM,71.294,79.16,78,29.8844612,5.9,18,0,ºF,ºF,inHg,MPH,
1785692529,8/2/2026 5:42:09 PM,71.294,79.16,78,29.8844612,5.9,18,0,ºF,ºF,inHg,MPH,
1785692619,8/2/2026 5:43:39 PM,71.186,79.16,78,29.9139913,5.9,18,0,ºF,ºF,inHg,MPH,
