NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
100,1,5,4:08.434,0,,38.741,2,1:33.495,0,1:56.198,0,197.5,25:41.494,09:25:41.494,0:38.741,1:33.495,1:56.198,294.0,Clément LOEUL,,992,,Ancel Motorsport,,GF,38.741,93.495,116.198,9.524,9.524,11.518,21.042,17.699,38.741,38.030,1:16.771,5.538,1:22.309,30.256,1:52.565,19.671,2:12.236,7.145,2:19.381,42.210,3:01.591,19.793,3:21.384,21.847,3:43.231,9.519,3:52.750,3.644,3:56.394,7.977,4:04.371,4.063,4:08.434,
100,1,6,4:05.355,2,,38.966,0,1:33.994,0,1:52.395,2,199.9,29:46.849,09:29:46.849,0:38.966,1:33.994,1:52.395,295.6,Clément LOEUL,,992,,Ancel Motorsport,,GF,38.966,93.994,112.395,9.618,9.618,11.780,21.398,17.568,38.966,38.705,1:17.671,5.782,1:23.453,29.794,1:53.247,19.713,2:12.960,7.217,2:20.177,41.641,3:01.818,19.676,3:21.494,20.256,3:41.750,9.469,3:51.219,3.169,3:54.388,6.921,4:01.309,4.046,4:05.355,
11,1,1,5:37.033,0,,1:15.743,0,2:06.272,0,2:15.018,0,144.0,5:37.033,09:05:37.033,1:15.743,2:06.272,2:15.018,177.9,Frédéric LACORE,0:00:19.049,992,,Racing Technology,,GF,75.743,126.272,135.018,26.542,26.542,20.098,46.640,29.103,1:15.743,56.567,2:12.310,6.619,2:18.929,38.831,2:57.760,24.255,3:22.015,8.911,3:30.926,51.404,4:22.330,22.890,4:45.220,25.476,5:10.696,10.366,5:21.062,3.323,5:24.385,8.304,5:32.689,4.344,5:37.033,
11,1,2,5:57.323,0,,43.074,0,1:40.590,0,3:33.659,0,137.3,11:34.356,09:11:34.356,0:43.074,1:40.590,3:33.659,255.7,Frédéric LACORE,,992,,Racing Technology,,FCY,43.074,100.590,213.659,9.923,9.923,13.153,23.076,19.998,43.074,41.382,1:24.456,5.823,1:30.279,31.714,2:01.993,21.671,2:23.664,7.982,2:31.646,53.318,3:24.964,55.283,4:20.247,46.225,5:06.472,26.105,5:32.577,7.422,5:39.999,10.339,5:50.338,6.985,5:57.323,
11,1,3,4:44.325,0,,1:06.637,0,1:37.577,0,2:00.111,0,172.5,16:18.681,09:16:18.681,1:06.637,1:37.577,2:00.111,253.3,Frédéric LACORE,,992,,Racing Technology,,GF,66.637,97.577,120.111,25.896,25.896,20.669,46.565,20.072,1:06.637,40.470,1:47.107,5.733,1:52.840,30.540,2:23.380,20.834,2:44.214,7.699,2:51.913,44.385,3:36.298,20.874,3:57.172,22.336,4:19.508,9.672,4:29.180,3.439,4:32.619,7.581,4:40.200,4.125,4:44.325,
11,1,4,4:17.074,0,,41.735,0,1:35.968,0,1:59.371,0,190.8,20:35.755,09:20:35.755,0:41.735,1:35.968,1:59.371,280.3,Frédéric LACORE,,992,,Racing Technology,,GF,41.735,95.968,119.371,9.646,9.646,12.498,22.144,19.591,41.735,39.724,1:21.459,5.586,1:27.045,30.075,1:57.120,20.583,2:17.703,7.645,2:25.348,43.498,3:08.846,20.642,3:29.488,22.651,3:52.139,10.024,4:02.163,3.535,4:05.698,7.292,4:12.990,4.084,4:17.074,
11,1,5,4:12.296,2,,40.552,2,1:34.466,0,1:57.278,2,194.4,24:48.051,09:24:48.051,0:40.552,1:34.466,1:57.278,294.0,Frédéric LACORE,,992,,Racing Technology,,GF,40.552,94.466,117.278,9.669,9.669,12.006,21.675,18.877,40.552,38.790,1:19.342,5.548,1:24.890,29.883,1:54.773,20.245,2:15.018,7.383,2:22.401,43.415,3:05.816,20.724,3:26.540,21.416,3:47.956,9.637,3:57.593,3.376,4:00.969,7.220,4:08.189,4.107,4:12.296,
11,1,6,4:14.079,0,,40.637,0,1:35.248,0,1:58.194,0,193.1,29:02.130,09:29:02.130,0:40.637,1:35.248,1:58.194,293.2,Frédéric LACORE,,992,,Racing Technology,,GF,40.637,95.248,118.194,9.761,9.761,11.952,21.713,18.924,40.637,38.738,1:19.375,5.582,1:24.957,30.598,1:55.555,20.330,2:15.885,7.646,2:23.531,44.328,3:07.859,20.308,3:28.167,20.958,3:49.125,9.813,3:58.938,3.499,4:02.437,7.481,4:09.918,4.161,4:14.079,
111,1,1,6:44.851,0,,2:57.463,0,1:46.475,0,2:00.913,0,119.9,6:44.851,09:06:44.851,2:57.463,1:46.475,2:00.913,198.9,Sylvain NOEL,0:02:14.757,992,,Racing Technology,,GF,177.463,106.475,120.913,2:20.862,2:20.862,15.440,2:36.302,21.161,2:57.463,47.924,3:45.387,5.783,3:51.170,32.053,4:23.223,20.715,4:43.938,7.660,4:51.598,45.895,5:37.493,20.404,5:57.897,22.313,6:20.210,9.777,6:29.987,3.214,6:33.201,7.539,6:40.740,4.111,6:44.851,
111,1,2,6:25.375,0,,39.312,0,2:16.885,0,3:29.178,0,127.3,13:10.226,09:13:10.226,0:39.312,2:16.885,3:29.178,290.8,Sylvain NOEL,,992,,Racing Technology,,GF,39.312,136.885,209.178,9.672,9.672,11.722,21.394,17.918,39.312,38.739,1:18.051,5.582,1:23.633,31.782,1:55.415,1:00.782,2:56.197,11.370,3:07.567,1:48.472,4:56.039,43.179,5:39.218,21.137,6:00.355,9.446,6:09.801,3.326,6:13.127,8.118,6:21.245,4.130,6:25.375,
111,1,3,4:08.437,0,,39.232,0,1:34.107,0,1:55.098,0,197.4,17:18.663,09:17:18.663,0:39.232,1:34.107,1:55.098,291.6,Sylvain NOEL,,992,,Racing Technology,,GF,39.232,94.107,115.098,9.690,9.690,11.526,21.216,18.016,39.232,39.144,1:18.376,5.577,1:23.953,29.715,1:53.668,19.671,2:13.339,7.472,2:20.811,42.665,3:03.476,19.833,3:23.309,21.358,3:44.667,9.462,3:54.129,3.209,3:57.338,7.115,4:04.453,3.984,4:08.437,
111,1,4,4:04.960,0,,38.512,0,1:33.034,0,1:53.414,0,200.3,21:23.623,09:21:23.623,0:38.512,1:33.034,1:53.414,292.4,Sylvain NOEL,,992,,Racing Technology,,GF,38.512,93.034,113.414,9.591,9.591,11.291,20.882,17.630,38.512,38.341,1:16.853,5.578,1:22.431,29.636,1:52.067,19.479,2:11.546,7.161,2:18.707,42.142,3:00.849,19.904,3:20.753,20.576,3:41.329,9.499,3:50.828,3.235,3:54.063,7.003,4:01.066,3.894,4:04.960,
111,1,5,4:06.298,0,,38.929,0,1:32.577,2,1:54.792,0,199.2,25:29.921,09:25:29.921,0:38.929,1:32.577,1:54.792,293.2,Sylvain NOEL,,992,,Racing Technology,,GF,38.929,92.577,114.792,9.532,9.532,11.276,20.808,18.121,38.929,38.163,1:17.092,5.578,1:22.670,29.381,1:52.051,19.455,2:11.506,7.184,2:18.690,43.304,3:01.994,20.000,3:21.994,20.672,3:42.666,9.532,3:52.198,3.148,3:55.346,7.013,4:02.359,3.939,4:06.298,
111,1,6,4:03.448,2,,38.301,2,1:32.758,0,1:52.389,2,201.5,29:33.369,09:29:33.369,0:38.301,1:32.758,1:52.389,290.0,Sylvain NOEL,,992,,Racing Technology,,GF,38.301,92.758,112.389,9.534,9.534,11.203,20.737,17.564,38.301,38.336,1:16.637,5.565,1:22.202,29.490,1:51.692,19.367,2:11.059,7.229,2:18.288,41.873,3:00.161,19.816,3:19.977,20.132,3:40.109,9.408,3:49.517,3.090,3:52.607,6.895,3:59.502,3.946,4:03.448,
12,1,1,7:39.400,0,,3:32.773,0,1:52.457,0,2:14.170,0,105.6,7:39.400,09:07:39.400,3:32.773,1:52.457,2:14.170,212.1,Laurent NUSS,0:02:40.251,GT4 RS,,Rempp Racing,,GF,212.773,112.457,134.170,2:47.424,2:47.424,18.472,3:05.896,26.877,3:32.773,49.223,4:21.996,6.359,4:28.355,34.593,5:02.948,22.282,5:25.230,8.497,5:33.727,48.408,6:22.135,20.852,6:42.987,24.995,7:07.982,13.243,7:21.225,4.895,7:26.120,9.034,7:35.154,4.246,7:39.400,
12,1,2,6:32.064,0,,43.056,0,3:42.136,0,2:06.872,0,125.1,14:11.464,09:14:11.464,0:43.056,3:42.136,2:06.872,80.5,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,43.056,222.136,126.872,9.949,9.949,12.982,22.931,20.125,43.056,1:11.234,1:54.290,12.236,2:06.526,1:19.782,3:26.308,58.884,4:25.192,9.995,4:35.187,46.761,5:21.948,20.724,5:42.672,23.919,6:06.591,10.146,6:16.737,3.391,6:20.128,7.762,6:27.890,4.174,6:32.064,
12,1,3,4:21.076,0,,41.741,0,1:37.679,0,2:01.656,0,187.9,18:32.540,09:18:32.540,0:41.741,1:37.679,2:01.656,294.8,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,41.741,97.679,121.656,9.807,9.807,12.399,22.206,19.535,41.741,40.202,1:21.943,5.802,1:27.745,31.384,1:59.129,20.291,2:19.420,7.784,2:27.204,44.124,3:11.328,20.378,3:31.706,23.614,3:55.320,9.976,4:05.296,3.628,4:08.924,7.930,4:16.854,4.222,4:21.076,
12,1,4,4:18.875,0,,43.059,0,1:36.634,2,1:59.182,0,189.5,22:51.415,09:22:51.415,0:43.059,1:36.634,1:59.182,297.2,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,43.059,96.634,119.182,10.386,10.386,12.823,23.209,19.850,43.059,39.802,1:22.861,5.719,1:28.580,31.009,1:59.589,20.104,2:19.693,7.621,2:27.314,43.546,3:10.860,20.277,3:31.137,22.918,3:54.055,9.843,4:03.898,3.277,4:07.175,7.531,4:14.706,4.169,4:18.875,
12,1,5,4:16.966,2,,41.238,2,1:36.736,0,1:58.992,2,190.9,27:08.381,09:27:08.381,0:41.238,1:36.736,1:58.992,298.8,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,41.238,96.736,118.992,9.787,9.787,12.195,21.982,19.256,41.238,39.588,1:20.826,5.724,1:26.550,31.100,1:57.650,20.324,2:17.974,7.636,2:25.610,43.303,3:08.913,20.429,3:29.342,22.701,3:52.043,9.861,4:01.904,3.176,4:05.080,7.757,4:12.837,4.129,4:16.966,
12,1,6,4:23.945,0,,42.207,0,1:37.494,0,2:04.244,0,185.8,31:32.326,09:31:32.326,0:42.207,1:37.494,2:04.244,298.0,Laurent NUSS,,GT4 RS,,Rempp Racing,,FF,42.207,97.494,124.244,9.732,9.732,13.037,22.769,19.438,42.207,40.069,1:22.276,5.824,1:28.100,31.491,1:59.591,20.110,2:19.701,7.943,2:27.644,44.437,3:12.081,20.332,3:32.413,23.148,3:55.561,10.099,4:05.660,4.220,4:09.880,9.402,4:19.282,4.663,4:23.945,
13,1,1,5:43.820,0,,1:16.144,0,2:10.441,0,2:17.235,0,141.2,5:43.820,09:05:43.820,1:16.144,2:10.441,2:17.235,166.2,Marc VANWYNSBERGHE,0:00:20.155,992,,911 Impact,,GF,76.144,130.441,137.235,27.553,27.553,20.103,47.656,28.488,1:16.144,59.019,2:15.163,6.550,2:21.713,40.263,3:01.976,24.609,3:26.585,8.871,3:35.456,52.106,4:27.562,22.918,4:50.480,25.874,5:16.354,11.091,5:27.445,3.899,5:31.344,8.241,5:39.585,4.235,5:43.820,
13,1,2,5:52.360,0,,42.331,0,1:38.667,0,3:31.362,0,139.2,11:36.180,09:11:36.180,0:42.331,1:38.667,3:31.362,242.6,Marc VANWYNSBERGHE,,992,,911 Impact,,FCY,42.331,98.667,211.362,9.925,9.925,12.611,22.536,19.795,42.331,40.800,1:23.131,5.685,1:28.816,31.308,2:00.124,20.874,2:20.998,7.763,2:28.761,51.154,3:19.915,55.475,4:15.390,46.318,5:01.708,26.472,5:28.180,7.512,5:35.692,9.778,5:45.470,6.890,5:52.360,
13,1,3,4:45.166,0,,1:06.380,0,1:37.680,0,2:01.106,0,172.0,16:21.346,09:16:21.346,1:06.380,1:37.680,2:01.106,275.3,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,66.380,97.680,121.106,25.611,25.611,19.867,45.478,20.902,1:06.380,40.742,1:47.122,5.726,1:52.848,30.924,2:23.772,20.288,2:44.060,7.528,2:51.588,44.082,3:35.670,20.804,3:56.474,23.112,4:19.586,10.237,4:29.823,3.503,4:33.326,7.727,4:41.053,4.113,4:45.166,
13,1,4,4:21.750,0,,42.405,0,1:37.336,0,2:02.009,0,187.4,20:43.096,09:20:43.096,0:42.405,1:37.336,2:02.009,294.8,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,42.405,97.336,122.009,9.718,9.718,12.051,21.769,20.636,42.405,40.275,1:22.680,5.677,1:28.357,31.052,1:59.409,20.332,2:19.741,7.578,2:27.319,44.507,3:11.826,21.006,3:32.832,22.741,3:55.573,10.393,4:05.966,3.617,4:09.583,8.082,4:17.665,4.085,4:21.750,
13,1,5,4:17.400,0,,41.208,0,1:36.230,0,1:59.962,0,190.6,25:00.496,09:25:00.496,0:41.208,1:36.230,1:59.962,292.4,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,41.208,96.230,119.962,9.702,9.702,12.013,21.715,19.493,41.208,39.624,1:20.832,5.657,1:26.489,30.633,1:57.122,20.316,2:17.438,7.439,2:24.877,43.615,3:08.492,20.723,3:29.215,23.082,3:52.297,10.195,4:02.492,3.227,4:05.719,7.488,4:13.207,4.193,4:17.400,
13,1,6,4:15.875,2,,41.421,0,1:36.294,2,1:58.160,2,191.7,29:16.371,09:29:16.371,0:41.421,1:36.294,1:58.160,291.6,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,41.421,96.294,118.160,9.742,9.742,12.354,22.096,19.325,41.421,39.902,1:21.323,5.642,1:26.965,30.521,1:57.486,20.229,2:17.715,7.744,2:25.459,43.304,3:08.763,20.170,3:28.933,22.268,3:51.201,9.833,4:01.034,3.386,4:04.420,7.462,4:11.882,3.993,4:15.875,
15,1,1,5:10.426,0,,1:14.295,0,1:52.497,2,2:03.634,2,156.3,5:10.426,09:05:10.426,1:14.295,1:52.497,2:03.634,219.9,Bashar MARDINI,0:00:21.856,992,,GDL Racing,,GF,74.295,112.497,123.634,28.879,28.879,19.249,48.128,26.167,1:14.295,48.894,2:03.189,6.164,2:09.353,34.697,2:44.050,22.742,3:06.792,7.853,3:14.645,46.476,4:01.121,21.705,4:22.826,21.700,4:44.526,9.853,4:54.379,3.449,4:57.828,8.373,5:06.201,4.225,5:10.426,
16,1,1,5:55.182,0,,1:34.138,0,2:03.735,0,2:17.309,0,136.6,5:55.182,09:05:55.182,1:34.138,2:03.735,2:17.309,151.9,Jim MICHAELIAN,0:00:42.679,992,,GDL Racing,,GF,94.138,123.735,137.309,49.319,49.319,17.638,1:06.957,27.181,1:34.138,57.971,2:32.109,6.346,2:38.455,37.056,3:15.511,22.362,3:37.873,8.425,3:46.298,51.214,4:37.512,22.317,4:59.829,25.966,5:25.795,11.083,5:36.878,5.017,5:41.895,8.952,5:50.847,4.335,5:55.182,
16,1,2,6:53.100,0,,46.924,0,1:46.918,0,4:19.258,0,118.7,12:48.282,09:12:48.282,0:46.924,1:46.918,4:19.258,261.3,Jim MICHAELIAN,,992,,GDL Racing,,GF,46.924,106.918,259.258,10.294,10.294,14.477,24.771,22.153,46.924,42.702,1:29.626,5.702,1:35.328,36.197,2:11.525,22.317,2:33.842,8.767,2:42.609,1:50.510,4:33.119,56.018,5:29.137,46.138,6:15.275,17.313,6:32.588,4.724,6:37.312,8.850,6:46.162,6.938,6:53.100,
16,1,3,4:52.082,0,,49.800,0,1:43.036,0,2:19.246,0,167.9,17:40.364,09:17:40.364,0:49.800,1:43.036,2:19.246,242.0,Jim MICHAELIAN,,992,,GDL Racing,,GF,49.800,103.036,139.246,13.215,13.215,14.569,27.784,22.016,49.800,42.551,1:32.351,5.682,1:38.033,33.949,2:11.982,20.854,2:32.836,9.346,2:42.182,50.008,3:32.190,21.767,3:53.957,25.835,4:19.792,12.583,4:32.375,5.213,4:37.588,10.189,4:47.777,4.305,4:52.082,
16,1,4,4:38.472,0,,45.096,0,1:41.305,0,2:12.071,0,176.2,22:18.836,09:22:18.836,0:45.096,1:41.305,2:12.071,258.8,Jim MICHAELIAN,,992,,GDL Racing,,GF,45.096,101.305,132.071,10.462,10.462,13.773,24.235,20.861,45.096,42.812,1:27.908,5.733,1:33.641,31.895,2:05.536,20.865,2:26.401,8.488,2:34.889,49.267,3:24.156,21.354,3:45.510,25.608,4:11.118,10.743,4:21.861,4.206,4:26.067,8.274,4:34.341,4.131,4:38.472,
16,1,5,4:36.625,0,,44.989,0,1:39.947,0,2:11.689,0,177.3,26:55.461,09:26:55.461,0:44.989,1:39.947,2:11.689,272.5,Jim MICHAELIAN,,992,,GDL Racing,,GF,44.989,99.947,131.689,10.408,10.408,14.097,24.505,20.484,44.989,41.539,1:26.528,5.641,1:32.169,31.399,2:03.568,21.368,2:24.936,7.959,2:32.895,45.866,3:18.761,21.525,3:40.286,26.012,4:06.298,10.871,4:17.169,4.453,4:21.622,10.648,4:32.270,4.355,4:36.625,
16,1,6,4:26.954,2,,44.505,2,1:38.879,2,2:03.570,2,183.8,31:22.415,09:31:22.415,0:44.505,1:38.879,2:03.570,280.3,Jim MICHAELIAN,,992,,GDL Racing,,FF,44.505,98.879,123.570,10.260,10.260,14.320,24.580,19.925,44.505,41.518,1:26.023,5.707,1:31.730,31.319,2:03.049,20.335,2:23.384,7.880,2:31.264,44.589,3:15.853,20.928,3:36.781,22.856,3:59.637,10.504,4:10.141,4.263,4:14.404,8.236,4:22.640,4.314,4:26.954,
17,1,1,4:44.968,0,,52.289,0,1:44.443,0,2:08.236,0,170.3,4:44.968,09:04:44.968,0:52.289,1:44.443,2:08.236,213.4,Michel ETTOUATI,0:00:09.036,R,,Schumacher IMSA,,GF,52.289,104.443,128.236,14.989,14.989,15.657,30.646,21.643,52.289,44.264,1:36.553,5.735,1:42.288,33.027,2:15.315,21.417,2:36.732,8.221,2:44.953,46.384,3:31.337,20.852,3:52.189,24.429,4:16.618,11.738,4:28.356,3.942,4:32.298,8.349,4:40.647,4.321,4:44.968,
17,1,2,4:41.110,0,,43.166,0,1:39.496,0,2:18.448,0,174.5,9:26.078,09:09:26.078,0:43.166,1:39.496,2:18.448,277.4,Michel ETTOUATI,,R,,Schumacher IMSA,,FCY,43.166,99.496,138.448,10.234,10.234,13.365,23.599,19.567,43.166,41.329,1:24.495,5.551,1:30.046,31.600,2:01.646,21.016,2:22.662,7.655,2:30.317,44.299,3:14.616,20.242,3:34.858,22.985,3:57.843,15.581,4:13.424,8.191,4:21.615,12.839,4:34.454,6.656,4:41.110,
17,1,3,6:11.879,0,,1:31.283,0,2:37.251,0,2:03.345,0,131.9,15:37.957,09:15:37.957,1:31.283,2:37.251,2:03.345,101.8,Michel ETTOUATI,,R,,Schumacher IMSA,,GF,91.283,157.251,123.345,25.282,25.282,25.400,50.682,40.601,1:31.283,1:39.434,3:10.717,5.867,3:16.584,31.492,3:48.076,20.458,4:08.534,7.522,4:16.056,44.795,5:00.851,20.252,5:21.103,23.375,5:44.478,10.910,5:55.388,3.680,5:59.068,8.671,6:07.739,4.140,6:11.879,
17,1,4,4:31.748,0,B,41.990,2,1:36.682,0,2:13.076,0,180.5,20:09.705,09:20:09.705,0:41.990,1:36.682,2:13.076,283.2,Michel ETTOUATI,,R,,Schumacher IMSA,,GF,41.990,96.682,133.076,10.053,10.053,12.771,22.824,19.166,41.990,40.587,1:22.577,5.518,1:28.095,30.614,1:58.709,19.963,2:18.672,7.714,2:26.386,43.337,3:09.723,20.567,3:30.290,24.439,3:54.729,11.693,4:06.422,5.053,4:11.475,,,,4:31.748,
17,1,5,5:37.712,0,,1:57.935,0,1:36.347,0,2:03.430,0,145.3,25:47.417,09:25:47.417,1:57.935,1:36.347,2:03.430,248.1,Michel ETTOUATI,0:01:26.802,R,,Schumacher IMSA,,GF,117.935,96.347,123.430,1:24.412,1:24.412,14.118,1:38.530,19.405,1:57.935,40.663,2:38.598,5.572,2:44.170,30.326,3:14.496,19.786,3:34.282,7.348,3:41.630,43.943,4:25.573,20.141,4:45.714,24.912,5:10.626,10.657,5:21.283,4.002,5:25.285,8.288,5:33.573,4.139,5:37.712,
17,1,6,4:16.798,2,,42.427,0,1:35.569,2,1:58.802,2,191.0,30:04.215,09:30:04.215,0:42.427,1:35.569,1:58.802,281.7,Michel ETTOUATI,,R,,Schumacher IMSA,,FF,42.427,95.569,118.802,9.751,9.751,12.558,22.309,20.118,42.427,39.539,1:21.966,5.570,1:27.536,30.799,1:58.335,19.661,2:17.996,7.851,2:25.847,43.349,3:09.196,20.094,3:29.290,22.443,3:51.733,9.936,4:01.669,3.235,4:04.904,7.892,4:12.796,4.002,4:16.798,
