POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,48,6,3:36.844,+2.187,+0.010,226.2,6,VDS Panis Racing,LMP2,,,Oreca 07 - Gibson,G,94015,6426,3,5626,256,70,,,VDS PANIS,,Oliver,GRAY,S,,GBR,,11468,188,,06:00:00,14:00:00,Esteban,MASSON,G,,FRA,,11272,70,,01:00:00,None,Franck,PERERA,P,,FRA,,1660,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
12,25,6,3:37.120,+2.463,+0.276,225.9,6,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,G,94008,92,3,5626,256,184,,,APR,,Matthias,KAISER,S,,LIE,,9546,136,,06:00:00,14:00:00,Lorenzo,FLUXA,G,,ESP,,11246,64,,01:00:00,None,Théo,POURCHAIRE,P,,FRA,,11672,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
13,46,6,3:54.345,+19.688,+17.225,209.3,6,Team WRT,LMGT3,,,BMW M4 LMGT3,G,93977,5518,4183,6275,4447,23,,,TEAM WRT,,Ahmad,AL HARTHY,B,,OMA,,8810,170,,06:00:00,14:00:00,Valentino,ROSSI,S,,ITA,,11049,119,,06:00:00,14:00:00,Kelvin,VAN DER LINDE,P,,RSA,,10415,2,,01:00:00,None,,,,,,,,,,,,,,,,,,,
14,81,5,3:54.646,+19.989,+0.301,209.1,6,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,93986,364,4183,6244,4230,188,,,TF SPORT,,Tom,VAN ROMPUY,B,,BEL,,10426,23,,06:00:00,14:00:00,Rui,ANDRADE,S,,ANG,,9873,7,,06:00:00,14:00:00,Charlie,EASTWOOD,G,,IRL,,9016,116,,01:00:00,None,,,,,,,,,,,,,,,,,,,
15,92,5,3:54.659,+20.002,+0.013,209.0,6,Manthey 1ST Phorm,LMGT3,,,Porsche 911 GT3 R LMGT3,G,93991,6428,4183,6250,4368,5,,,MANTHEY,,Ryan,HARDWICK,B,,USA,,10846,66,,06:00:00,14:00:00,Riccardo,PERA,S,,ITA,,9187,119,,06:00:00,14:00:00,Richard,LIETZ,P,,AUT,,66,17,,01:00:00,None,,,,,,,,,,,,,,,,,,,
16,27,5,3:54.718,+20.061,+0.059,209.0,5,Heart of Racing Team,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,93971,6366,4183,6242,260,66,,,HEART OF RACING,,Ian,JAMES,B,,USA,,6531,66,,06:00:00,14:00:00,Mattia,DRUDI,P,,ITA,,9323,119,,01:00:00,None,Zacharie,ROBICHON,S,,CAN,,10636,40,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
17,61,5,3:54.731,+20.074,+0.013,209.0,6,Iron Lynx,LMGT3,,,Mercedes-AMG LMGT3,G,93983,5979,4183,6272,4314,119,,,IRON LYNX,,Martin,BERRY,B,,AUS,,10878,16,,06:00:00,14:00:00,Lin,HODENIUS,S,,NED,,11868,178,,06:00:00,14:00:00,Maxime,MARTIN,P,,BEL,,157,23,,01:00:00,None,,,,,,,,,,,,,,,,,,,
18,21,2,3:54.745,+20.088,+0.014,209.0,5,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,93970,6367,4183,6245,3,119,,,VISTA AF,,François,HERIAU,B,,FRA,,1630,70,,06:00:00,14:00:00,Simon,MANN,S,,GBR,,10161,188,,06:00:00,14:00:00,Alessio,ROVERA,P,,ITA,,9837,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
19,78,4,3:54.934,+20.277,+0.189,208.8,5,Akkodis ASP Team,LMGT3,,,Lexus RC F LMGT3,G,93985,6361,4183,6248,4443,70,,,AKKODIS ASP,,Arnold,ROBIN,B,,FRA,,9302,70,,06:00:00,14:00:00,Jack,HAWKSWORTH,G,,GBR,,10867,188,,01:00:00,None,Finn,GEHRSITZ,S,,GER,,10113,5,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
20,95,6,3:55.186,+20.529,+0.252,208.6,6,United Autosports,LMGT3,,,McLaren 720S LMGT3 Evo,G,93994,532,4183,6249,60,188,,,UNITED,,Darren,LEUNG,B,,GBR,,11277,188,,06:00:00,14:00:00,Sean,GELAEL,S,,INA,,1968,113,,06:00:00,14:00:00,Marino,SATO,G,,JPN,,10971,121,,01:00:00,None,,,,,,,,,,,,,,,,,,,
21,193,4,3:55.853,+21.196,+0.667,208.0,5,Ziggo Sport Tempesta,LMGT3,,,Ferrari 296 LMGT3,G,94001,6446,4183,6245,3,188,,,ZIGGO TEMPESTA,,Jonathan,HUI,B,,HKG,,9820,92,,06:00:00,14:00:00,Christopher,FROGGATT,S,,GBR,,9819,188,,06:00:00,14:00:00,Edward,CHEEVER,G,,ITA,,9042,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
22,88,4,3:56.160,+21.503,+0.307,207.7,5,Proton Competition,LMGT3,,,Ford Mustang LMGT3,G,93990,45,4183,6246,268,5,,,PROTON,,Stefano,GATTUSO,B,,ITA,,11678,119,,06:00:00,14:00:00,Giammarco,LEVORATO,S,,ITA,,11147,119,,06:00:00,14:00:00,Dennis,OLSEN,P,,NOR,,9186,166,,01:00:00,None,,,,,,,,,,,,,,,,,,,
23,59,5,3:56.171,+21.514,+0.011,207.7,6,United Autosports,LMGT3,,,McLaren 720S LMGT3 Evo,G,93981,532,4183,6249,60,188,,,UNITED,,James,COTTINGHAM,B,,GBR,,8246,188,,06:00:00,14:00:00,Grégoire,SAUCY,G,,SUI,,11255,219,,01:00:00,None,Sébastien,BAUD,S,,FRA,,9613,70,,06:00:00,14:00:00,,,,,,,,,,,,,,,,,,,
24,54,0,,,,,1,Vista AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,93980,6367,4183,6245,3,119,,,VISTA AF,,Thomas,FLOHR,B,,SUI,,454,219,,06:00:00,14:00:00,Francesco,CASTELLACCI,S,,ITA,,456,119,,06:00:00,14:00:00,Davide,RIGON,P,,ITA,,266,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
