POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,50,Ferrari AF Corse,Antonio FUOCO,Nicklas NIELSEN,Miguel MOLINA,,Ferrari 499P,M,HYPERCAR,H,,Classified,66,4:03'25.134,,,21,3'28.226,235.6,,
2,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,66,4:03'43.163,18.029,18.029,48,3'28.117,235.7,,
3,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,66,4:03'44.775,19.641,1.612,47,3'28.444,235.3,,
4,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,Matt CAMPBELL,,Porsche 963,M,HYPERCAR,H,,Classified,66,4:03'46.037,20.903,1.262,10,3'28.125,235.7,,
5,20,BMW M Team WRT,René RAST,Robin FRIJNS,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,66,4:04'03.062,37.928,17.025,44,3'28.768,235.0,,
6,311,Cadillac Whelen,Jack AITKEN,Felipe DRUGOVICH,Frederik VESTI,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,66,4:04'05.476,40.342,2.414,10,3'28.253,235.5,,
7,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,66,4:04'06.659,41.525,1.183,43,3'29.052,234.6,,
8,38,Cadillac Hertz Team JOTA,Earl BAMBER,Sébastien BOURDAIS,Jenson BUTTON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,66,4:04'08.194,43.060,1.535,10,3'28.451,235.3,,
9,12,Cadillac Hertz Team JOTA,Will STEVENS,Norman NATO,Alex LYNN,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,66,4:04'14.603,49.469,6.409,3,3'28.146,235.7,,
10,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Kevin MAGNUSSEN,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,66,4:04'18.534,53.400,3.931,29,3'27.936,235.9,,
11,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,66,4:04'24.336,59.202,5.802,44,3'28.367,235.4,,
12,99,Proton Competition,Neel JANI,Nicolas PINO,Nicolas VARRONE,,Porsche 963,M,HYPERCAR,H,,Classified,66,4:04'26.195,1'01.061,1.859,44,3'28.621,235.1,,
13,36,Alpine Endurance Team,Mick SCHUMACHER,Frédéric MAKOWIECKI,Jules GOUNON,,Alpine A424,M,HYPERCAR,H,,Classified,66,4:04'26.775,1'01.641,0.580,29,3'28.800,234.9,,
14,4,Porsche Penske Motorsport,Felipe NASR,Nick TANDY,Pascal WEHRLEIN,,Porsche 963,M,HYPERCAR,H,,Classified,66,4:04'33.122,1'07.988,6.347,10,3'28.683,235.1,,
15,94,Peugeot TotalEnergies,Loïc DUVAL,Malthe JAKOBSEN,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,66,4:04'43.751,1'18.617,10.629,4,3'29.636,234.0,,
16,5,Porsche Penske Motorsport,Julien ANDLAUER,Michael CHRISTENSEN,Mathieu JAMINET,,Porsche 963,M,HYPERCAR,H,,Classified,66,4:04'45.532,1'20.398,1.781,3,3'28.155,235.7,,
17,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,66,4:04'53.578,1'28.444,8.046,3,3'29.791,233.8,,
18,101,Cadillac WTR,Ricky TAYLOR,Jordan TAYLOR,Filipe ALBUQUERQUE,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,66,4:04'59.482,1'34.348,5.904,65,3'29.152,234.5,,
19,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,Roman DE ANGELIS,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,66,4:05'08.996,1'43.862,9.514,45,3'28.842,234.9,,
20,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,66,4:06'12.787,2'47.653,1'03.791,59,3'29.443,234.2,,
21,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,Ross GUNN,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,66,4:06'48.109,3'22.975,35.322,15,3'30.114,233.5,,
22,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nick YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:04'31.247,3 Laps,3 Laps,5,3'38.102,224.9,,
23,48,VDS Panis Racing,Oliver GRAY,Esteban MASSON,Franck PERERA,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:04'49.795,3 Laps,18.548,6,3'38.560,224.4,,
24,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:05'12.367,3 Laps,22.572,35,3'38.875,224.1,,
25,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Sebastian ALVAREZ,,Oreca 07 - Gibson,G,LMP2,,,Classified,63,4:05'27.892,3 Laps,15.525,4,3'38.477,224.5,,
26,199,AO by TF,PJ HYETT,Dane CAMERON,Louis DELETRAZ,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,63,4:05'36.956,3 Laps,9.064,3,3'38.004,225.0,,
27,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,63,4:06'19.101,3 Laps,42.145,5,3'36.859,226.2,,
