NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
101,1,6,3:24.309,0,,31.951,2,1:18.288,2,1:34.070,0,240.1,23:19.996,21:29:19.996,0:31.951,1:18.288,1:34.070,334.9,Ricky TAYLOR,,HYPERCAR,H,Cadillac WTR,Cadillac,FF,31.951,78.288,94.070,8.062,8.062,9.689,17.751,14.200,31.951,32.127,1:04.078,4.724,1:08.802,24.876,1:33.678,16.561,1:50.239,6.450,1:56.689,35.828,2:32.517,16.639,2:49.156,14.763,3:03.919,8.106,3:12.025,2.603,3:14.628,6.211,3:20.839,3.470,3:24.309,
12,1,1,4:06.298,0,,1:00.319,0,1:26.900,0,1:39.079,0,197.1,4:06.298,21:10:06.298,1:00.319,1:26.900,1:39.079,274.6,Will STEVENS,0:00:16.869,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,60.319,86.900,99.079,24.017,24.017,16.526,40.543,19.776,1:00.319,37.511,1:37.830,4.887,1:42.717,26.856,2:09.573,17.646,2:27.219,6.958,2:34.177,37.927,3:12.104,17.154,3:29.258,15.896,3:45.154,7.856,3:53.010,2.879,3:55.889,6.993,4:02.882,3.416,4:06.298,
12,1,2,3:25.665,0,,32.627,0,1:19.403,0,1:33.635,0,238.5,7:31.963,21:13:31.963,0:32.627,1:19.403,1:33.635,330.8,Will STEVENS,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,32.627,79.403,93.635,8.057,8.057,10.047,18.104,14.523,32.627,32.555,1:05.182,4.769,1:09.951,25.222,1:35.173,16.857,1:52.030,6.452,1:58.482,36.205,2:34.687,16.759,2:51.446,14.590,3:06.036,7.627,3:13.663,2.547,3:16.210,5.999,3:22.209,3.456,3:25.665,
12,1,3,3:31.698,0,B,32.346,0,1:18.946,0,1:40.406,0,231.7,11:03.661,21:17:03.661,0:32.346,1:18.946,1:40.406,331.8,Will STEVENS,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,32.346,78.946,100.406,8.075,8.075,9.934,18.009,14.337,32.346,32.175,1:04.521,4.777,1:09.298,25.218,1:34.516,16.776,1:51.292,6.405,1:57.697,36.031,2:33.728,16.795,2:50.523,14.598,3:05.121,7.671,3:12.792,2.848,3:15.640,,,,3:31.698,
12,1,4,4:40.332,0,,1:36.664,0,1:25.043,0,1:38.625,0,175.0,15:43.993,21:21:43.993,1:36.664,1:25.043,1:38.625,279.5,Will STEVENS,0:01:06.832,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,96.664,85.043,98.625,1:04.194,1:04.194,14.351,1:18.545,18.119,1:36.664,35.926,2:12.590,4.915,2:17.505,26.531,2:44.036,17.671,3:01.707,6.901,3:08.608,39.292,3:47.900,17.015,4:04.915,15.344,4:20.259,7.826,4:28.085,2.699,4:30.784,6.133,4:36.917,3.415,4:40.332,
12,1,5,3:23.641,2,,32.077,2,1:18.439,0,1:33.125,2,240.9,19:07.634,21:25:07.634,0:32.077,1:18.439,1:33.125,333.9,Will STEVENS,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,32.077,78.439,93.125,8.027,8.027,9.895,17.922,14.155,32.077,32.006,1:04.083,4.743,1:08.826,24.998,1:33.824,16.692,1:50.516,6.402,1:56.918,35.871,2:32.789,16.660,2:49.449,14.364,3:03.813,7.558,3:11.371,2.525,3:13.896,6.280,3:20.176,3.465,3:23.641,
12,1,6,3:24.435,0,,32.201,0,1:18.269,2,1:33.965,0,239.9,22:32.069,21:28:32.069,0:32.201,1:18.269,1:33.965,340.2,Will STEVENS,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,FF,32.201,78.269,93.965,8.003,8.003,9.834,17.837,14.364,32.201,32.107,1:04.308,4.689,1:08.997,24.916,1:33.913,16.557,1:50.470,6.541,1:57.011,35.975,2:32.986,16.629,2:49.615,14.899,3:04.514,7.628,3:12.142,2.650,3:14.792,6.158,3:20.950,3.485,3:24.435,
15,2,1,3:53.292,0,,44.415,0,1:24.087,0,1:44.790,0,208.0,3:53.292,21:09:53.292,0:44.415,1:24.087,1:44.790,324.9,Raffaele MARCIELLO,0:00:04.972,HYPERCAR,H,BMW M Team WRT,BMW,GF,44.415,84.087,104.790,11.681,11.681,14.119,25.800,18.615,44.415,35.150,1:19.565,4.829,1:24.394,26.607,1:51.001,17.501,2:08.502,7.380,2:15.882,38.152,2:54.034,17.868,3:11.902,18.873,3:30.775,8.299,3:39.074,3.229,3:42.303,7.501,3:49.804,3.488,3:53.292,
15,2,2,3:25.765,0,,32.698,0,1:18.955,0,1:34.112,0,238.4,7:19.057,21:13:19.057,0:32.698,1:18.955,1:34.112,332.9,Raffaele MARCIELLO,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.698,78.955,94.112,8.113,8.113,10.106,18.219,14.479,32.698,32.333,1:05.031,4.769,1:09.800,25.162,1:34.962,16.691,1:51.653,6.518,1:58.171,36.097,2:34.268,16.820,2:51.088,15.005,3:06.093,7.709,3:13.802,2.495,3:16.297,5.993,3:22.290,3.475,3:25.765,
15,2,3,3:25.106,0,,32.533,0,1:18.673,0,1:33.900,0,239.2,10:44.163,21:16:44.163,0:32.533,1:18.673,1:33.900,334.9,Raffaele MARCIELLO,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.533,78.673,93.900,8.111,8.111,9.955,18.066,14.467,32.533,32.019,1:04.552,4.795,1:09.347,25.173,1:34.520,16.686,1:51.206,6.475,1:57.681,36.078,2:33.759,16.826,2:50.585,14.839,3:05.424,7.695,3:13.119,2.483,3:15.602,5.955,3:21.557,3.549,3:25.106,
15,2,4,3:36.375,0,B,32.764,0,1:19.173,0,1:44.438,0,226.7,14:20.538,21:20:20.538,0:32.764,1:19.173,1:44.438,334.9,Raffaele MARCIELLO,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.764,79.173,104.438,8.135,8.135,9.928,18.063,14.701,32.764,32.459,1:05.223,4.803,1:10.026,25.179,1:35.205,16.732,1:51.937,6.505,1:58.442,37.298,2:35.740,17.226,2:52.966,16.285,3:09.251,7.903,3:17.154,2.946,3:20.100,,,,3:36.375,
15,2,5,4:38.134,0,,1:30.769,0,1:24.108,0,1:43.257,0,176.4,18:58.672,21:24:58.672,1:30.769,1:24.108,1:43.257,316.3,Raffaele MARCIELLO,0:01:00.041,HYPERCAR,H,BMW M Team WRT,BMW,GF,90.769,84.108,103.257,58.532,58.532,13.970,1:12.502,18.267,1:30.769,35.560,2:06.329,4.817,2:11.146,26.460,2:37.606,17.271,2:54.877,7.413,3:02.290,38.328,3:40.618,17.942,3:58.560,18.701,4:17.261,7.976,4:25.237,2.827,4:28.064,6.645,4:34.709,3.425,4:38.134,
15,2,6,3:24.061,2,,32.097,2,1:18.403,2,1:33.561,2,240.4,22:22.733,21:28:22.733,0:32.097,1:18.403,1:33.561,333.9,Raffaele MARCIELLO,,HYPERCAR,H,BMW M Team WRT,BMW,FF,32.097,78.403,93.561,8.070,8.070,9.821,17.891,14.206,32.097,32.037,1:04.134,4.749,1:08.883,25.022,1:33.905,16.595,1:50.500,6.544,1:57.044,35.933,2:32.977,16.755,2:49.732,14.752,3:04.484,7.648,3:12.132,2.503,3:14.635,5.943,3:20.578,3.483,3:24.061,
20,2,1,3:56.695,0,,45.441,0,1:24.603,0,1:46.651,0,205.1,3:56.695,21:09:56.695,0:45.441,1:24.603,1:46.651,310.0,Robin FRIJNS,0:00:07.017,HYPERCAR,H,BMW M Team WRT,BMW,GF,45.441,84.603,106.651,12.756,12.756,14.221,26.977,18.464,45.441,36.114,1:21.555,4.888,1:26.443,26.334,1:52.777,17.267,2:10.044,6.947,2:16.991,39.168,2:56.159,21.366,3:17.525,16.520,3:34.045,8.136,3:42.181,3.221,3:45.402,7.833,3:53.235,3.460,3:56.695,
20,2,2,3:24.420,0,,32.455,0,1:18.497,0,1:33.468,0,240.0,7:21.115,21:13:21.115,0:32.455,1:18.497,1:33.468,336.0,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.455,78.497,93.468,8.089,8.089,9.935,18.024,14.431,32.455,32.167,1:04.622,4.747,1:09.369,25.022,1:34.391,16.561,1:50.952,6.456,1:57.408,35.887,2:33.295,16.692,2:49.987,14.715,3:04.702,7.677,3:12.379,2.531,3:14.910,5.996,3:20.906,3.514,3:24.420,
20,2,3,3:24.078,0,,32.161,0,1:18.517,0,1:33.400,0,240.4,10:45.193,21:16:45.193,0:32.161,1:18.517,1:33.400,337.0,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.161,78.517,93.400,8.120,8.120,9.784,17.904,14.257,32.161,32.184,1:04.345,4.770,1:09.115,24.951,1:34.066,16.612,1:50.678,6.432,1:57.110,35.830,2:32.940,16.694,2:49.634,14.598,3:04.232,7.670,3:11.902,2.506,3:14.408,6.038,3:20.446,3.632,3:24.078,
20,2,4,3:39.778,0,B,33.676,0,1:20.234,0,1:45.868,0,223.2,14:24.971,21:20:24.971,0:33.676,1:20.234,1:45.868,334.9,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,33.676,80.234,105.868,8.154,8.154,10.440,18.594,15.082,33.676,33.174,1:06.850,4.751,1:11.601,25.305,1:36.906,17.004,1:53.910,6.763,2:00.673,37.718,2:38.391,17.047,2:55.438,16.563,3:12.001,7.963,3:19.964,2.940,3:22.904,,,,3:39.778,
20,2,5,4:36.851,0,,1:28.612,0,1:24.287,0,1:43.952,0,177.2,19:01.822,21:25:01.822,1:28.612,1:24.287,1:43.952,324.9,Robin FRIJNS,0:01:00.162,HYPERCAR,H,BMW M Team WRT,BMW,GF,88.612,84.287,103.952,57.198,57.198,13.834,1:11.032,17.580,1:28.612,35.447,2:04.059,4.855,2:08.914,26.669,2:35.583,17.316,2:52.899,6.958,2:59.857,37.798,3:37.655,20.715,3:58.370,16.513,4:14.883,8.104,4:22.987,3.161,4:26.148,7.334,4:33.482,3.369,4:36.851,
20,2,6,3:23.250,2,,32.072,2,1:18.242,2,1:32.936,2,241.3,22:25.072,21:28:25.072,0:32.072,1:18.242,1:32.936,336.0,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,FF,32.072,78.242,92.936,8.019,8.019,9.788,17.807,14.265,32.072,31.978,1:04.050,4.747,1:08.797,24.924,1:33.721,16.593,1:50.314,6.416,1:56.730,35.853,2:32.583,16.636,2:49.219,14.481,3:03.700,7.632,3:11.332,2.462,3:13.794,5.916,3:19.710,3.540,3:23.250,
311,1,1,4:25.459,0,,1:08.777,0,1:28.786,0,1:47.896,0,182.8,4:25.459,21:10:25.459,1:08.777,1:28.786,1:47.896,306.5,Jack AITKEN,0:00:26.547,HYPERCAR,H,Cadillac Whelen,Cadillac,GF,68.777,88.786,107.896,32.824,32.824,15.510,48.334,20.443,1:08.777,37.767,1:46.544,5.076,1:51.620,27.709,2:19.329,18.234,2:37.563,7.590,2:45.153,39.686,3:24.839,17.582,3:42.421,17.504,3:59.925,8.983,4:08.908,3.625,4:12.533,9.468,4:22.001,3.458,4:25.459,
311,1,2,3:25.316,0,,33.098,0,1:18.424,0,1:33.794,0,238.9,7:50.775,21:13:50.775,0:33.098,1:18.424,1:33.794,338.1,Jack AITKEN,,HYPERCAR,H,Cadillac Whelen,Cadillac,GF,33.098,78.424,93.794,8.040,8.040,10.585,18.625,14.473,33.098,32.100,1:05.198,4.717,1:09.915,24.966,1:34.881,16.641,1:51.522,6.395,1:57.917,36.180,2:34.097,16.591,2:50.688,14.692,3:05.380,7.938,3:13.318,2.432,3:15.750,6.080,3:21.830,3.486,3:25.316,
311,1,3,3:31.448,0,B,32.272,0,1:18.489,0,1:40.687,0,232.0,11:22.223,21:17:22.223,0:32.272,1:18.489,1:40.687,338.1,Jack AITKEN,,HYPERCAR,H,Cadillac Whelen,Cadillac,GF,32.272,78.489,100.687,8.074,8.074,9.955,18.029,14.243,32.272,32.102,1:04.374,4.712,1:09.086,24.930,1:34.016,16.745,1:50.761,6.514,1:57.275,35.827,2:33.102,16.711,2:49.813,14.776,3:04.589,7.662,3:12.251,2.601,3:14.852,,,,3:31.448,
311,1,4,4:40.224,0,,1:35.434,0,1:24.635,0,1:40.155,0,175.1,16:02.447,21:22:02.447,1:35.434,1:24.635,1:40.155,284.7,Jack AITKEN,0:01:03.926,HYPERCAR,H,Cadillac Whelen,Cadillac,GF,95.434,84.635,100.155,1:01.859,1:01.859,14.603,1:16.462,18.972,1:35.434,35.799,2:11.233,4.821,2:16.054,26.573,2:42.627,17.442,3:00.069,7.100,3:07.169,37.899,3:45.068,17.290,4:02.358,15.882,4:18.240,8.372,4:26.612,2.833,4:29.445,7.300,4:36.745,3.479,4:40.224,
311,1,5,3:24.076,0,,32.474,0,1:18.729,0,1:32.873,0,240.4,19:26.523,21:25:26.523,0:32.474,1:18.729,1:32.873,332.9,Jack AITKEN,,HYPERCAR,H,Cadillac Whelen,Cadillac,GF,32.474,78.729,92.873,8.064,8.064,9.885,17.949,14.525,32.474,32.173,1:04.647,4.706,1:09.353,25.040,1:34.393,16.810,1:51.203,6.404,1:57.607,35.937,2:33.544,16.603,2:50.147,14.445,3:04.592,7.656,3:12.248,2.386,3:14.634,5.942,3:20.576,3.500,3:24.076,
311,1,6,3:22.742,3,,31.801,3,1:18.235,2,1:32.706,3,242.0,22:49.265,21:28:49.265,0:31.801,1:18.235,1:32.706,334.9,Jack AITKEN,,HYPERCAR,H,Cadillac Whelen,Cadillac,FF,31.801,78.235,92.706,8.079,8.079,9.675,17.754,14.047,31.801,31.965,1:03.766,4.724,1:08.490,24.879,1:33.369,16.667,1:50.036,6.419,1:56.455,35.638,2:32.093,16.553,2:48.646,14.446,3:03.092,7.659,3:10.751,2.381,3:13.132,6.076,3:19.208,3.534,3:22.742,
35,1,1,4:42.709,0,,1:17.693,0,1:32.477,0,1:52.539,0,171.7,4:42.709,21:10:42.709,1:17.693,1:32.477,1:52.539,255.7,Paul-Loup CHATIN,0:00:33.166,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,77.693,92.477,112.539,39.848,39.848,16.758,56.606,21.087,1:17.693,39.183,1:56.876,5.004,2:01.880,29.985,2:31.865,18.305,2:50.170,7.188,2:57.358,42.176,3:39.534,19.398,3:58.932,17.771,4:16.703,9.063,4:25.766,3.358,4:29.124,10.089,4:39.213,3.496,4:42.709,
35,1,2,3:35.845,0,B,33.004,0,1:18.618,0,1:44.223,0,227.3,8:18.554,21:14:18.554,0:33.004,1:18.618,1:44.223,338.1,Paul-Loup CHATIN,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,33.004,78.618,104.223,8.053,8.053,10.008,18.061,14.943,33.004,32.253,1:05.257,4.762,1:10.019,25.018,1:35.037,16.585,1:51.622,6.447,1:58.069,35.899,2:33.968,16.655,2:50.623,17.672,3:08.295,8.234,3:16.529,2.958,3:19.487,,,,3:35.845,
35,1,3,4:50.536,0,,1:25.588,0,1:29.950,0,1:54.998,0,168.8,13:09.090,21:19:09.090,1:25.588,1:29.950,1:54.998,281.0,Paul-Loup CHATIN,0:00:53.472,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,85.588,89.950,114.998,51.254,51.254,14.301,1:05.555,20.033,1:25.588,37.996,2:03.584,4.918,2:08.502,26.868,2:35.370,20.168,2:55.538,7.161,3:02.699,45.596,3:48.295,20.281,4:08.576,16.896,4:25.472,10.736,4:36.208,3.395,4:39.603,7.456,4:47.059,3.477,4:50.536,
35,1,4,3:24.426,0,,32.242,0,1:18.647,0,1:33.537,0,240.0,16:33.516,21:22:33.516,0:32.242,1:18.647,1:33.537,334.9,Paul-Loup CHATIN,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,32.242,78.647,93.537,8.061,8.061,9.798,17.859,14.383,32.242,32.163,1:04.405,4.739,1:09.144,25.132,1:34.276,16.613,1:50.889,6.509,1:57.398,35.910,2:33.308,16.646,2:49.954,14.789,3:04.743,7.638,3:12.381,2.484,3:14.865,6.084,3:20.949,3.477,3:24.426,
35,1,5,3:24.450,0,,32.177,2,1:18.539,0,1:33.734,0,239.9,19:57.966,21:25:57.966,0:32.177,1:18.539,1:33.734,338.1,Paul-Loup CHATIN,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,32.177,78.539,93.734,8.045,8.045,9.643,17.688,14.489,32.177,32.313,1:04.490,4.769,1:09.259,24.972,1:34.231,16.485,1:50.716,6.505,1:57.221,35.785,2:33.006,16.597,2:49.603,15.087,3:04.690,7.701,3:12.391,2.535,3:14.926,6.025,3:20.951,3.499,3:24.450,
35,1,6,3:24.153,2,,32.363,0,1:18.402,2,1:33.388,2,240.3,23:22.119,21:29:22.119,0:32.363,1:18.402,1:33.388,339.1,Paul-Loup CHATIN,,HYPERCAR,H,Alpine Endurance Team,Alpine,FF,32.363,78.402,93.388,8.037,8.037,9.791,17.828,14.535,32.363,32.265,1:04.628,4.759,1:09.387,24.946,1:34.333,16.432,1:50.765,6.517,1:57.282,35.844,2:33.126,16.552,2:49.678,14.853,3:04.531,7.643,3:12.174,2.486,3:14.660,5.951,3:20.611,3.542,3:24.153,
36,1,1,4:40.573,0,,1:12.886,0,1:31.530,0,1:56.157,0,173.0,4:40.573,21:10:40.573,1:12.886,1:31.530,1:56.157,285.4,Mick SCHUMACHER,0:00:30.722,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,72.886,91.530,116.157,37.403,37.403,15.183,52.586,20.300,1:12.886,39.071,1:51.957,5.324,1:57.281,29.125,2:26.406,18.010,2:44.416,7.598,2:52.014,42.454,3:34.468,18.976,3:53.444,19.594,4:13.038,8.327,4:21.365,4.895,4:26.260,10.793,4:37.053,3.520,4:40.573,
36,1,2,3:24.183,0,,31.975,0,1:18.363,0,1:33.845,0,240.2,8:04.756,21:14:04.756,0:31.975,1:18.363,1:33.845,337.0,Mick SCHUMACHER,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,31.975,78.363,93.845,8.070,8.070,9.732,17.802,14.173,31.975,32.060,1:04.035,4.776,1:08.811,25.004,1:33.815,16.523,1:50.338,6.631,1:56.969,35.828,2:32.797,16.629,2:49.426,15.095,3:04.521,7.644,3:12.165,,,,3:20.725,3.458,3:24.183,
36,1,3,3:38.038,0,B,33.423,0,1:20.582,0,1:44.033,0,225.0,11:42.794,21:17:42.794,0:33.423,1:20.582,1:44.033,339.1,Mick SCHUMACHER,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,33.423,80.582,104.033,8.042,8.042,10.391,18.433,14.990,33.423,33.244,1:06.667,4.804,1:11.471,25.618,1:37.089,16.916,1:54.005,6.660,2:00.665,36.867,2:37.532,17.044,2:54.576,16.100,3:10.676,7.950,3:18.626,2.986,3:21.612,,,,3:38.038,
36,1,4,4:31.955,0,,1:20.331,0,1:28.159,0,1:43.465,0,180.4,16:14.749,21:22:14.749,1:20.331,1:28.159,1:43.465,290.8,Mick SCHUMACHER,0:00:49.072,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,80.331,88.159,103.465,47.179,47.179,14.432,1:01.611,18.720,1:20.331,36.514,1:56.845,5.017,2:01.862,28.175,2:30.037,18.453,2:48.490,7.063,2:55.553,38.127,3:33.680,18.316,3:51.996,16.539,4:08.535,8.969,4:17.504,3.727,4:21.231,7.263,4:28.494,3.461,4:31.955,
36,1,5,3:23.462,2,,31.926,2,1:18.178,2,1:33.358,2,241.1,19:38.211,21:25:38.211,0:31.926,1:18.178,1:33.358,337.0,Mick SCHUMACHER,,HYPERCAR,H,Alpine Endurance Team,Alpine,GF,31.926,78.178,93.358,8.065,8.065,9.725,17.790,14.136,31.926,31.975,1:03.901,4.712,1:08.613,24.958,1:33.571,16.533,1:50.104,6.500,1:56.604,35.619,2:32.223,16.697,2:48.920,15.036,3:03.956,7.695,3:11.651,2.402,3:14.053,5.881,3:19.934,3.528,3:23.462,
36,1,6,4:04.839,0,B,32.184,0,1:41.367,0,1:51.288,0,200.4,23:43.050,21:29:43.050,0:32.184,1:41.367,1:51.288,274.6,Mick SCHUMACHER,,HYPERCAR,H,Alpine Endurance Team,Alpine,FF,32.184,101.367,111.288,8.085,8.085,9.781,17.866,14.318,32.184,38.081,1:10.265,7.151,1:17.416,38.907,1:56.323,17.228,2:13.551,6.972,2:20.523,37.653,2:58.176,19.033,3:17.209,17.677,3:34.886,9.292,3:44.178,3.540,3:47.718,,,,4:04.839,
38,2,1,4:09.449,0,,1:03.261,0,1:25.780,0,1:40.408,0,194.6,4:09.449,21:10:09.449,1:03.261,1:25.780,1:40.408,296.4,Sébastien BOURDAIS,0:00:20.881,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,63.261,85.780,100.408,26.845,26.845,15.056,41.901,21.360,1:03.261,36.867,1:40.128,4.907,1:45.035,26.660,2:11.695,17.346,2:29.041,6.965,2:36.006,38.031,3:14.037,17.052,3:31.089,15.844,3:46.933,8.024,3:54.957,4.040,3:58.997,6.992,4:05.989,3.460,4:09.449,
38,2,2,3:24.315,0,,32.480,0,1:18.546,0,1:33.289,0,240.1,7:33.764,21:13:33.764,0:32.480,1:18.546,1:33.289,333.9,Sébastien BOURDAIS,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,32.480,78.546,93.289,8.060,8.060,9.879,17.939,14.541,32.480,32.116,1:04.596,4.711,1:09.307,25.047,1:34.354,16.672,1:51.026,6.396,1:57.422,35.876,2:33.298,16.692,2:49.990,14.736,3:04.726,7.596,3:12.322,2.506,3:14.828,6.016,3:20.844,3.471,3:24.315,
38,2,3,3:31.818,0,B,32.165,0,1:18.762,0,1:40.891,0,231.6,11:05.582,21:17:05.582,0:32.165,1:18.762,1:40.891,336.0,Sébastien BOURDAIS,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,32.165,78.762,100.891,8.058,8.058,9.846,17.904,14.261,32.165,32.350,1:04.515,4.732,1:09.247,25.004,1:34.251,16.676,1:50.927,6.431,1:57.358,36.043,2:33.401,16.658,2:50.059,14.823,3:04.882,7.693,3:12.575,2.891,3:15.466,,,,3:31.818,
38,2,4,4:43.500,0,,1:42.337,0,1:23.643,0,1:37.520,0,173.0,15:49.082,21:21:49.082,1:42.337,1:23.643,1:37.520,317.2,Sébastien BOURDAIS,0:01:14.556,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,102.337,83.643,97.520,1:11.647,1:11.647,13.241,1:24.888,17.449,1:42.337,35.248,2:17.585,4.794,2:22.379,26.272,2:48.651,17.329,3:05.980,7.078,3:13.058,37.925,3:50.983,17.037,4:08.020,15.266,4:23.286,7.672,4:30.958,2.734,4:33.692,6.365,4:40.057,3.443,4:43.500,
38,2,5,3:25.249,0,,31.933,0,1:18.394,0,1:34.922,0,239.0,19:14.331,21:25:14.331,0:31.933,1:18.394,1:34.922,333.9,Sébastien BOURDAIS,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,31.933,78.394,94.922,8.062,8.062,9.706,17.768,14.165,31.933,32.030,1:03.963,4.722,1:08.685,25.106,1:33.791,16.536,1:50.327,6.472,1:56.799,35.813,2:32.612,16.670,2:49.282,16.031,3:05.313,7.719,3:13.032,2.679,3:15.711,6.123,3:21.834,3.415,3:25.249,
38,2,6,3:23.141,2,,31.909,2,1:18.276,2,1:32.956,2,241.5,22:37.472,21:28:37.472,0:31.909,1:18.276,1:32.956,332.9,Sébastien BOURDAIS,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,FF,31.909,78.276,92.956,8.037,8.037,9.711,17.748,14.161,31.909,32.013,1:03.922,4.718,1:08.640,24.938,1:33.578,16.607,1:50.185,6.386,1:56.571,35.760,2:32.331,16.597,2:48.928,14.631,3:03.559,7.586,3:11.145,2.544,3:13.689,6.055,3:19.744,3.397,3:23.141,
4,1,1,4:23.841,0,,1:09.559,0,1:28.462,0,1:45.820,0,184.0,4:23.841,21:10:23.841,1:09.559,1:28.462,1:45.820,290.8,Felipe NASR,0:00:27.938,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,69.559,88.462,105.820,34.100,34.100,14.799,48.899,20.660,1:09.559,37.887,1:47.446,4.954,1:52.400,27.445,2:19.845,18.176,2:38.021,7.181,2:45.202,39.167,3:24.369,17.487,3:41.856,17.740,3:59.596,8.353,4:07.949,3.864,4:11.813,8.643,4:20.456,3.385,4:23.841,
4,1,2,3:24.758,0,,32.607,0,1:18.290,0,1:33.861,0,239.6,7:48.599,21:13:48.599,0:32.607,1:18.290,1:33.861,341.3,Felipe NASR,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,32.607,78.290,93.861,8.008,8.008,10.033,18.041,14.566,32.607,32.213,1:04.820,4.735,1:09.555,24.951,1:34.506,16.391,1:50.897,6.514,1:57.411,35.868,2:33.279,16.592,2:49.871,15.110,3:04.981,7.689,3:12.670,2.624,3:15.294,6.034,3:21.328,3.430,3:24.758,
4,1,3,3:24.304,0,,32.402,0,1:18.149,2,1:33.753,0,240.1,11:12.903,21:17:12.903,0:32.402,1:18.149,1:33.753,342.3,Felipe NASR,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,32.402,78.149,93.753,8.021,8.021,9.892,17.913,14.489,32.402,32.085,1:04.487,4.737,1:09.224,24.848,1:34.072,16.479,1:50.551,6.439,1:56.990,35.856,2:32.846,16.584,2:49.430,15.138,3:04.568,7.731,3:12.299,2.511,3:14.810,6.008,3:20.818,3.486,3:24.304,
4,1,4,3:36.522,0,B,33.118,0,1:19.071,0,1:44.333,0,226.6,14:49.425,21:20:49.425,0:33.118,1:19.071,1:44.333,339.1,Felipe NASR,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,33.118,79.071,104.333,8.055,8.055,10.233,18.288,14.830,33.118,32.424,1:05.542,4.703,1:10.245,25.177,1:35.422,16.767,1:52.189,6.516,1:58.705,36.921,2:35.626,16.753,2:52.379,15.633,3:08.012,7.885,3:15.897,3.105,3:19.002,,,,3:36.522,
4,1,5,4:33.393,0,,1:22.180,0,1:25.834,0,1:45.379,0,179.4,19:22.818,21:25:22.818,1:22.180,1:25.834,1:45.379,325.8,Felipe NASR,0:00:53.552,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,82.180,85.834,105.379,49.506,49.506,14.136,1:03.642,18.538,1:22.180,35.568,1:57.748,5.662,2:03.410,27.257,2:30.667,17.347,2:48.014,7.711,2:55.725,39.885,3:35.610,18.632,3:54.242,16.710,4:10.952,8.877,4:19.829,3.250,4:23.079,6.922,4:30.001,3.392,4:33.393,
