NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
12,1,2,4:42.258,2,,47.620,0,1:43.211,2,2:11.427,2,173.8,10:49.249,09:48:49.249,0:47.620,1:43.211,2:11.427,291.6,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,47.620,103.211,131.427,10.270,10.270,15.525,25.795,21.825,47.620,42.653,1:30.273,6.068,1:36.341,33.202,2:09.543,21.288,2:30.831,8.803,2:39.634,46.420,3:26.054,21.150,3:47.204,25.690,4:12.894,11.221,4:24.115,3.852,4:27.967,9.610,4:37.577,4.681,4:42.258,
12,1,3,5:01.357,0,,48.702,0,1:50.591,0,2:22.064,0,162.8,15:50.606,09:53:50.606,0:48.702,1:50.591,2:22.064,222.1,Laurent NUSS,,GT4 RS,,Rempp Racing,,GF,48.702,110.591,142.064,10.247,10.247,15.501,25.748,22.954,48.702,46.609,1:35.311,6.145,1:41.456,34.899,2:16.355,22.938,2:39.293,9.208,2:48.501,49.911,3:38.412,21.834,4:00.246,25.957,4:26.203,13.014,4:39.217,5.638,4:44.855,11.890,4:56.745,4.612,5:01.357,
12,1,4,4:42.277,0,,47.070,2,1:43.756,0,2:11.451,0,173.8,20:32.883,09:58:32.883,0:47.070,1:43.756,2:11.451,255.7,Laurent NUSS,,GT4 RS,,Rempp Racing,,FF,47.070,103.756,131.451,10.077,10.077,15.114,25.191,21.879,47.070,42.882,1:29.952,6.014,1:35.966,33.546,2:09.512,21.314,2:30.826,9.090,2:39.916,46.612,3:26.528,21.251,3:47.779,25.213,4:12.992,10.975,4:23.967,3.725,4:27.692,9.930,4:37.622,4.655,4:42.277,
13,1,1,6:08.356,0,,2:09.312,0,1:46.540,0,2:12.504,0,131.8,6:08.356,09:44:08.356,2:09.312,1:46.540,2:12.504,238.8,Marc VANWYNSBERGHE,0:01:21.577,992,,911 Impact,,GF,129.312,106.540,132.504,1:28.706,1:28.706,17.356,1:46.062,23.250,2:09.312,44.305,2:53.617,5.953,2:59.570,34.555,3:34.125,21.727,3:55.852,8.597,4:04.449,47.430,4:51.879,21.405,5:13.284,25.798,5:39.082,11.258,5:50.340,4.306,5:54.646,9.031,6:03.677,4.679,6:08.356,
13,1,2,4:41.673,0,,47.267,0,1:42.916,0,2:11.490,0,174.2,10:50.029,09:48:50.029,0:47.267,1:42.916,2:11.490,272.5,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,47.267,102.916,131.490,10.243,10.243,15.093,25.336,21.931,47.267,42.520,1:29.787,5.807,1:35.594,33.133,2:08.727,21.456,2:30.183,9.332,2:39.515,47.344,3:26.859,21.450,3:48.309,24.928,4:13.237,10.997,4:24.234,3.909,4:28.143,8.882,4:37.025,4.648,4:41.673,
13,1,3,4:40.140,2,,46.533,2,1:42.941,0,2:10.666,2,175.1,15:30.169,09:53:30.169,0:46.533,1:42.941,2:10.666,285.4,Marc VANWYNSBERGHE,,992,,911 Impact,,GF,46.533,102.941,130.666,10.286,10.286,14.863,25.149,21.384,46.533,42.390,1:28.923,5.788,1:34.711,33.271,2:07.982,21.492,2:29.474,9.369,2:38.843,47.221,3:26.064,21.053,3:47.117,24.479,4:11.596,10.743,4:22.339,4.178,4:26.517,9.018,4:35.535,4.605,4:40.140,
13,1,4,4:40.673,0,,46.268,0,1:42.672,2,2:11.733,0,174.8,20:10.842,09:58:10.842,0:46.268,1:42.672,2:11.733,281.7,Marc VANWYNSBERGHE,,992,,911 Impact,,FF,46.268,102.672,131.733,10.088,10.088,14.739,24.827,21.441,46.268,42.516,1:28.784,5.872,1:34.656,32.703,2:07.359,21.581,2:28.940,9.071,2:38.011,47.568,3:25.579,21.133,3:46.712,25.456,4:12.168,10.681,4:22.849,3.914,4:26.763,9.189,4:35.952,4.721,4:40.673,
15,1,1,6:09.466,0,,2:10.131,0,1:46.041,0,2:13.294,0,131.4,6:09.466,09:44:09.466,2:10.131,1:46.041,2:13.294,219.4,Bashar MARDINI,0:01:25.100,992,,GDL Racing,,GF,130.131,106.041,133.294,1:31.379,1:31.379,16.826,1:48.205,21.926,2:10.131,45.057,2:55.188,5.889,3:01.077,33.632,3:34.709,21.463,3:56.172,8.995,4:05.167,47.695,4:52.862,21.025,5:13.887,25.947,5:39.834,11.119,5:50.953,4.468,5:55.421,9.410,6:04.831,4.635,6:09.466,
15,1,2,4:42.115,0,,47.100,0,1:43.202,0,2:11.813,0,173.9,10:51.581,09:48:51.581,0:47.100,1:43.202,2:11.813,261.3,Bashar MARDINI,,992,,GDL Racing,,GF,47.100,103.202,131.813,10.152,10.152,15.267,25.419,21.681,47.100,42.670,1:29.770,5.818,1:35.588,33.005,2:08.593,21.709,2:30.302,9.132,2:39.434,47.092,3:26.526,21.108,3:47.634,25.437,4:13.071,11.207,4:24.278,4.014,4:28.292,9.001,4:37.293,4.822,4:42.115,
15,1,3,4:36.801,2,,46.544,0,1:42.466,0,2:07.791,2,177.2,15:28.382,09:53:28.382,0:46.544,1:42.466,2:07.791,259.4,Bashar MARDINI,,992,,GDL Racing,,GF,46.544,102.466,127.791,10.090,10.090,15.118,25.208,21.336,46.544,42.863,1:29.407,5.856,1:35.263,32.808,2:08.071,20.939,2:29.010,8.790,2:37.800,45.663,3:23.463,20.923,3:44.386,24.221,4:08.607,10.486,4:19.093,3.904,4:22.997,9.213,4:32.210,4.591,4:36.801,
15,1,4,4:37.543,0,,46.091,2,1:41.418,2,2:10.034,0,176.7,20:05.925,09:58:05.925,0:46.091,1:41.418,2:10.034,276.0,Bashar MARDINI,,992,,GDL Racing,,FF,46.091,101.418,130.034,10.063,10.063,15.143,25.206,20.885,46.091,42.454,1:28.545,5.902,1:34.447,32.737,2:07.184,20.325,2:27.509,9.663,2:37.172,46.523,3:23.695,20.961,3:44.656,24.664,4:09.320,10.559,4:19.879,3.812,4:23.691,9.210,4:32.901,4.642,4:37.543,
16,1,1,8:23.698,0,,3:38.739,0,2:23.562,0,2:21.397,0,96.4,8:23.698,09:46:23.698,3:38.739,2:23.562,2:21.397,226.8,Jim MICHAELIAN,0:02:50.124,992,,GDL Racing,,GF,218.739,143.562,141.397,2:56.304,2:56.304,17.507,3:13.811,24.928,3:38.739,45.430,4:24.169,6.295,4:30.464,1:05.754,5:36.218,26.083,6:02.301,10.106,6:12.407,49.789,7:02.196,22.037,7:24.233,27.696,7:51.929,11.675,8:03.604,4.778,8:08.382,10.585,8:18.967,4.731,8:23.698,
16,1,2,5:00.665,0,,49.949,0,1:47.314,0,2:23.402,0,163.2,13:24.363,09:51:24.363,0:49.949,1:47.314,2:23.402,262.6,Jim MICHAELIAN,,992,,GDL Racing,,GF,49.949,107.314,143.402,10.613,10.613,16.040,26.653,23.296,49.949,45.805,1:35.754,6.089,1:41.843,34.133,2:15.976,21.287,2:37.263,9.156,2:46.419,49.676,3:36.095,22.979,3:59.074,28.948,4:28.022,13.217,4:41.239,4.818,4:46.057,9.860,4:55.917,4.748,5:00.665,
16,1,3,4:57.261,0,,49.772,0,1:47.759,0,2:19.730,2,165.0,18:21.624,09:56:21.624,0:49.772,1:47.759,2:19.730,249.8,Jim MICHAELIAN,,992,,GDL Racing,,GF,49.772,107.759,139.730,10.899,10.899,16.183,27.082,22.690,49.772,45.091,1:34.863,6.187,1:41.050,34.894,2:15.944,21.587,2:37.531,9.407,2:46.938,49.322,3:36.260,21.484,3:57.744,28.559,4:26.303,11.626,4:37.929,4.464,4:42.393,10.170,4:52.563,4.698,4:57.261,
16,1,4,4:57.227,2,,49.520,2,1:47.179,2,2:20.528,0,165.0,23:18.851,10:01:18.851,0:49.520,1:47.179,2:20.528,264.5,Jim MICHAELIAN,,992,,GDL Racing,,FF,49.520,107.179,140.528,10.577,10.577,15.811,26.388,23.132,49.520,43.782,1:33.302,5.941,1:39.243,34.475,2:13.718,22.981,2:36.699,9.830,2:46.529,49.052,3:35.581,21.991,3:57.572,28.165,4:25.737,11.521,4:37.258,4.399,4:41.657,10.933,4:52.590,4.637,4:57.227,
17,1,1,5:01.745,0,,1:01.695,0,1:44.128,0,2:15.922,0,160.8,5:01.745,09:43:01.745,1:01.695,1:44.128,2:15.922,253.9,Michel ETTOUATI,0:00:15.708,R,,Schumacher IMSA,,GF,61.695,104.128,135.922,21.853,21.853,16.708,38.561,23.134,1:01.695,43.415,1:45.110,5.901,1:51.011,33.646,2:24.657,21.166,2:45.823,9.187,2:55.010,48.591,3:43.601,21.915,4:05.516,26.820,4:32.336,11.438,4:43.774,4.064,4:47.838,9.157,4:56.995,4.750,5:01.745,
17,1,2,4:54.004,0,,46.776,2,1:53.636,0,2:13.592,2,166.8,9:55.749,09:47:55.749,0:46.776,1:53.636,2:13.592,248.1,Michel ETTOUATI,,R,,Schumacher IMSA,,GF,46.776,113.636,133.592,10.195,10.195,14.908,25.103,21.673,46.776,44.674,1:31.450,11.378,1:42.828,36.139,2:18.967,21.445,2:40.412,8.656,2:49.068,47.590,3:36.658,20.941,3:57.599,26.566,4:24.165,11.801,4:35.966,3.738,4:39.704,9.752,4:49.456,4.548,4:54.004,
17,1,3,4:45.048,2,,47.304,0,1:43.899,2,2:13.845,0,172.1,14:40.797,09:52:40.797,0:47.304,1:43.899,2:13.845,273.9,Michel ETTOUATI,,R,,Schumacher IMSA,,GF,47.304,103.899,133.845,10.280,10.280,15.134,25.414,21.890,47.304,43.784,1:31.088,5.795,1:36.883,32.878,2:09.761,21.442,2:31.203,8.727,2:39.930,48.595,3:28.525,20.928,3:49.453,26.218,4:15.671,11.406,4:27.077,4.142,4:31.219,9.250,4:40.469,4.579,4:45.048,
17,1,4,4:45.889,0,,46.937,0,1:44.230,0,2:14.722,0,171.6,19:26.686,09:57:26.686,0:46.937,1:44.230,2:14.722,261.3,Michel ETTOUATI,,R,,Schumacher IMSA,,GF,46.937,104.230,134.722,10.135,10.135,14.834,24.969,21.968,46.937,43.883,1:30.820,5.889,1:36.709,33.252,2:09.961,21.206,2:31.167,8.646,2:39.813,47.732,3:27.545,21.011,3:48.556,27.098,4:15.654,11.341,4:26.995,3.758,4:30.753,10.569,4:41.322,4.567,4:45.889,
17,1,5,5:01.967,0,B,49.842,0,1:43.978,0,2:28.147,0,162.4,24:28.653,10:02:28.653,0:49.842,1:43.978,2:28.147,261.3,Michel ETTOUATI,,R,,Schumacher IMSA,,FF,49.842,103.978,148.147,10.403,10.403,17.114,27.517,22.325,49.842,43.893,1:33.735,5.914,1:39.649,32.943,2:12.592,21.228,2:33.820,8.996,2:42.816,48.186,3:31.002,21.136,3:52.138,26.965,4:19.103,13.521,4:32.624,5.241,4:37.865,,,,5:01.967,
19,1,1,5:36.838,0,,1:39.185,0,1:45.464,0,2:12.189,0,144.1,5:36.838,09:43:36.838,1:39.185,1:45.464,2:12.189,251.0,Laurent COCHARD,0:00:52.688,992,,Racing Technology,,GF,99.185,105.464,132.189,59.167,59.167,17.453,1:16.620,22.565,1:39.185,43.667,2:22.852,6.034,2:28.886,33.643,3:02.529,22.120,3:24.649,9.074,3:33.723,46.870,4:20.593,21.349,4:41.942,25.435,5:07.377,11.374,5:18.751,4.050,5:22.801,9.314,5:32.115,4.723,5:36.838,
19,1,2,4:42.128,0,,47.490,0,1:44.204,0,2:10.434,0,173.9,10:18.966,09:48:18.966,0:47.490,1:44.204,2:10.434,249.3,Laurent COCHARD,,992,,Racing Technology,,GF,47.490,104.204,130.434,10.305,10.305,15.536,25.841,21.649,47.490,42.713,1:30.203,5.947,1:36.150,33.658,2:09.808,21.886,2:31.694,8.873,2:40.567,46.490,3:27.057,21.280,3:48.337,24.962,4:13.299,10.677,4:23.976,4.009,4:27.985,9.436,4:37.421,4.707,4:42.128,
19,1,3,4:39.125,2,,46.505,2,1:43.318,0,2:09.302,2,175.7,14:58.091,09:52:58.091,0:46.505,1:43.318,2:09.302,264.5,Laurent COCHARD,,992,,Racing Technology,,GF,46.505,103.318,129.302,10.226,10.226,14.910,25.136,21.369,46.505,42.795,1:29.300,5.898,1:35.198,32.936,2:08.134,21.689,2:29.823,9.044,2:38.867,45.977,3:24.844,20.989,3:45.833,24.725,4:10.558,10.592,4:21.150,4.105,4:25.255,9.037,4:34.292,4.833,4:39.125,
19,1,4,5:02.675,0,,46.770,0,1:42.067,2,2:33.838,0,162.1,20:00.766,09:58:00.766,0:46.770,1:42.067,2:33.838,269.8,Laurent COCHARD,,992,,Racing Technology,,FF,46.770,102.067,153.838,10.144,10.144,15.517,25.661,21.109,46.770,42.357,1:29.127,5.920,1:35.047,32.702,2:07.749,21.088,2:28.837,9.107,2:37.944,1:10.698,3:48.642,21.913,4:10.555,24.693,4:35.248,10.462,4:45.710,3.700,4:49.410,8.704,4:58.114,4.561,5:02.675,
20,1,1,5:49.134,0,,1:49.805,0,1:48.243,0,2:11.086,0,139.0,5:49.134,09:43:49.134,1:49.805,1:48.243,2:11.086,216.8,Ziad GERIS,0:01:00.091,992,,GP Elite,,GF,109.805,108.243,131.086,1:06.797,1:06.797,18.258,1:25.055,24.750,1:49.805,45.966,2:35.771,5.947,2:41.718,34.041,3:15.759,22.289,3:38.048,9.616,3:47.664,46.999,4:34.663,21.333,4:55.996,25.186,5:21.182,10.707,5:31.889,3.901,5:35.790,8.704,5:44.494,4.640,5:49.134,
20,1,2,4:35.897,2,,45.990,2,1:41.140,0,2:08.767,0,177.8,10:25.031,09:48:25.031,0:45.990,1:41.140,2:08.767,288.5,Ziad GERIS,,992,,GP Elite,,GF,45.990,101.140,128.767,10.259,10.259,14.859,25.118,20.872,45.990,42.073,1:28.063,5.775,1:33.838,32.367,2:06.205,20.925,2:27.130,8.678,2:35.808,45.783,3:21.591,21.091,3:42.682,25.194,4:07.876,10.528,4:18.404,3.871,4:22.275,8.748,4:31.023,4.874,4:35.897,
20,1,3,4:36.028,0,,46.601,0,1:41.047,2,2:08.380,2,177.7,15:01.059,09:53:01.059,0:46.601,1:41.047,2:08.380,272.5,Ziad GERIS,,992,,GP Elite,,GF,46.601,101.047,128.380,10.238,10.238,15.001,25.239,21.362,46.601,41.982,1:28.583,5.772,1:34.355,32.341,2:06.696,20.952,2:27.648,8.718,2:36.366,45.860,3:22.226,20.768,3:42.994,24.841,4:07.835,10.633,4:18.468,3.867,4:22.335,8.970,4:31.305,4.723,4:36.028,
20,1,4,4:40.899,0,,46.889,0,1:41.625,0,2:12.385,0,174.6,19:41.958,09:57:41.958,0:46.889,1:41.625,2:12.385,279.5,Ziad GERIS,,992,,GP Elite,,GF,46.889,101.625,132.385,10.118,10.118,15.159,25.277,21.612,46.889,42.681,1:29.570,5.789,1:35.359,32.247,2:07.606,20.908,2:28.514,8.667,2:37.181,46.617,3:23.798,20.977,3:44.775,27.868,4:12.643,10.383,4:23.026,3.871,4:26.897,9.350,4:36.247,4.652,4:40.899,
20,1,5,4:41.060,0,,46.623,0,1:43.223,0,2:11.214,0,174.5,24:23.018,10:02:23.018,0:46.623,1:43.223,2:11.214,290.0,Ziad GERIS,,992,,GP Elite,,FF,46.623,103.223,131.214,10.168,10.168,15.088,25.256,21.367,46.623,42.645,1:29.268,6.137,1:35.405,33.364,2:08.769,21.077,2:29.846,8.836,2:38.682,47.200,3:25.882,21.560,3:47.442,25.501,4:12.943,10.342,4:23.285,3.865,4:27.150,8.749,4:35.899,5.161,4:41.060,
21,1,1,5:48.012,0,,1:49.321,0,1:46.843,0,2:11.848,0,139.5,5:48.012,09:43:48.012,1:49.321,1:46.843,2:11.848,210.9,Samer SHAHIN,0:00:58.933,992,,GP Elite,,GF,109.321,106.843,131.848,1:06.030,1:06.030,17.945,1:23.975,25.346,1:49.321,46.132,2:35.453,6.074,2:41.527,33.400,3:14.927,21.237,3:36.164,8.976,3:45.140,47.564,4:32.704,20.722,4:53.426,25.483,5:18.909,11.248,5:30.157,3.951,5:34.108,9.421,5:43.529,4.483,5:48.012,
21,1,2,4:36.266,0,,45.307,2,1:40.783,0,2:10.176,0,177.6,10:24.278,09:48:24.278,0:45.307,1:40.783,2:10.176,240.9,Samer SHAHIN,,992,,GP Elite,,GF,45.307,100.783,130.176,9.960,9.960,14.638,24.598,20.709,45.307,41.902,1:27.209,5.729,1:32.938,32.354,2:05.292,20.798,2:26.090,8.941,2:35.031,46.119,3:21.150,20.805,3:41.955,25.351,4:07.306,11.330,4:18.636,3.984,4:22.620,9.014,4:31.634,4.632,4:36.266,
21,1,3,4:35.357,0,,46.697,0,1:40.906,0,2:07.754,0,178.1,14:59.635,09:52:59.635,0:46.697,1:40.906,2:07.754,261.9,Samer SHAHIN,,992,,GP Elite,,GF,46.697,100.906,127.754,10.001,10.001,15.248,25.249,21.448,46.697,41.995,1:28.692,5.740,1:34.432,32.393,2:06.825,20.778,2:27.603,8.733,2:36.336,45.679,3:22.015,20.554,3:42.569,24.430,4:06.999,11.082,4:18.081,3.889,4:21.970,8.583,4:30.553,4.804,4:35.357,
