NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
22,2,4,3:35.615,2,,33.885,2,1:23.388,2,1:38.342,2,227.5,15:03.642,20:57:03.642,0:33.885,1:23.388,1:38.342,315.4,Pietro FITTIPALDI,,LMP2,,United Autosports,Oreca,FF,33.885,83.388,98.342,8.868,8.868,10.149,19.017,14.868,33.885,33.961,1:07.846,5.154,1:13.000,26.394,1:39.394,17.879,1:57.273,6.674,2:03.947,38.136,2:42.083,18.019,3:00.102,15.231,3:15.333,8.018,3:23.351,2.526,3:25.877,5.983,3:31.860,3.755,3:35.615,
23,3,1,4:06.256,0,,53.349,0,1:30.132,0,1:42.775,0,197.1,4:06.256,20:46:06.256,0:53.349,1:30.132,1:42.775,261.9,Benjamin HANLEY,0:00:16.242,LMP2,P/A,United Autosports,Oreca,GF,53.349,90.132,102.775,22.233,22.233,13.833,36.066,17.283,53.349,38.179,1:31.528,5.315,1:36.843,28.227,2:05.070,18.411,2:23.481,6.952,2:30.433,40.490,3:10.923,18.340,3:29.263,15.595,3:44.858,8.297,3:53.155,2.648,3:55.803,6.835,4:02.638,3.618,4:06.256,
23,3,2,3:36.911,0,,34.450,0,1:23.971,0,1:38.490,0,226.1,7:43.167,20:49:43.167,0:34.450,1:23.971,1:38.490,312.7,Benjamin HANLEY,,LMP2,P/A,United Autosports,Oreca,GF,34.450,83.971,98.490,8.795,8.795,10.530,19.325,15.125,34.450,33.968,1:08.418,5.157,1:13.575,26.846,1:40.421,18.000,1:58.421,6.664,2:05.085,37.993,2:43.078,18.069,3:01.147,15.271,3:16.418,8.198,3:24.616,2.575,3:27.191,6.106,3:33.297,3.614,3:36.911,
23,3,3,3:35.459,2,,33.643,3,1:23.566,0,1:38.250,2,227.7,11:18.626,20:53:18.626,0:33.643,1:23.566,1:38.250,313.6,Benjamin HANLEY,,LMP2,P/A,United Autosports,Oreca,GF,33.643,83.566,98.250,8.768,8.768,10.051,18.819,14.824,33.643,33.941,1:07.584,5.137,1:12.721,26.630,1:39.351,17.858,1:57.209,6.702,2:03.911,38.015,2:41.926,18.019,2:59.945,15.188,3:15.133,8.103,3:23.236,2.521,3:25.757,5.996,3:31.753,3.706,3:35.459,
23,3,4,3:35.549,0,,33.737,0,1:23.389,2,1:38.423,0,227.6,14:54.175,20:56:54.175,0:33.737,1:23.389,1:38.423,313.6,Benjamin HANLEY,,LMP2,P/A,United Autosports,Oreca,GF,33.737,83.389,98.423,8.798,8.798,10.152,18.950,14.787,33.737,33.916,1:07.653,5.131,1:12.784,26.520,1:39.304,17.822,1:57.126,6.698,2:03.824,38.067,2:41.891,18.012,2:59.903,15.187,3:15.090,8.046,3:23.136,2.517,3:25.653,6.177,3:31.830,3.719,3:35.549,
27,2,1,4:50.952,0,,1:04.107,0,1:41.283,0,2:05.562,0,166.8,4:50.952,20:46:50.952,1:04.107,1:41.283,2:05.562,263.9,Mattia DRUDI,0:00:24.234,LMGT3,,Heart of Racing Team,Aston Martin,GF,64.107,101.283,125.562,30.285,30.285,14.228,44.513,19.594,1:04.107,40.598,1:44.705,5.707,1:50.412,34.505,2:24.917,20.473,2:45.390,7.724,2:53.114,45.992,3:39.106,24.603,4:03.709,23.072,4:26.781,10.522,4:37.303,2.930,4:40.233,6.899,4:47.132,3.820,4:50.952,
27,2,2,3:53.318,0,,36.499,0,1:30.038,0,1:46.781,0,210.2,8:44.270,20:50:44.270,0:36.499,1:30.038,1:46.781,287.7,Mattia DRUDI,,LMGT3,,Heart of Racing Team,Aston Martin,GF,36.499,90.038,106.781,9.547,9.547,10.651,20.198,16.301,36.499,36.632,1:13.131,5.539,1:18.670,28.642,1:47.312,19.225,2:06.537,6.901,2:13.438,40.627,2:54.065,19.588,3:13.653,17.605,3:31.258,8.985,3:40.243,2.659,3:42.902,6.402,3:49.304,4.014,3:53.318,
27,2,3,3:52.789,2,,36.376,2,1:29.893,2,1:46.520,2,210.7,12:37.059,20:54:37.059,0:36.376,1:29.893,1:46.520,290.0,Mattia DRUDI,,LMGT3,,Heart of Racing Team,Aston Martin,GF,36.376,89.893,106.520,9.620,9.620,10.468,20.088,16.288,36.376,36.576,1:12.952,5.554,1:18.506,28.583,1:47.089,19.180,2:06.269,6.930,2:13.199,40.709,2:53.908,19.554,3:13.462,17.563,3:31.025,8.942,3:39.967,2.739,3:42.706,6.223,3:48.929,3.860,3:52.789,
27,2,4,4:47.589,0,B,36.727,0,1:36.006,0,2:34.856,0,170.6,17:24.648,20:59:24.648,0:36.727,1:36.006,2:34.856,283.2,Mattia DRUDI,,LMGT3,,Heart of Racing Team,Aston Martin,FF,36.727,96.006,154.856,9.525,9.525,10.662,20.187,16.540,36.727,37.940,1:14.667,5.581,1:20.248,31.167,1:51.415,21.318,2:12.733,8.308,2:21.041,47.225,3:08.266,27.964,3:36.230,32.113,4:08.343,14.531,4:22.874,4.858,4:27.732,,,,4:47.589,
29,2,1,4:16.890,0,,58.727,0,1:28.151,0,1:50.012,0,188.9,4:16.890,20:46:16.890,0:58.727,1:28.151,1:50.012,306.5,Mathias BECHE,0:00:21.688,LMP2,P/A,TDS Racing,Oreca,GF,58.727,88.151,110.012,27.055,27.055,13.575,40.630,18.097,58.727,36.534,1:35.261,5.149,1:40.410,27.764,2:08.174,18.704,2:26.878,7.027,2:33.905,41.741,3:15.646,18.358,3:34.004,16.375,3:50.379,9.915,4:00.294,4.189,4:04.483,8.710,4:13.193,3.697,4:16.890,
29,2,2,3:40.240,0,,34.001,0,1:23.216,0,1:43.023,0,222.7,7:57.130,20:49:57.130,0:34.001,1:23.216,1:43.023,315.4,Mathias BECHE,,LMP2,P/A,TDS Racing,Oreca,GF,34.001,83.216,103.023,8.837,8.837,10.087,18.924,15.077,34.001,33.781,1:07.782,5.099,1:12.881,26.473,1:39.354,17.863,1:57.217,6.679,2:03.896,38.144,2:42.040,18.001,3:00.041,15.247,3:15.288,8.219,3:23.507,4.439,3:27.946,8.646,3:36.592,3.648,3:40.240,
29,2,3,3:35.481,0,,33.782,0,1:23.370,0,1:38.329,0,227.6,11:32.611,20:53:32.611,0:33.782,1:23.370,1:38.329,315.4,Mathias BECHE,,LMP2,P/A,TDS Racing,Oreca,GF,33.782,83.370,98.329,8.795,8.795,10.088,18.883,14.899,33.782,34.061,1:07.843,5.098,1:12.941,26.438,1:39.379,17.773,1:57.152,6.686,2:03.838,38.039,2:41.877,17.983,2:59.860,15.082,3:14.942,8.139,3:23.081,2.576,3:25.657,6.077,3:31.734,3.747,3:35.481,
29,2,4,3:35.062,3,,33.760,2,1:23.126,3,1:38.176,2,228.1,15:07.673,20:57:07.673,0:33.760,1:23.126,1:38.176,316.3,Mathias BECHE,,LMP2,P/A,TDS Racing,Oreca,FF,33.760,83.126,98.176,8.829,8.829,9.977,18.806,14.954,33.760,33.821,1:07.581,5.082,1:12.663,26.462,1:39.125,17.761,1:56.886,6.682,2:03.568,38.002,2:41.570,17.954,2:59.524,15.093,3:14.617,8.107,3:22.724,2.608,3:25.332,6.041,3:31.373,3.689,3:35.062,
37,2,1,4:25.598,0,,1:00.215,0,1:31.347,0,1:54.036,0,182.7,4:25.598,20:46:25.598,1:00.215,1:31.347,1:54.036,291.6,Tom BLOMQVIST,0:00:20.860,LMP2,,CLX - Pure Rxcing,Oreca,GF,60.215,91.347,114.036,26.478,26.478,14.046,40.524,19.691,1:00.215,38.317,1:38.532,5.245,1:43.777,28.739,2:12.516,19.046,2:31.562,9.308,2:40.870,39.992,3:20.862,20.655,3:41.517,18.121,3:59.638,9.013,4:08.651,4.387,4:13.038,8.857,4:21.895,3.703,4:25.598,
37,2,2,3:44.036,0,,34.398,0,1:24.813,0,1:44.825,0,219.0,8:09.634,20:50:09.634,0:34.398,1:24.813,1:44.825,312.7,Tom BLOMQVIST,,LMP2,,CLX - Pure Rxcing,Oreca,GF,34.398,84.813,104.825,8.871,8.871,10.250,19.121,15.277,34.398,34.481,1:08.879,5.132,1:14.011,27.025,1:41.036,18.175,1:59.211,6.881,2:06.092,38.877,2:44.969,20.899,3:05.868,16.819,3:22.687,8.450,3:31.137,2.869,3:34.006,6.367,3:40.373,3.663,3:44.036,
37,2,3,3:36.184,2,,33.725,2,1:24.004,2,1:38.455,2,226.9,11:45.818,20:53:45.818,0:33.725,1:24.004,1:38.455,313.6,Tom BLOMQVIST,,LMP2,,CLX - Pure Rxcing,Oreca,GF,33.725,84.004,98.455,8.829,8.829,10.032,18.861,14.864,33.725,34.115,1:07.840,5.137,1:12.977,26.756,1:39.733,17.996,1:57.729,6.674,2:04.403,37.994,2:42.397,18.066,3:00.463,15.324,3:15.787,8.073,3:23.860,2.627,3:26.487,5.998,3:32.485,3.699,3:36.184,
37,2,4,3:52.984,0,B,35.080,0,1:26.809,0,1:51.095,0,210.5,15:38.802,20:57:38.802,0:35.080,1:26.809,1:51.095,303.9,Tom BLOMQVIST,,LMP2,,CLX - Pure Rxcing,Oreca,FF,35.080,86.809,111.095,8.844,8.844,10.148,18.992,16.088,35.080,35.647,1:10.727,5.218,1:15.945,27.508,1:43.453,18.436,2:01.889,6.985,2:08.874,39.812,2:48.686,18.408,3:07.094,16.879,3:23.973,8.568,3:32.541,3.143,3:35.684,,,,3:52.984,
43,2,1,6:00.637,0,,2:45.245,0,1:32.218,0,1:43.174,0,134.6,6:00.637,20:48:00.637,2:45.245,1:32.218,1:43.174,252.2,Tom DILLMANN,0:02:06.437,LMP2,,Inter Europol Competition,Oreca,GF,165.245,92.218,103.174,2:12.340,2:12.340,14.580,2:26.920,18.325,2:45.245,39.391,3:24.636,5.209,3:29.845,29.004,3:58.849,18.614,4:17.463,7.011,4:24.474,38.877,5:03.351,18.712,5:22.063,16.200,5:38.263,8.575,5:46.838,3.049,5:49.887,7.117,5:57.004,3.633,6:00.637,
43,2,2,3:46.372,0,,33.933,0,1:24.382,0,1:48.057,0,216.7,9:47.009,20:51:47.009,0:33.933,1:24.382,1:48.057,315.4,Tom DILLMANN,,LMP2,,Inter Europol Competition,Oreca,GF,33.933,84.382,108.057,8.807,8.807,10.172,18.979,14.954,33.933,34.540,1:08.473,5.163,1:13.636,26.796,1:40.432,17.883,1:58.315,6.626,2:04.941,37.940,2:42.881,19.443,3:02.324,21.204,3:23.528,9.247,3:32.775,3.057,3:35.832,6.929,3:42.761,3.611,3:46.372,
43,2,3,3:35.333,2,,33.871,2,1:23.370,2,1:38.092,3,227.8,13:22.342,20:55:22.342,0:33.871,1:23.370,1:38.092,317.2,Tom DILLMANN,,LMP2,,Inter Europol Competition,Oreca,GF,33.871,83.370,98.092,8.773,8.773,10.117,18.890,14.981,33.871,33.751,1:07.622,5.106,1:12.728,26.621,1:39.349,17.892,1:57.241,6.610,2:03.851,37.951,2:41.802,18.055,2:59.857,15.137,3:14.994,8.064,3:23.058,2.502,3:25.560,6.151,3:31.711,3.622,3:35.333,
43,2,4,3:52.117,0,B,33.903,0,1:23.658,0,1:54.556,0,211.3,17:14.459,20:59:14.459,0:33.903,1:23.658,1:54.556,317.2,Tom DILLMANN,,LMP2,,Inter Europol Competition,Oreca,FF,33.903,83.658,114.556,8.777,8.777,10.074,18.851,15.052,33.903,34.210,1:08.113,5.084,1:13.197,26.613,1:39.810,17.751,1:57.561,7.342,2:04.903,39.779,2:44.682,18.286,3:02.968,17.665,3:20.633,10.275,3:30.908,3.469,3:34.377,,,,3:52.117,
46,2,1,4:32.994,0,,41.827,0,2:00.359,0,1:50.808,0,177.8,4:32.994,20:46:32.994,0:41.827,2:00.359,1:50.808,215.1,Valentino ROSSI,0:00:04.431,LMGT3,,Team WRT,BMW,GF,41.827,120.359,110.808,9.999,9.999,13.243,23.242,18.585,41.827,47.125,1:28.952,7.338,1:36.290,39.043,2:15.333,26.853,2:42.186,7.970,2:50.156,42.300,3:32.456,19.780,3:52.236,18.435,4:10.671,9.120,4:19.791,2.970,4:22.761,6.405,4:29.166,3.828,4:32.994,
46,2,2,3:54.966,2,,36.707,2,1:30.709,2,1:47.550,2,208.8,8:27.960,20:50:27.960,0:36.707,1:30.709,1:47.550,290.8,Valentino ROSSI,,LMGT3,,Team WRT,BMW,GF,36.707,90.709,107.550,9.520,9.520,10.712,20.232,16.475,36.707,37.032,1:13.739,5.520,1:19.259,28.785,1:48.044,19.372,2:07.416,6.982,2:14.398,40.880,2:55.278,19.661,3:14.939,18.022,3:32.961,9.083,3:42.044,2.809,3:44.853,6.227,3:51.080,3.886,3:54.966,
46,2,3,3:55.226,0,,36.775,0,1:30.731,0,1:47.720,0,208.5,12:23.186,20:54:23.186,0:36.775,1:30.731,1:47.720,291.6,Valentino ROSSI,,LMGT3,,Team WRT,BMW,GF,36.775,90.731,107.720,9.540,9.540,10.768,20.308,16.467,36.775,36.792,1:13.567,5.533,1:19.100,29.013,1:48.113,19.393,2:07.506,7.027,2:14.533,40.960,2:55.493,19.602,3:15.095,17.977,3:33.072,9.084,3:42.156,2.860,3:45.016,6.363,3:51.379,3.847,3:55.226,
46,2,4,4:02.267,0,B,36.908,0,1:31.005,0,1:54.354,0,202.5,16:25.453,20:58:25.453,0:36.908,1:31.005,1:54.354,288.5,Valentino ROSSI,,LMGT3,,Team WRT,BMW,FF,36.908,91.005,114.354,9.528,9.528,10.750,20.278,16.630,36.908,36.899,1:13.807,5.620,1:19.427,29.060,1:48.487,19.426,2:07.913,6.998,2:14.911,41.004,2:55.915,19.717,3:15.632,18.126,3:33.758,9.158,3:42.916,2.881,3:45.797,,,,4:02.267,
61,3,1,4:32.047,0,,46.311,0,1:56.467,0,1:49.269,0,178.4,4:32.047,20:46:32.047,0:46.311,1:56.467,1:49.269,196.7,Maxime MARTIN,0:00:08.597,LMGT3,,Iron Lynx,Mercedes,GF,46.311,116.467,109.269,14.312,14.312,13.287,27.599,18.712,46.311,46.140,1:32.451,5.964,1:38.415,38.399,2:16.814,25.964,2:42.778,7.283,2:50.061,41.531,3:31.592,19.853,3:51.445,18.192,4:09.637,9.248,4:18.885,2.877,4:21.762,6.464,4:28.226,3.821,4:32.047,
61,3,2,3:55.345,0,,36.781,0,1:31.153,0,1:47.411,0,208.4,8:27.392,20:50:27.392,0:36.781,1:31.153,1:47.411,283.9,Maxime MARTIN,,LMGT3,,Iron Lynx,Mercedes,GF,36.781,91.153,107.411,9.525,9.525,10.602,20.127,16.654,36.781,37.308,1:14.089,5.549,1:19.638,28.853,1:48.491,19.443,2:07.934,6.941,2:14.875,40.817,2:55.692,19.677,3:15.369,17.904,3:33.273,9.135,3:42.408,2.740,3:45.148,6.273,3:51.421,3.924,3:55.345,
61,3,3,3:54.998,2,,36.545,2,1:31.101,2,1:47.352,2,208.7,12:22.390,20:54:22.390,0:36.545,1:31.101,1:47.352,285.4,Maxime MARTIN,,LMGT3,,Iron Lynx,Mercedes,GF,36.545,91.101,107.352,9.574,9.574,10.514,20.088,16.457,36.545,37.257,1:13.802,5.578,1:19.380,28.832,1:48.212,19.434,2:07.646,6.904,2:14.550,40.802,2:55.352,19.702,3:15.054,17.855,3:32.909,9.124,3:42.033,2.702,3:44.735,6.332,3:51.067,3.931,3:54.998,
