POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,387,24:02'53.332,,,268,3'26.562,237.5,,
2,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,Matt CAMPBELL,,Porsche 963,M,HYPERCAR,H,,Classified,387,24:03'07.416,14.084,14.084,281,3'27.158,236.8,,
3,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,387,24:03'21.819,28.487,14.403,269,3'26.778,237.2,,
4,12,Cadillac Hertz Team JOTA,Will STEVENS,Norman NATO,Alex LYNN,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,387,24:05'11.971,2'18.639,1'50.152,305,3'26.883,237.1,,
5,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,386,24:03'08.984,1 Laps,1 Laps,365,3'27.086,236.9,,
6,5,Porsche Penske Motorsport,Julien ANDLAUER,Michael CHRISTENSEN,Mathieu JAMINET,,Porsche 963,M,HYPERCAR,H,,Classified,386,24:03'45.861,1 Laps,36.877,307,3'26.881,237.1,,
7,38,Cadillac Hertz Team JOTA,Earl BAMBER,Sébastien BOURDAIS,Jenson BUTTON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,386,24:04'30.532,1 Laps,44.671,310,3'26.063,238.1,,
8,4,Porsche Penske Motorsport,Felipe NASR,Nick TANDY,Pascal WEHRLEIN,,Porsche 963,M,HYPERCAR,H,,Classified,386,24:05'28.957,1 Laps,58.425,285,3'27.077,236.9,,
9,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,385,24:06'16.781,2 Laps,1 Laps,364,3'27.985,235.9,,
10,36,Alpine Endurance Team,Mick SCHUMACHER,Frédéric MAKOWIECKI,Jules GOUNON,,Alpine A424,M,HYPERCAR,H,,Classified,384,24:03'37.826,3 Laps,1 Laps,363,3'27.326,236.6,,
11,94,Peugeot TotalEnergies,Loïc DUVAL,Malthe JAKOBSEN,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,384,24:04'18.871,3 Laps,41.045,314,3'29.141,234.5,,
12,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,Roman DE ANGELIS,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,383,24:03'51.079,4 Laps,1 Laps,241,3'28.004,235.8,,
13,99,Proton Competition,Neel JANI,Nicolas PINO,Nicolas VARRONE,,Porsche 963,M,HYPERCAR,H,,Classified,383,24:05'04.367,4 Laps,1'13.288,275,3'27.480,236.4,,
14,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,Ross GUNN,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,381,24:02'56.333,6 Laps,2 Laps,270,3'28.459,235.3,,
15,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,380,24:05'28.156,7 Laps,1 Laps,212,3'27.811,236.0,,
16,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,379,24:03'21.528,8 Laps,1 Laps,247,3'28.944,234.8,,
17,20,BMW M Team WRT,René RAST,Robin FRIJNS,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,375,24:02'56.020,12 Laps,4 Laps,279,3'26.724,237.3,,
18,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nick YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,367,24:04'09.023,20 Laps,8 Laps,227,3'36.448,226.6,,
19,48,VDS Panis Racing,Oliver GRAY,Esteban MASSON,Franck PERERA,,Oreca 07 - Gibson,G,LMP2,,,Classified,367,24:06'04.776,20 Laps,1'55.753,345,3'36.610,226.5,,
20,199,AO by TF,PJ HYETT,Dane CAMERON,Louis DELETRAZ,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,366,24:05'56.819,21 Laps,1 Laps,255,3'37.445,225.6,,
21,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,365,24:03'03.559,22 Laps,1 Laps,237,3'37.156,225.9,,
22,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,365,24:05'44.469,22 Laps,2'40.910,262,3'36.267,226.8,,
23,11,Proton Competition,Giorgio RODA,Rene BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,365,24:06'09.797,22 Laps,25.328,96,3'37.964,225.1,,
24,22,United Autosports,Renger VAN DER ZANDE,Pietro FITTIPALDI,David HEINEMEIER HANSSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,364,24:03'43.736,23 Laps,1 Laps,238,3'36.916,226.1,,
25,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,364,24:04'06.445,23 Laps,22.709,227,3'37.181,225.9,,
26,183,AF Corse,François PERRODO,Matthieu VAXIVIERE,Antonio FELIX DA COSTA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,364,24:04'41.940,23 Laps,35.495,354,3'37.273,225.8,,
27,34,Inter Europol Competition,Nicholas BOULLE,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,363,24:03'03.480,24 Laps,1 Laps,287,3'37.213,225.8,,
28,23,United Autosports,Daniel SCHNEIDER,Oliver JARVIS,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,363,24:06'04.223,24 Laps,3'00.743,245,3'37.045,226.0,,
29,16,RLR M Sport,Michael JENSEN,Ryan CULLEN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,362,24:02'54.768,25 Laps,1 Laps,227,3'36.382,226.7,,
30,45,Algarve Pro Racing,George KURTZ,Nicky CATSBURG,Alexander QUINN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,362,24:04'06.381,25 Laps,1'11.613,227,3'36.518,226.6,,
31,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Kevin MAGNUSSEN,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,361,24:04'22.255,26 Laps,1 Laps,262,3'26.930,237.1,,
