POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,83,AF Corse,Robert KUBICA,Yifei YE,Philip HANSON,,Ferrari 499P,M,HYPERCAR,H,,Classified,132,8:03'10.697,,,98,3'27.970,235.9,,
2,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,132,8:03'12.632,1.935,1.935,47,3'28.444,235.3,,
3,6,Porsche Penske Motorsport,Kévin ESTRE,Laurens VANTHOOR,Matt CAMPBELL,,Porsche 963,M,HYPERCAR,H,,Classified,132,8:03'27.539,16.842,14.907,10,3'28.125,235.7,,
4,50,Ferrari AF Corse,Antonio FUOCO,Nicklas NIELSEN,Miguel MOLINA,,Ferrari 499P,M,HYPERCAR,H,,Classified,132,8:03'47.571,36.874,20.032,21,3'28.226,235.6,,
5,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,132,8:03'48.322,37.625,0.751,43,3'29.052,234.6,,
6,4,Porsche Penske Motorsport,Felipe NASR,Nick TANDY,Pascal WEHRLEIN,,Porsche 963,M,HYPERCAR,H,,Classified,132,8:04'28.140,1'17.443,39.818,110,3'28.057,235.8,,
7,5,Porsche Penske Motorsport,Julien ANDLAUER,Michael CHRISTENSEN,Mathieu JAMINET,,Porsche 963,M,HYPERCAR,H,,Classified,132,8:04'48.453,1'37.756,20.313,3,3'28.155,235.7,,
8,311,Cadillac Whelen,Jack AITKEN,Felipe DRUGOVICH,Frederik VESTI,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,132,8:05'01.622,1'50.925,13.169,10,3'28.253,235.5,,
9,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Kevin MAGNUSSEN,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,132,8:05'24.753,2'14.056,23.131,29,3'27.936,235.9,,
10,12,Cadillac Hertz Team JOTA,Will STEVENS,Norman NATO,Alex LYNN,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,132,8:05'37.409,2'26.712,12.656,3,3'28.146,235.7,,
11,99,Proton Competition,Neel JANI,Nicolas PINO,Nicolas VARRONE,,Porsche 963,M,HYPERCAR,H,,Classified,132,8:05'49.195,2'38.498,11.786,44,3'28.621,235.1,,
12,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,132,8:05'58.483,2'47.786,9.288,44,3'28.367,235.4,,
13,36,Alpine Endurance Team,Mick SCHUMACHER,Frédéric MAKOWIECKI,Jules GOUNON,,Alpine A424,M,HYPERCAR,H,,Classified,132,8:06'12.343,3'01.646,13.860,101,3'28.548,235.2,,
14,20,BMW M Team WRT,René RAST,Robin FRIJNS,Sheldon VAN DER LINDE,,BMW M Hybrid V8,M,HYPERCAR,H,,Classified,132,8:06'15.421,3'04.724,3.078,44,3'28.768,235.0,,
15,94,Peugeot TotalEnergies,Loïc DUVAL,Malthe JAKOBSEN,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,132,8:06'38.084,3'27.387,22.663,4,3'29.636,234.0,,
16,38,Cadillac Hertz Team JOTA,Earl BAMBER,Sébastien BOURDAIS,Jenson BUTTON,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,131,8:01'51.603,1 Laps,1 Laps,10,3'28.451,235.3,,
17,009,Aston Martin Thor Team,Alex RIBERAS,Marco SORENSEN,Roman DE ANGELIS,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,131,8:03'40.539,1 Laps,1'48.936,45,3'28.842,234.9,,
18,101,Cadillac WTR,Ricky TAYLOR,Jordan TAYLOR,Filipe ALBUQUERQUE,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,131,8:04'14.270,1 Laps,33.731,95,3'28.880,234.8,,
19,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,131,8:05'00.543,1 Laps,46.273,3,3'29.791,233.8,,
20,93,Peugeot TotalEnergies,Paul DI RESTA,Mikkel JENSEN,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,130,8:03'19.100,2 Laps,1 Laps,59,3'29.443,234.2,,
21,007,Aston Martin Thor Team,Harry TINCKNELL,Tom GAMBLE,Ross GUNN,,Aston Martin Valkyrie,M,HYPERCAR,,,Classified,130,8:03'19.682,2 Laps,0.582,88,3'29.237,234.4,,
22,48,VDS Panis Racing,Oliver GRAY,Esteban MASSON,Franck PERERA,,Oreca 07 - Gibson,G,LMP2,,,Classified,126,8:06'36.757,6 Laps,4 Laps,126,3'38.379,224.6,,
23,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nick YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,125,8:04'11.034,7 Laps,1 Laps,5,3'38.102,224.9,,
24,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Sebastian ALVAREZ,,Oreca 07 - Gibson,G,LMP2,,,Classified,125,8:04'30.296,7 Laps,19.262,4,3'38.477,224.5,,
25,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Reshad DE GÉRUS,,Oreca 07 - Gibson,G,LMP2,,,Classified,125,8:04'44.696,7 Laps,14.400,71,3'38.632,224.4,,
26,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,André LOTTERER,,Oreca 07 - Gibson,G,LMP2,,,Classified,125,8:05'03.102,7 Laps,18.406,6,3'39.378,223.6,,
27,199,AO by TF,PJ HYETT,Dane CAMERON,Louis DELETRAZ,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,125,8:05'31.391,7 Laps,28.289,84,3'37.617,225.4,,
28,22,United Autosports,Renger VAN DER ZANDE,Pietro FITTIPALDI,David HEINEMEIER HANSSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,125,8:05'39.080,7 Laps,7.689,7,3'38.067,224.9,,
29,11,Proton Competition,Giorgio RODA,Rene BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,125,8:06'33.258,7 Laps,54.178,96,3'37.964,225.1,,
30,34,Inter Europol Competition,Nicholas BOULLE,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,124,8:03'20.934,8 Laps,1 Laps,106,3'38.531,224.5,,
31,25,Algarve Pro Racing,Matthias KAISER,Lorenzo FLUXA,Théo POURCHAIRE,,Oreca 07 - Gibson,G,LMP2,,,Classified,124,8:03'45.914,8 Laps,24.980,6,3'39.311,223.7,,
32,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,124,8:04'43.685,8 Laps,57.771,5,3'36.859,226.2,,
33,183,AF Corse,François PERRODO,Matthieu VAXIVIERE,Antonio FELIX DA COSTA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,124,8:05'20.178,8 Laps,36.493,3,3'38.600,224.4,,
34,45,Algarve Pro Racing,George KURTZ,Nicky CATSBURG,Alexander QUINN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,124,8:05'40.805,8 Laps,20.627,122,3'37.732,225.3,,
35,16,RLR M Sport,Michael JENSEN,Ryan CULLEN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,123,8:03'03.999,9 Laps,1 Laps,4,3'38.219,224.8,,
36,23,United Autosports,Daniel SCHNEIDER,Oliver JARVIS,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,123,8:05'33.911,9 Laps,2'29.912,107,3'37.922,225.1,,
37,24,Nielsen Racing,Naveen RAO,Cem BÖLÜKBASI,Colin BRAUN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,123,8:05'42.545,9 Laps,8.634,4,3'39.352,223.6,,
38,37,CLX - Pure Rxcing,Aliaksandr MALYKHIN,Tom BLOMQVIST,Tristan VAUTIER,,Oreca 07 - Gibson,G,LMP2,,,Classified,117,8:03'32.230,15 Laps,6 Laps,3,3'38.424,224.6,,
39,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Kelvin VAN DER LINDE,,BMW M4 LMGT3,G,LMGT3,,,Classified,116,8:04'10.790,16 Laps,1 Laps,101,3'57.544,206.5,,
40,92,Manthey 1ST Phorm,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,116,8:05'01.641,16 Laps,50.851,63,3'56.179,207.7,,
