NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,SCL2_time,SCL2_elapsed,Z4_time,Z4_elapsed,IP1_time,IP1_elapsed,Z12_time,Z12_elapsed,SCLC_time,SCLC_elapsed,A7-1_time,A7-1_elapsed,IP2_time,IP2_elapsed,A8-1_time,A8-1_elapsed,SCLB_time,SCLB_elapsed,PORIN_time,PORIN_elapsed,POROUT_time,POROUT_elapsed,PITREF_time,PITREF_elapsed,SCL1_time,SCL1_elapsed,FORDOUT_time,FORDOUT_elapsed,FL_time,FL_elapsed,
009,2,3,3:37.786,0,B,32.477,0,1:19.809,0,1:45.500,0,225.2,12:10.859,19:42:10.859,0:32.477,1:19.809,1:45.500,334.9,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,32.477,79.809,105.500,8.008,8.008,9.940,17.948,14.529,32.477,32.665,1:05.142,4.860,1:10.002,25.462,1:35.464,16.822,1:52.286,6.530,1:58.816,36.649,2:35.465,16.960,2:52.425,16.714,3:09.139,8.083,3:17.222,3.143,3:20.365,,,,3:37.786,
009,2,4,5:47.723,0,,2:38.832,0,1:27.524,0,1:41.367,0,141.1,17:58.582,19:47:58.582,2:38.832,1:27.524,1:41.367,303.0,Marco SORENSEN,0:02:08.664,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,158.832,87.524,101.367,2:06.591,2:06.591,14.182,2:20.773,18.059,2:38.832,35.557,3:14.389,4.815,3:19.204,29.244,3:48.448,17.908,4:06.356,6.980,4:13.336,39.057,4:52.393,17.961,5:10.354,16.584,5:26.938,7.971,5:34.909,2.868,5:37.777,6.560,5:44.337,3.386,5:47.723,
009,2,5,3:28.485,0,,32.184,2,1:18.922,0,1:37.379,0,235.3,21:27.067,19:51:27.067,0:32.184,1:18.922,1:37.379,332.9,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,32.184,78.922,97.379,8.023,8.023,9.848,17.871,14.313,32.184,32.318,1:04.502,4.687,1:09.189,25.308,1:34.497,16.609,1:51.106,6.525,1:57.631,35.749,2:33.380,16.630,2:50.010,15.036,3:05.046,7.667,3:12.713,3.211,3:15.924,9.109,3:25.033,3.452,3:28.485,
009,2,6,3:31.691,0,,32.280,0,1:18.772,2,1:40.639,0,231.7,24:58.758,19:54:58.758,0:32.280,1:18.772,1:40.639,333.9,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,32.280,78.772,100.639,8.031,8.031,9.903,17.934,14.346,32.280,32.239,1:04.519,4.687,1:09.206,25.175,1:34.381,16.671,1:51.052,6.474,1:57.526,35.778,2:33.304,16.573,2:49.877,17.133,3:07.010,9.082,3:16.092,3.752,3:19.844,8.432,3:28.276,3.415,3:31.691,
009,2,7,3:24.869,2,,32.535,0,1:18.828,0,1:33.506,2,239.4,28:23.627,19:58:23.627,0:32.535,1:18.828,1:33.506,332.9,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,GF,32.535,78.828,93.506,7.997,7.997,10.132,18.129,14.406,32.535,32.225,1:04.760,4.681,1:09.441,25.166,1:34.607,16.756,1:51.363,6.488,1:57.851,35.695,2:33.546,16.560,2:50.106,14.944,3:05.050,7.640,3:12.690,2.613,3:15.303,6.087,3:21.390,3.479,3:24.869,
009,2,8,3:46.069,0,B,33.893,0,1:21.097,0,1:51.079,0,217.0,32:09.696,20:02:09.696,0:33.893,1:21.097,1:51.079,312.7,Marco SORENSEN,,HYPERCAR,,Aston Martin Thor Team,Aston Martin,FF,33.893,81.097,111.079,8.029,8.029,10.492,18.521,15.372,33.893,33.375,1:07.268,4.670,1:11.938,25.821,1:37.759,17.231,1:54.990,6.799,2:01.789,37.679,2:39.468,17.327,2:56.795,16.948,3:13.743,9.163,3:22.906,4.164,3:27.070,,,,3:46.069,
101,3,1,4:27.721,0,,1:11.304,0,1:29.215,0,1:47.202,0,181.3,4:27.721,19:34:27.721,1:11.304,1:29.215,1:47.202,256.4,Filipe ALBUQUERQUE,0:00:28.289,HYPERCAR,H,Cadillac WTR,Cadillac,GF,71.304,89.215,107.202,34.868,34.868,15.515,50.383,20.921,1:11.304,37.854,1:49.158,4.877,1:54.035,28.083,2:22.118,18.401,2:40.519,7.246,2:47.765,38.759,3:26.524,17.595,3:44.119,16.979,4:01.098,10.125,4:11.223,4.550,4:15.773,8.450,4:24.223,3.498,4:27.721,
101,3,2,3:26.126,0,,32.775,0,1:19.336,0,1:34.015,0,238.0,7:53.847,19:37:53.847,0:32.775,1:19.336,1:34.015,332.9,Filipe ALBUQUERQUE,,HYPERCAR,H,Cadillac WTR,Cadillac,GF,32.775,79.336,94.015,8.147,8.147,10.096,18.243,14.532,32.775,32.555,1:05.330,4.739,1:10.069,25.308,1:35.377,16.734,1:52.111,6.526,1:58.637,35.950,2:34.587,16.734,2:51.321,14.828,3:06.149,7.675,3:13.824,2.553,3:16.377,6.272,3:22.649,3.477,3:26.126,
101,3,3,3:25.212,0,,32.319,0,1:19.033,0,1:33.860,0,239.0,11:19.059,19:41:19.059,0:32.319,1:19.033,1:33.860,333.9,Filipe ALBUQUERQUE,,HYPERCAR,H,Cadillac WTR,Cadillac,GF,32.319,79.033,93.860,8.127,8.127,9.871,17.998,14.321,32.319,32.363,1:04.682,4.731,1:09.413,25.174,1:34.587,16.765,1:51.352,6.433,1:57.785,36.037,2:33.822,16.773,2:50.595,14.784,3:05.379,7.667,3:13.046,2.499,3:15.545,6.183,3:21.728,3.484,3:25.212,
101,3,4,3:34.632,0,B,32.192,0,1:19.074,0,1:43.366,0,228.5,14:53.691,19:44:53.691,0:32.192,1:19.074,1:43.366,331.8,Filipe ALBUQUERQUE,,HYPERCAR,H,Cadillac WTR,Cadillac,GF,32.192,79.074,103.366,8.144,8.144,9.770,17.914,14.278,32.192,32.433,1:04.625,4.749,1:09.374,25.144,1:34.518,16.748,1:51.266,6.611,1:57.877,36.471,2:34.348,16.957,2:51.305,15.897,3:07.202,8.255,3:15.457,3.064,3:18.521,,,,3:34.632,
101,3,5,4:48.680,0,,1:41.289,0,1:27.008,0,1:40.383,0,169.9,19:42.371,19:49:42.371,1:41.289,1:27.008,1:40.383,267.8,Filipe ALBUQUERQUE,0:01:10.072,HYPERCAR,H,Cadillac WTR,Cadillac,GF,101.289,87.008,100.383,1:07.886,1:07.886,14.554,1:22.440,18.849,1:41.289,36.997,2:18.286,4.931,2:23.217,27.449,2:50.666,17.631,3:08.297,6.976,3:15.273,38.688,3:53.961,17.575,4:11.536,15.884,4:27.420,8.138,4:35.558,2.926,4:38.484,6.793,4:45.277,3.403,4:48.680,
101,3,6,3:24.599,0,,32.255,0,1:19.072,0,1:33.272,0,239.8,23:06.970,19:53:06.970,0:32.255,1:19.072,1:33.272,328.8,Filipe ALBUQUERQUE,,HYPERCAR,H,Cadillac WTR,Cadillac,GF,32.255,79.072,93.272,8.080,8.080,9.895,17.975,14.280,32.255,32.465,1:04.720,4.715,1:09.435,25.169,1:34.604,16.723,1:51.327,6.443,1:57.770,35.883,2:33.653,16.695,2:50.348,14.595,3:04.943,7.625,3:12.568,2.414,3:14.982,6.175,3:21.157,3.442,3:24.599,
101,3,7,3:24.030,2,,32.048,2,1:18.720,2,1:33.262,2,240.4,26:31.000,19:56:31.000,0:32.048,1:18.720,1:33.262,330.8,Filipe ALBUQUERQUE,,HYPERCAR,H,Cadillac WTR,Cadillac,GF,32.048,78.720,93.262,8.091,8.091,9.780,17.871,14.177,32.048,32.285,1:04.333,4.705,1:09.038,25.046,1:34.084,16.684,1:50.768,6.408,1:57.176,35.812,2:32.988,16.661,2:49.649,14.623,3:04.272,7.650,3:11.922,2.484,3:14.406,6.142,3:20.548,3.482,3:24.030,
101,3,8,3:42.172,0,B,32.270,0,1:22.394,0,1:47.508,0,220.8,30:13.172,20:00:13.172,0:32.270,1:22.394,1:47.508,322.0,Filipe ALBUQUERQUE,,HYPERCAR,H,Cadillac WTR,Cadillac,FF,32.270,82.394,107.508,8.081,8.081,9.902,17.983,14.287,32.270,33.571,1:05.841,4.819,1:10.660,26.486,1:37.146,17.518,1:54.664,6.969,2:01.633,36.860,2:38.493,17.101,2:55.594,16.875,3:12.469,8.660,3:21.129,3.485,3:24.614,,,,3:42.172,
12,3,1,4:37.450,0,,1:09.946,0,1:32.012,0,1:55.492,0,174.9,4:37.450,19:34:37.450,1:09.946,1:32.012,1:55.492,269.8,Alex LYNN,0:00:23.319,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,69.946,92.012,115.492,30.356,30.356,16.684,47.040,22.906,1:09.946,39.091,1:49.037,5.402,1:54.439,29.416,2:23.855,18.103,2:41.958,7.786,2:49.744,39.642,3:29.386,18.326,3:47.712,18.622,4:06.334,10.037,4:16.371,5.236,4:21.607,11.606,4:33.213,4.237,4:37.450,
12,3,2,3:43.700,0,,39.000,0,1:23.378,0,1:41.322,0,219.3,8:21.150,19:38:21.150,0:39.000,1:23.378,1:41.322,325.8,Alex LYNN,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,39.000,83.378,101.322,8.655,8.655,12.248,20.903,18.097,39.000,34.096,1:13.096,4.910,1:18.006,26.381,1:44.387,17.991,2:02.378,6.991,2:09.369,37.082,2:46.451,21.165,3:07.616,15.931,3:23.547,7.874,3:31.421,2.576,3:33.997,6.205,3:40.202,3.498,3:43.700,
12,3,3,3:24.867,0,,32.395,0,1:19.032,0,1:33.440,0,239.4,11:46.017,19:41:46.017,0:32.395,1:19.032,1:33.440,331.8,Alex LYNN,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,32.395,79.032,93.440,8.125,8.125,9.888,18.013,14.382,32.395,32.322,1:04.717,4.767,1:09.484,25.244,1:34.728,16.699,1:51.427,6.443,1:57.870,35.950,2:33.820,16.804,2:50.624,14.574,3:05.198,7.620,3:12.818,2.546,3:15.364,6.028,3:21.392,3.475,3:24.867,
12,3,4,3:24.317,0,,32.204,0,1:18.674,0,1:33.439,0,240.1,15:10.334,19:45:10.334,0:32.204,1:18.674,1:33.439,333.9,Alex LYNN,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,32.204,78.674,93.439,8.117,8.117,9.810,17.927,14.277,32.204,32.090,1:04.294,4.759,1:09.053,25.156,1:34.209,16.669,1:50.878,6.444,1:57.322,35.946,2:33.268,16.777,2:50.045,14.559,3:04.604,7.599,3:12.203,2.435,3:14.638,6.163,3:20.801,3.516,3:24.317,
12,3,5,3:43.895,0,B,36.580,0,1:22.318,0,1:44.997,0,219.1,18:54.229,19:48:54.229,0:36.580,1:22.318,1:44.997,303.0,Alex LYNN,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,36.580,82.318,104.997,8.297,8.297,11.300,19.597,16.983,36.580,34.545,1:11.125,4.752,1:15.877,25.904,1:41.781,17.117,1:58.898,6.634,2:05.532,37.299,2:42.831,17.079,2:59.910,15.732,3:15.642,7.899,3:23.541,2.960,3:26.501,,,,3:43.895,
12,3,6,5:34.239,0,,2:30.121,0,1:26.090,0,1:38.028,0,146.8,24:28.468,19:54:28.468,2:30.121,1:26.090,1:38.028,265.1,Alex LYNN,0:01:57.821,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,150.121,86.090,98.028,1:55.702,1:55.702,14.267,2:09.969,20.152,2:30.121,37.307,3:07.428,4.785,3:12.213,26.710,3:38.923,17.288,3:56.211,6.789,4:03.000,37.258,4:40.258,16.877,4:57.135,15.159,5:12.294,7.882,5:20.176,3.443,5:23.619,7.243,5:30.862,3.377,5:34.239,
12,3,7,3:22.847,3,,31.785,2,1:18.406,2,1:32.656,2,241.8,27:51.315,19:57:51.315,0:31.785,1:18.406,1:32.656,329.8,Alex LYNN,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,GF,31.785,78.406,92.656,8.049,8.049,9.638,17.687,14.098,31.785,32.051,1:03.836,4.708,1:08.544,24.976,1:33.520,16.671,1:50.191,6.418,1:56.609,35.809,2:32.418,16.623,2:49.041,14.273,3:03.314,7.519,3:10.833,2.478,3:13.311,6.026,3:19.337,3.510,3:22.847,
12,3,8,3:39.922,0,B,31.923,0,1:19.627,0,1:48.372,0,223.0,31:31.237,20:01:31.237,0:31.923,1:19.627,1:48.372,334.9,Alex LYNN,,HYPERCAR,H,Cadillac Hertz Team JOTA,Cadillac,FF,31.923,79.627,108.372,8.079,8.079,9.682,17.761,14.162,31.923,32.208,1:04.131,4.765,1:08.896,25.617,1:34.513,17.037,1:51.550,6.609,1:58.159,37.709,2:35.868,17.033,2:52.901,16.323,3:09.224,8.023,3:17.247,3.470,3:20.717,,,,3:39.922,
15,1,1,5:15.691,0,,1:45.655,0,1:24.698,0,2:05.338,0,153.7,5:15.691,19:35:15.691,1:45.655,1:24.698,2:05.338,321.0,Dries VANTHOOR,0:01:07.588,HYPERCAR,H,BMW M Team WRT,BMW,GF,105.655,84.698,125.338,1:13.221,1:13.221,14.147,1:27.368,18.287,1:45.655,35.323,2:20.978,4.784,2:25.762,27.571,2:53.333,17.020,3:10.353,7.022,3:17.375,40.368,3:57.743,18.889,4:16.632,18.529,4:35.161,13.437,4:48.598,9.047,4:57.645,14.572,5:12.217,3.474,5:15.691,
15,1,2,3:26.070,0,,32.741,0,1:19.477,0,1:33.852,0,238.0,8:41.761,19:38:41.761,0:32.741,1:19.477,1:33.852,337.0,Dries VANTHOOR,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.741,79.477,93.852,8.107,8.107,10.045,18.152,14.589,32.741,32.501,1:05.242,4.785,1:10.027,25.520,1:35.547,16.671,1:52.218,6.515,1:58.733,35.781,2:34.514,16.662,2:51.176,15.018,3:06.194,7.677,3:13.871,2.533,3:16.404,6.104,3:22.508,3.562,3:26.070,
15,1,3,3:32.205,0,,32.408,0,1:18.618,0,1:41.179,0,231.2,12:13.966,19:42:13.966,0:32.408,1:18.618,1:41.179,338.1,Dries VANTHOOR,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.408,78.618,101.179,8.134,8.134,9.849,17.983,14.425,32.408,32.198,1:04.606,4.738,1:09.344,25.145,1:34.489,16.537,1:51.026,6.557,1:57.583,38.474,2:36.057,16.764,2:52.821,15.711,3:08.532,8.188,3:16.720,3.966,3:20.686,8.075,3:28.761,3.444,3:32.205,
15,1,4,3:33.776,0,B,32.470,0,1:18.487,0,1:42.819,0,229.5,15:47.742,19:45:47.742,0:32.470,1:18.487,1:42.819,338.1,Dries VANTHOOR,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.470,78.487,102.819,8.078,8.078,9.989,18.067,14.403,32.470,32.145,1:04.615,4.748,1:09.363,25.081,1:34.444,16.513,1:50.957,6.607,1:57.564,35.939,2:33.503,16.673,2:50.176,15.264,3:05.440,7.804,3:13.244,3.447,3:16.691,,,,3:33.776,
15,1,5,6:40.982,0,,3:20.215,0,1:26.474,0,1:54.293,0,122.3,22:28.724,19:52:28.724,3:20.215,1:26.474,1:54.293,269.8,Dries VANTHOOR,0:02:51.995,HYPERCAR,H,BMW M Team WRT,BMW,GF,200.215,86.474,114.293,2:48.960,2:48.960,13.534,3:02.494,17.721,3:20.215,35.811,3:56.026,4.777,4:00.803,27.556,4:28.359,18.330,4:46.689,7.285,4:53.974,42.040,5:36.014,19.210,5:55.224,17.903,6:13.127,8.774,6:21.901,4.803,6:26.704,10.843,6:37.547,3.435,6:40.982,
15,1,6,3:22.887,2,,32.084,2,1:18.148,2,1:32.655,3,241.8,25:51.611,19:55:51.611,0:32.084,1:18.148,1:32.655,337.0,Dries VANTHOOR,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.084,78.148,92.655,8.078,8.078,9.746,17.824,14.260,32.084,31.998,1:04.082,4.730,1:08.812,25.002,1:33.814,16.418,1:50.232,6.443,1:56.675,35.474,2:32.149,16.589,2:48.738,14.639,3:03.377,7.512,3:10.889,2.444,3:13.333,5.985,3:19.318,3.569,3:22.887,
15,1,7,3:35.954,0,B,32.100,0,1:18.200,0,1:45.654,0,227.1,29:27.565,19:59:27.565,0:32.100,1:18.200,1:45.654,338.1,Dries VANTHOOR,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.100,78.200,105.654,8.110,8.110,9.836,17.946,14.154,32.100,32.017,1:04.117,4.755,1:08.872,24.927,1:33.799,16.501,1:50.300,6.584,1:56.884,35.688,2:32.572,16.781,2:49.353,16.627,3:05.980,9.124,3:15.104,3.492,3:18.596,,,,3:35.954,
20,2,1,3:42.822,0,,40.554,0,1:22.711,0,1:39.557,0,217.8,3:42.822,19:33:42.822,0:40.554,1:22.711,1:39.557,322.0,Robin FRIJNS,0:00:04.944,HYPERCAR,H,BMW M Team WRT,BMW,GF,40.554,82.711,99.557,10.172,10.172,13.195,23.367,17.187,40.554,34.710,1:15.264,4.804,1:20.068,26.106,1:46.174,17.091,2:03.265,6.785,2:10.050,37.675,2:47.725,17.153,3:04.878,16.598,3:21.476,8.062,3:29.538,2.853,3:32.391,7.001,3:39.392,3.430,3:42.822,
20,2,2,3:24.683,0,,32.217,0,1:18.816,0,1:33.650,0,239.7,7:07.505,19:37:07.505,0:32.217,1:18.816,1:33.650,336.0,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.217,78.816,93.650,8.118,8.118,9.750,17.868,14.349,32.217,32.234,1:04.451,4.772,1:09.223,25.176,1:34.399,16.634,1:51.033,6.438,1:57.471,35.727,2:33.198,16.731,2:49.929,14.756,3:04.685,7.697,3:12.382,2.526,3:14.908,6.134,3:21.042,3.641,3:24.683,
20,2,3,3:26.431,0,,32.709,0,1:18.863,0,1:34.859,0,237.6,10:33.936,19:40:33.936,0:32.709,1:18.863,1:34.859,336.0,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.709,78.863,94.859,8.212,8.212,9.867,18.079,14.630,32.709,32.373,1:05.082,4.787,1:09.869,25.163,1:35.032,16.540,1:51.572,6.579,1:58.151,36.164,2:34.315,16.769,2:51.084,15.119,3:06.203,7.754,3:13.957,2.643,3:16.600,6.272,3:22.872,3.559,3:26.431,
20,2,4,3:39.560,0,B,33.822,0,1:20.556,0,1:45.182,0,223.4,14:13.496,19:44:13.496,0:33.822,1:20.556,1:45.182,334.9,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,33.822,80.556,105.182,8.181,8.181,10.451,18.632,15.190,33.822,33.454,1:07.276,4.771,1:12.047,25.480,1:37.527,16.851,1:54.378,6.572,2:00.950,37.126,2:38.076,16.984,2:55.060,16.697,3:11.757,8.018,3:19.775,2.830,3:22.605,,,,3:39.560,
20,2,5,7:29.500,0,,4:07.194,0,1:26.362,0,1:55.944,0,109.1,21:42.996,19:51:42.996,4:07.194,1:26.362,1:55.944,321.0,Robin FRIJNS,0:03:38.581,HYPERCAR,H,BMW M Team WRT,BMW,GF,247.194,86.362,115.944,3:35.508,3:35.508,13.900,3:49.408,17.786,4:07.194,38.004,4:45.198,4.810,4:50.008,26.343,5:16.351,17.205,5:33.556,9.243,5:42.799,39.423,6:22.222,17.401,6:39.623,19.701,6:59.324,13.239,7:12.563,3.564,7:16.127,9.930,7:26.057,3.443,7:29.500,
20,2,6,3:33.086,0,,32.065,2,1:18.001,3,1:43.020,0,230.2,25:16.082,19:55:16.082,0:32.065,1:18.001,1:43.020,338.1,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.065,78.001,103.020,8.083,8.083,9.701,17.784,14.281,32.065,31.992,1:04.057,4.732,1:08.789,24.844,1:33.633,16.433,1:50.066,7.773,1:57.839,38.877,2:36.716,17.519,2:54.235,17.409,3:11.644,8.046,3:19.690,3.011,3:22.701,6.925,3:29.626,3.460,3:33.086,
20,2,7,3:23.805,2,,32.142,0,1:18.453,0,1:33.210,2,240.7,28:39.887,19:58:39.887,0:32.142,1:18.453,1:33.210,336.0,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,32.142,78.453,93.210,8.095,8.095,9.700,17.795,14.347,32.142,32.171,1:04.313,4.733,1:09.046,24.980,1:34.026,16.569,1:50.595,6.386,1:56.981,35.716,2:32.697,16.622,2:49.319,14.610,3:03.929,7.578,3:11.507,2.560,3:14.067,6.056,3:20.123,3.682,3:23.805,
